__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-02 19:33:25.724,1,0,0,0,0,0,0,0,420,777,-7998,-22,-13,118,0,0,0,1,0,1,1,1,-211,438,-8740,6,-21,-44
'2017-08-02 19:33:25.734,1,0,0,0,0,0,0,0,393,776,-7990,-22,-13,118,0,0,0,1,0,1,1,1,-197,395,-8698,3,-17,-40
'2017-08-02 19:33:25.744,1,0,0,0,0,0,0,0,419,773,-7966,-22,-13,118,0,0,0,1,0,1,1,1,-201,406,-8704,-2,-34,-36
'2017-08-02 19:33:25.754,1,0,0,0,0,0,0,0,390,813,-7965,-22,-13,118,0,0,0,1,0,1,1,1,-197,419,-8713,2,-26,-44
'2017-08-02 19:33:25.764,1,0,0,0,0,0,0,0,381,756,-7977,-22,-13,118,0,0,0,1,0,1,1,1,-199,404,-8685,-2,-26,-37
'2017-08-02 19:33:25.774,1,0,0,0,0,0,0,0,412,807,-7987,-23,28,88,0,0,0,1,0,1,1,1,-225,375,-8707,-1,9,-42
'2017-08-02 19:33:25.784,1,0,0,0,0,0,0,0,370,788,-7986,-9,30,108,0,0,0,1,0,1,1,1,-200,453,-8692,-19,34,-38
'2017-08-02 19:33:25.794,1,0,0,0,0,0,0,0,388,784,-7975,-16,24,105,0,0,0,1,0,1,1,1,-216,399,-8710,-20,55,-47
'2017-08-02 19:33:25.804,1,0,0,0,0,0,0,0,403,780,-8033,-17,14,103,0,0,0,1,0,1,1,1,-193,443,-8704,-18,62,-42
'2017-08-02 19:33:25.814,1,0,0,0,0,0,0,0,402,788,-7989,-18,13,111,0,0,0,1,0,1,1,1,-200,427,-8715,-13,45,-40
'2017-08-02 19:33:25.824,1,0,0,0,0,0,0,0,401,791,-7986,-16,-2,105,0,0,0,1,0,1,1,1,-196,410,-8712,-12,33,-39
'2017-08-02 19:33:25.834,1,0,0,0,0,0,0,0,408,779,-7987,-17,3,98,0,0,0,1,0,1,1,1,-214,455,-8721,-5,25,-42
'2017-08-02 19:33:25.844,1,0,0,0,0,0,0,0,389,786,-8013,-10,0,102,0,0,0,1,0,1,1,1,-205,426,-8710,-7,1,-37
'2017-08-02 19:33:25.854,1,0,0,0,0,0,0,0,394,784,-7990,-8,15,105,0,0,0,1,0,1,1,1,-206,439,-8746,-2,-21,-39
'2017-08-02 19:33:25.864,1,0,0,0,0,0,0,0,390,789,-8007,-13,19,109,0,0,0,1,0,1,1,1,-194,441,-8721,0,-35,-37
'2017-08-02 19:33:25.874,1,0,0,0,0,0,0,0,403,776,-8005,-12,17,110,0,0,0,1,0,1,1,1,-221,402,-8705,0,-52,-42
'2017-08-02 19:33:25.884,1,0,0,0,0,0,0,0,379,768,-7991,-15,17,101,0,0,0,1,0,1,1,1,-195,441,-8743,-10,-56,-36
'2017-08-02 19:33:25.894,1,0,0,0,0,0,0,0,410,785,-7990,-16,24,109,0,0,0,1,0,1,1,1,-215,413,-8680,-6,-41,-35
'2017-08-02 19:33:25.904,1,0,0,0,0,0,0,0,385,790,-8008,-10,16,101,0,0,0,1,0,1,1,1,-212,432,-8684,-1,-37,-50
'2017-08-02 19:33:25.914,1,0,0,0,0,0,0,0,382,776,-7984,-18,24,98,0,0,0,1,0,1,1,1,-205,402,-8684,3,-31,-39
'2017-08-02 19:33:25.924,1,0,0,0,0,0,0,0,414,808,-8006,-9,30,104,0,0,0,1,0,1,1,1,-206,403,-8696,-4,-14,-41
'2017-08-02 19:33:25.934,1,0,0,0,0,0,0,0,383,804,-7963,-16,18,101,0,0,0,1,0,1,1,1,-225,424,-8726,-5,10,-38
'2017-08-02 19:33:25.944,1,0,0,0,0,0,0,0,387,785,-7985,-11,36,103,0,0,0,1,0,1,1,1,-206,408,-8707,-2,-3,-38
'2017-08-02 19:33:25.954,1,0,0,0,0,0,0,0,385,796,-8041,-17,22,107,0,0,0,1,0,1,1,1,-196,434,-8744,-2,-10,-39
'2017-08-02 19:33:25.964,1,0,0,0,0,0,0,0,375,802,-8007,-13,25,101,0,0,0,1,0,1,1,1,-198,416,-8708,0,-16,-39
'2017-08-02 19:33:25.974,1,0,0,0,0,0,0,0,383,769,-8002,-6,31,111,0,0,0,1,0,1,1,1,-196,428,-8706,0,5,-37
'2017-08-02 19:33:25.984,1,0,0,0,0,0,0,0,374,798,-7964,-13,37,106,0,0,0,1,0,1,1,1,-224,416,-8721,-15,9,-39
'2017-08-02 19:33:25.994,1,0,0,0,0,0,0,0,387,793,-8020,-8,21,102,0,0,0,1,0,1,1,1,-221,428,-8709,-2,38,-39
'2017-08-02 19:33:26.004,1,0,0,0,0,0,0,0,374,789,-8004,-9,41,106,0,0,0,1,0,1,1,1,-197,420,-8701,-4,56,-38
'2017-08-02 19:33:26.014,1,0,0,0,0,0,0,0,384,771,-7975,-9,37,98,0,0,0,1,0,1,1,1,-201,429,-8689,-10,69,-30
'2017-08-02 19:33:26.024,1,0,0,0,0,0,0,0,392,785,-8004,-13,37,108,0,0,0,1,0,1,1,1,-214,395,-8690,-3,102,-33
'2017-08-02 19:33:26.034,1,0,0,0,0,0,0,0,416,810,-8016,-5,27,102,0,0,0,1,0,1,1,1,-194,418,-8647,-12,132,-37
'2017-08-02 19:33:26.044,1,0,0,0,0,0,0,0,409,788,-8015,-10,21,103,0,0,0,1,0,1,1,1,-205,417,-8748,-31,150,-34
'2017-08-02 19:33:26.054,1,0,0,0,0,0,0,0,378,789,-8014,-13,30,106,0,0,0,1,0,1,1,1,-204,438,-8681,-38,171,-31
'2017-08-02 19:33:26.064,1,0,0,0,0,0,0,0,389,797,-7975,-10,22,103,0,0,0,1,0,1,1,1,-220,419,-8713,-40,190,-30
'2017-08-02 19:33:26.074,1,0,0,0,0,0,0,0,363,809,-8027,-18,24,108,0,0,0,1,0,1,1,1,-182,428,-8711,-33,187,-38
'2017-08-02 19:33:26.084,1,0,0,0,0,0,0,0,370,800,-8002,-18,30,104,0,0,0,1,0,1,1,1,-174,397,-8702,-19,191,-28
'2017-08-02 19:33:26.094,1,0,0,0,0,0,0,0,392,773,-8005,-17,26,105,0,0,0,1,0,1,1,1,-160,428,-8708,-14,181,-42
'2017-08-02 19:33:26.104,1,0,0,0,0,0,0,0,392,794,-7989,-21,39,99,0,0,0,1,0,1,1,1,-197,411,-8715,-15,166,-30
