__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-02 19:38:59.430,2,2,0,0,2,2,0,0,697,1638,-15344,-2154,-16231,-2210,0,0,0,1,0,0,0,1,242,755,-7988,15,164,120
'2017-08-02 19:38:59.440,2,2,0,0,2,2,0,0,-72,3949,-15662,-1904,-18551,-2891,0,0,0,1,0,0,0,0,240,742,-8008,11,176,116
'2017-08-02 19:38:59.450,2,2,0,0,2,2,0,0,119,4069,-15555,-868,-21003,-4199,0,0,0,1,0,0,0,0,257,743,-8028,8,179,120
'2017-08-02 19:38:59.460,2,2,0,0,2,2,0,0,-3954,7533,-19832,1734,-23811,-5466,0,0,0,1,0,0,0,0,272,776,-7985,10,165,113
'2017-08-02 19:38:59.470,2,2,0,0,2,1,0,0,2353,7221,-20101,1225,-27225,-7558,0,0,0,1,0,0,0,0,269,727,-8006,10,178,120
'2017-08-02 19:38:59.480,2,2,0,0,2,1,0,0,360,4658,-23568,1585,-29722,-9129,0,0,0,1,0,0,0,0,266,766,-8013,18,193,119
'2017-08-02 19:38:59.490,2,2,0,0,1,1,0,0,-675,10696,-18324,3655,-32768,-9904,0,0,0,1,0,0,0,0,283,754,-7996,15,174,117
'2017-08-02 19:38:59.500,2,1,0,0,1,1,0,0,1113,9203,-31502,1709,-32757,-12330,0,0,0,1,0,0,0,0,283,742,-8029,7,158,122
'2017-08-02 19:38:59.510,1,1,0,0,0,1,0,0,1303,11838,-31267,-1891,-32768,-13157,0,0,0,1,0,0,0,0,283,751,-7969,6,160,115
'2017-08-02 19:38:59.520,1,1,0,0,0,0,0,0,1342,7630,-31210,-3190,-32768,-15476,0,0,0,1,0,0,0,0,282,754,-7999,-3,154,117
'2017-08-02 19:38:59.530,0,0,0,0,0,0,0,0,13424,9620,-23729,-1948,-32768,-16717,0,0,0,1,0,0,0,0,293,766,-8021,0,128,112
'2017-08-02 19:38:59.540,0,0,0,0,0,0,0,0,13454,8669,-13156,465,-32768,-19375,0,0,0,1,0,0,0,0,287,739,-8020,1,148,111
'2017-08-02 19:38:59.550,0,0,0,0,0,0,0,0,19846,6258,-10025,8078,-32320,-20303,0,0,0,0,0,0,0,0,320,753,-7974,-2,149,105
'2017-08-02 19:38:59.560,0,0,0,0,0,0,0,0,13738,817,1122,13889,-20340,-12350,0,0,0,0,0,0,0,0,295,772,-8026,1,151,117
'2017-08-02 19:38:59.570,0,0,0,0,0,0,0,0,20280,14536,-18445,6397,2951,-3296,0,0,0,0,0,0,0,0,288,753,-8021,-4,148,107
'2017-08-02 19:38:59.580,0,0,0,0,0,0,0,0,12532,7628,-13742,1541,15672,1509,0,0,0,0,0,0,0,0,307,773,-7982,-6,139,116
'2017-08-02 19:38:59.590,0,0,0,0,0,0,0,0,10866,6835,-10490,-151,19802,4588,0,0,0,0,0,0,0,0,265,742,-8030,4,160,110
'2017-08-02 19:38:59.600,0,0,0,0,0,0,0,0,8559,4785,-8214,152,20365,5608,0,0,0,0,0,0,0,0,290,754,-7994,12,194,110
'2017-08-02 19:38:59.610,0,0,0,0,0,0,0,0,7332,4159,-6908,-528,20545,6278,0,0,0,0,0,0,0,0,298,747,-8050,21,195,126
'2017-08-02 19:38:59.620,0,0,0,0,0,0,0,0,6348,3153,-6840,-1478,21040,6666,0,0,0,0,0,0,0,0,294,746,-8056,24,204,125
'2017-08-02 19:38:59.630,0,0,0,0,0,0,0,0,5751,2411,-7331,-2063,21746,6990,0,0,0,0,0,0,0,0,314,738,-8031,9,215,122
'2017-08-02 19:38:59.640,0,0,0,0,0,0,0,0,5102,2011,-8082,-1843,22617,7201,1,0,0,0,0,0,0,0,301,741,-8026,9,217,127
'2017-08-02 19:38:59.650,0,0,0,0,0,0,0,0,4121,1951,-9127,-1626,23767,7337,1,0,0,0,0,0,0,0,307,754,-8047,5,221,118
'2017-08-02 19:38:59.660,0,0,0,0,0,0,0,0,3106,2318,-10174,-1670,24822,7333,1,0,0,0,0,0,0,0,336,737,-8011,10,238,125
'2017-08-02 19:38:59.670,0,0,0,0,0,0,0,0,2226,2601,-10995,-2182,25624,7015,1,0,0,0,0,0,0,0,317,758,-7998,5,228,120
'2017-08-02 19:38:59.680,0,0,0,0,0,0,0,0,1705,2649,-11609,-3084,26261,6496,1,0,0,0,0,0,0,0,344,714,-8013,20,224,139
'2017-08-02 19:38:59.690,0,0,0,0,0,0,0,0,1353,2574,-12027,-3546,26533,6201,1,0,0,0,0,0,0,0,329,728,-8019,12,224,129
'2017-08-02 19:38:59.700,0,0,0,0,0,0,0,0,536,2428,-12926,-4227,26858,5726,1,0,0,0,0,0,0,0,323,781,-8016,11,234,132
'2017-08-02 19:38:59.710,0,0,0,0,0,0,0,0,-255,2416,-13686,-4643,26730,5408,1,0,0,0,0,0,0,0,343,766,-7992,17,235,132
'2017-08-02 19:38:59.720,0,0,0,0,0,0,0,0,-1050,2614,-14448,-4923,26158,5194,1,0,0,0,0,0,0,0,350,733,-7990,12,222,123
'2017-08-02 19:38:59.730,0,0,0,0,0,0,0,0,-1928,2901,-15179,-5309,25211,4966,1,0,0,0,0,0,0,0,350,732,-8023,3,205,119
'2017-08-02 19:38:59.740,0,0,0,0,0,0,0,0,-3266,3357,-16437,-6111,23888,4732,1,0,0,0,0,0,0,0,359,704,-7966,14,178,115
'2017-08-02 19:38:59.750,0,0,0,0,0,0,0,0,-5215,3172,-17400,-7118,22109,4702,1,0,0,0,0,0,0,0,352,744,-7993,9,167,119
'2017-08-02 19:38:59.760,0,0,0,0,0,0,0,0,-7067,3270,-19459,-8033,20019,5090,1,0,0,0,0,0,0,0,358,717,-7979,3,136,117
'2017-08-02 19:38:59.770,0,0,0,0,0,0,0,0,-7887,2899,-21201,-8929,18861,5843,1,0,0,0,0,0,0,0,343,731,-8006,2,106,116
'2017-08-02 19:38:59.780,0,0,0,0,0,0,0,0,-8979,2385,-21126,-9608,18993,6436,1,0,0,0,0,0,0,0,354,704,-7994,-14,86,110
'2017-08-02 19:38:59.790,0,0,0,0,0,0,0,0,-11251,1855,-22100,-10037,19387,6218,1,0,0,0,0,0,0,0,358,711,-7985,-4,61,99
'2017-08-02 19:38:59.800,0,0,0,0,0,0,0,0,-13265,351,-21896,-10593,19823,5365,1,0,0,0,0,0,0,0,349,741,-8012,-3,47,109
'2017-08-02 19:38:59.810,0,0,0,0,0,0,0,0,-15483,-1365,-20800,-9836,20306,4422,1,0,0,0,0,0,0,0,375,724,-8029,2,39,101
'2017-08-02 19:38:59.820,0,0,0,0,0,0,0,0,-18004,-1723,-18840,-7855,20779,3567,1,0,0,0,0,0,0,0,358,740,-7997,3,57,111
'2017-08-02 19:38:59.830,0,0,0,0,0,0,0,0,-20674,-1321,-16455,-5554,20800,2752,1,0,0,0,0,0,0,0,373,719,-8010,-5,42,104
'2017-08-02 19:38:59.840,0,0,0,0,0,0,0,0,-23353,-771,-13926,-3898,19469,1925,1,0,0,0,0,0,0,0,350,724,-8006,-12,46,106
'2017-08-02 19:38:59.850,0,0,0,0,0,0,0,0,-25085,-236,-11917,-3374,16486,1130,1,0,0,0,0,0,0,0,371,723,-7981,-28,18,106
'2017-08-02 19:38:59.860,0,0,0,0,0,0,0,0,-25766,-992,-9854,-4050,12767,676,1,0,0,0,0,0,0,0,354,709,-8000,-20,12,95
'2017-08-02 19:38:59.870,0,0,0,0,0,0,0,0,-26884,-2677,-9388,-4799,9590,691,1,0,0,0,0,0,0,0,355,720,-8005,-31,-10,96
'2017-08-02 19:38:59.880,0,0,0,0,0,0,0,0,-27938,-5111,-10190,-4509,7738,1187,1,0,0,0,0,0,0,0,371,721,-7992,-46,-28,100
'2017-08-02 19:38:59.890,0,0,0,0,0,0,0,0,-28509,-8350,-9317,-3040,6404,2190,1,0,0,0,0,0,0,0,366,686,-7947,-53,-90,83
'2017-08-02 19:38:59.900,0,0,0,0,0,0,0,0,-32767,-19599,-14148,12428,-6831,4354,1,0,0,0,0,0,0,0,375,713,-7942,-56,-194,68
'2017-08-02 19:38:59.910,0,0,0,0,0,0,0,0,-32548,-5625,4044,21341,-13584,2331,1,0,0,0,0,0,0,0,379,724,-7925,-83,-301,67
'2017-08-02 19:38:59.920,0,0,0,1,0,0,0,1,4434,-5718,-14003,21593,-19369,-433,1,0,0,0,0,0,0,0,357,750,-7944,-99,-408,61
'2017-08-02 19:38:59.930,0,0,0,2,0,0,0,2,-2024,32,-20946,10985,-18340,693,1,0,0,0,0,0,0,0,339,747,-7972,-106,-499,55
'2017-08-02 19:38:59.940,0,0,0,2,0,0,0,2,3914,-1646,-17366,8209,-16237,1572,1,0,0,0,0,0,0,0,319,762,-7982,-99,-536,61
'2017-08-02 19:38:59.950,0,0,0,2,0,0,0,2,-1946,-3040,-15043,5762,-15789,710,1,0,0,0,0,0,0,0,321,716,-8011,-106,-574,58
'2017-08-02 19:38:59.960,0,0,0,2,0,0,0,2,-1279,-1968,-21394,2332,-15027,-310,0,0,0,0,0,0,0,0,294,750,-8035,-120,-577,56
'2017-08-02 19:38:59.970,0,0,0,2,0,0,0,2,-860,627,-20143,2907,-8463,-1014,0,0,0,1,0,0,0,0,251,739,-8036,-123,-539,52
'2017-08-02 19:38:59.980,0,0,0,2,0,0,0,2,-1584,51,-14667,801,-3360,-774,0,0,0,1,0,0,0,0,234,751,-8056,-121,-465,57
'2017-08-02 19:38:59.990,0,0,0,2,0,0,0,2,-819,592,-12977,272,-2791,-380,0,0,0,1,0,0,0,0,259,788,-8047,-115,-369,75
'2017-08-02 19:39:00.000,0,0,0,2,0,0,0,2,-340,584,-10012,149,-1886,-174,0,0,0,1,0,0,0,0,262,758,-8004,-113,-351,68
'2017-08-02 19:39:00.010,0,0,0,2,0,0,1,2,291,415,-8981,-148,-1702,61,0,0,0,1,0,0,0,1,235,780,-8034,-123,-326,70
'2017-08-02 19:39:00.020,0,0,0,2,0,0,1,2,59,572,-9083,-259,-1516,8,0,0,0,1,0,0,0,1,237,792,-8067,-140,-301,71
'2017-08-02 19:39:00.030,0,0,0,2,0,0,1,2,-35,528,-9236,-253,-1281,28,0,0,0,1,0,0,0,1,216,761,-8038,-148,-238,67
'2017-08-02 19:39:00.040,0,0,0,2,0,0,1,2,192,593,-9192,-305,-849,136,0,0,0,1,0,0,0,1,206,777,-8005,-137,-203,80
'2017-08-02 19:39:00.050,0,0,0,2,0,0,1,2,362,497,-8998,-282,-777,85,0,0,0,1,0,0,0,1,199,801,-8022,-123,-181,79
'2017-08-02 19:39:00.060,0,0,0,2,0,0,1,2,389,563,-8875,-309,-826,49,0,0,0,1,0,0,0,1,176,778,-7974,-103,-155,76
'2017-08-02 19:39:00.070,0,0,0,2,0,0,1,2,416,633,-8738,-262,-978,33,0,0,0,1,0,0,0,1,191,805,-7994,-87,-132,90
'2017-08-02 19:39:00.080,0,0,0,2,0,0,1,2,466,706,-8742,-37,-1237,-6,0,0,0,1,0,0,0,1,214,777,-7950,-70,-133,89
'2017-08-02 19:39:00.090,0,0,0,2,0,0,1,2,361,622,-8819,167,-1474,-31,0,0,0,1,0,0,0,1,266,741,-7950,-106,-237,76
'2017-08-02 19:39:00.100,0,0,0,2,0,0,1,2,330,511,-8750,193,-1544,-51,0,0,0,1,0,0,0,1,232,807,-8010,-161,-355,71
'2017-08-02 19:39:00.110,0,0,0,2,0,0,1,2,281,474,-8724,62,-1544,-72,0,0,0,1,0,0,0,1,174,794,-7983,-168,-375,71
'2017-08-02 19:39:00.120,0,0,0,2,0,0,1,2,266,478,-8705,-35,-1514,-102,0,0,0,1,0,0,0,1,116,832,-8014,-152,-350,72
'2017-08-02 19:39:00.130,0,0,0,2,0,1,1,2,284,558,-8624,-96,-1542,-126,0,0,0,1,0,0,0,1,153,786,-7999,-121,-285,77
'2017-08-02 19:39:00.140,0,0,0,2,0,1,1,2,237,610,-8607,-26,-1645,-156,0,0,0,1,0,0,0,1,118,859,-8088,-80,-237,79
'2017-08-02 19:39:00.150,0,0,0,2,0,1,1,2,160,647,-8617,121,-1721,-167,0,0,0,1,0,0,0,1,133,815,-8035,-67,-174,89
'2017-08-02 19:39:00.160,0,0,0,2,0,1,1,2,99,657,-8605,300,-1767,-178,0,0,0,1,0,0,0,1,124,766,-8019,-52,-151,95
'2017-08-02 19:39:00.170,0,0,0,2,0,1,1,2,32,622,-8570,489,-1740,-174,0,0,0,1,0,0,0,1,149,829,-7993,-53,-140,87
'2017-08-02 19:39:00.180,0,0,0,2,0,1,1,2,-19,551,-8530,668,-1709,-162,0,0,0,1,0,0,0,1,218,784,-7941,-84,-205,87
'2017-08-02 19:39:00.190,0,0,0,2,0,1,1,2,-156,459,-8627,701,-1594,-148,0,0,0,1,0,0,0,1,190,783,-7930,-164,-361,70
'2017-08-02 19:39:00.200,0,0,0,1,0,1,1,1,-46,444,-8635,621,-1538,-122,0,0,0,1,0,0,0,1,137,836,-7941,-188,-459,55
'2017-08-02 19:39:00.210,0,0,0,1,0,1,1,1,-101,463,-8758,515,-1597,-168,0,0,0,1,0,0,0,1,128,805,-7938,-219,-540,44
'2017-08-02 19:39:00.220,0,0,0,1,0,2,1,1,-106,383,-8767,358,-1698,-221,0,0,0,2,0,0,0,1,84,792,-8041,-257,-592,50
'2017-08-02 19:39:00.230,0,0,0,1,0,2,1,1,-136,463,-8757,262,-1893,-243,0,0,0,2,0,0,0,2,74,852,-8020,-304,-624,18
'2017-08-02 19:39:00.240,0,0,0,1,0,2,1,0,-139,458,-8821,146,-2025,-295,0,0,0,2,0,0,0,2,-17,902,-7979,-269,-543,34
'2017-08-02 19:39:00.250,0,0,0,0,0,2,1,0,-231,464,-8857,20,-2176,-309,0,0,0,2,0,0,0,2,7,883,-7972,-196,-454,47
'2017-08-02 19:39:00.260,0,0,0,0,0,2,1,0,-210,548,-8761,-169,-2191,-378,0,0,0,2,0,0,0,2,34,840,-7917,-179,-395,50
'2017-08-02 19:39:00.270,0,1,0,0,0,2,1,0,-263,644,-8931,-339,-2196,-475,0,0,0,2,0,0,0,2,52,827,-7915,-199,-444,56
'2017-08-02 19:39:00.280,0,1,0,0,0,2,1,0,-377,750,-9136,-568,-2522,-647,0,0,0,2,0,0,0,2,31,872,-7861,-218,-483,70
'2017-08-02 19:39:00.290,0,2,0,0,0,2,1,0,-464,820,-8868,-902,-3102,-855,0,0,0,2,0,0,0,2,-56,915,-7809,-165,-381,55
'2017-08-02 19:39:00.300,0,2,0,0,1,2,1,0,-237,940,-8830,-619,-3245,-1032,0,0,0,2,0,0,0,2,7,842,-7828,-99,-381,40
'2017-08-02 19:39:00.310,0,2,0,0,1,2,1,0,-551,427,-10709,959,-3173,-1206,0,0,0,2,0,0,0,2,48,860,-7780,-113,-466,50
'2017-08-02 19:39:00.320,1,2,0,0,1,2,1,0,-424,167,-10532,642,-4293,-766,0,0,0,2,0,0,0,2,49,835,-7799,-139,-604,35
'2017-08-02 19:39:00.330,2,2,0,0,1,2,1,0,-482,831,-10811,240,-4953,-868,0,0,0,2,0,0,0,2,-1,845,-8017,-213,-776,19
'2017-08-02 19:39:00.340,2,2,0,0,1,2,1,0,-677,2277,-13310,-886,-6393,-1315,0,0,0,2,0,0,0,2,-22,901,-8133,-236,-780,15
'2017-08-02 19:39:00.350,2,2,0,0,1,2,0,0,-264,-916,-13582,-1650,-8655,-1311,0,0,0,2,0,0,0,2,-81,973,-8065,-210,-721,20
'2017-08-02 19:39:00.360,2,2,0,0,1,2,0,0,-402,155,-11887,-1713,-10290,-873,0,0,0,2,0,0,0,2,-117,947,-8100,-124,-675,27
'2017-08-02 19:39:00.370,2,2,0,0,1,2,0,0,-659,1091,-12386,-3296,-11780,-914,0,0,0,2,0,0,0,2,-127,966,-8126,-73,-621,37
'2017-08-02 19:39:00.380,2,2,0,0,2,2,0,0,-1032,2266,-13589,-4212,-12651,-1023,0,0,0,2,0,0,0,2,-167,959,-8162,-30,-534,55
'2017-08-02 19:39:00.390,2,2,0,0,2,2,0,0,-528,1683,-15732,-5847,-14577,-1810,0,0,0,2,0,0,0,2,-178,918,-8158,16,-422,59
'2017-08-02 19:39:00.400,2,2,0,0,2,2,0,0,394,-139,-15836,-4339,-17010,-2195,0,0,0,2,0,0,0,2,-183,860,-8171,0,-310,64
'2017-08-02 19:39:00.410,2,2,0,0,2,2,0,0,98,2605,-15025,-3096,-19467,-2279,0,0,0,2,0,0,0,2,-203,909,-8241,-53,-204,75
'2017-08-02 19:39:00.420,2,2,0,0,2,2,0,0,-116,3333,-15675,-2548,-22402,-3320,0,0,0,2,0,0,1,2,-236,950,-8196,-60,-11,92
'2017-08-02 19:39:00.430,2,2,0,0,2,2,0,0,-2644,8358,-19328,-1364,-25855,-4321,0,0,0,2,0,0,1,2,-214,940,-8266,-30,211,108
'2017-08-02 19:39:00.440,2,2,0,0,2,2,0,0,1362,4018,-20795,-2592,-29110,-6797,0,0,0,2,0,0,1,2,-222,949,-8190,22,392,128
'2017-08-02 19:39:00.450,2,2,0,0,2,1,0,0,1862,2911,-26381,1031,-32067,-7418,0,0,0,2,0,0,1,2,-183,933,-8113,71,561,132
'2017-08-02 19:39:00.460,2,2,0,0,1,1,0,0,-4905,12713,-26012,1781,-32768,-8053,0,0,0,2,0,0,1,2,-134,902,-8058,132,662,134
'2017-08-02 19:39:00.470,2,1,0,0,1,1,0,0,2952,9474,-32768,-728,-32768,-10753,0,0,0,2,0,0,1,2,-102,902,-8005,154,698,131
'2017-08-02 19:39:00.480,2,1,0,0,0,1,0,0,-1934,13545,-32687,-3978,-32768,-11330,0,0,0,2,0,0,1,2,-78,899,-7965,170,711,149
'2017-08-02 19:39:00.490,1,0,0,0,0,1,0,0,644,9509,-32724,-7269,-32768,-14196,0,0,0,2,0,0,1,2,-54,892,-7969,183,694,152
'2017-08-02 19:39:00.500,0,0,0,0,0,0,0,0,19893,9616,-31169,-4625,-32768,-15811,0,0,0,2,0,0,1,2,-22,869,-7962,176,685,156
'2017-08-02 19:39:00.510,0,0,0,0,0,0,0,0,24385,11374,-22171,-2588,-32768,-18135,0,0,0,2,0,0,1,2,-46,904,-7914,207,739,159
'2017-08-02 19:39:00.520,0,0,0,0,0,0,0,0,11930,4517,2478,1882,-32324,-19692,0,0,0,2,0,0,1,2,-17,843,-7889,252,712,169
'2017-08-02 19:39:00.530,0,0,0,0,0,0,0,0,23868,8619,-7697,5012,-15341,-14138,0,0,0,2,0,0,1,2,16,835,-7956,211,629,171
'2017-08-02 19:39:00.540,0,0,0,0,0,0,0,0,21723,10167,-17998,86,6263,-7725,0,0,0,2,0,0,1,2,-29,914,-7917,212,628,166
'2017-08-02 19:39:00.550,0,0,0,0,0,0,0,0,13438,6084,-16810,-1065,18382,-3999,0,0,0,2,0,0,1,2,17,896,-7971,274,703,182
'2017-08-02 19:39:00.560,0,0,0,0,0,0,0,0,12598,5645,-12279,505,22029,-1457,0,0,0,2,0,0,1,2,5,850,-7954,305,760,200
'2017-08-02 19:39:00.570,0,0,0,0,0,0,0,0,10502,5133,-9336,1526,22871,-587,0,0,0,2,0,0,1,2,22,868,-8031,335,808,206
'2017-08-02 19:39:00.580,0,0,0,0,0,0,0,0,8509,5007,-8356,646,23247,459,0,0,0,2,0,0,1,2,61,828,-8035,364,878,220
'2017-08-02 19:39:00.590,0,0,0,0,0,0,0,0,7020,4521,-8269,-1683,23627,1488,0,0,0,2,0,0,1,2,47,828,-8048,414,978,232
'2017-08-02 19:39:00.600,0,0,0,0,0,0,0,0,6373,3500,-8698,-3971,24238,2627,0,0,0,2,0,1,1,1,115,807,-8073,440,1078,243
'2017-08-02 19:39:00.610,0,0,0,0,0,0,0,0,5743,1826,-9450,-5046,25464,3968,0,0,0,1,0,1,1,1,97,820,-8071,457,1196,262
'2017-08-02 19:39:00.620,0,0,0,0,0,0,0,0,5120,612,-10597,-4488,27237,5384,0,0,0,1,0,1,1,1,155,779,-8133,475,1316,288
'2017-08-02 19:39:00.630,0,0,0,0,0,0,0,0,4101,430,-11956,-3210,28778,6622,0,0,0,1,0,1,1,1,168,761,-8106,417,1348,267
'2017-08-02 19:39:00.640,0,0,0,0,0,0,0,0,3117,963,-12678,-2135,29632,7369,0,0,0,1,0,1,1,1,166,790,-8119,380,1520,275
'2017-08-02 19:39:00.650,0,0,0,0,0,0,0,0,2312,1824,-13378,-2143,29695,7388,0,0,0,1,0,1,1,0,231,735,-8282,353,1638,256
'2017-08-02 19:39:00.660,0,0,0,0,0,0,0,0,1452,2551,-14319,-3334,29285,6829,0,0,0,0,0,1,1,0,252,766,-8278,283,1850,270
'2017-08-02 19:39:00.670,0,0,0,0,0,0,0,0,748,2643,-15361,-4954,28724,5998,0,0,0,0,0,1,2,0,218,833,-8362,209,2049,299
'2017-08-02 19:39:00.680,0,0,0,0,0,0,0,0,-17,2378,-16800,-6188,28133,5314,0,1,0,0,0,2,2,0,302,729,-8400,117,2214,349
'2017-08-02 19:39:00.690,0,0,0,0,0,0,0,0,-1009,2331,-18063,-6621,27577,5116,0,1,0,0,0,2,1,0,336,757,-8277,-87,2316,425
