__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-02 19:52:20.876,0,0,0,2,0,1,1,2,918,262,-8645,-21,122,-44,0,1,0,0,0,0,0,0,242,1340,-7930,27,24,94
'2017-08-02 19:52:20.886,0,0,0,2,0,1,1,2,927,223,-8634,-19,112,-51,0,1,0,0,0,0,0,0,253,1323,-7903,23,14,97
'2017-08-02 19:52:20.896,0,0,0,2,0,1,1,2,917,250,-8652,-38,130,-49,0,1,0,0,0,0,0,0,246,1350,-7910,29,29,100
'2017-08-02 19:52:20.906,0,0,0,2,0,1,1,2,922,241,-8670,-45,131,-50,0,1,0,0,0,0,0,0,247,1334,-7917,18,33,98
'2017-08-02 19:52:20.916,0,0,0,2,0,1,1,2,917,248,-8640,-42,129,-47,0,1,0,0,0,0,0,0,241,1346,-7935,9,31,97
'2017-08-02 19:52:20.926,0,0,0,2,0,1,1,2,920,227,-8647,-54,132,-37,0,1,0,0,0,0,0,0,238,1319,-7909,11,38,96
'2017-08-02 19:52:20.936,0,0,0,2,0,1,1,2,921,264,-8648,-46,131,-38,0,1,0,0,0,0,0,0,251,1371,-7926,4,44,101
'2017-08-02 19:52:20.946,0,0,0,2,0,1,1,2,927,243,-8647,-46,144,-42,0,1,0,0,0,0,0,0,235,1346,-7927,5,43,103
'2017-08-02 19:52:20.956,0,0,0,2,0,1,1,2,942,215,-8649,-56,156,-30,0,1,0,0,0,0,0,0,261,1346,-7915,2,41,107
'2017-08-02 19:52:20.966,0,0,0,2,0,1,1,2,904,208,-8680,-72,180,-39,0,1,0,0,0,0,0,0,257,1364,-7897,2,44,105
'2017-08-02 19:52:20.976,0,0,0,2,0,1,1,2,905,214,-8683,-155,263,-38,0,1,0,0,0,0,0,0,245,1351,-7892,11,48,107
'2017-08-02 19:52:20.986,0,0,0,2,0,1,1,2,922,257,-8620,-219,328,-37,0,1,0,0,0,0,0,0,274,1370,-7930,2,50,107
'2017-08-02 19:52:20.996,0,0,0,2,0,1,1,2,971,244,-8684,-231,373,-25,0,1,0,0,0,0,0,0,244,1326,-7880,10,63,109
'2017-08-02 19:52:21.006,0,0,0,2,0,1,1,2,969,274,-8724,-221,380,-26,0,1,0,0,0,0,0,0,260,1358,-7906,2,71,110
'2017-08-02 19:52:21.016,0,0,0,2,0,1,1,2,977,246,-8662,-203,370,-18,0,1,0,0,0,0,0,0,262,1330,-7885,9,64,109
'2017-08-02 19:52:21.026,0,0,0,2,0,1,1,2,953,263,-8628,-235,417,-40,0,1,0,0,0,0,0,0,276,1356,-7877,1,59,105
'2017-08-02 19:52:21.036,0,0,0,2,0,1,1,2,1012,302,-8619,-227,419,-28,0,1,0,0,0,0,0,0,253,1341,-7922,9,46,109
'2017-08-02 19:52:21.046,0,0,0,2,0,1,1,2,1044,304,-8652,-166,368,-23,0,1,0,0,0,0,0,0,261,1371,-7887,1,56,102
'2017-08-02 19:52:21.056,0,0,0,2,0,1,1,2,1042,325,-8678,-95,281,-32,0,1,0,0,0,0,0,0,246,1338,-7879,2,59,106
'2017-08-02 19:52:21.066,0,0,0,2,0,0,1,2,1031,284,-8686,-37,206,-33,0,1,0,0,0,0,0,0,263,1363,-7890,4,46,106
'2017-08-02 19:52:21.076,0,0,0,2,0,0,1,2,1058,324,-8643,13,103,-37,0,1,0,0,0,0,0,0,232,1340,-7895,9,45,102
'2017-08-02 19:52:21.086,0,0,0,2,0,0,1,2,1041,276,-8694,85,16,-38,0,1,0,0,0,0,0,0,227,1349,-7922,12,42,108
'2017-08-02 19:52:21.096,0,0,0,2,0,0,1,2,1017,262,-8679,106,-18,-42,0,1,0,0,0,0,0,0,255,1333,-7915,10,49,109
'2017-08-02 19:52:21.106,0,0,0,2,0,0,1,2,1015,260,-8659,116,-45,-37,0,1,0,0,0,0,0,0,242,1331,-7895,15,43,108
'2017-08-02 19:52:21.116,0,0,0,2,0,0,1,2,1016,247,-8657,112,-61,-32,0,1,0,0,0,0,0,0,233,1342,-7890,23,35,98
'2017-08-02 19:52:21.126,0,0,0,2,0,0,1,2,1022,264,-8636,110,-60,-34,0,1,0,0,0,0,0,0,242,1322,-7900,15,40,104
'2017-08-02 19:52:21.136,0,0,0,2,0,0,1,2,1029,294,-8612,142,-114,-30,0,1,0,0,0,0,0,0,244,1348,-7930,9,19,92
'2017-08-02 19:52:21.146,0,0,0,2,0,0,1,2,980,261,-8656,163,-124,-40,0,1,0,0,0,0,0,0,252,1326,-7912,2,19,99
'2017-08-02 19:52:21.156,0,0,0,2,0,0,1,2,1010,254,-8627,173,-130,-41,0,1,0,0,0,0,0,0,232,1334,-7888,9,18,92
'2017-08-02 19:52:21.166,0,0,0,2,0,1,1,2,1009,237,-8637,193,-132,-45,0,1,0,0,0,0,0,0,233,1292,-7915,12,7,92
'2017-08-02 19:52:21.176,0,0,0,2,0,1,1,2,967,234,-8699,177,-121,-46,0,1,0,0,0,0,0,0,243,1353,-7918,17,12,96
'2017-08-02 19:52:21.186,0,0,0,2,0,1,1,2,1020,205,-8667,138,-83,-48,0,1,0,0,0,0,0,0,246,1354,-7936,13,11,90
'2017-08-02 19:52:21.196,0,0,0,2,0,1,1,2,973,205,-8662,129,-67,-52,0,1,0,0,0,0,0,0,241,1355,-7926,16,10,92
'2017-08-02 19:52:21.206,0,0,0,2,0,1,1,2,979,193,-8660,115,-39,-54,0,1,0,0,0,0,0,0,230,1325,-7902,3,10,99
'2017-08-02 19:52:21.216,0,0,0,2,0,1,1,2,1007,232,-8651,106,-28,-57,0,1,0,0,0,0,0,0,246,1316,-7939,3,-4,92
'2017-08-02 19:52:21.226,0,0,0,2,0,1,1,2,989,281,-8715,155,-58,-62,0,1,0,0,0,0,0,0,234,1354,-7892,-2,-8,94
'2017-08-02 19:52:21.236,0,0,0,2,0,1,1,2,995,216,-8679,195,-109,-81,0,1,0,0,0,0,0,0,257,1315,-7921,-12,-11,90
'2017-08-02 19:52:21.246,0,0,0,2,0,1,1,2,1011,190,-8728,237,-176,-81,0,1,0,0,0,0,0,0,228,1357,-7892,-4,-24,89
'2017-08-02 19:52:21.256,0,0,0,2,0,1,1,2,1011,222,-8795,260,-268,-95,0,1,0,0,0,0,0,0,212,1334,-7911,-6,-14,89
'2017-08-02 19:52:21.266,0,0,0,2,0,1,1,2,1003,196,-8779,284,-383,-112,0,1,0,0,0,0,0,0,228,1339,-7938,0,3,91
'2017-08-02 19:52:21.276,0,0,0,2,0,1,1,2,1013,216,-8818,302,-532,-138,0,1,0,0,0,0,0,0,218,1311,-7956,1,17,95
'2017-08-02 19:52:21.286,0,0,0,2,0,1,1,2,1066,229,-8843,338,-782,-161,0,1,0,0,0,0,0,0,216,1348,-7892,1,33,99
'2017-08-02 19:52:21.296,0,0,0,2,0,1,1,2,1161,330,-8974,459,-1237,-189,0,1,0,0,0,0,0,0,225,1301,-7906,-3,41,89
'2017-08-02 19:52:21.306,0,0,0,1,0,1,1,1,1139,397,-9067,562,-1516,-235,0,1,0,0,0,0,0,0,240,1301,-7908,1,48,96
'2017-08-02 19:52:21.316,0,0,0,1,0,1,1,1,1114,422,-9068,820,-2113,-313,0,1,0,0,0,0,0,0,233,1312,-7893,-2,50,103
'2017-08-02 19:52:21.326,0,0,0,1,0,1,0,1,1209,789,-9247,1032,-2633,-548,0,1,0,0,0,0,0,0,210,1334,-7892,-4,58,97
'2017-08-02 19:52:21.336,0,0,0,1,0,1,0,0,1233,-313,-9677,1112,-3490,-1094,0,1,0,0,0,0,0,0,219,1324,-7911,-10,60,93
'2017-08-02 19:52:21.346,0,0,0,0,0,1,0,0,981,650,-10938,342,-4646,-971,0,1,0,0,0,0,0,0,253,1334,-7901,-11,54,105
'2017-08-02 19:52:21.356,0,0,0,0,0,1,0,0,2393,5366,-14231,84,-6016,-2115,0,1,0,0,0,0,0,0,237,1293,-7872,-23,52,91
'2017-08-02 19:52:21.366,0,0,0,0,0,1,0,0,696,1453,-14446,-774,-8780,-2751,0,1,0,0,0,0,0,0,218,1328,-7925,-9,36,93
'2017-08-02 19:52:21.376,0,0,0,0,0,1,0,0,1116,3731,-12377,-225,-10508,-2972,0,1,0,0,0,0,0,0,225,1324,-7866,-13,33,89
'2017-08-02 19:52:21.386,0,0,0,0,0,0,0,0,1712,1107,-13505,-1067,-10612,-4790,0,1,0,0,0,0,0,0,231,1385,-7868,-2,19,97
'2017-08-02 19:52:21.396,0,0,0,0,0,0,0,0,2634,1873,-11788,-629,-11902,-4983,0,1,0,0,0,0,0,0,244,1300,-7868,3,28,97
'2017-08-02 19:52:21.406,0,0,0,0,0,0,0,0,557,3518,-12464,-720,-12396,-5228,0,1,0,0,0,0,0,0,238,1364,-7904,2,10,98
'2017-08-02 19:52:21.416,0,0,0,0,0,0,0,0,657,2919,-13604,-1814,-11928,-6821,0,1,0,0,0,0,0,0,244,1306,-7889,-2,14,97
'2017-08-02 19:52:21.426,0,0,0,0,0,0,0,0,2923,2756,-9919,-2768,-12465,-7656,0,1,0,0,0,0,0,0,233,1313,-7881,3,10,105
'2017-08-02 19:52:21.436,0,0,0,0,0,0,0,0,4264,70,-9480,-1785,-11811,-7329,0,1,0,0,0,0,0,0,241,1347,-7893,-1,3,91
'2017-08-02 19:52:21.446,0,0,0,0,0,0,0,0,14426,-1265,-9241,574,-8955,-8013,0,1,0,0,0,0,0,0,226,1332,-7874,1,11,92
'2017-08-02 19:52:21.456,0,0,0,0,0,0,0,0,7356,374,-10894,3359,-4978,-8134,0,1,0,0,0,0,0,0,206,1329,-7919,-4,19,96
'2017-08-02 19:52:21.466,0,0,0,0,0,0,0,0,11400,1642,-7562,2491,394,-8027,0,1,0,0,0,0,0,0,194,1338,-7918,-6,20,115
'2017-08-02 19:52:21.476,0,0,0,0,0,0,0,0,8098,1297,-6261,1639,2699,-8091,0,1,0,0,0,0,0,0,231,1340,-7915,-9,41,103
'2017-08-02 19:52:21.486,0,0,0,0,0,0,0,0,6450,1152,-5049,1184,2212,-7773,0,1,0,0,0,0,0,0,218,1335,-7904,-15,42,109
'2017-08-02 19:52:21.496,0,0,0,0,0,0,0,0,7264,1661,-5634,710,2019,-6911,0,1,0,0,0,0,0,0,204,1324,-7912,-9,49,109
'2017-08-02 19:52:21.506,0,0,0,0,0,0,0,0,7705,1732,-6328,-575,3032,-5538,0,1,0,0,0,0,0,0,231,1325,-7892,-13,44,102
'2017-08-02 19:52:21.516,0,0,0,0,0,0,0,0,7421,900,-6302,-1670,4282,-3737,0,1,0,0,0,0,0,0,227,1344,-7921,-17,33,99
'2017-08-02 19:52:21.526,0,0,0,0,0,0,0,0,6723,293,-6377,-2162,4944,-1920,0,1,0,0,0,0,0,0,228,1311,-7889,-19,25,98
'2017-08-02 19:52:21.536,0,0,0,0,0,0,0,0,6299,-11,-6673,-2472,5385,-537,0,1,0,0,0,0,0,0,231,1317,-7901,-13,24,101
'2017-08-02 19:52:21.546,0,0,0,0,0,0,0,0,5966,-514,-6856,-2672,5975,258,0,1,0,0,0,0,0,0,228,1322,-7885,-15,21,104
'2017-08-02 19:52:21.556,0,0,0,0,0,0,0,0,5486,-878,-7172,-2778,6581,537,0,1,0,0,0,0,0,0,216,1353,-7914,-13,14,97
'2017-08-02 19:52:21.566,0,0,0,0,0,0,0,0,5063,-1134,-7530,-2762,7125,452,0,1,0,0,0,0,0,0,234,1343,-7900,-14,14,103
'2017-08-02 19:52:21.576,0,0,0,0,0,0,0,0,4565,-1327,-8109,-2669,7648,241,0,1,0,0,0,0,0,0,226,1347,-7896,-11,3,105
'2017-08-02 19:52:21.586,0,0,0,0,0,0,0,0,4038,-1255,-8734,-2604,8235,29,0,1,0,0,0,0,0,0,252,1314,-7879,-11,-1,107
'2017-08-02 19:52:21.596,0,0,0,0,0,0,0,0,3273,-1176,-9254,-2554,8810,-54,0,1,0,0,0,0,0,0,214,1344,-7899,-22,-1,96
'2017-08-02 19:52:21.606,0,0,0,0,0,0,0,0,2445,-1143,-9749,-2548,9145,64,0,1,0,0,0,0,0,0,231,1323,-7872,-10,-4,97
'2017-08-02 19:52:21.616,0,0,0,0,0,0,0,0,1681,-1094,-10118,-2480,9359,367,0,1,0,0,0,0,0,0,212,1346,-7922,-15,8,92
'2017-08-02 19:52:21.626,0,0,0,0,0,0,0,0,1293,-1034,-10205,-2358,9483,800,0,1,0,0,0,0,0,0,230,1337,-7890,-21,15,96
'2017-08-02 19:52:21.636,0,0,0,0,0,0,0,0,443,-832,-10258,-2315,9478,1003,0,1,0,0,0,0,0,0,214,1328,-7881,-11,20,106
'2017-08-02 19:52:21.646,0,0,0,0,0,0,0,0,-334,-547,-10172,-2270,9242,1254,0,1,0,0,0,0,0,0,230,1343,-7908,-18,21,99
'2017-08-02 19:52:21.656,0,0,0,0,0,0,0,0,-1071,-371,-10119,-2197,8629,1242,0,1,0,0,0,0,0,0,232,1346,-7897,-18,9,104
'2017-08-02 19:52:21.666,0,0,0,0,0,0,0,0,-1668,-137,-10213,-2048,7713,962,0,1,0,0,0,0,0,0,213,1371,-7903,-13,14,106
'2017-08-02 19:52:21.676,0,0,0,0,0,0,0,0,-2251,30,-10246,-1914,6712,602,0,1,0,0,0,0,0,0,236,1341,-7894,-13,14,102
'2017-08-02 19:52:21.686,0,0,0,0,0,0,0,0,-3029,-141,-9953,-1587,5499,273,0,1,0,0,0,0,0,0,200,1319,-7913,-9,-2,100
'2017-08-02 19:52:21.696,0,0,0,0,0,0,0,0,-3602,-42,-9743,-1199,3951,-15,0,1,0,0,0,0,0,0,226,1352,-7876,-17,-13,101
'2017-08-02 19:52:21.706,0,0,0,0,0,0,0,0,-3421,585,-10231,-1301,2833,-323,0,1,0,0,0,0,0,0,207,1281,-7898,-15,-10,97
'2017-08-02 19:52:21.716,0,0,0,0,0,0,0,0,-3234,730,-10393,-2035,2729,-549,0,1,0,0,0,0,0,0,213,1346,-7880,-16,-30,96
'2017-08-02 19:52:21.726,0,0,0,0,0,0,0,0,-3434,-7,-9990,-2438,2945,-637,0,1,0,0,0,0,0,0,217,1341,-7891,-18,-25,97
'2017-08-02 19:52:21.736,0,0,0,0,0,0,0,0,-3985,-506,-9397,-2012,2720,-589,0,1,0,0,0,0,0,0,208,1325,-7904,-18,-39,96
'2017-08-02 19:52:21.746,0,0,0,0,0,0,0,0,-4279,-376,-8931,-1347,2096,-555,0,1,0,0,0,0,0,0,208,1321,-7895,-24,-50,89
'2017-08-02 19:52:21.756,0,0,0,0,0,0,0,0,-4259,-23,-8686,-1085,1374,-628,0,1,0,0,0,0,0,0,196,1338,-7879,-38,-82,87
'2017-08-02 19:52:21.766,0,0,0,0,0,0,0,0,-3849,344,-8868,-1464,1043,-836,0,1,0,0,0,0,0,0,222,1310,-7905,-26,-112,83
'2017-08-02 19:52:21.776,0,0,0,0,0,0,0,0,-3612,-215,-8761,-2010,1461,-1103,0,0,0,0,0,0,0,0,199,1316,-7862,-31,-155,73
'2017-08-02 19:52:21.786,0,0,0,0,0,0,0,0,-4011,-1003,-8337,-1715,1953,-1350,0,0,0,0,0,0,0,0,189,1358,-7899,-43,-161,72
'2017-08-02 19:52:21.796,0,0,0,0,0,0,0,0,-4582,-1188,-7878,-901,2111,-1485,0,0,0,0,0,0,0,0,183,1347,-7930,-13,-123,72
'2017-08-02 19:52:21.806,0,0,0,0,0,0,0,0,-5260,-826,-7540,-303,1838,-1538,0,0,0,0,0,0,0,0,178,1373,-7938,8,-76,88
'2017-08-02 19:52:21.816,0,0,0,0,0,0,0,0,-5754,-336,-7169,-145,1190,-1483,0,0,0,0,0,0,0,0,184,1348,-7944,9,-32,100
'2017-08-02 19:52:21.826,0,0,0,0,0,0,0,0,-5802,16,-7040,-280,624,-1257,0,0,0,0,0,0,0,0,192,1321,-7897,-20,-29,95
'2017-08-02 19:52:21.836,0,0,0,0,0,0,0,0,-5738,259,-6958,-394,413,-878,0,0,0,0,0,0,0,0,175,1311,-7910,-31,-32,98
'2017-08-02 19:52:21.846,0,0,0,0,0,0,0,0,-6261,-212,-6040,-75,346,-410,0,0,0,0,0,0,0,0,188,1349,-7888,-45,-40,85
'2017-08-02 19:52:21.856,0,0,0,0,0,0,0,0,-14152,-6847,-10882,8339,-5013,-625,0,0,0,0,0,0,0,0,169,1315,-7908,-49,-47,80
'2017-08-02 19:52:21.866,0,0,0,0,0,0,0,0,-13672,2303,-6650,10865,-6465,-3357,0,0,0,0,0,0,0,0,179,1333,-7894,-56,-69,87
'2017-08-02 19:52:21.876,0,0,0,0,0,0,0,0,2904,3766,-12649,12904,-6787,-2958,0,0,0,0,0,0,0,0,170,1354,-7869,-52,-75,85
'2017-08-02 19:52:21.886,0,0,0,1,0,0,0,1,-636,4226,-14573,3982,-6143,432,0,0,0,0,0,0,0,0,173,1330,-7887,-63,-103,79
'2017-08-02 19:52:21.896,0,0,0,2,0,0,0,2,1179,-3496,-17524,1334,-4706,2209,0,0,0,0,0,0,0,0,163,1327,-7896,-65,-134,72
'2017-08-02 19:52:21.906,0,0,0,2,0,0,0,2,626,-1131,-13437,1028,-3664,869,0,0,0,0,0,0,0,0,175,1354,-7895,-77,-162,68
'2017-08-02 19:52:21.916,0,0,0,2,0,0,0,2,586,-389,-11425,1066,-1339,-39,0,0,0,0,0,0,0,0,186,1331,-7865,-92,-206,64
'2017-08-02 19:52:21.926,0,0,0,2,0,0,0,2,1255,657,-8291,538,-585,-82,0,0,0,0,0,0,0,0,169,1347,-7875,-110,-272,53
'2017-08-02 19:52:21.936,0,0,0,2,0,0,0,2,1253,370,-8016,196,-695,332,0,0,0,0,0,0,0,0,154,1362,-7858,-119,-325,40
'2017-08-02 19:52:21.946,0,0,0,2,0,0,0,2,658,-44,-9099,-258,750,-11,0,0,0,0,0,0,0,0,154,1363,-7857,-120,-372,34
'2017-08-02 19:52:21.956,0,0,0,2,0,0,0,2,737,-27,-8850,-516,1643,-183,0,0,0,0,0,0,0,0,147,1354,-7879,-120,-398,28
'2017-08-02 19:52:21.966,0,0,0,2,0,0,0,2,939,121,-8580,-993,1614,-123,0,0,0,0,0,0,0,0,114,1361,-7897,-132,-433,24
'2017-08-02 19:52:21.976,0,0,0,2,0,0,0,2,1057,338,-8918,-1056,1602,-32,0,0,0,0,0,0,0,0,112,1372,-7871,-147,-445,21
'2017-08-02 19:52:21.986,0,0,0,2,0,0,0,2,969,258,-9237,-923,1468,-119,0,0,0,0,0,0,0,0,79,1374,-7890,-143,-451,9
'2017-08-02 19:52:21.996,0,0,0,2,0,0,0,2,1186,353,-8851,-927,1307,-133,0,0,0,0,0,0,0,0,60,1379,-7934,-146,-423,16
'2017-08-02 19:52:22.006,0,0,0,2,0,0,0,2,1200,329,-9080,-947,1093,-146,0,0,0,0,0,0,0,0,66,1383,-7972,-186,-401,21
'2017-08-02 19:52:22.016,0,0,0,2,0,0,0,2,1252,449,-9014,-984,848,-165,0,0,0,0,0,0,0,0,118,1360,-8003,-260,-441,24
'2017-08-02 19:52:22.026,0,0,0,2,0,0,0,2,1318,526,-8780,-906,608,-157,0,0,0,0,0,0,0,0,85,1377,-7915,-309,-481,8
'2017-08-02 19:52:22.036,0,0,0,2,0,0,0,2,1291,491,-8738,-786,449,-174,0,0,0,0,0,0,0,0,48,1414,-7905,-311,-484,12
'2017-08-02 19:52:22.046,0,0,0,2,0,0,0,2,1309,486,-8642,-734,365,-153,0,0,0,0,0,0,0,0,2,1414,-7873,-297,-455,17
'2017-08-02 19:52:22.056,0,0,0,2,0,0,1,2,1345,489,-8723,-665,260,-172,0,0,0,0,0,0,0,0,-17,1420,-7946,-250,-374,31
'2017-08-02 19:52:22.066,0,0,0,2,0,0,1,2,1303,476,-8725,-667,175,-166,0,0,0,0,0,0,0,1,-57,1474,-7899,-179,-242,45
'2017-08-02 19:52:22.076,0,0,0,2,0,0,1,2,1326,481,-8687,-692,97,-161,0,0,0,0,0,0,0,1,-99,1530,-7914,-59,-99,53
'2017-08-02 19:52:22.086,0,0,0,2,0,0,1,2,1329,459,-8711,-730,33,-179,0,0,0,0,0,0,0,1,-29,1477,-7915,66,30,95
'2017-08-02 19:52:22.096,0,0,0,2,0,0,1,2,1398,564,-8542,-735,-153,-183,0,0,0,0,0,0,0,1,5,1435,-7875,101,100,129
'2017-08-02 19:52:22.106,0,0,0,2,0,0,1,2,1361,547,-8599,-717,-323,-202,0,0,0,0,0,0,0,1,48,1375,-7852,101,99,109
'2017-08-02 19:52:22.116,0,0,0,2,0,0,1,2,1289,554,-8581,-762,-348,-196,0,0,0,0,0,0,0,1,47,1429,-7839,105,86,106
'2017-08-02 19:52:22.126,0,0,0,2,0,0,1,2,1269,522,-8581,-767,-323,-192,0,0,0,0,0,0,0,1,62,1431,-7869,135,78,107
'2017-08-02 19:52:22.136,0,0,0,2,0,0,1,2,1281,554,-8547,-809,-307,-189,0,0,0,0,0,0,0,1,-29,1400,-7896,163,103,121
'2017-08-02 19:52:22.146,0,0,0,2,0,0,1,2,1237,590,-8535,-862,-238,-196,0,0,0,0,0,0,0,1,-52,1411,-8012,204,299,137
'2017-08-02 19:52:22.156,0,0,0,2,0,0,1,2,1264,619,-8490,-822,-210,-209,0,0,0,0,0,0,0,1,35,1397,-7966,196,384,151
'2017-08-02 19:52:22.166,0,0,0,2,0,0,1,2,1285,607,-8512,-812,-259,-242,0,0,0,0,0,0,0,1,29,1340,-7887,187,379,163
'2017-08-02 19:52:22.176,0,0,0,2,0,0,1,2,1326,666,-8398,-735,-388,-256,0,0,0,0,0,0,0,0,102,1312,-7832,106,304,153
'2017-08-02 19:52:22.186,0,0,0,2,0,0,1,2,1340,743,-8514,-614,-649,-262,0,0,0,0,0,0,0,0,95,1344,-7751,24,130,102
'2017-08-02 19:52:22.196,0,0,0,2,0,1,1,2,1288,722,-8570,-461,-869,-265,0,0,0,0,0,0,0,0,80,1340,-7732,15,-3,85
'2017-08-02 19:52:22.206,0,0,0,2,0,1,1,2,1241,704,-8522,-337,-986,-260,0,0,0,0,0,0,0,0,124,1384,-7797,21,-128,49
'2017-08-02 19:52:22.216,0,0,0,2,0,1,1,2,1135,717,-8503,-254,-995,-249,0,0,0,0,0,0,0,0,72,1356,-7825,11,-212,38
'2017-08-02 19:52:22.226,0,0,0,2,0,1,1,2,1111,673,-8511,-246,-894,-229,0,0,0,0,0,0,0,0,118,1272,-7828,-89,-376,22
'2017-08-02 19:52:22.236,0,0,0,2,0,1,1,2,1134,688,-8441,-240,-795,-204,0,0,0,0,0,0,0,1,106,1299,-7809,-290,-674,-23
'2017-08-02 19:52:22.246,0,0,0,2,0,1,1,2,1112,703,-8492,-241,-703,-200,0,0,0,0,0,0,0,1,47,1323,-7810,-432,-885,-63
'2017-08-02 19:52:22.256,0,0,0,2,0,1,1,2,1103,739,-8469,-185,-704,-176,0,0,0,1,0,0,0,1,41,1337,-7855,-488,-1000,-102
'2017-08-02 19:52:22.266,0,0,0,2,0,1,1,2,1123,693,-8538,-141,-726,-170,0,0,0,1,0,0,0,1,-46,1380,-7882,-555,-1080,-103
'2017-08-02 19:52:22.276,0,0,0,2,0,1,1,2,1088,760,-8483,-86,-764,-152,0,0,0,1,0,0,0,1,-171,1405,-7894,-610,-1031,-80
'2017-08-02 19:52:22.286,0,0,0,2,0,1,1,2,1080,705,-8494,8,-799,-164,0,0,0,1,0,0,0,1,-137,1391,-7827,-681,-933,-54
'2017-08-02 19:52:22.296,0,0,0,2,0,1,1,2,1067,696,-8531,18,-865,-157,0,0,0,1,0,0,0,1,-124,1483,-7701,-711,-855,-43
'2017-08-02 19:52:22.306,0,0,0,2,0,2,1,2,1065,748,-8509,52,-908,-160,0,0,0,1,0,0,0,1,-130,1359,-7602,-702,-900,-63
'2017-08-02 19:52:22.316,0,0,0,2,0,2,1,2,1057,752,-8486,149,-988,-155,0,0,0,1,0,0,0,1,-101,1278,-7609,-850,-1050,-127
'2017-08-02 19:52:22.326,0,0,0,2,0,2,1,2,986,719,-8623,194,-1135,-156,0,0,0,1,0,0,0,2,-99,1370,-7515,-1012,-1297,-188
'2017-08-02 19:52:22.336,0,0,0,2,0,2,1,2,987,763,-8578,270,-1297,-159,0,0,0,1,0,0,0,2,-192,1465,-7515,-1037,-1516,-229
'2017-08-02 19:52:22.346,0,0,0,2,0,2,2,2,1001,805,-8612,455,-1481,-191,0,0,0,1,0,0,0,2,-207,1467,-7564,-1016,-1603,-225
'2017-08-02 19:52:22.356,0,0,0,2,0,2,2,2,934,746,-8704,655,-1725,-208,0,0,0,2,0,0,0,2,-352,1606,-7869,-989,-1664,-210
'2017-08-02 19:52:22.366,0,0,0,1,0,2,2,1,923,629,-8776,684,-2008,-217,0,0,0,2,0,0,0,2,-494,1688,-7900,-886,-1539,-194
'2017-08-02 19:52:22.376,0,0,0,1,0,2,2,1,924,696,-8853,575,-2256,-182,0,0,0,2,0,0,0,2,-527,1850,-8072,-603,-1090,-101
'2017-08-02 19:52:22.386,0,0,0,1,1,2,2,1,810,669,-8955,450,-2532,-206,0,0,0,2,0,0,0,2,-425,1841,-8134,-277,-743,-44
