__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-02 14:33:21.212,0,0,0,0,0,0,0,0,4589,1679,-7108,-3574,3151,1340,2,2,2,0,1,2,0,0,10141,-136,-27456,555,30216,4533
'2017-08-02 14:33:21.222,0,0,0,0,0,0,0,0,4499,793,-7042,-4046,3659,1418,2,2,2,0,1,2,0,0,8631,9311,-27948,5634,30091,3889
'2017-08-02 14:33:21.232,0,0,0,0,0,0,0,0,4587,378,-7015,-4234,4110,1330,2,1,2,0,1,1,0,0,6101,9979,-25873,2024,27681,6382
'2017-08-02 14:33:21.242,0,0,0,0,0,0,0,0,4627,52,-7112,-4388,4670,1158,2,1,1,0,0,0,0,0,6743,9462,-31685,1769,28189,7588
'2017-08-02 14:33:21.252,0,0,0,0,0,0,0,0,4600,-134,-7208,-4546,5301,955,1,1,1,0,0,0,0,0,-7770,13437,-31724,33,30475,9551
'2017-08-02 14:33:21.262,0,0,0,0,0,0,0,0,4240,-454,-7276,-4700,5894,820,0,0,1,0,0,0,0,0,-13017,10981,-27653,211,27542,11745
'2017-08-02 14:33:21.272,0,0,0,0,0,0,0,0,3919,-501,-7416,-4788,6316,755,0,0,1,0,0,0,0,0,-10323,8338,-6719,4290,21976,11606
'2017-08-02 14:33:21.282,0,0,0,0,0,0,0,0,3683,-456,-7466,-4977,6684,791,0,0,0,0,0,0,0,0,-19184,13055,-15326,3444,11013,5547
'2017-08-02 14:33:21.292,0,0,0,0,0,0,0,0,3482,-326,-7479,-5223,6972,977,0,0,0,0,0,0,0,0,-13904,4555,-14955,2003,-3082,-101
'2017-08-02 14:33:21.302,0,0,0,0,0,0,0,0,3193,-203,-7489,-5570,7258,1247,0,0,0,0,0,0,0,0,-11072,4762,-12806,4024,-10413,-3792
'2017-08-02 14:33:21.312,0,0,0,0,0,0,0,0,2781,-121,-7472,-5956,7460,1464,0,0,0,0,0,0,0,0,-10415,5799,-11496,4995,-14386,-5258
'2017-08-02 14:33:21.322,0,0,0,0,0,0,0,0,2499,-46,-7643,-6339,7636,1598,0,0,0,0,0,0,0,0,-9823,6169,-9165,3882,-17410,-5210
'2017-08-02 14:33:21.332,0,0,0,0,0,0,0,0,1899,-209,-7706,-6692,7856,1578,0,0,0,0,0,0,0,0,-8984,5687,-8593,1574,-20329,-4730
'2017-08-02 14:33:21.342,0,0,0,0,0,0,0,0,1124,-473,-7861,-6841,7908,1517,0,0,0,0,0,0,0,0,-7559,4177,-9055,-465,-22323,-3999
'2017-08-02 14:33:21.352,0,0,0,0,0,0,0,0,908,-396,-8077,-6824,7884,1439,0,0,0,0,0,0,0,0,-6505,2401,-9192,-1281,-23423,-3396
'2017-08-02 14:33:21.362,0,0,0,0,0,0,0,0,683,-502,-8227,-6861,8083,1326,0,0,0,0,0,0,0,0,-5845,1204,-8460,-702,-24169,-2908
'2017-08-02 14:33:21.372,0,0,0,0,0,0,0,0,-161,-1058,-8328,-6732,8172,1155,0,0,0,0,0,0,0,0,-5733,1459,-8394,953,-25152,-2300
'2017-08-02 14:33:21.382,0,0,0,0,0,0,0,0,-868,-1408,-8505,-6435,7944,887,0,0,0,0,0,0,0,0,-5111,2776,-9204,1997,-26636,-1347
'2017-08-02 14:33:21.392,0,0,0,0,0,0,0,0,-1119,-1648,-8898,-6111,7773,539,0,0,0,0,0,0,0,0,-4016,4073,-10290,1719,-27951,-97
'2017-08-02 14:33:21.402,0,0,0,0,0,0,0,0,-1678,-1923,-9240,-5651,7702,232,0,0,0,0,0,0,0,0,-3039,4364,-10835,310,-28582,1296
'2017-08-02 14:33:21.412,0,0,0,0,0,0,0,0,-2334,-2024,-9283,-5330,7560,-54,0,0,0,0,0,0,0,0,-2547,3755,-10820,-1245,-28669,2301
'2017-08-02 14:33:21.422,0,0,0,0,0,0,0,0,-3068,-2356,-9406,-5014,7307,-284,0,0,0,0,0,0,0,0,-1766,3039,-11560,-2472,-28390,2793
'2017-08-02 14:33:21.432,0,0,0,0,0,0,0,0,-3736,-2456,-9470,-4668,6964,-332,0,0,0,0,0,0,0,0,-1067,2352,-12713,-3345,-27878,2691
'2017-08-02 14:33:21.442,0,0,0,0,0,0,0,0,-4669,-2668,-9385,-4458,6605,-260,0,0,0,0,0,0,0,0,-364,2390,-13543,-4004,-27397,2013
'2017-08-02 14:33:21.452,0,0,0,0,0,0,0,0,-5667,-3071,-9303,-4207,5981,-19,0,0,0,0,0,0,0,0,139,3127,-14683,-4962,-26822,1302
'2017-08-02 14:33:21.462,0,0,0,0,0,0,0,0,-6322,-3460,-9132,-3951,5231,437,0,0,0,0,0,0,0,0,658,3779,-15964,-6614,-26368,817
'2017-08-02 14:33:21.472,0,0,0,0,0,0,0,0,-6762,-4083,-9092,-3683,4487,939,0,0,0,0,0,0,0,0,1106,3948,-17693,-8857,-26115,664
'2017-08-02 14:33:21.482,0,0,0,0,0,0,0,0,-7143,-4856,-9042,-3182,3813,1440,0,0,0,0,0,0,0,0,2323,2563,-19618,-10600,-25833,547
'2017-08-02 14:33:21.492,0,0,0,0,0,0,0,0,-7662,-5473,-8890,-2339,3091,1827,0,0,0,0,0,0,0,0,5086,607,-20724,-10830,-24977,-262
'2017-08-02 14:33:21.502,0,0,0,0,0,0,0,0,-7922,-5518,-8801,-1411,2330,2061,0,0,0,0,0,0,0,0,9009,615,-20602,-9972,-22753,-1993
'2017-08-02 14:33:21.512,0,0,0,0,0,0,0,0,-8093,-5600,-8623,-519,1576,2180,0,0,0,0,0,0,0,0,12147,1164,-21087,-10321,-19397,-3797
'2017-08-02 14:33:21.522,0,0,0,0,0,0,0,0,-8307,-5222,-8254,402,752,2361,0,0,0,0,0,0,0,0,13423,-13,-22169,-11522,-17844,-5322
'2017-08-02 14:33:21.532,0,0,0,0,0,0,0,0,-8415,-4730,-7781,1154,-194,2663,0,0,0,0,0,0,0,0,16160,-3592,-21108,-10625,-18797,-6680
'2017-08-02 14:33:21.542,0,0,0,0,0,0,0,0,-7920,-4021,-7250,1906,-1135,3016,0,0,0,0,0,0,0,0,20448,-3746,-18534,-7038,-18066,-7523
'2017-08-02 14:33:21.552,0,0,0,0,0,0,0,0,-6937,-2731,-6241,2402,-1848,3448,0,0,0,0,0,0,0,0,22978,-1735,-15713,-5946,-16052,-6768
'2017-08-02 14:33:21.562,0,0,0,0,0,0,0,0,1397,5223,-7890,5698,-5037,-112,0,0,0,0,0,0,0,0,24755,-3974,-13323,-7156,-15043,-4963
'2017-08-02 14:33:21.572,0,0,0,1,0,0,0,1,7840,5252,-12613,4343,-4108,-495,0,0,0,0,0,0,0,0,27369,-9484,-11451,-6811,-14166,-3953
'2017-08-02 14:33:21.582,0,0,0,2,0,0,0,2,4771,4440,-14376,5925,-4485,1402,0,0,0,0,0,0,0,0,32559,-12156,-8018,-2840,-10596,-4921
'2017-08-02 14:33:21.592,0,0,0,2,0,0,0,2,1504,-423,-16478,6132,-6370,2927,0,0,0,0,0,0,0,0,32758,-10759,-6778,-862,-7355,-6470
'2017-08-02 14:33:21.602,0,0,0,2,0,0,0,2,2560,-1063,-16702,5284,-6206,2584,0,0,0,0,0,0,0,0,-32768,-7541,-6071,1468,-3899,-8450
'2017-08-02 14:33:21.612,0,0,0,2,0,0,0,2,1344,-1427,-11339,4608,-4439,1253,0,0,0,0,0,0,0,0,-32768,-1668,-6148,3479,-325,-10076
'2017-08-02 14:33:21.622,0,0,0,2,0,0,0,2,1895,-343,-7578,3041,-4008,609,0,0,0,0,0,0,0,0,-32768,-6416,-29202,10756,10587,-11387
'2017-08-02 14:33:21.632,0,0,0,2,0,0,0,2,1917,-156,-7622,2282,-3665,669,0,0,0,0,0,0,0,0,29244,2670,8239,7872,20227,-10338
'2017-08-02 14:33:21.642,0,0,0,2,0,0,0,2,1277,-198,-8877,1822,-2276,417,0,0,0,2,0,0,0,2,-11282,-18579,-32768,3722,25005,-7657
'2017-08-02 14:33:21.652,0,0,0,2,0,0,0,2,366,-103,-9998,1164,40,48,0,0,0,2,0,0,0,2,-6040,-4225,-28319,10329,13966,-3384
'2017-08-02 14:33:21.662,0,0,0,2,0,0,0,2,850,144,-10007,1171,956,-135,0,0,0,2,0,0,0,2,5336,869,-22006,7220,391,2091
'2017-08-02 14:33:21.672,0,0,0,2,0,0,0,2,1786,181,-8326,566,776,155,0,0,0,2,0,0,0,2,653,2354,-15334,2111,-173,227
'2017-08-02 14:33:21.682,0,0,0,2,0,0,0,2,1619,-26,-8722,325,692,162,0,0,0,2,0,0,1,2,-3230,116,-8847,1193,2125,-1144
'2017-08-02 14:33:21.692,0,0,0,2,0,0,1,2,1552,101,-8555,11,683,119,0,0,0,2,0,0,1,2,-1379,-422,-6800,402,2242,316
'2017-08-02 14:33:21.702,0,0,0,2,0,0,1,2,1594,220,-8620,-140,722,175,0,0,0,2,0,0,1,2,385,1278,-8131,114,39,128
'2017-08-02 14:33:21.712,0,0,0,2,0,0,1,2,1675,82,-8535,-259,700,126,0,0,0,2,0,0,1,2,-1565,873,-8463,997,-1149,-150
'2017-08-02 14:33:21.722,0,0,0,2,0,0,1,2,1774,55,-8442,-473,601,78,0,0,1,2,0,0,1,2,-1317,634,-9322,1086,-992,-50
'2017-08-02 14:33:21.732,0,0,0,2,0,0,1,2,1802,134,-8601,-674,420,45,0,0,1,2,0,1,1,2,-1734,396,-9210,490,-494,-77
'2017-08-02 14:33:21.742,0,0,0,2,0,0,1,2,1820,213,-8487,-797,135,-4,0,0,1,2,0,1,2,2,-1730,543,-8632,9,124,6
'2017-08-02 14:33:21.752,0,0,0,2,0,0,1,2,1837,260,-8520,-780,-177,-53,0,0,1,2,0,1,2,2,-1624,713,-9011,-93,586,36
'2017-08-02 14:33:21.762,0,0,0,2,0,0,1,2,1796,253,-8516,-733,-410,-92,0,0,1,2,0,1,2,2,-1599,563,-8944,-237,890,47
'2017-08-02 14:33:21.772,0,0,1,2,0,0,1,2,1757,272,-8408,-693,-540,-113,0,0,1,2,0,1,2,2,-1687,601,-8932,-522,1127,105
'2017-08-02 14:33:21.782,0,0,1,2,0,0,1,2,1726,290,-8401,-643,-616,-123,0,0,1,2,0,1,2,2,-1639,586,-9098,-805,1383,195
'2017-08-02 14:33:21.792,0,0,1,2,0,0,1,2,1683,262,-8400,-588,-703,-123,0,0,1,2,0,1,2,2,-1704,492,-8991,-1199,1729,262
'2017-08-02 14:33:21.802,0,0,1,2,0,0,1,2,1720,293,-8424,-630,-774,-147,0,0,1,2,0,1,2,2,-1598,366,-8990,-1725,2145,264
'2017-08-02 14:33:21.812,0,0,1,2,0,0,1,2,1671,258,-8389,-708,-839,-146,0,0,1,2,0,2,2,2,-1599,500,-8900,-2187,2540,221
'2017-08-02 14:33:21.822,0,0,1,2,0,0,1,2,1667,282,-8408,-817,-909,-159,0,0,1,2,0,2,2,2,-1456,728,-8873,-2388,2890,209
'2017-08-02 14:33:21.832,0,0,1,2,0,0,1,2,1690,307,-8354,-919,-1027,-165,0,0,1,2,0,2,2,2,-1413,919,-8666,-2382,3196,234
'2017-08-02 14:33:21.842,0,0,1,2,0,0,1,2,1624,327,-8376,-952,-1121,-176,0,0,1,2,0,2,2,2,-1393,1171,-8550,-2034,3478,387
'2017-08-02 14:33:21.852,0,0,1,2,0,0,1,2,1630,426,-8294,-963,-1194,-194,0,0,1,2,0,2,2,2,-1210,1260,-8335,-1568,3655,534
'2017-08-02 14:33:21.862,0,0,1,2,0,1,1,2,1617,423,-8260,-877,-1263,-190,0,0,1,2,0,2,2,2,-1217,1172,-8254,-1073,3666,672
