__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-02 14:24:29.008,0,1,2,2,0,2,2,2,-227,249,-8624,-400,-2384,97,1,1,1,2,0,2,1,1,271,177,-8461,-3551,-22208,-3113
'2017-08-02 14:24:29.018,0,1,2,2,0,2,2,2,-264,280,-8600,-368,-2534,93,1,1,1,2,0,2,1,1,357,173,-8477,-3551,-22208,-3113
'2017-08-02 14:24:29.028,0,1,2,2,0,2,2,2,-387,281,-8588,-261,-2612,45,1,0,1,2,0,2,1,1,338,154,-8428,-3551,-22208,-3113
'2017-08-02 14:24:29.038,0,1,2,2,0,2,2,2,-369,302,-8510,-189,-2567,-68,1,0,1,2,0,2,1,1,284,187,-8436,-3551,-22208,-3113
'2017-08-02 14:24:29.048,0,1,2,2,0,2,2,2,-470,288,-8491,-98,-2483,-180,1,0,1,2,0,2,1,1,362,145,-8456,71,-156,17
'2017-08-02 14:24:29.058,0,1,2,2,0,2,2,2,-533,242,-8433,-47,-2345,-250,1,0,1,2,0,2,1,1,310,142,-8457,59,-148,2
'2017-08-02 14:24:29.068,0,2,2,2,0,2,2,2,-591,226,-8426,-12,-2172,-259,1,0,1,2,0,2,1,1,296,169,-8478,63,-122,14
'2017-08-02 14:24:29.078,0,2,2,2,0,2,2,1,-636,173,-8425,-20,-1989,-260,1,0,1,2,0,2,1,1,313,184,-8438,72,-77,23
'2017-08-02 14:24:29.088,0,2,2,2,0,2,2,1,-696,179,-8424,-34,-1853,-265,1,0,1,2,0,2,1,1,333,142,-8500,70,-69,16
'2017-08-02 14:24:29.098,0,2,2,1,0,2,1,1,-685,182,-8433,-74,-1770,-251,1,0,1,2,0,2,1,1,314,135,-8482,56,-69,12
'2017-08-02 14:24:29.108,0,2,2,1,0,2,1,1,-736,271,-8473,-90,-1707,-259,1,0,1,2,0,2,1,1,320,149,-8482,57,-78,10
'2017-08-02 14:24:29.118,1,2,2,1,0,2,1,0,-726,198,-8451,-40,-1690,-282,1,0,1,2,0,2,1,1,334,138,-8454,48,-85,13
'2017-08-02 14:24:29.128,1,2,2,1,0,2,1,0,-768,208,-8546,-58,-1728,-258,1,0,1,2,0,2,1,1,292,160,-8469,40,-87,2
'2017-08-02 14:24:29.138,1,2,2,1,0,2,1,0,-797,245,-8558,-96,-1764,-311,1,0,1,2,0,2,1,1,317,164,-8500,56,-60,11
'2017-08-02 14:24:29.148,1,2,2,1,0,2,1,0,-844,313,-8530,-143,-1807,-395,1,0,1,2,0,2,1,1,305,177,-8460,66,-50,8
'2017-08-02 14:24:29.158,1,2,2,1,0,2,1,0,-886,278,-8526,-220,-1813,-467,1,0,1,2,0,2,1,1,327,162,-8453,146,-20,31
'2017-08-02 14:24:29.168,1,2,2,1,0,2,2,0,-965,291,-8531,-255,-1858,-521,1,0,1,2,0,2,1,1,263,119,-8495,102,34,11
