__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-02 14:56:34.102,1,1,2,2,0,2,2,2,1636,675,-8773,109,-887,-146,1,1,1,1,1,2,2,1,-39,643,-8497,8,28,5
'2017-08-02 14:56:34.112,1,1,2,2,0,2,2,2,1664,767,-8926,123,-1547,-167,1,1,1,1,1,2,2,1,-21,669,-8487,3,41,1
'2017-08-02 14:56:34.122,1,2,2,2,0,2,2,2,1777,834,-9152,271,-2402,-204,1,1,1,1,1,2,2,1,-6,674,-8486,-17,33,-7
'2017-08-02 14:56:34.132,1,2,2,2,0,2,2,1,1631,885,-9322,481,-3439,-316,1,1,1,1,1,2,2,1,-28,659,-8476,-3,40,-9
'2017-08-02 14:56:34.142,1,2,2,2,0,2,2,1,1586,789,-9487,680,-4530,-406,1,1,1,1,1,2,2,1,-14,666,-8447,0,27,-10
'2017-08-02 14:56:34.152,1,2,2,2,0,2,2,1,1389,876,-9496,809,-5672,-507,1,1,1,1,1,2,2,1,20,668,-8483,17,19,-7
'2017-08-02 14:56:34.162,1,2,2,2,0,2,2,1,1285,647,-9713,938,-6651,-652,1,1,1,1,1,2,2,1,-2,689,-8469,19,12,-9
'2017-08-02 14:56:34.172,2,2,2,1,0,2,2,1,1253,728,-10132,938,-7848,-695,1,1,1,1,1,2,2,1,-8,663,-8464,35,-9,-14
'2017-08-02 14:56:34.182,2,2,2,1,0,2,2,0,1059,597,-10321,891,-8807,-793,1,1,1,1,1,2,2,1,-18,647,-8441,38,-39,-16
'2017-08-02 14:56:34.192,2,2,2,1,0,2,1,0,487,1018,-9746,603,-9937,-1215,1,1,1,1,1,2,2,1,1,678,-8435,36,-57,-14
'2017-08-02 14:56:34.202,2,2,2,0,1,2,1,0,676,1862,-10689,7,-11199,-1677,1,1,1,1,1,2,2,1,-28,639,-8435,29,-71,-13
'2017-08-02 14:56:34.212,2,2,2,0,1,2,1,0,834,200,-16784,783,-9669,-2078,1,1,1,1,1,2,2,1,-7,683,-8462,23,-71,-17
'2017-08-02 14:56:34.222,2,2,2,0,1,1,0,0,498,1385,-12362,798,-12927,-1649,1,1,1,1,1,2,2,1,-8,662,-8500,21,-61,-8
'2017-08-02 14:56:34.232,2,2,2,0,1,1,0,0,433,93,-12308,-987,-13271,-2173,1,1,1,1,1,2,2,1,24,639,-8481,23,-62,-5
'2017-08-02 14:56:34.242,2,2,2,0,1,1,0,0,399,1033,-12143,1160,-14543,-1408,1,1,1,1,1,2,2,1,-21,682,-8491,11,-68,-11
'2017-08-02 14:56:34.252,2,2,1,0,0,1,0,0,-380,1794,-12068,1382,-15156,-1566,1,1,1,1,1,2,2,1,-2,636,-8447,27,-65,-17
'2017-08-02 14:56:34.262,2,2,1,0,0,1,0,0,-498,955,-11862,1213,-14823,-1950,1,1,1,1,1,2,2,1,-27,668,-8469,31,-67,-16
'2017-08-02 14:56:34.272,2,2,1,0,0,0,0,0,-412,1325,-12984,2766,-15477,-1825,1,1,1,1,1,2,2,1,-12,668,-8444,37,-81,-13
'2017-08-02 14:56:34.282,2,1,1,0,0,0,0,0,-1791,983,-13639,3756,-15356,-1949,1,1,1,1,1,2,2,1,-13,668,-8459,58,-100,-13
'2017-08-02 14:56:34.292,2,1,1,0,0,0,0,0,-604,1939,-15696,3502,-14653,-2023,1,1,1,1,1,2,2,1,-11,667,-8444,76,-111,-20
'2017-08-02 14:56:34.302,2,1,1,0,0,0,0,0,-1712,-29,-11910,5656,-14733,-2157,1,1,1,1,1,2,2,1,-18,661,-8434,110,-142,-20
'2017-08-02 14:56:34.312,1,1,1,0,0,0,0,0,-249,2314,-12324,6055,-13571,-1891,1,1,1,1,1,2,2,1,-22,663,-8438,142,-153,-21
'2017-08-02 14:56:34.322,1,1,0,0,0,0,0,0,-4648,-1002,-11731,7738,-11340,-2182,1,1,1,1,1,2,2,1,-34,677,-8448,180,-148,-26
'2017-08-02 14:56:34.332,1,0,0,0,0,0,0,0,-6481,-1256,-11706,12631,-11099,-392,1,1,1,1,1,2,2,1,-1,636,-8437,208,-174,-28
'2017-08-02 14:56:34.342,1,0,0,0,0,0,0,0,-1301,6996,-13634,7363,-4964,545,1,1,1,1,1,2,2,1,-12,655,-8424,231,-228,-34
'2017-08-02 14:56:34.352,0,0,0,0,0,0,0,0,-1609,2877,-14065,3077,146,325,1,1,1,1,1,2,2,1,-7,680,-8414,262,-257,-48
'2017-08-02 14:56:34.362,0,0,0,0,0,0,0,0,-3598,673,-13010,2129,2970,-623,1,1,1,1,1,2,2,1,-30,617,-8415,294,-299,-38
'2017-08-02 14:56:34.372,0,0,0,0,0,0,0,0,-5053,573,-13332,2724,3664,-2038,1,1,1,1,1,2,2,1,-40,619,-8407,326,-332,-41
'2017-08-02 14:56:34.382,0,0,0,0,0,0,0,0,-5229,1288,-13209,2554,3527,-3587,1,1,1,1,1,2,2,1,-84,615,-8483,336,-320,-42
'2017-08-02 14:56:34.392,0,0,0,0,0,0,0,0,-4449,1525,-13682,1804,3472,-5071,1,1,1,1,1,2,2,1,-30,622,-8473,357,-317,-30
'2017-08-02 14:56:34.402,0,0,0,0,0,0,0,0,-3596,967,-13965,1422,3912,-6169,1,1,1,1,1,2,2,1,-78,604,-8479,357,-290,-25
'2017-08-02 14:56:34.412,0,0,0,0,0,0,0,0,-2920,19,-13635,1950,4517,-6495,1,1,1,1,1,2,2,1,-95,582,-8459,343,-260,-34
'2017-08-02 14:56:34.422,0,0,0,0,0,0,0,0,-2609,-164,-12741,3095,4667,-6049,1,1,1,1,1,2,2,1,-95,572,-8473,326,-222,-15
'2017-08-02 14:56:34.432,0,0,0,0,0,0,0,0,-2386,778,-11772,4139,3984,-5135,1,1,1,1,1,2,2,1,-102,535,-8518,295,-167,-19
'2017-08-02 14:56:34.442,0,0,0,0,0,0,0,0,-1846,2162,-10809,4243,2781,-4014,1,1,1,1,1,2,2,1,-101,519,-8518,262,-134,-11
'2017-08-02 14:56:34.452,0,0,0,0,0,0,0,0,-914,3174,-10320,3312,1874,-2654,1,1,1,1,1,2,2,1,-102,537,-8519,191,-96,-30
'2017-08-02 14:56:34.462,0,0,0,0,0,0,0,0,156,3327,-9866,1903,1701,-1002,1,1,1,1,1,2,2,1,-94,543,-8483,163,-90,-29
'2017-08-02 14:56:34.472,0,0,0,0,0,0,0,0,911,3262,-8970,600,2017,670,1,1,1,1,1,2,1,1,-89,511,-8486,140,-99,-26
'2017-08-02 14:56:34.482,0,0,0,0,0,0,0,0,1213,2776,-7677,-461,2357,2146,1,1,1,1,1,2,1,1,-55,536,-8416,126,-114,-38
'2017-08-02 14:56:34.492,0,0,0,0,0,0,0,0,1168,2345,-6227,-1293,2273,3194,1,1,1,1,1,2,1,1,-73,535,-8434,121,-144,-20
'2017-08-02 14:56:34.502,0,0,0,0,0,0,0,0,1165,1744,-5066,-1971,1829,3946,1,1,1,1,1,2,1,1,-98,561,-8450,131,-171,-23
'2017-08-02 14:56:34.512,0,0,0,0,0,0,0,0,1392,1363,-4141,-2708,1248,4550,1,1,1,1,1,2,1,1,-56,543,-8444,146,-189,-17
'2017-08-02 14:56:34.522,0,0,0,0,0,0,0,0,1962,996,-3874,-3331,863,5069,1,1,1,1,1,2,1,1,-70,523,-8446,162,-234,-11
'2017-08-02 14:56:34.532,0,0,0,0,0,0,0,0,2409,546,-3367,-3670,1032,5566,1,1,1,1,1,2,1,1,-103,530,-8450,162,-281,-12
'2017-08-02 14:56:34.542,0,0,0,0,0,0,0,0,2609,424,-3259,-3662,1337,5832,1,1,1,1,0,2,1,1,-80,523,-8426,179,-342,-15
'2017-08-02 14:56:34.552,0,0,0,0,0,0,0,0,3100,930,-3110,-3907,1898,5830,1,1,1,1,0,2,1,1,-101,517,-8444,179,-425,-28
'2017-08-02 14:56:34.562,0,0,0,0,0,0,0,0,3565,1133,-2866,-4436,2889,5566,1,1,1,1,0,2,1,1,-98,519,-8426,176,-521,-38
'2017-08-02 14:56:34.572,0,0,0,0,0,0,0,0,3301,920,-2118,-4988,3911,5179,1,1,1,1,0,2,1,1,-110,486,-8386,175,-639,-43
'2017-08-02 14:56:34.582,0,0,0,0,0,0,0,0,2527,491,-1546,-5228,4378,4581,1,1,1,1,0,2,1,1,-106,502,-8368,189,-761,-56
'2017-08-02 14:56:34.592,0,0,0,0,0,0,0,0,2564,323,-1344,-5287,4659,3762,1,1,1,1,0,2,1,1,-172,503,-8374,199,-864,-59
'2017-08-02 14:56:34.602,0,0,0,0,0,0,0,0,2885,2,-1270,-5209,5264,2784,1,1,1,1,0,2,1,1,-210,557,-8382,261,-891,-53
'2017-08-02 14:56:34.612,0,0,0,0,0,0,0,0,2850,-220,-1239,-4847,6036,1782,1,1,1,1,0,2,1,1,-183,501,-8414,346,-945,-47
'2017-08-02 14:56:34.622,0,0,0,0,0,0,0,0,2947,278,-1418,-4680,6890,822,1,0,1,2,0,1,1,1,-219,444,-8450,332,-994,-56
'2017-08-02 14:56:34.632,0,0,0,0,0,0,0,0,2539,123,-1528,-4881,7908,32,1,0,1,2,0,1,1,1,-216,413,-8457,256,-1064,-53
'2017-08-02 14:56:34.642,0,0,0,0,0,0,0,0,1724,-399,-1586,-4882,8686,-453,1,0,1,2,0,1,1,1,-265,419,-8474,180,-1073,-68
'2017-08-02 14:56:34.652,0,0,0,0,0,0,0,0,1188,-281,-1851,-4836,9275,-711,1,0,1,2,0,1,1,1,-355,432,-8480,106,-1023,-79
'2017-08-02 14:56:34.662,0,0,0,0,0,0,0,0,761,-530,-2067,-5189,10074,-851,1,0,1,2,0,1,1,2,-376,445,-8455,70,-928,-71
'2017-08-02 14:56:34.672,0,0,0,0,0,0,0,0,-906,-1482,-1920,-5283,10559,-826,1,0,1,2,0,1,1,2,-542,424,-8522,45,-696,-65
'2017-08-02 14:56:34.682,0,0,0,0,0,0,0,0,-2362,-1886,-2010,-5127,10343,-775,1,0,1,2,0,1,1,2,-482,565,-8572,93,-304,-42
'2017-08-02 14:56:34.692,0,0,0,0,0,0,0,0,-3658,-2197,-2405,-5111,9902,-937,1,0,1,2,0,1,1,2,-433,533,-8619,214,-22,-20
'2017-08-02 14:56:34.702,0,0,0,0,0,0,0,0,-5158,-3049,-2723,-4984,9228,-1068,1,0,1,2,0,1,1,2,-380,417,-8619,222,161,-9
'2017-08-02 14:56:34.712,0,0,0,0,0,0,0,0,-6295,-3485,-3154,-4451,8247,-1038,1,0,1,2,0,1,1,2,-347,431,-8545,200,263,-3
'2017-08-02 14:56:34.722,0,0,0,0,0,0,0,0,-7019,-3414,-3735,-4224,7384,-1034,1,0,1,2,0,1,1,2,-320,417,-8459,134,302,-3
'2017-08-02 14:56:34.732,0,0,0,0,0,0,0,0,-8024,-4105,-4130,-4263,6762,-1086,1,0,1,2,0,1,1,2,-295,360,-8437,75,268,-1
'2017-08-02 14:56:34.742,0,0,0,0,0,0,0,0,-9031,-4717,-4229,-4198,6145,-1093,1,0,1,2,0,1,1,2,-327,400,-8385,42,214,-20
'2017-08-02 14:56:34.752,0,0,0,0,0,0,0,0,-10457,-4986,-3679,-3899,5240,-938,1,0,1,2,0,1,1,2,-277,421,-8320,14,151,-38
'2017-08-02 14:56:34.762,0,0,0,0,0,0,0,0,-16094,-5907,-5771,-3538,3491,-777,1,0,1,2,0,1,1,2,-347,385,-8313,3,141,-54
'2017-08-02 14:56:34.772,0,0,0,0,0,0,0,0,-8598,-21457,-16721,19617,20157,-7516,1,0,1,2,0,1,1,2,-365,480,-8236,89,221,-51
'2017-08-02 14:56:34.782,0,0,0,0,0,0,1,0,-9181,4604,-25789,6531,12544,-6339,1,0,1,2,0,1,1,2,-221,387,-8226,165,169,-37
'2017-08-02 14:56:34.792,0,0,1,0,0,0,1,0,974,-3703,-8920,-526,4734,-775,1,0,1,2,0,1,1,2,-268,368,-8317,120,80,-50
'2017-08-02 14:56:34.802,0,0,1,0,0,1,1,0,8595,-3771,-7404,-7286,5373,42,1,0,1,2,0,2,1,2,-292,457,-8316,180,12,-51
'2017-08-02 14:56:34.812,0,0,1,0,0,1,1,0,2547,3429,-11869,-4973,1031,2270,1,0,1,2,0,2,1,2,-252,468,-8284,309,-91,-63
'2017-08-02 14:56:34.822,0,0,1,0,0,1,1,0,1026,4287,-11426,-990,-2467,1712,1,1,1,2,0,2,2,2,-220,439,-8190,474,-229,-69
'2017-08-02 14:56:34.832,0,1,2,0,0,1,1,0,1426,1837,-7734,1903,-4022,477,1,1,1,2,0,2,2,2,-231,349,-8192,588,-396,-69
'2017-08-02 14:56:34.842,0,1,2,0,0,1,1,0,289,1709,-7598,2957,-3226,-631,1,1,1,2,0,2,2,2,-254,322,-8128,646,-589,-80
'2017-08-02 14:56:34.852,0,1,2,1,0,1,1,0,486,1358,-6984,4125,-1806,-1164,1,1,1,2,0,2,2,2,-342,321,-8267,658,-704,-92
'2017-08-02 14:56:34.862,0,2,2,1,0,1,1,0,380,-603,-7223,4244,-164,-1354,2,1,1,2,0,2,2,2,-324,329,-8409,676,-767,-94
'2017-08-02 14:56:34.872,0,2,2,1,0,1,1,0,399,-903,-7675,2561,1146,-900,2,1,1,2,0,2,2,2,-423,337,-8542,697,-743,-103
'2017-08-02 14:56:34.882,1,2,2,1,0,1,2,0,512,-952,-7923,598,2161,-213,2,1,1,2,0,2,2,2,-460,339,-8733,666,-620,-58
'2017-08-02 14:56:34.892,1,2,2,1,0,2,2,0,858,-107,-8013,-892,2892,299,2,1,2,2,0,2,2,2,-449,377,-8748,646,-472,-12
'2017-08-02 14:56:34.902,1,2,2,1,0,2,2,0,994,740,-8595,-1309,3260,446,2,1,2,2,0,2,2,2,-436,258,-8673,605,-351,15
'2017-08-02 14:56:34.912,1,2,2,1,0,2,2,0,1213,823,-8730,-883,3226,286,2,1,2,2,0,2,2,2,-454,218,-8681,481,-253,44
'2017-08-02 14:56:34.922,1,2,2,1,0,2,2,0,1296,666,-8806,-375,3012,183,2,1,2,2,0,2,2,2,-461,174,-8758,280,-169,41
'2017-08-02 14:56:34.932,1,2,2,1,0,2,2,0,1318,318,-8949,-176,2735,199,2,1,2,2,1,2,2,2,-472,187,-8770,90,-67,38
'2017-08-02 14:56:34.942,1,2,2,1,0,2,2,0,1398,262,-8904,-332,2356,326,2,1,2,2,1,2,2,2,-464,258,-8711,-59,42,40
'2017-08-02 14:56:34.952,1,2,2,1,0,2,2,0,1471,442,-8779,-402,2011,454,2,1,2,2,1,2,2,2,-490,275,-8697,-134,149,70
'2017-08-02 14:56:34.962,1,2,2,1,0,2,2,0,1473,660,-8847,-286,1712,436,2,1,2,2,1,2,2,2,-470,278,-8697,-205,290,74
'2017-08-02 14:56:34.972,1,2,2,1,0,2,2,0,1469,678,-8718,-95,1361,319,2,1,2,2,1,2,2,2,-442,294,-8633,-249,406,104
'2017-08-02 14:56:34.982,1,2,2,1,0,2,2,0,1449,592,-8581,69,1139,187,2,1,2,2,1,2,2,2,-409,255,-8605,-323,482,124
'2017-08-02 14:56:34.992,1,2,2,1,0,2,2,0,1502,431,-8555,87,965,85,2,1,2,2,1,2,2,2,-386,246,-8583,-410,533,121
'2017-08-02 14:56:35.002,1,2,2,1,0,2,2,0,1483,450,-8586,16,787,35,2,1,2,2,1,2,2,2,-390,266,-8491,-497,553,141
'2017-08-02 14:56:35.012,1,2,2,1,0,2,2,0,1495,385,-8568,-99,603,-13,2,1,2,2,1,2,2,2,-333,265,-8487,-591,536,132
'2017-08-02 14:56:35.022,1,2,2,1,0,2,2,0,1562,370,-8538,-274,393,-33,2,1,2,2,1,2,2,2,-310,252,-8467,-690,470,132
'2017-08-02 14:56:35.032,1,2,2,1,0,2,2,0,1548,420,-8600,-425,176,-44,2,1,2,2,1,2,2,2,-317,283,-8430,-773,411,121
'2017-08-02 14:56:35.042,1,2,2,1,0,2,2,0,1535,402,-8554,-575,-89,-50,2,1,2,2,1,2,2,2,-310,321,-8374,-824,335,125
'2017-08-02 14:56:35.052,1,2,2,1,0,2,2,0,1617,331,-8605,-753,-383,-51,2,1,2,2,1,2,2,2,-318,375,-8380,-828,272,132
'2017-08-02 14:56:35.062,1,2,2,1,0,2,2,0,1541,371,-8600,-920,-700,32,2,1,2,2,1,2,2,2,-308,367,-8339,-789,224,128
'2017-08-02 14:56:35.072,1,2,2,1,0,2,2,0,1543,469,-8526,-1026,-948,83,1,1,2,2,1,2,2,2,-297,412,-8308,-741,153,111
'2017-08-02 14:56:35.082,1,2,2,1,0,2,2,0,1484,515,-8513,-1074,-1142,110,1,1,2,2,1,2,2,2,-280,490,-8294,-595,46,101
'2017-08-02 14:56:35.092,1,2,2,1,0,2,2,0,1500,623,-8437,-1072,-1283,143,1,1,2,2,1,2,2,2,-261,492,-8333,-547,19,108
'2017-08-02 14:56:35.102,1,2,2,1,0,2,2,0,1381,694,-8332,-951,-1297,122,1,1,2,2,1,2,2,2,-265,519,-8299,-425,-54,101
'2017-08-02 14:56:35.112,1,2,2,1,0,2,2,0,1344,709,-8313,-817,-1247,85,1,1,2,2,1,2,2,2,-277,542,-8307,-273,-96,89
'2017-08-02 14:56:35.122,1,2,2,1,0,2,2,0,1341,748,-8305,-658,-1173,38,1,1,2,2,1,2,2,2,-258,529,-8275,-103,-183,87
'2017-08-02 14:56:35.132,1,2,2,1,0,2,2,0,1339,776,-8312,-445,-1120,-4,1,1,2,2,1,2,2,2,-257,493,-8268,50,-277,74
'2017-08-02 14:56:35.142,1,2,2,1,0,2,2,0,1329,737,-8217,-167,-1039,-36,1,1,2,2,1,2,2,2,-256,530,-8302,181,-367,61
'2017-08-02 14:56:35.152,1,2,2,1,0,2,2,0,1301,786,-8262,127,-960,-67,1,1,2,2,1,2,2,2,-306,544,-8361,320,-380,50
'2017-08-02 14:56:35.162,1,2,2,1,0,2,2,0,1231,721,-8201,371,-863,-108,1,1,2,2,1,2,2,2,-387,549,-8433,525,-312,64
'2017-08-02 14:56:35.172,1,2,2,1,0,2,2,0,1285,577,-8241,503,-762,-148,1,1,2,2,1,2,2,2,-351,474,-8497,727,-192,75
'2017-08-02 14:56:35.182,1,2,2,1,0,2,2,0,1229,508,-8258,532,-707,-99,1,1,2,2,1,2,2,2,-343,438,-8485,871,-119,56
'2017-08-02 14:56:35.192,1,2,2,1,0,2,2,0,1255,618,-8259,545,-676,-53,1,1,2,2,1,2,2,2,-319,411,-8456,1009,-70,48
'2017-08-02 14:56:35.202,1,2,2,1,0,2,2,0,1174,588,-8234,625,-608,-52,2,1,2,2,1,2,2,2,-368,385,-8417,1067,-23,31
'2017-08-02 14:56:35.212,1,2,2,1,0,2,2,0,1209,603,-8091,670,-475,-73,2,1,2,2,1,2,2,2,-336,266,-8578,953,52,28
'2017-08-02 14:56:35.222,1,2,2,1,0,2,2,0,1143,524,-8072,699,-271,-113,2,1,2,2,1,2,2,2,-378,256,-8584,819,137,32
'2017-08-02 14:56:35.232,1,2,2,1,0,2,2,0,1110,490,-7973,658,47,-160,2,1,2,2,1,2,2,2,-347,269,-8548,674,258,33
'2017-08-02 14:56:35.242,1,2,2,1,0,2,2,0,1165,494,-7863,614,420,-189,2,1,2,2,1,2,2,2,-388,262,-8615,544,392,50
'2017-08-02 14:56:35.252,1,2,2,1,0,2,2,0,1062,551,-7879,603,886,-272,2,1,2,2,1,2,2,2,-398,260,-8649,425,685,64
'2017-08-02 14:56:35.262,1,2,2,1,0,2,2,0,1053,382,-7905,469,1404,-386,2,1,2,2,1,2,2,2,-323,290,-8569,423,830,89
'2017-08-02 14:56:35.272,1,2,2,1,0,2,2,0,1136,318,-8154,200,1804,-399,2,1,2,2,1,2,2,2,-286,249,-8564,426,936,101
'2017-08-02 14:56:35.282,1,2,2,1,0,2,2,0,1215,323,-8504,-108,1942,-385,2,1,2,2,1,2,2,2,-70,177,-8517,379,945,101
'2017-08-02 14:56:35.292,1,2,2,1,0,2,2,0,1508,430,-8733,-300,1624,-291,2,1,2,2,1,2,2,2,-222,217,-8478,233,863,58
'2017-08-02 14:56:35.302,1,2,2,1,0,2,2,0,1572,577,-9101,-223,903,-255,2,1,2,2,1,2,2,1,-168,242,-8481,191,829,52
'2017-08-02 14:56:35.312,2,2,2,1,1,2,2,0,1710,596,-9420,-11,-95,-221,2,1,2,2,1,2,2,1,-171,279,-8458,194,811,57
