__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-02 16:33:18.088,0,1,1,2,0,1,2,2,-382,522,-8999,252,-1794,200,0,0,0,2,0,0,0,1,268,-21,-8591,-36,1059,1911
'2017-08-02 16:33:18.098,0,1,1,2,0,1,2,2,-518,409,-8814,163,-1814,137,0,0,0,2,0,0,0,1,287,4,-8557,-36,1059,1911
'2017-08-02 16:33:18.108,0,1,1,2,0,1,2,2,-402,376,-8910,-57,-1835,117,0,0,0,2,0,0,1,1,362,-43,-8553,-36,1059,1911
'2017-08-02 16:33:18.118,0,1,1,2,0,1,2,2,-472,487,-8905,-303,-2019,85,0,0,0,2,0,0,1,1,383,-123,-8505,-36,1059,1911
'2017-08-02 16:33:18.128,0,2,1,2,0,1,2,2,-520,372,-8705,-457,-2171,59,0,0,0,2,0,0,1,1,408,-117,-8413,50,178,30
'2017-08-02 16:33:18.138,0,2,1,2,0,1,2,2,-532,347,-8582,-706,-2297,61,0,0,0,2,0,0,1,1,467,-78,-8388,-9,45,-13
'2017-08-02 16:33:18.148,0,2,1,2,0,1,2,2,-604,405,-8438,-1019,-2346,56,0,0,0,2,0,0,1,1,456,-113,-8241,-47,-248,-25
'2017-08-02 16:33:18.158,0,2,1,2,0,1,2,2,-669,392,-8406,-1238,-2316,91,0,0,0,2,0,0,1,1,438,-124,-8212,-118,-587,-55
'2017-08-02 16:33:18.168,0,2,1,2,0,1,2,1,-765,540,-8359,-1276,-2209,59,0,0,0,2,0,0,1,1,406,-182,-8362,-217,-906,-69
'2017-08-02 16:33:18.178,0,2,1,1,0,1,2,1,-699,718,-8373,-1147,-2096,48,0,0,0,2,0,0,1,2,375,-121,-8456,-314,-1139,-135
'2017-08-02 16:33:18.188,0,2,1,1,0,1,2,1,-810,948,-8269,-742,-1968,-62,0,0,0,2,0,0,1,2,346,-49,-8434,-357,-1317,-179
'2017-08-02 16:33:18.198,0,2,1,1,0,1,2,1,-799,905,-8248,-215,-1812,-162,0,0,0,2,0,0,1,2,311,-14,-8493,-281,-1489,-158
'2017-08-02 16:33:18.208,0,2,1,1,0,1,1,0,-996,780,-8154,197,-1652,-230,0,0,0,2,0,0,1,2,321,29,-8469,-263,-1677,-176
'2017-08-02 16:33:18.218,0,2,1,1,0,1,1,0,-1001,717,-8175,400,-1519,-230,0,0,0,2,0,0,1,2,192,48,-8501,-156,-1727,-187
'2017-08-02 16:33:18.228,0,2,2,1,0,1,1,0,-1001,595,-8227,395,-1393,-213,0,0,0,2,0,0,1,2,157,79,-8473,0,-1699,-182
'2017-08-02 16:33:18.238,0,2,2,1,0,1,1,0,-955,494,-8352,241,-1348,-236,0,0,0,2,0,0,0,2,132,76,-8470,187,-1660,-198
'2017-08-02 16:33:18.248,0,2,2,0,0,1,1,0,-989,574,-8423,43,-1373,-232,0,0,0,2,0,0,0,2,42,32,-8484,352,-1593,-206
'2017-08-02 16:33:18.258,1,2,2,0,0,1,1,0,-978,524,-8530,-151,-1443,-251,0,0,0,2,0,0,0,2,48,9,-8461,440,-1525,-198
'2017-08-02 16:33:18.268,1,2,2,0,0,1,1,0,-1081,562,-8527,-353,-1447,-212,0,0,0,2,0,0,0,2,-7,-9,-8446,513,-1475,-166
'2017-08-02 16:33:18.278,1,2,2,0,0,1,1,0,-1051,543,-8508,-536,-1477,-173,0,0,0,2,0,0,0,2,-81,-35,-8396,516,-1351,-130
'2017-08-02 16:33:18.288,1,2,2,0,0,1,1,0,-1083,673,-8548,-734,-1608,-167,0,0,0,2,0,0,0,2,-46,-43,-8432,480,-1277,-96
'2017-08-02 16:33:18.298,1,2,2,0,0,1,1,0,-1136,724,-8655,-831,-1635,-206,0,0,0,2,0,0,0,2,-54,-59,-8423,430,-1227,-77
'2017-08-02 16:33:18.308,1,2,2,0,0,1,1,0,-1107,722,-8762,-1076,-1719,-234,0,0,0,2,0,0,0,2,-56,-12,-8470,369,-1202,-65
'2017-08-02 16:33:18.318,1,2,2,0,0,2,1,0,-1117,768,-8670,-1309,-1847,-237,0,0,0,2,0,0,0,2,-75,-58,-8529,359,-1150,-30
'2017-08-02 16:33:18.328,1,2,2,0,0,2,1,0,-1145,873,-8617,-1491,-1695,-328,0,0,0,2,0,0,1,2,-114,-97,-8682,257,-1090,-7
'2017-08-02 16:33:18.338,1,2,2,0,0,2,1,0,-1113,694,-8799,-1504,-1597,-437,0,0,0,2,0,0,1,2,-215,-65,-8782,150,-807,-8
'2017-08-02 16:33:18.348,1,2,2,0,0,2,1,0,-1200,698,-8889,-1141,-1520,-401,0,0,0,2,0,0,1,2,-280,21,-8878,150,-367,9
'2017-08-02 16:33:18.358,1,2,2,0,0,2,1,0,-1268,667,-8907,-589,-1526,-394,0,0,0,2,0,0,1,2,-176,-7,-8805,299,10,25
'2017-08-02 16:33:18.368,1,2,2,0,0,2,1,0,-1112,985,-9443,-250,-1612,-381,0,0,0,2,0,0,1,2,-258,-4,-8688,456,307,5
'2017-08-02 16:33:18.378,2,2,2,0,0,2,1,0,-1326,711,-9683,55,-2160,-436,0,0,1,2,0,0,1,2,-154,-2,-8739,623,513,22
'2017-08-02 16:33:18.388,2,2,2,0,0,2,0,0,-1329,730,-9780,199,-3083,-252,0,0,1,2,0,0,1,2,-81,-153,-8667,680,569,19
'2017-08-02 16:33:18.398,2,2,2,0,0,2,0,0,-1555,469,-9841,190,-4096,-36,0,0,1,2,0,0,1,2,-163,-132,-8697,604,640,0
'2017-08-02 16:33:18.408,2,2,2,0,1,2,0,0,-1637,816,-11092,4,-5194,173,0,1,1,2,0,0,1,2,-112,-114,-8726,570,698,6
'2017-08-02 16:33:18.418,2,2,2,0,1,2,0,0,-1194,525,-11465,-1000,-7037,220,0,1,1,2,0,0,1,2,-70,-178,-8674,527,733,11
'2017-08-02 16:33:18.428,2,2,2,0,1,2,0,0,-1573,941,-9705,-1529,-8300,299,0,1,1,2,0,0,1,2,-24,-190,-8647,449,721,17
'2017-08-02 16:33:18.438,2,2,2,0,1,2,0,0,-2304,642,-7355,-2134,-8658,196,0,1,1,2,0,0,1,2,-36,-174,-8582,328,703,21
'2017-08-02 16:33:18.448,2,2,2,0,1,2,0,0,-2526,1070,-5981,-1762,-7752,273,0,1,1,2,0,0,1,2,-19,-225,-8563,263,775,30
'2017-08-02 16:33:18.458,2,2,2,0,2,2,0,0,-2766,1377,-5616,-941,-5975,266,0,1,2,2,0,0,1,2,-57,-180,-8647,188,976,28
'2017-08-02 16:33:18.468,2,2,2,0,2,2,0,0,-1835,2902,-14086,719,-5737,77,0,1,2,2,0,0,1,2,13,-215,-8565,137,1089,25
'2017-08-02 16:33:18.478,2,2,2,0,2,2,0,0,317,3455,-32449,2151,-12190,-883,0,1,2,2,0,0,1,2,53,-260,-8503,90,1047,24
'2017-08-02 16:33:18.488,2,2,2,0,2,2,0,0,3985,4482,-32637,369,-29705,-2046,0,1,2,2,0,0,1,2,94,-209,-8459,37,963,7
'2017-08-02 16:33:18.498,2,2,2,0,2,1,0,0,5613,4462,-31312,-6298,-32768,-4182,0,1,2,2,0,0,1,2,152,-232,-8480,8,854,4
'2017-08-02 16:33:18.508,2,1,2,0,2,1,0,0,-2426,6468,-22345,-423,-32768,-6270,0,1,2,2,0,0,1,2,150,-220,-8407,-51,702,-27
'2017-08-02 16:33:18.518,2,1,1,0,1,1,0,0,3042,3995,-32768,1539,-32766,-6370,0,1,2,2,0,0,1,2,168,-161,-8397,-91,564,-30
'2017-08-02 16:33:18.528,2,1,1,0,1,1,0,0,7061,5024,-32747,-1888,-32768,-6681,0,1,2,2,0,0,1,2,145,-232,-8446,-105,430,-22
'2017-08-02 16:33:18.538,2,0,1,0,0,0,0,0,2323,3165,-31144,682,-32768,-6736,0,1,2,2,0,0,1,2,155,-230,-8429,-152,286,-16
'2017-08-02 16:33:18.548,1,0,0,0,0,0,0,0,13879,3182,-32768,4094,-32768,-6742,0,1,2,2,0,0,1,2,141,-213,-8417,-153,188,-16
'2017-08-02 16:33:18.558,0,0,0,0,0,0,0,0,26910,2142,-32768,2413,-32768,-5409,0,1,2,2,0,0,1,2,149,-198,-8422,-123,130,-9
'2017-08-02 16:33:18.568,0,0,0,0,0,0,0,0,27277,3119,-21265,-742,-32768,-4971,0,1,2,2,0,0,1,2,145,-151,-8461,-79,150,-13
'2017-08-02 16:33:18.578,0,0,0,0,0,0,0,0,15768,9520,-3931,10376,-30607,-5521,0,1,2,2,0,0,1,2,145,-182,-8510,-30,207,7
'2017-08-02 16:33:18.588,0,0,0,0,0,0,0,0,24529,8146,32767,30752,838,-5007,0,1,2,2,0,0,1,2,73,-206,-8674,-31,448,-11
'2017-08-02 16:33:18.598,0,0,0,0,0,0,0,0,22560,-853,-31208,12284,13022,-9456,0,1,2,2,0,0,1,2,132,-124,-8655,-1,694,13
