__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-02 16:06:09.550,0,0,0,2,0,0,0,2,-476,-496,-17852,614,-6894,-553,0,0,0,0,0,0,0,0,450,1435,-9985,12070,21197,-4946
'2017-08-02 16:06:09.560,0,0,0,2,0,0,0,2,-521,186,-12315,-2294,-3614,-165,0,0,0,0,0,0,0,0,450,1435,-9985,12070,21197,-4946
'2017-08-02 16:06:09.570,0,0,0,2,0,0,0,2,-460,953,-11216,-2037,-3123,73,0,0,0,0,0,0,0,0,279,2690,-10766,12070,21197,-4946
'2017-08-02 16:06:09.580,0,0,0,2,0,0,1,2,196,604,-8640,-1316,-2221,199,0,0,0,0,0,0,0,0,282,3742,-11830,12070,21197,-4946
'2017-08-02 16:06:09.590,0,0,0,2,0,0,1,2,603,424,-8523,-815,-1966,195,0,0,0,0,0,0,0,0,577,3817,-12087,12070,21197,-4946
'2017-08-02 16:06:09.600,0,0,0,2,0,0,1,2,577,510,-8655,-475,-1806,132,0,0,0,0,0,0,0,0,640,4329,-11848,1513,6582,4400
'2017-08-02 16:06:09.610,0,0,0,2,0,0,1,2,295,735,-9097,83,-1377,111,0,0,0,0,0,0,0,0,277,3581,-12185,1573,7163,5264
'2017-08-02 16:06:09.620,0,0,0,2,0,0,2,2,596,437,-9196,559,-974,220,0,0,0,0,0,0,0,0,-167,1009,-14324,2347,7744,5744
'2017-08-02 16:06:09.630,0,0,0,2,0,0,2,2,662,190,-8847,547,-907,132,0,0,0,0,0,0,0,0,-2955,194,-14282,5867,8106,5290
'2017-08-02 16:06:09.640,0,0,0,2,0,0,2,2,569,294,-8788,301,-918,73,0,0,0,0,0,0,0,0,-7672,2209,-10846,11072,7765,3905
'2017-08-02 16:06:09.650,0,0,0,2,0,0,2,2,566,421,-8710,239,-936,89,0,0,0,0,0,0,0,0,-9726,3416,-6142,14865,5803,2558
'2017-08-02 16:06:09.660,0,0,0,2,0,0,2,2,641,353,-8660,307,-1023,68,0,0,0,0,0,0,0,0,-7526,2941,-8707,12594,2373,1546
'2017-08-02 16:06:09.670,0,0,0,2,0,0,1,2,585,271,-8787,248,-1151,56,0,0,0,0,0,0,0,0,-9209,5868,-8896,7207,386,549
'2017-08-02 16:06:09.680,0,0,0,2,0,0,1,2,625,245,-8661,46,-1259,63,0,0,0,0,0,0,0,0,-9966,8239,-6977,5414,424,480
'2017-08-02 16:06:09.690,0,0,0,2,0,0,1,2,556,238,-8664,-243,-1278,44,0,0,0,0,0,0,0,0,-9689,6856,-5088,2089,353,1313
'2017-08-02 16:06:09.700,0,0,0,2,0,0,1,2,515,316,-8586,-458,-1314,40,0,0,0,0,0,0,0,0,-10574,6316,-4560,476,63,1406
'2017-08-02 16:06:09.710,0,0,0,2,0,0,1,2,496,337,-8562,-568,-1369,49,0,0,0,0,0,0,0,0,-10778,5731,-5023,-3068,-1534,1767
'2017-08-02 16:06:09.720,0,0,0,2,0,0,2,2,523,366,-8518,-615,-1471,52,0,0,0,0,0,0,0,0,-10221,4086,-5814,-3733,-2691,1821
'2017-08-02 16:06:09.730,0,0,0,2,0,0,2,2,523,333,-8554,-687,-1645,79,0,0,0,0,0,0,0,0,-9274,3547,-5614,-3689,-3679,1706
'2017-08-02 16:06:09.740,0,0,0,2,0,0,2,2,545,467,-8507,-784,-1840,88,0,0,0,0,0,0,0,0,-8176,3684,-6024,-3434,-4291,1603
'2017-08-02 16:06:09.750,0,0,1,2,0,1,2,2,517,599,-8398,-665,-2061,34,0,0,0,0,0,0,0,0,-7405,4123,-6935,-3621,-4621,1626
'2017-08-02 16:06:09.760,0,0,1,2,0,1,2,2,345,662,-8314,-293,-2215,-18,0,0,0,0,0,0,0,0,-6768,4238,-7923,-4357,-5086,1786
'2017-08-02 16:06:09.770,0,0,1,2,0,1,2,2,223,510,-8328,103,-2143,-27,0,0,0,0,0,0,0,0,-6242,4131,-8877,-5292,-5774,1825
'2017-08-02 16:06:09.780,0,0,1,2,0,1,2,2,287,513,-8403,316,-2066,-35,0,0,0,0,0,0,0,0,-5630,3805,-9683,-6073,-6704,1554
'2017-08-02 16:06:09.790,0,0,1,2,0,1,2,1,284,483,-8529,442,-2124,-66,0,0,0,0,0,0,0,0,-4757,3356,-10290,-6422,-7737,963
'2017-08-02 16:06:09.800,0,0,1,2,0,1,2,1,205,436,-8507,495,-2253,-95,0,0,0,0,0,0,0,0,-3696,3066,-10793,-6362,-8517,260
'2017-08-02 16:06:09.810,0,1,1,2,0,1,2,1,70,346,-8668,458,-2378,-41,0,0,0,0,0,0,0,0,-2391,3018,-10906,-6103,-8902,-361
'2017-08-02 16:06:09.820,0,1,2,1,0,1,2,1,27,298,-8628,336,-2580,4,0,0,0,0,0,0,0,0,-1386,2860,-11023,-5880,-8867,-702
'2017-08-02 16:06:09.830,0,2,2,1,0,1,2,0,-8,427,-8582,140,-2726,-3,0,0,0,0,0,0,0,0,-680,2617,-10958,-5863,-8415,-659
'2017-08-02 16:06:09.840,0,2,2,1,0,1,2,0,-48,454,-8590,107,-2808,-81,0,0,0,0,0,0,0,0,-254,2233,-10450,-5958,-7650,-244
'2017-08-02 16:06:09.850,0,2,2,1,0,1,2,0,-119,420,-8563,112,-2904,-137,0,0,0,0,0,0,0,0,820,1183,-10490,-5743,-6442,412
'2017-08-02 16:06:09.860,0,2,2,1,0,1,2,0,-159,403,-8734,63,-2851,-195,0,0,0,0,0,0,0,0,1388,88,-10546,-5288,-4688,1308
'2017-08-02 16:06:09.870,0,2,2,0,0,2,1,0,-146,464,-8987,-50,-2997,-293,0,0,0,0,0,0,0,0,2127,-624,-10102,-4493,-2467,2194
