__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-02 15:53:45.414,0,0,1,2,0,1,1,1,-12,543,-8552,-38,-17,22,0,0,1,2,0,0,1,1,-246,546,-8506,3,123,15
'2017-08-02 15:53:45.424,0,0,1,2,0,1,1,1,-27,591,-8583,-39,-15,13,0,0,1,2,0,0,1,1,-252,547,-8513,3,123,15
'2017-08-02 15:53:45.434,0,0,1,2,0,1,1,1,-12,546,-8548,-43,-12,22,0,0,1,2,0,0,1,1,-266,564,-8529,3,123,15
'2017-08-02 15:53:45.444,0,0,1,2,0,1,1,1,-13,566,-8549,-38,-21,12,0,0,1,2,0,0,1,1,-261,553,-8508,3,123,15
'2017-08-02 15:53:45.454,0,0,1,2,0,1,1,1,-19,568,-8578,-48,-19,10,0,0,1,2,0,0,1,1,-246,553,-8529,29,91,16
'2017-08-02 15:53:45.464,0,0,1,2,0,1,1,1,-14,565,-8577,-51,-17,19,0,0,1,2,0,0,1,1,-255,532,-8517,11,108,9
'2017-08-02 15:53:45.474,0,0,1,2,0,1,1,1,-19,595,-8552,-52,-22,8,0,0,1,2,0,0,1,1,-242,560,-8480,-1,113,12
'2017-08-02 15:53:45.484,0,0,1,2,0,1,1,1,-27,576,-8601,-40,-20,24,0,0,1,2,0,0,1,1,-223,515,-8502,3,103,10
'2017-08-02 15:53:45.494,0,0,1,2,0,1,1,1,-10,553,-8540,-49,-14,15,0,0,1,2,0,0,1,1,-230,559,-8493,5,112,7
'2017-08-02 15:53:45.504,0,0,1,2,0,1,1,1,-23,547,-8584,-37,-13,19,0,0,1,2,0,0,1,1,-214,559,-8535,-3,112,7
'2017-08-02 15:53:45.514,0,0,1,2,0,1,1,1,-18,574,-8567,-37,-16,9,0,0,1,2,0,0,1,1,-185,555,-8523,-4,112,11
'2017-08-02 15:53:45.524,0,0,1,2,0,1,1,1,-30,563,-8554,-40,-17,15,0,0,1,2,0,0,1,1,-217,517,-8516,1,109,14
'2017-08-02 15:53:45.534,0,0,1,2,0,1,1,1,-23,553,-8555,-38,-21,20,0,0,1,2,0,0,1,1,-211,541,-8543,5,112,14
'2017-08-02 15:53:45.544,0,0,1,2,0,1,1,1,-13,541,-8559,-49,-23,12,0,0,1,2,0,0,1,1,-219,525,-8537,2,108,5
'2017-08-02 15:53:45.554,0,0,1,2,0,1,1,1,-25,565,-8579,-52,-27,14,0,0,1,2,0,0,1,1,-187,561,-8515,6,108,11
'2017-08-02 15:53:45.564,0,0,1,2,0,1,1,1,-43,562,-8568,-56,-30,7,0,0,1,2,0,0,1,1,-203,544,-8565,7,108,17
'2017-08-02 15:53:45.574,0,0,1,2,0,1,1,1,-17,543,-8560,-59,-36,16,0,0,1,2,0,0,1,1,-194,532,-8500,4,120,20
'2017-08-02 15:53:45.584,0,0,1,2,0,1,1,1,-33,615,-8556,-46,-28,18,0,0,1,2,0,0,1,1,-210,554,-8506,2,114,15
'2017-08-02 15:53:45.594,0,0,1,2,0,1,1,1,-14,564,-8552,-61,-30,27,0,0,1,2,0,0,1,1,-192,537,-8522,-17,115,14
'2017-08-02 15:53:45.604,0,0,1,2,0,1,1,1,-58,552,-8556,-54,-16,18,0,0,1,2,0,0,1,1,-184,522,-8515,-2,107,9
'2017-08-02 15:53:45.614,0,0,1,2,0,1,1,1,-6,568,-8567,-44,-11,20,0,0,1,2,0,0,1,1,-173,544,-8517,9,109,10
'2017-08-02 15:53:45.624,0,0,1,2,0,1,1,1,-43,566,-8583,-48,-10,27,0,0,1,2,0,1,1,1,-178,531,-8511,0,96,9
'2017-08-02 15:53:45.634,0,0,1,2,0,1,1,1,-27,587,-8551,-45,-4,18,0,0,1,2,0,1,1,1,-188,532,-8525,-10,99,8
'2017-08-02 15:53:45.644,0,0,1,2,0,1,1,1,-12,557,-8570,-46,-3,20,0,0,1,2,0,1,1,1,-170,547,-8500,10,80,13
'2017-08-02 15:53:45.654,0,0,1,2,0,1,1,1,-41,562,-8560,-40,-6,16,0,0,1,2,0,1,1,1,-174,548,-8517,4,68,4
'2017-08-02 15:53:45.664,0,0,1,2,0,1,1,1,-21,589,-8567,-46,0,20,0,0,1,2,0,1,1,1,-168,534,-8527,1,37,14
