__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-02 15:58:05.852,0,0,0,2,0,0,1,2,656,432,-8595,70,265,60,2,2,2,1,0,2,2,1,-83,693,-8581,372,1289,28
'2017-08-02 15:58:05.862,0,0,0,2,0,0,1,2,638,416,-8495,-54,230,43,2,2,2,1,0,2,2,0,-100,687,-8554,343,1316,54
'2017-08-02 15:58:05.872,0,0,0,2,0,0,1,2,648,482,-8472,-129,253,38,2,2,2,1,0,2,2,0,-8,662,-8568,310,1317,77
'2017-08-02 15:58:05.882,0,0,0,2,0,0,1,2,656,487,-8427,-164,307,57,2,2,2,0,0,2,2,0,31,642,-8482,261,1275,66
'2017-08-02 15:58:05.892,0,0,0,2,0,0,1,2,659,474,-8465,-181,380,59,2,2,2,0,0,2,2,0,55,600,-8460,209,1179,55
'2017-08-02 15:58:05.902,0,0,0,2,0,0,1,2,720,517,-8463,-191,366,65,2,2,2,0,0,2,2,0,88,631,-8462,138,1090,40
'2017-08-02 15:58:05.912,0,0,0,2,0,0,1,2,732,517,-8451,-177,305,64,2,2,2,0,0,2,2,0,134,622,-8385,103,991,30
'2017-08-02 15:58:05.922,0,0,0,2,0,0,1,2,775,517,-8465,-156,243,76,2,2,2,0,0,2,2,0,114,679,-8391,67,896,34
'2017-08-02 15:58:05.932,0,0,0,2,0,0,1,2,743,495,-8507,-145,185,69,2,2,2,0,0,2,2,0,155,701,-8376,26,812,40
'2017-08-02 15:58:05.942,0,0,0,2,0,0,1,2,721,509,-8525,-171,143,63,2,2,2,0,0,2,2,0,174,672,-8413,51,714,74
'2017-08-02 15:58:05.952,0,0,0,2,0,0,1,2,732,532,-8454,-211,115,45,2,2,2,0,0,2,2,0,198,666,-8470,29,660,113
'2017-08-02 15:58:05.962,0,0,0,2,0,0,1,2,738,540,-8474,-170,114,43,2,2,2,0,0,2,2,0,233,610,-8543,-73,677,124
'2017-08-02 15:58:05.972,0,0,0,2,0,0,1,2,713,573,-8455,-86,119,52,2,2,2,0,0,2,2,0,193,661,-8614,-265,690,115
'2017-08-02 15:58:05.982,0,0,0,2,0,0,1,2,719,572,-8405,1,110,54,2,2,2,0,0,2,2,0,205,583,-8598,-387,773,128
'2017-08-02 15:58:05.992,0,0,0,2,0,0,1,2,755,565,-8381,62,87,64,2,2,2,0,0,2,2,0,223,658,-8637,-572,850,95
'2017-08-02 15:58:06.002,0,0,0,2,0,0,1,2,772,540,-8366,101,50,57,2,2,2,0,0,2,2,0,260,584,-8770,-739,934,78
'2017-08-02 15:58:06.012,0,0,0,2,0,0,1,2,759,490,-8350,98,4,46,2,2,2,0,0,2,2,0,229,837,-8492,-865,1036,65
'2017-08-02 15:58:06.022,0,0,0,2,0,0,1,2,799,471,-8358,41,-81,42,2,2,2,0,0,2,2,0,290,809,-8525,-685,969,131
'2017-08-02 15:58:06.032,0,0,0,2,0,0,1,2,811,512,-8357,-29,-199,38,2,2,2,0,0,2,2,0,281,772,-8644,-620,1050,162
'2017-08-02 15:58:06.042,0,0,0,2,0,0,1,2,820,532,-8417,-98,-328,19,2,2,2,0,0,2,1,0,339,855,-8496,-506,1094,190
'2017-08-02 15:58:06.052,0,0,0,2,0,0,1,2,787,502,-8418,-132,-488,1,2,2,2,0,0,2,1,0,358,853,-8561,-416,1087,247
'2017-08-02 15:58:06.062,0,0,0,2,0,0,1,2,785,563,-8446,-121,-649,-6,2,2,2,0,0,2,1,0,342,781,-8544,-242,1100,246
'2017-08-02 15:58:06.072,0,0,0,2,0,0,1,2,762,546,-8372,-17,-782,-30,2,2,2,0,0,2,1,0,375,752,-8766,-161,1050,280
'2017-08-02 15:58:06.082,0,0,0,2,0,0,1,2,735,626,-8357,64,-891,-33,2,2,2,0,0,2,1,0,375,554,-9090,-49,1181,205
'2017-08-02 15:58:06.092,0,0,0,2,0,0,1,2,617,587,-8476,222,-898,6,2,2,2,0,0,2,1,0,424,610,-8921,43,1456,134
'2017-08-02 15:58:06.102,0,0,0,2,0,0,1,2,638,476,-8397,267,-887,20,2,2,2,0,0,2,1,0,458,874,-8749,183,1625,52
'2017-08-02 15:58:06.112,0,0,0,2,0,0,1,2,638,496,-8474,202,-973,2,2,2,2,0,0,2,1,0,541,769,-8535,275,1671,37
'2017-08-02 15:58:06.122,0,0,0,2,0,0,1,2,666,533,-8478,184,-1173,5,2,2,2,0,0,2,1,0,570,760,-8574,370,1665,39
'2017-08-02 15:58:06.132,0,0,0,2,0,0,2,2,563,507,-8552,160,-1415,-9,2,2,2,0,0,2,1,0,600,761,-8540,512,1660,45
'2017-08-02 15:58:06.142,0,0,0,2,0,0,2,2,604,528,-8561,118,-1690,8,2,2,2,0,0,2,0,0,693,723,-8558,580,1693,27
'2017-08-02 15:58:06.152,0,0,0,2,0,0,2,2,586,531,-8607,110,-2039,16,2,2,2,0,0,2,0,0,757,681,-8750,630,1745,38
'2017-08-02 15:58:06.162,0,0,1,2,0,1,2,2,513,493,-8672,89,-2361,29,2,2,2,0,0,2,0,0,724,710,-9115,515,2192,28
'2017-08-02 15:58:06.172,0,0,1,2,0,1,2,2,429,535,-8641,39,-2586,26,2,2,2,0,0,2,0,0,739,668,-8824,439,2573,-4
'2017-08-02 15:58:06.182,0,0,1,2,0,1,2,2,336,569,-8722,23,-2786,45,2,2,2,0,0,2,0,0,795,765,-8713,489,2656,-45
'2017-08-02 15:58:06.192,0,0,2,2,0,1,2,2,392,619,-8828,74,-3035,29,2,2,2,0,0,2,0,0,836,701,-8487,337,2599,26
'2017-08-02 15:58:06.202,0,0,2,2,0,1,2,1,191,663,-8887,206,-3263,35,2,2,2,0,0,2,0,0,1001,597,-8263,341,2559,20
'2017-08-02 15:58:06.212,0,1,2,2,0,2,2,1,314,634,-8877,298,-3599,9,2,2,2,0,0,2,0,0,1063,579,-8156,236,2474,35
'2017-08-02 15:58:06.222,0,1,2,1,0,2,2,1,84,535,-9058,232,-4083,-54,2,2,2,0,0,2,0,0,1088,609,-8101,277,2394,-6
'2017-08-02 15:58:06.232,0,2,2,1,0,2,2,0,-47,368,-9286,-6,-4563,-131,2,2,2,0,0,2,0,0,1175,640,-8195,228,2232,-4
'2017-08-02 15:58:06.242,1,2,2,0,0,2,2,0,91,610,-10046,-525,-5117,-315,2,2,2,0,0,2,0,0,1182,678,-8188,316,2143,-14
'2017-08-02 15:58:06.252,1,2,2,0,1,2,2,0,-75,663,-10154,-1270,-5723,-280,2,2,2,0,0,2,0,0,1254,601,-8210,308,2003,6
'2017-08-02 15:58:06.262,1,2,2,0,1,2,2,0,65,515,-9630,-2375,-6470,-662,2,2,2,0,0,2,0,0,1290,570,-8086,286,1851,-5
'2017-08-02 15:58:06.272,2,2,2,0,1,2,1,0,195,1368,-10945,-746,-5134,-608,2,2,2,0,0,2,0,0,1316,649,-8092,385,1689,-15
'2017-08-02 15:58:06.282,2,2,2,0,1,2,1,0,759,798,-15264,711,-6662,-605,2,2,2,0,0,2,0,0,1404,600,-7699,405,1448,-27
'2017-08-02 15:58:06.292,2,2,2,0,2,2,0,0,-1413,425,-13970,598,-10498,-1046,2,2,2,0,0,2,0,0,1449,551,-7507,531,982,-52
'2017-08-02 15:58:06.302,2,2,2,0,2,2,0,0,761,3586,-16351,226,-14019,-779,2,2,2,0,0,2,0,0,1450,557,-7787,606,560,-61
'2017-08-02 15:58:06.312,2,2,2,0,2,1,0,0,498,1748,-14084,-942,-16721,-2011,2,2,2,0,0,2,0,0,1377,574,-8204,671,227,-100
'2017-08-02 15:58:06.322,2,2,2,0,2,1,0,0,75,2207,-16831,2546,-20905,-2412,2,2,2,0,0,1,0,0,1363,639,-8971,656,202,-73
'2017-08-02 15:58:06.332,2,2,2,0,2,1,0,0,259,4441,-20127,2764,-24311,-3049,2,2,2,0,0,1,0,0,1229,743,-10597,847,686,-64
'2017-08-02 15:58:06.342,2,2,2,0,2,0,0,0,1675,4823,-21670,2516,-27087,-4258,2,2,2,0,0,0,0,0,1133,831,-11735,986,2048,85
'2017-08-02 15:58:06.352,2,2,2,0,2,0,0,0,-2798,1872,-21394,5655,-29576,-5368,2,2,2,0,0,0,0,0,1162,1107,-11959,1309,3711,227
'2017-08-02 15:58:06.362,2,1,2,0,2,0,0,0,28,8238,-30290,6331,-30278,-5085,2,2,2,0,0,0,0,0,1328,1154,-11718,1740,5270,446
'2017-08-02 15:58:06.372,2,1,1,0,1,0,0,0,-920,8083,-26292,3420,-30616,-7332,2,2,2,0,0,0,0,0,1430,1154,-10437,1962,6512,697
'2017-08-02 15:58:06.382,2,0,1,0,1,0,0,0,1921,11245,-22653,-1393,-29923,-7949,2,2,2,0,0,0,0,0,1575,1615,-10451,2451,7330,939
'2017-08-02 15:58:06.392,2,0,0,0,1,0,0,0,2786,4295,-16173,-2193,-29948,-11057,2,2,2,0,0,0,0,0,1510,1634,-11347,3155,7974,1291
'2017-08-02 15:58:06.402,2,0,0,0,0,0,0,0,6855,215,-24246,-1922,-29651,-10876,2,2,2,0,0,0,0,0,1765,1591,-11589,3313,8693,1732
'2017-08-02 15:58:06.412,1,0,0,0,0,0,0,0,10661,1860,-32768,3713,-32768,-10532,2,2,2,0,0,0,0,0,1823,1473,-11283,4131,9940,2087
'2017-08-02 15:58:06.422,1,0,0,0,0,0,0,0,26931,8330,-31893,8973,-32768,-9694,2,2,2,0,0,0,0,0,2052,1746,-11079,4932,10839,2437
'2017-08-02 15:58:06.432,0,0,0,0,0,0,0,0,15834,5969,-13057,8784,-29864,-5937,2,2,2,0,0,0,0,0,2624,1249,-11404,5593,11352,2814
'2017-08-02 15:58:06.442,0,0,0,0,0,0,0,0,22924,1800,32767,11365,-4876,-1932,2,2,2,0,0,0,0,0,3262,1800,-14417,5447,11990,2957
'2017-08-02 15:58:06.452,0,0,0,0,0,0,0,0,19131,4515,-29240,3691,8309,892,1,1,2,0,0,0,0,0,2712,798,-15441,5121,13048,3325
'2017-08-02 15:58:06.462,0,0,0,0,0,0,0,0,5086,2784,-17848,-1125,14605,3843,1,1,2,0,0,0,0,0,2225,1129,-14610,4871,13262,3259
'2017-08-02 15:58:06.472,0,0,0,0,0,0,0,0,7386,4837,-4251,1734,15416,4970,1,1,2,0,0,0,0,0,1329,616,-14242,5607,13306,3334
'2017-08-02 15:58:06.482,0,0,0,0,0,0,0,0,8259,4022,1112,7291,14893,4188,0,1,2,0,0,0,0,0,3734,-610,-15788,5321,13256,3200
'2017-08-02 15:58:06.492,0,0,0,0,0,0,0,0,7218,3399,-1372,7007,12965,2811,0,0,1,0,0,0,0,0,377,-202,-13622,6991,14486,2954
'2017-08-02 15:58:06.502,0,0,0,0,0,0,0,0,6294,3771,-5694,2936,12114,1505,0,0,1,0,0,0,0,0,3155,-1386,-12004,7318,14230,2744
'2017-08-02 15:58:06.512,0,0,0,0,0,0,0,0,6077,7079,-5477,-2027,12371,-241,0,0,1,0,0,0,0,0,-2452,585,-12716,6365,14393,2119
'2017-08-02 15:58:06.522,0,0,0,0,0,0,0,0,7062,4345,-4391,-5529,14137,-1775,0,0,0,0,0,0,0,0,-5917,3165,-10140,7580,14105,2428
'2017-08-02 15:58:06.532,0,0,0,0,0,0,0,0,7074,1961,-5724,-8194,16886,-1960,0,0,0,0,0,0,0,0,-13397,4799,-7405,7186,13574,4126
'2017-08-02 15:58:06.542,0,0,0,0,0,0,0,0,5540,445,-7467,-9747,19573,-1610,0,0,0,0,0,0,0,0,-6335,3487,-6657,2360,11395,6287
'2017-08-02 15:58:06.552,0,0,0,0,0,0,0,0,4072,38,-8727,-8432,21537,-695,0,0,0,0,0,0,0,0,-3453,2295,-2493,-4031,5384,8120
'2017-08-02 15:58:06.562,0,0,0,0,0,0,0,0,2820,-477,-9318,-5557,22664,518,0,0,0,0,0,0,0,0,-4460,945,954,-7430,1024,8641
'2017-08-02 15:58:06.572,0,0,0,0,0,0,0,0,1843,-169,-9812,-3361,23083,1522,0,0,0,0,0,0,0,0,-3804,449,1624,-8015,-3305,7934
'2017-08-02 15:58:06.582,0,0,0,0,0,0,0,0,1211,953,-10299,-2773,23112,2020,0,0,0,0,0,0,0,0,-3585,605,-3095,-6688,-5423,7000
'2017-08-02 15:58:06.592,0,0,0,0,0,0,0,0,754,1795,-11082,-3566,22875,2107,0,0,0,0,0,0,0,0,-3549,36,-6769,-4649,-6030,5938
'2017-08-02 15:58:06.602,0,0,0,0,0,0,0,0,491,1725,-12425,-5442,22474,2005,0,0,0,0,0,0,0,0,-3363,-1237,-10071,-2998,-5468,4337
'2017-08-02 15:58:06.612,0,0,0,0,0,0,0,0,139,1114,-13500,-7573,22017,1905,0,0,0,0,0,0,0,0,-2963,-1148,-9919,-2186,-4770,2378
'2017-08-02 15:58:06.622,0,0,0,0,0,0,0,0,-289,363,-14401,-8674,21153,1782,0,0,0,0,0,0,0,0,-3151,103,-7494,-1633,-4709,951
'2017-08-02 15:58:06.632,0,0,0,0,0,0,0,0,-763,157,-16136,-8908,19877,1462,0,0,0,0,0,0,0,0,-3851,1065,-5617,-742,-5468,22
'2017-08-02 15:58:06.642,0,0,0,0,0,0,0,0,-2023,138,-18087,-9279,18458,716,0,0,0,0,0,0,0,0,-3938,1564,-4781,-123,-7036,-511
'2017-08-02 15:58:06.652,0,0,0,0,0,0,0,0,-2904,-123,-19182,-9712,17141,-353,0,0,0,0,0,0,0,0,-3933,1535,-5842,-680,-8583,-706
'2017-08-02 15:58:06.662,0,0,0,0,0,0,0,0,-4892,-670,-20141,-10563,16348,-1313,0,0,0,0,0,0,0,0,-3954,1618,-8003,-2161,-9962,-820
'2017-08-02 15:58:06.672,0,0,0,0,0,0,0,0,-8378,-1161,-22541,-11121,15668,-1214,0,0,0,0,0,0,0,0,-3733,1840,-9173,-3832,-11044,-848
'2017-08-02 15:58:06.682,0,0,0,0,0,0,0,0,-13093,-1026,-23573,-11492,15343,-215,0,0,0,0,0,0,0,0,-3321,1212,-8807,-5106,-12019,-720
'2017-08-02 15:58:06.692,0,0,0,0,0,0,0,0,-16070,-1285,-24966,-10925,15127,1236,0,0,0,0,0,0,0,0,-2670,453,-8168,-5344,-12576,-523
'2017-08-02 15:58:06.702,0,0,0,0,0,0,0,0,-17651,-1680,-24683,-10262,15804,2712,0,0,0,0,0,0,0,0,-2225,-20,-8333,-4734,-12688,-386
'2017-08-02 15:58:06.712,0,0,0,0,0,0,0,0,-19910,-2113,-21045,-8371,18015,3985,0,0,0,0,0,0,0,0,-1924,-637,-9172,-3880,-12617,82
'2017-08-02 15:58:06.722,0,0,0,0,0,0,0,0,-22462,-2778,-16765,-5546,20869,5187,0,0,0,0,0,0,0,0,-1615,-492,-9778,-3525,-12460,983
'2017-08-02 15:58:06.732,0,0,0,0,0,0,0,0,-24255,-2410,-13616,-2943,22712,6022,0,0,0,0,0,0,0,0,-1770,116,-10096,-3407,-12378,1908
'2017-08-02 15:58:06.742,0,0,0,0,0,0,0,0,-26971,-1899,-11776,-1646,22536,6516,0,0,0,0,0,0,0,0,-1672,401,-10131,-3642,-12225,2665
'2017-08-02 15:58:06.752,0,0,0,0,0,0,0,0,-31977,-2261,-7288,-2295,20105,6893,0,0,0,0,0,0,0,0,-1329,319,-10466,-4068,-11908,3273
'2017-08-02 15:58:06.762,0,0,0,0,0,0,0,0,-32750,-3233,-3496,-4765,13859,7163,0,0,0,0,0,0,0,0,-1036,275,-11469,-4833,-11392,3803
'2017-08-02 15:58:06.772,0,0,0,0,0,0,0,0,-32767,-13427,-15719,3174,-1465,9517,0,0,0,0,0,0,0,0,-907,346,-12381,-5751,-10932,4105
'2017-08-02 15:58:06.782,0,0,0,0,0,0,0,0,-32766,-3022,12723,7288,-8272,9844,0,0,0,0,0,0,0,0,-836,214,-13101,-6712,-10714,4057
'2017-08-02 15:58:06.792,0,0,0,0,0,0,0,0,6937,-1237,5406,20860,-19671,7474,0,0,0,0,0,0,0,0,-509,-27,-13269,-7591,-10865,3640
'2017-08-02 15:58:06.802,0,0,0,1,0,0,0,1,-1911,-12763,-29793,15349,-22965,7680,0,0,0,0,0,0,0,0,127,-606,-13394,-7950,-11087,2935
'2017-08-02 15:58:06.812,0,0,0,2,0,0,0,2,10748,-8044,-11453,13990,-17978,4493,0,0,0,0,0,0,0,0,827,-1118,-13641,-7703,-11100,1996
'2017-08-02 15:58:06.822,0,0,0,2,0,0,0,2,-1444,-2489,-17686,5027,-13713,2953,0,0,0,0,0,0,0,0,1598,-1374,-13895,-7056,-10796,867
'2017-08-02 15:58:06.832,0,0,0,2,0,0,0,2,-2750,-6371,-25172,-909,-9064,1974,0,0,0,0,0,0,0,0,2054,-1184,-14107,-6257,-10232,-314
'2017-08-02 15:58:06.842,0,0,0,2,0,0,0,2,-743,-14,-13536,998,-8867,-1000,0,0,0,0,0,0,0,0,2028,-567,-14904,-5796,-9596,-1395
'2017-08-02 15:58:06.852,0,0,0,2,0,0,0,2,-118,503,-14777,-46,-5699,-680,0,0,0,0,0,0,0,0,2055,214,-15320,-6423,-9615,-2192
'2017-08-02 15:58:06.862,0,0,0,2,0,0,0,2,-561,558,-11829,-1962,-2371,17,0,0,0,0,0,0,0,0,2471,192,-14640,-7399,-10494,-2704
'2017-08-02 15:58:06.872,0,0,0,2,0,0,1,2,-972,603,-11133,-1050,-1410,132,0,0,0,0,0,0,0,0,3133,-523,-14056,-8048,-11833,-2949
'2017-08-02 15:58:06.882,0,0,0,2,0,0,1,2,82,389,-8724,-535,-1079,67,0,0,0,0,0,0,0,0,3672,-1477,-13750,-8177,-13414,-2995
'2017-08-02 15:58:06.892,0,0,0,2,0,0,1,2,519,333,-8252,-407,-1171,119,0,0,0,0,0,0,0,0,4509,-2217,-13481,-7789,-14746,-2969
'2017-08-02 15:58:06.902,0,0,0,2,0,0,1,2,518,661,-8538,-193,-1244,40,0,0,0,0,0,0,0,0,5717,-2561,-13222,-6925,-15564,-3111
'2017-08-02 15:58:06.912,0,0,0,2,0,0,1,2,382,655,-8893,270,-1051,99,0,0,0,0,0,0,0,0,7286,-2029,-12569,-5898,-15681,-3567
