__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-02 17:47:35.540,0,0,0,0,0,0,0,0,-32767,-3676,-4508,-379,7013,-3658,2,1,1,0,0,0,0,0,4365,3719,-15548,1963,5177,1650
'2017-08-02 17:47:35.550,0,0,0,0,0,0,0,0,-32767,-8112,-3936,-1612,2837,-4963,2,1,0,0,0,0,0,0,4766,2288,-17194,1963,5177,1650
'2017-08-02 17:47:35.560,0,0,0,0,0,0,0,0,-32767,-10884,-2898,-967,-1666,-3543,2,1,0,0,0,0,0,0,639,1816,-10312,1963,5177,1650
'2017-08-02 17:47:35.570,0,0,0,0,0,0,0,0,-32723,-6578,-3320,1818,-6082,-1154,2,0,0,0,0,0,0,0,-1521,31,-11450,1963,5177,1650
'2017-08-02 17:47:35.580,0,0,0,1,0,0,0,2,-24074,-10945,-7624,9277,-16802,-5193,1,0,0,0,0,0,0,0,3939,-2441,-4869,4627,15107,4913
'2017-08-02 17:47:35.590,0,0,0,2,0,0,1,2,-18013,17683,-17569,11540,-29608,-5181,0,0,0,0,0,0,0,0,5955,401,-20259,11981,10174,-1497
'2017-08-02 17:47:35.600,0,0,0,2,0,2,2,2,-4913,6518,-30752,21764,-17257,-378,0,0,0,0,0,0,0,0,-974,2963,-14320,17419,3194,-7627
'2017-08-02 17:47:35.610,0,0,0,2,1,2,2,2,-22380,-2535,-31296,17564,-11467,6492,0,0,0,0,0,0,0,0,-3535,6211,-16475,20709,-2968,-10996
'2017-08-02 17:47:35.620,0,0,0,2,1,2,2,2,1968,3179,-29383,26226,-1907,686,0,0,0,0,0,0,0,0,-3860,10356,-19736,20865,-7545,-11244
'2017-08-02 17:47:35.630,0,0,0,2,1,2,2,2,5308,-2481,-11548,18544,-7417,-20,0,0,0,0,0,0,0,0,-5281,11493,-18528,17745,-10778,-8991
'2017-08-02 17:47:35.640,0,1,0,2,1,2,2,2,-2668,-2957,-12238,14654,-8095,-779,0,0,0,0,0,0,0,0,-6376,11490,-16182,12871,-12637,-5361
'2017-08-02 17:47:35.650,0,2,0,2,2,2,2,2,-1185,-1478,-6286,9415,-6547,-1352,0,0,0,0,0,0,0,0,-5437,10823,-15815,7430,-12427,-1139
'2017-08-02 17:47:35.660,1,2,0,2,2,2,2,2,-1562,-1512,-6850,5890,-4596,-691,0,0,0,0,0,0,0,0,-5491,8254,-13769,2295,-10927,2588
'2017-08-02 17:47:35.670,2,2,1,2,2,2,2,2,-962,-288,-8678,2994,-3356,-250,0,0,0,0,0,0,0,0,-6519,5744,-11694,-1253,-10194,4926
'2017-08-02 17:47:35.680,2,2,1,2,2,2,2,2,1167,497,-10317,1643,-3376,-54,0,0,0,0,0,0,0,0,-7547,3980,-11711,-2853,-12250,5587
'2017-08-02 17:47:35.690,2,2,1,2,2,2,2,2,-228,1019,-9595,1929,-3546,-384,0,0,0,0,0,0,0,0,-8814,2038,-12095,-2866,-17064,4494
'2017-08-02 17:47:35.700,2,2,2,2,2,2,2,2,-543,-362,-8258,1737,-3382,-294,0,0,0,0,0,0,0,0,-8265,1060,-11527,-947,-22415,1979
'2017-08-02 17:47:35.710,2,2,2,2,2,2,2,2,-633,653,-8295,1093,-2718,-192,0,0,0,0,0,0,0,0,-5190,1605,-10951,2021,-25429,-368
'2017-08-02 17:47:35.720,2,2,2,2,2,2,2,2,183,722,-9904,948,-2470,-374,0,0,0,0,0,0,0,0,-2583,4095,-9778,4532,-25241,-1104
'2017-08-02 17:47:35.730,2,2,2,2,2,2,2,2,-123,308,-9026,903,-2863,-576,0,0,0,0,0,0,0,0,-977,6837,-8884,4120,-22873,-327
'2017-08-02 17:47:35.740,2,2,2,2,2,2,2,2,-2,635,-9589,733,-3061,-621,0,0,0,0,0,0,0,0,109,8590,-10046,510,-20405,1034
'2017-08-02 17:47:35.750,2,2,2,2,2,2,2,1,-316,150,-9559,645,-3362,-613,0,0,0,0,0,0,0,0,-426,7399,-10780,-4532,-19717,1931
'2017-08-02 17:47:35.760,2,2,2,1,2,2,2,1,-224,-149,-9414,107,-3622,-415,0,0,0,0,0,0,0,0,-895,4736,-11228,-7636,-20676,1731
'2017-08-02 17:47:35.770,2,2,2,1,2,2,2,1,-585,145,-9306,-586,-3815,-405,0,0,0,0,0,0,0,0,306,2779,-11612,-7863,-21872,533
'2017-08-02 17:47:35.780,2,2,2,1,2,2,2,0,-310,736,-9622,-617,-4199,-263,0,0,0,0,0,0,0,0,1953,3128,-12091,-6986,-22345,-602
'2017-08-02 17:47:35.790,2,2,2,1,2,2,2,0,-267,1347,-10085,-1181,-4465,-476,0,0,0,0,0,0,0,0,3255,4144,-12412,-7101,-22025,-702
'2017-08-02 17:47:35.800,2,2,2,0,2,2,1,0,-75,2145,-11973,-2804,-5068,-824,0,0,0,0,0,0,0,0,3085,3952,-11911,-8131,-21398,166
'2017-08-02 17:47:35.810,2,2,2,0,2,2,1,0,135,-2594,-14189,-1496,-6982,-446,0,0,0,0,0,0,0,0,1884,2995,-11480,-8775,-21102,1333
'2017-08-02 17:47:35.820,2,2,2,0,2,2,0,0,525,2335,-15442,-1922,-8923,-581,0,0,0,0,0,0,0,0,1586,1071,-11537,-8060,-21545,2054
'2017-08-02 17:47:35.830,2,2,1,0,2,1,0,0,483,1637,-15439,-356,-11434,-330,0,0,0,0,0,0,0,0,1519,1034,-11496,-7536,-21768,1800
