__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-02 17:32:00.748,2,2,1,0,2,1,0,0,146,4684,-26629,-2769,-29304,-4938,1,2,1,2,1,1,1,1,785,165,-8458,-159,-261,-19
'2017-08-02 17:32:00.758,2,2,1,0,2,1,0,0,-2503,101,-22072,-2121,-28400,-5251,1,2,1,2,1,1,1,1,795,177,-8433,-218,-328,-26
'2017-08-02 17:32:00.768,2,2,1,0,1,0,0,0,369,4772,-18861,167,-29227,-5489,1,2,1,2,1,1,1,1,808,151,-8446,-287,-403,-44
'2017-08-02 17:32:00.778,1,1,0,0,1,0,0,0,3706,4723,-20387,1946,-26609,-6390,1,2,1,2,1,1,1,1,783,170,-8436,-347,-482,-55
'2017-08-02 17:32:00.788,1,1,0,0,1,0,0,0,1841,5032,-16289,2759,-26948,-6532,1,2,1,2,1,1,1,1,774,202,-8412,-394,-570,-58
'2017-08-02 17:32:00.798,1,1,0,0,1,0,0,0,14518,6704,-11895,3613,-25352,-7021,1,2,1,2,1,1,1,1,760,206,-8441,-433,-676,-62
'2017-08-02 17:32:00.808,0,1,0,0,1,0,0,0,7935,6143,2382,-860,-21609,-8078,1,2,1,2,1,1,1,2,683,219,-8503,-431,-716,-69
'2017-08-02 17:32:00.818,0,1,0,0,1,0,0,0,12018,4634,-9890,-2702,-12951,-7309,1,2,1,2,1,1,1,2,702,308,-8489,-397,-722,-47
'2017-08-02 17:32:00.828,0,1,0,0,0,0,0,0,12037,3114,-6374,-4117,-1277,-4369,1,2,1,2,1,1,1,2,629,267,-8481,-336,-715,-30
'2017-08-02 17:32:00.838,0,1,0,0,0,0,0,0,12327,-541,-5150,-193,8902,312,1,1,1,2,1,1,1,2,570,354,-8452,-255,-606,-23
'2017-08-02 17:32:00.848,0,1,0,0,0,0,0,0,8503,117,-6111,3879,14990,4024,1,1,1,2,1,1,1,2,450,360,-8548,-144,-388,7
'2017-08-02 17:32:00.858,0,1,0,0,0,0,0,0,6377,688,-5839,7809,17723,6270,1,1,1,2,1,1,1,2,630,275,-8495,-58,-269,10
'2017-08-02 17:32:00.868,0,1,0,0,0,0,0,0,5180,1924,-4741,10410,18338,6975,1,1,1,2,1,1,1,2,622,213,-8477,-96,-232,2
'2017-08-02 17:32:00.878,0,0,0,0,0,0,0,0,3972,3133,-4084,11336,18012,6682,1,1,1,2,1,1,1,2,654,226,-8461,-137,-210,-2
'2017-08-02 17:32:00.888,0,0,0,0,0,0,0,0,2809,4716,-4035,10622,17241,5787,1,1,1,2,1,1,1,2,667,242,-8452,-168,-228,-20
'2017-08-02 17:32:00.898,0,0,0,0,0,0,0,0,2541,6117,-4463,8196,16516,4449,1,1,1,2,1,1,1,2,626,257,-8407,-196,-279,-25
'2017-08-02 17:32:00.908,0,0,0,0,0,0,0,0,2490,6604,-4565,4279,16218,2910,1,1,1,2,1,1,1,2,625,207,-8425,-244,-306,-30
'2017-08-02 17:32:00.918,0,0,0,0,0,0,0,0,2227,6016,-4921,506,16425,1462,1,1,1,2,1,1,1,2,448,373,-8453,-196,-166,-59
'2017-08-02 17:32:00.928,0,0,0,0,0,0,0,0,1935,4885,-5897,-1970,16857,318,1,1,1,2,1,1,1,2,604,404,-8512,-75,-37,-30
'2017-08-02 17:32:00.938,0,0,0,0,0,0,0,0,1428,3748,-6827,-3019,17349,-397,1,1,1,2,1,1,1,2,546,286,-8532,64,94,-35
'2017-08-02 17:32:00.948,0,0,0,0,0,0,0,0,914,2946,-7616,-2775,17966,-582,1,1,1,2,1,1,1,2,546,310,-8590,109,269,-46
'2017-08-02 17:32:00.958,0,0,0,0,0,0,0,0,407,2639,-8242,-1840,18781,-333,1,1,1,2,1,1,1,2,607,408,-8556,229,381,-42
'2017-08-02 17:32:00.968,0,0,0,0,0,0,0,0,-94,2777,-8829,-770,19671,205,1,1,1,2,1,1,1,2,663,280,-8462,324,398,-12
'2017-08-02 17:32:00.978,0,0,0,0,0,0,0,0,-579,3334,-9561,-78,20387,752,1,1,1,2,1,1,1,2,679,246,-8416,339,345,-7
'2017-08-02 17:32:00.988,0,0,0,0,0,0,0,0,-1196,4127,-10148,-208,20807,1091,1,1,1,2,1,1,1,2,632,204,-8369,295,298,-11
'2017-08-02 17:32:00.998,0,0,0,0,0,0,0,0,-2036,4648,-10842,-1188,20913,1170,1,1,1,2,1,1,1,2,713,201,-8378,244,213,-21
'2017-08-02 17:32:01.008,0,0,0,0,0,0,0,0,-2803,4778,-11448,-2709,20727,1159,1,1,1,2,1,1,2,2,695,133,-8426,133,146,-34
'2017-08-02 17:32:01.018,0,0,0,0,0,0,0,0,-3382,4464,-11815,-4335,20233,1238,1,2,1,2,1,1,2,2,602,198,-8522,77,147,-66
'2017-08-02 17:32:01.028,0,0,0,0,0,0,0,0,-3872,3983,-12170,-5588,19461,1504,1,2,1,2,1,1,2,2,587,435,-8455,182,258,-57
'2017-08-02 17:32:01.038,0,0,0,0,0,0,0,0,-4277,3465,-12511,-6291,18498,2067,2,2,1,2,1,1,2,2,728,338,-8503,333,293,-23
'2017-08-02 17:32:01.048,0,0,0,0,0,0,0,0,-4389,3061,-12875,-6511,17458,2931,2,2,1,2,1,1,2,2,685,182,-8469,327,263,-8
'2017-08-02 17:32:01.058,0,0,0,0,0,0,0,0,-4423,3090,-13668,-6363,16399,3951,2,2,2,2,1,1,2,2,757,182,-8447,262,222,-17
'2017-08-02 17:32:01.068,0,0,0,0,0,0,0,0,-4734,3458,-14626,-6352,15299,4835,2,2,2,2,1,1,2,2,690,208,-8428,206,165,-39
'2017-08-02 17:32:01.078,0,0,0,0,0,0,0,0,-5729,3709,-15384,-6712,14126,5414,2,2,2,2,1,1,2,2,740,136,-8483,169,126,-38
'2017-08-02 17:32:01.088,0,0,0,0,0,0,0,0,-7166,3759,-16057,-7363,12834,5654,2,2,2,2,1,1,2,2,644,265,-8471,194,193,-66
'2017-08-02 17:32:01.098,0,0,0,0,0,0,0,0,-9086,3676,-16710,-8567,11424,5599,2,2,2,2,1,1,2,2,746,310,-8464,280,208,-57
'2017-08-02 17:32:01.108,0,0,0,0,0,0,0,0,-10886,3337,-16694,-10252,9913,5251,2,2,2,2,1,1,2,2,717,229,-8522,361,208,-17
'2017-08-02 17:32:01.118,0,0,0,0,0,0,0,0,-12408,2813,-16638,-12134,8473,4719,2,2,2,2,1,1,2,2,725,290,-8489,420,237,-4
'2017-08-02 17:32:01.128,0,0,0,0,0,0,0,0,-13998,1846,-16330,-14742,7209,3748,2,2,2,2,1,1,2,2,721,248,-8449,509,240,16
'2017-08-02 17:32:01.138,0,0,0,0,0,0,0,0,-16536,-69,-14516,-15507,6932,3043,2,2,2,2,1,1,2,2,775,93,-8498,503,245,24
'2017-08-02 17:32:01.148,0,0,0,0,0,0,0,0,-17979,-1609,-12896,-15094,7044,2318,2,2,2,2,1,1,2,2,600,175,-8551,421,317,2
'2017-08-02 17:32:01.158,0,0,0,0,0,0,0,0,-18508,-3241,-10573,-13309,7265,1638,2,2,2,2,1,1,2,2,810,233,-8464,408,348,27
'2017-08-02 17:32:01.168,0,0,0,0,0,0,0,0,-19020,-4476,-8028,-10314,7199,889,2,2,2,2,1,1,2,2,818,112,-8464,385,329,30
'2017-08-02 17:32:01.178,0,0,0,0,0,0,0,0,-21149,-4286,-4964,-7514,7342,-328,2,2,2,2,1,1,2,2,791,32,-8495,275,302,12
'2017-08-02 17:32:01.188,0,0,0,0,0,0,0,0,-23130,-4349,-3377,-4460,7549,-2505,2,2,2,2,1,1,2,2,759,135,-8486,201,287,-10
'2017-08-02 17:32:01.198,0,0,0,0,0,0,0,0,-25104,-4040,-3276,-2418,7019,-5120,2,2,2,2,1,1,2,2,749,216,-8435,253,295,2
'2017-08-02 17:32:01.208,0,0,0,0,0,0,0,0,-26295,-4353,-3736,-1668,5468,-7981,2,2,2,2,1,1,2,2,845,150,-8431,294,262,27
'2017-08-02 17:32:01.218,0,0,0,0,0,0,0,0,-25780,-4727,-4267,-1295,2814,-10400,2,2,2,2,1,1,2,2,757,203,-8500,290,290,10
'2017-08-02 17:32:01.228,0,0,0,0,0,0,0,0,-24243,-4672,-4584,-382,-207,-11817,2,2,2,2,2,2,2,2,787,120,-8567,322,308,40
'2017-08-02 17:32:01.238,0,0,0,0,0,0,0,0,-17924,-4438,-15735,2551,-3226,-11782,2,2,2,2,2,2,2,2,830,69,-8604,291,332,32
'2017-08-02 17:32:01.248,0,0,0,0,0,0,0,0,14065,3997,1650,19276,-8463,-7665,2,2,2,2,2,2,2,1,849,83,-8590,242,349,18
'2017-08-02 17:32:01.258,0,0,0,0,0,0,0,1,-64,6613,-19568,12248,-12686,-4785,2,2,2,2,2,2,2,1,727,204,-8589,278,404,4
'2017-08-02 17:32:01.268,0,0,0,1,0,0,0,2,-694,7672,-9194,14354,-16561,-2496,2,2,2,2,2,2,2,1,833,183,-8550,373,448,42
'2017-08-02 17:32:01.278,0,0,0,1,0,1,2,2,-8676,5327,-8852,20073,-14306,452,2,2,2,2,2,2,2,1,894,110,-8499,389,454,56
'2017-08-02 17:32:01.288,0,0,0,2,0,2,2,2,-9020,1986,-13875,22777,-5685,2164,2,2,2,2,2,2,2,1,891,52,-8422,376,431,60
'2017-08-02 17:32:01.298,0,0,0,2,1,2,2,2,-5506,-9571,-22792,20642,1715,-1803,2,2,2,2,2,2,2,1,891,3,-8451,317,393,61
'2017-08-02 17:32:01.308,0,0,0,2,1,2,2,2,-2518,-2445,-12681,11824,2876,-28,2,2,2,2,2,2,2,1,891,50,-8457,262,357,27
'2017-08-02 17:32:01.318,0,0,0,2,1,2,2,2,-2377,-2957,-11781,9228,867,-139,2,2,2,2,2,2,2,1,867,76,-8446,235,360,19
'2017-08-02 17:32:01.328,0,1,0,2,1,2,2,2,-1370,-3517,-10736,4004,208,678,2,2,2,2,2,2,2,1,922,67,-8506,217,345,20
'2017-08-02 17:32:01.338,0,1,0,2,1,2,2,2,-1165,1294,-9341,748,-689,590,2,2,2,2,2,2,2,1,880,129,-8491,197,356,36
'2017-08-02 17:32:01.348,0,2,0,2,2,2,2,2,-558,1567,-8913,1157,-1239,378,2,2,2,2,2,2,2,1,946,36,-8485,184,373,54
'2017-08-02 17:32:01.358,0,2,0,2,2,2,2,2,-1838,152,-8917,1288,-1706,-61,2,2,2,2,2,2,2,1,925,-13,-8486,129,368,43
'2017-08-02 17:32:01.368,0,2,0,2,2,2,2,2,-1053,-608,-9235,103,-1635,202,2,2,2,2,2,2,2,1,898,103,-8491,147,402,44
'2017-08-02 17:32:01.378,0,2,1,2,2,2,2,2,-940,1263,-9168,-894,-2013,192,2,2,2,2,2,2,2,1,972,73,-8410,209,405,63
'2017-08-02 17:32:01.388,0,2,1,2,2,2,2,2,-1509,1044,-8761,-541,-2125,-35,2,2,2,2,2,2,2,1,940,6,-8389,186,368,59
'2017-08-02 17:32:01.398,0,2,1,2,2,2,2,2,-1205,434,-8656,-684,-2003,-73,2,2,2,2,2,2,2,1,986,76,-8430,198,353,47
'2017-08-02 17:32:01.408,0,2,1,2,2,2,2,2,-1336,664,-8913,-1079,-2092,-62,2,2,2,2,2,2,2,1,989,27,-8374,221,305,46
'2017-08-02 17:32:01.418,0,2,1,2,2,2,2,2,-1286,528,-8896,-1433,-2189,-38,2,2,2,2,2,2,2,1,980,40,-8377,211,264,35
'2017-08-02 17:32:01.428,0,2,1,2,2,2,2,2,-1217,1042,-8951,-1662,-2317,-77,2,2,2,1,2,2,2,1,986,29,-8391,225,223,46
'2017-08-02 17:32:01.438,0,2,1,2,2,2,2,2,-1311,1348,-8937,-1475,-2573,-171,2,2,2,1,2,2,2,1,1045,-1,-8392,221,173,30
'2017-08-02 17:32:01.448,0,2,1,2,2,2,2,2,-1294,1215,-8594,-1153,-2742,-305,2,2,2,1,2,2,2,1,983,-49,-8403,168,151,6
'2017-08-02 17:32:01.458,1,2,0,2,2,2,2,2,-1240,918,-8465,-914,-2886,-260,2,2,2,1,2,2,2,1,990,-7,-8414,126,129,0
'2017-08-02 17:32:01.468,1,2,0,1,2,2,2,1,-1357,884,-8479,-1085,-2997,-256,2,2,2,1,2,2,2,1,1043,-8,-8394,114,76,-2
'2017-08-02 17:32:01.478,1,2,0,1,2,2,2,1,-1509,797,-8550,-1243,-3218,-185,2,2,2,1,2,2,2,1,1038,29,-8336,124,-7,-22
'2017-08-02 17:32:01.488,1,2,0,1,2,2,2,1,-1396,1333,-8402,-1410,-3179,-167,2,2,2,1,2,2,2,1,1098,-52,-8297,131,-135,-28
'2017-08-02 17:32:01.498,1,2,0,1,2,2,2,1,-1568,1208,-8696,-1556,-3073,-339,2,2,2,1,2,2,2,1,1119,-34,-8253,113,-321,-62
'2017-08-02 17:32:01.508,1,2,0,1,2,2,2,0,-1453,1424,-8684,-1542,-3251,-303,2,2,2,1,2,2,2,1,1078,-17,-8168,98,-560,-61
'2017-08-02 17:32:01.518,1,2,0,0,2,2,2,0,-1545,1703,-8394,-1480,-3243,-538,2,2,2,1,2,2,2,1,780,80,-8363,102,-596,-74
'2017-08-02 17:32:01.528,1,2,0,0,2,2,2,0,-1969,921,-8593,-1135,-3268,-711,2,2,2,1,2,2,2,1,960,87,-8662,162,-398,-42
'2017-08-02 17:32:01.538,1,2,0,0,2,2,2,0,-1880,1942,-8118,-633,-3283,-684,2,2,2,1,2,2,2,1,797,68,-8655,212,-224,-23
'2017-08-02 17:32:01.548,1,2,0,0,2,2,2,0,-2018,1489,-7790,119,-3220,-719,2,2,2,1,2,2,2,1,969,-25,-8646,230,-74,16
'2017-08-02 17:32:01.558,1,2,0,0,2,2,2,0,-1933,2091,-7766,257,-2960,-918,2,2,2,1,2,2,2,1,925,-133,-8594,162,16,10
'2017-08-02 17:32:01.568,2,2,0,0,2,2,2,0,-2202,1432,-7800,777,-2781,-1083,2,2,2,1,2,2,2,1,942,-80,-8581,58,98,3
'2017-08-02 17:32:01.578,2,2,0,0,2,2,2,0,-2152,1703,-7773,1152,-2570,-1173,2,2,2,1,2,2,2,1,934,-84,-8536,-27,156,1
'2017-08-02 17:32:01.588,2,2,0,0,2,2,2,0,-2210,1190,-7802,1404,-2380,-1264,2,2,2,1,2,2,2,1,927,-62,-8513,-90,201,-6
'2017-08-02 17:32:01.598,2,2,0,0,2,2,2,0,-2353,1307,-7678,1692,-2168,-1264,2,2,2,1,2,2,2,1,925,86,-8532,-70,226,-24
'2017-08-02 17:32:01.608,2,2,0,0,2,2,2,0,-2527,881,-7324,2014,-1905,-1215,2,2,2,1,2,2,2,1,1020,221,-8479,100,248,11
'2017-08-02 17:32:01.618,2,2,0,0,2,2,1,0,-2534,696,-7394,2130,-1546,-1169,2,2,2,1,2,2,2,1,1049,-14,-8429,241,218,59
'2017-08-02 17:32:01.628,2,2,0,0,2,2,1,0,-2777,419,-7186,2234,-1160,-1019,2,2,2,1,2,2,2,1,1082,-186,-8362,214,96,43
'2017-08-02 17:32:01.638,2,2,0,0,2,2,1,0,-2798,520,-7001,2233,-650,-879,2,2,2,1,2,2,2,1,1072,-95,-8266,125,-90,-2
'2017-08-02 17:32:01.648,2,2,1,0,2,2,1,0,-2741,334,-6994,2152,-104,-770,2,2,2,1,2,2,2,1,1047,91,-8150,148,-254,-15
'2017-08-02 17:32:01.658,2,2,1,0,2,2,1,0,-2665,479,-7075,2022,341,-638,2,2,2,1,2,2,2,1,658,286,-8395,314,-144,26
'2017-08-02 17:32:01.668,2,2,1,0,2,2,1,0,-2520,397,-7772,1949,589,-580,2,2,2,1,2,2,1,1,1050,82,-8549,501,29,102
'2017-08-02 17:32:01.678,2,2,1,0,2,2,1,0,-2456,691,-8250,1831,582,-536,2,2,2,1,2,2,1,1,986,-71,-8471,546,81,129
'2017-08-02 17:32:01.688,2,2,1,0,2,2,1,0,-2150,523,-9066,1836,321,-555,2,2,2,1,2,2,1,1,987,-308,-8441,430,70,110
'2017-08-02 17:32:01.698,2,2,1,0,2,2,1,0,-2193,417,-9399,1837,-142,-518,2,2,2,1,2,2,1,1,1061,-203,-8418,252,30,51
'2017-08-02 17:32:01.708,2,2,1,0,2,2,1,0,-2161,716,-9574,1764,-714,-508,2,2,2,1,2,2,1,1,1063,-158,-8297,126,-98,26
'2017-08-02 17:32:01.718,2,2,1,0,2,2,1,0,-2071,602,-9910,1614,-1394,-619,2,2,2,1,2,1,1,1,1120,-161,-8214,68,-310,12
'2017-08-02 17:32:01.728,2,2,1,0,2,2,1,0,-2049,417,-10526,1371,-2292,-687,2,2,2,1,2,1,1,1,1209,-135,-8135,21,-607,-4
'2017-08-02 17:32:01.738,2,2,2,0,2,2,1,0,-1958,433,-10995,1105,-3380,-686,2,2,2,1,2,1,1,1,1178,-190,-8144,-19,-946,-19
'2017-08-02 17:32:01.748,2,2,1,0,2,2,1,0,-1983,500,-11140,1069,-4546,-693,2,2,2,1,2,1,1,1,1002,-95,-8351,-48,-1143,-68
'2017-08-02 17:32:01.758,2,2,1,0,2,2,1,0,-2326,770,-11269,743,-5772,-816,2,2,2,2,2,1,1,1,704,325,-8360,69,-1004,-51
'2017-08-02 17:32:01.768,2,2,1,0,2,2,1,0,-2221,358,-11699,37,-7119,-991,2,2,2,2,2,1,1,1,472,276,-8959,480,-456,41
'2017-08-02 17:32:01.778,2,2,1,0,2,1,1,0,-2301,678,-12422,-761,-8956,-1051,2,2,2,2,2,1,1,1,675,60,-8805,766,-31,147
'2017-08-02 17:32:01.788,2,2,1,0,2,1,0,0,-2192,1243,-13319,-1694,-11334,-1257,2,2,2,2,2,1,1,1,821,-55,-8785,889,293,201
'2017-08-02 17:32:01.798,2,2,1,0,2,1,0,0,-2187,1354,-13848,-1807,-13482,-1464,2,2,2,2,2,1,1,1,850,-190,-8726,861,456,206
'2017-08-02 17:32:01.808,2,2,1,0,2,1,0,0,-2003,2471,-14471,-1027,-16021,-1749,2,2,2,2,2,1,1,1,923,-309,-8679,747,589,198
'2017-08-02 17:32:01.818,2,2,1,0,2,1,0,0,-1484,3541,-15794,-424,-18375,-2526,2,2,2,2,2,1,1,1,883,-378,-8678,578,685,171
'2017-08-02 17:32:01.828,2,2,1,0,2,1,0,0,-798,3013,-18729,-171,-23070,-3705,2,2,2,2,2,1,1,1,914,-351,-8717,349,794,126
'2017-08-02 17:32:01.838,2,2,1,0,2,1,0,0,-282,2815,-18886,286,-23776,-4417,2,2,2,1,2,1,1,1,918,-165,-8682,229,908,107
'2017-08-02 17:32:01.848,2,2,1,0,2,1,0,0,-1419,2547,-25912,-1580,-27631,-4896,2,2,2,1,2,1,1,1,828,-40,-8759,234,1095,123
'2017-08-02 17:32:01.858,2,2,1,0,2,1,0,0,-2097,-94,-31153,-2673,-31249,-4700,2,2,2,1,2,1,1,1,939,-3,-8827,305,1314,169
'2017-08-02 17:32:01.868,2,2,1,0,2,1,0,0,-4734,909,-31873,-2917,-32768,-4341,2,2,2,1,2,1,1,0,1055,13,-8866,393,1524,231
'2017-08-02 17:32:01.878,2,2,1,0,2,1,0,0,-3547,241,-28608,-2635,-32764,-4917,2,2,2,1,2,1,1,0,1009,17,-8970,397,1726,290
'2017-08-02 17:32:01.888,2,2,0,0,1,1,0,0,-7943,3201,-32082,-1636,-32676,-4030,2,2,2,1,2,1,1,0,960,14,-9131,308,2008,395
'2017-08-02 17:32:01.898,2,1,0,0,1,0,0,0,7162,5965,-17732,-2214,-32768,-5579,2,2,2,0,2,1,1,0,1074,163,-9250,490,2380,417
'2017-08-02 17:32:01.908,1,1,0,0,1,0,0,0,8514,2392,-22549,2495,-31915,-6159,2,2,2,0,2,1,1,0,942,77,-9318,723,2793,408
'2017-08-02 17:32:01.918,1,1,0,0,1,0,0,0,18061,6859,-15238,5345,-30156,-6048,2,2,2,0,2,1,1,0,1062,-11,-9672,803,3051,489
'2017-08-02 17:32:01.928,0,1,0,0,0,0,0,0,5781,6414,-4028,5025,-25652,-6792,2,2,2,0,2,1,0,0,1099,49,-10410,1018,3674,493
'2017-08-02 17:32:01.938,0,1,0,0,0,0,0,0,13777,1523,-7777,7702,-11725,-4017,2,2,2,0,2,1,0,0,1044,-447,-10253,1064,4298,510
'2017-08-02 17:32:01.948,0,1,0,0,0,0,0,0,14981,5130,-7124,9261,2302,965,2,2,2,0,2,1,0,0,1172,-140,-10683,1152,4852,515
'2017-08-02 17:32:01.958,0,1,0,0,0,0,0,0,12703,1982,-8703,13491,13506,5795,2,2,2,0,2,1,0,0,1244,232,-10903,1056,5583,642
'2017-08-02 17:32:01.968,0,1,0,0,0,0,0,0,9060,3590,-8920,16213,19377,7903,2,2,2,0,2,1,0,0,992,-31,-11208,1230,6516,768
'2017-08-02 17:32:01.978,0,0,0,0,0,0,0,0,6799,3650,-8230,18244,21813,8165,2,2,2,0,2,1,0,0,1102,-327,-11925,1117,7645,844
'2017-08-02 17:32:01.988,0,0,0,0,0,0,0,0,5112,4337,-7129,18794,22357,7328,2,2,2,0,2,0,0,0,1510,397,-13071,1156,8994,910
'2017-08-02 17:32:01.998,0,0,0,0,0,0,0,0,3547,5780,-6145,18020,22154,6045,2,2,2,0,2,0,0,0,883,203,-13781,644,10578,1354
'2017-08-02 17:32:02.008,0,0,0,0,0,0,0,0,2588,7536,-6285,15613,21337,4102,2,2,2,0,2,0,0,0,1232,1033,-15866,126,12495,1574
'2017-08-02 17:32:02.018,0,0,0,0,0,0,0,0,2327,8520,-6402,11969,20301,1736,2,2,2,0,2,0,0,0,130,1459,-15955,-689,15298,2309
'2017-08-02 17:32:02.028,0,0,0,0,0,0,0,0,2735,8894,-6250,7592,19897,-437,2,2,2,0,2,0,0,0,540,1624,-17618,245,17188,2522
'2017-08-02 17:32:02.038,0,0,0,0,0,0,0,0,2853,8238,-7002,3700,20574,-2021,2,2,2,0,2,0,0,0,-314,4806,-16343,694,19142,3386
'2017-08-02 17:32:02.048,0,0,0,0,0,0,0,0,2388,6999,-8368,1187,21954,-2804,2,2,2,0,1,0,0,0,1101,3274,-19646,866,21073,4214
'2017-08-02 17:32:02.058,0,0,0,0,0,0,0,0,1700,5619,-9249,647,23526,-2650,2,2,1,0,1,0,0,0,2493,4443,-18492,889,22372,5104
'2017-08-02 17:32:02.068,0,0,0,0,0,0,0,0,920,4919,-9853,1951,24768,-1704,2,2,1,0,1,0,0,0,-2130,5018,-20360,460,23419,5749
'2017-08-02 17:32:02.078,0,0,0,0,0,0,0,0,-2,5431,-10499,3910,25395,-463,2,2,1,0,1,0,0,0,-1226,229,-19554,2325,22194,6601
'2017-08-02 17:32:02.088,0,0,0,0,0,0,0,0,-787,6748,-10820,4907,25439,479,2,1,1,0,1,0,0,0,-1793,5256,-14335,4364,20185,6361
'2017-08-02 17:32:02.098,0,0,0,0,0,0,0,0,-1290,8099,-10786,4263,25045,905,1,1,0,0,0,0,0,0,-1701,3777,-11328,7227,17066,6398
'2017-08-02 17:32:02.108,0,0,0,0,0,0,0,0,-1753,8995,-10973,2028,24274,866,1,1,0,0,0,0,0,0,-8391,5653,-5089,9260,15242,6381
'2017-08-02 17:32:02.118,0,0,0,0,0,0,0,0,-2216,9372,-11799,-1115,23108,649,1,1,0,0,0,0,0,0,-8262,9583,-9803,4885,10576,3662
'2017-08-02 17:32:02.128,0,0,0,0,0,0,0,0,-2321,9003,-12403,-4062,21975,524,1,1,0,0,0,0,0,0,-9554,5863,-7806,-171,3052,1092
'2017-08-02 17:32:02.138,0,0,0,0,0,0,0,0,-2258,8041,-13130,-6064,21183,881,0,1,0,0,0,0,0,0,-8098,2700,-6134,744,-264,-2247
'2017-08-02 17:32:02.148,0,0,0,0,0,0,0,0,-2760,7255,-14175,-7022,20608,1898,0,1,0,0,0,0,0,0,-6236,3978,-5607,3021,-1520,-4839
'2017-08-02 17:32:02.158,0,0,0,0,0,0,0,0,-3314,6621,-15049,-7000,20066,3580,0,1,0,0,0,0,0,0,-6810,6085,-3874,1899,-2336,-5899
'2017-08-02 17:32:02.168,0,0,0,0,0,0,0,0,-3744,6634,-15773,-6501,19360,5512,0,0,0,0,0,0,0,0,-6745,6728,-3302,-1295,-2682,-5273
'2017-08-02 17:32:02.178,0,0,0,0,0,0,0,0,-4206,7195,-16671,-6452,18574,7326,0,0,0,0,0,0,0,0,-6692,5342,-3190,-4230,-3155,-4329
'2017-08-02 17:32:02.188,0,0,0,0,0,0,0,0,-4905,7829,-17274,-7205,17658,8860,0,0,0,0,0,0,0,0,-6544,3783,-3275,-5874,-3871,-3614
'2017-08-02 17:32:02.198,0,0,0,0,0,0,0,0,-6106,7986,-17285,-8497,16237,9962,0,0,0,0,0,0,0,0,-6366,2426,-3691,-6315,-4866,-3341
'2017-08-02 17:32:02.208,0,0,0,0,0,0,0,0,-8416,8166,-17296,-9941,14007,10490,0,0,0,0,0,0,0,0,-6136,1535,-4081,-6056,-6067,-3512
'2017-08-02 17:32:02.218,0,0,0,0,0,0,0,0,-11887,8249,-17697,-11986,10964,10230,0,0,0,0,0,0,0,0,-5802,1058,-4633,-5497,-7348,-3938
