__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-02 15:42:26.390,2,2,1,2,1,1,2,2,69,784,-8447,-1119,407,-72,2,2,2,1,2,1,2,1,550,831,-8551,328,316,150
'2017-08-02 15:42:26.400,2,2,1,2,2,1,2,2,-16,871,-8479,-946,259,-95,2,2,2,1,2,1,2,1,599,677,-8502,446,377,167
'2017-08-02 15:42:26.410,2,2,1,2,2,1,2,2,-39,885,-8452,-672,102,-117,2,2,2,1,2,1,2,1,594,579,-8508,491,461,158
'2017-08-02 15:42:26.420,2,2,1,2,2,1,2,2,-112,810,-8514,-498,5,-142,2,2,2,1,2,1,2,1,639,625,-8581,480,530,146
'2017-08-02 15:42:26.430,2,2,1,2,2,1,2,2,-96,692,-8479,-404,-79,-149,2,2,2,1,2,1,2,0,562,545,-8659,429,630,133
'2017-08-02 15:42:26.440,2,2,1,2,2,1,2,2,22,677,-8506,-430,-223,-115,2,2,2,1,2,1,2,0,602,508,-8660,321,765,128
'2017-08-02 15:42:26.450,2,2,1,2,2,1,2,2,-129,677,-8663,-560,-351,-73,2,2,2,1,2,1,2,0,709,671,-8481,208,833,114
'2017-08-02 15:42:26.460,2,2,1,2,2,1,2,2,99,725,-8578,-689,-588,-52,2,2,2,0,2,1,2,0,683,707,-8484,156,826,157
'2017-08-02 15:42:26.470,2,2,1,2,2,1,2,2,-75,775,-8468,-712,-767,-46,2,2,2,0,2,1,2,0,731,629,-8414,143,846,172
'2017-08-02 15:42:26.480,2,2,1,2,2,1,2,2,-102,744,-8516,-680,-896,-62,2,2,2,0,2,1,2,0,690,656,-8491,123,883,170
'2017-08-02 15:42:26.490,2,2,1,2,2,1,2,2,-224,747,-8552,-769,-1014,-56,2,2,2,0,2,1,1,0,756,718,-8490,180,935,130
'2017-08-02 15:42:26.500,2,2,1,2,2,2,2,2,-52,768,-8776,-822,-1224,-41,2,2,2,0,2,1,1,0,733,847,-8437,296,966,154
'2017-08-02 15:42:26.510,2,2,2,2,2,2,2,2,-99,871,-8702,-785,-1492,-58,2,2,2,0,2,1,1,0,848,898,-8342,466,966,222
'2017-08-02 15:42:26.520,2,2,2,2,2,2,2,2,-128,1003,-8826,-719,-1796,-68,2,2,2,0,2,1,1,0,879,395,-8331,484,908,258
'2017-08-02 15:42:26.530,2,2,2,2,2,2,2,1,-121,1087,-8811,-525,-2124,-165,2,2,2,0,2,1,1,0,912,168,-8341,383,867,207
'2017-08-02 15:42:26.540,2,2,2,2,2,2,2,1,-293,772,-8958,-421,-2439,-238,2,2,2,0,2,1,1,0,875,507,-8393,312,845,94
'2017-08-02 15:42:26.550,2,2,2,1,2,2,2,1,-389,822,-9119,-594,-2720,-253,2,2,2,0,2,1,1,0,880,586,-8409,236,825,80
'2017-08-02 15:42:26.560,2,2,2,1,2,2,2,1,-436,875,-9289,-670,-3070,-249,2,2,2,0,2,1,1,0,953,665,-8299,225,831,94
'2017-08-02 15:42:26.570,2,2,2,1,2,2,2,0,-239,1186,-9580,-670,-3507,-317,2,2,2,0,2,1,1,0,1020,522,-8220,203,726,123
'2017-08-02 15:42:26.580,2,2,2,1,2,2,2,0,-243,1071,-9950,-461,-4138,-292,2,2,2,0,2,1,1,0,1007,431,-8138,125,596,94
'2017-08-02 15:42:26.590,2,2,2,0,2,2,2,0,-182,1439,-10418,-366,-4579,-420,2,2,2,0,2,1,1,0,1076,544,-7975,54,409,51
'2017-08-02 15:42:26.600,2,2,2,0,2,2,2,0,-148,1898,-12027,-961,-5193,-672,2,2,2,0,2,1,1,0,1019,423,-8056,-40,203,47
'2017-08-02 15:42:26.610,2,2,2,0,2,2,2,0,-115,1243,-12270,-1234,-6557,-943,2,2,2,0,2,1,1,0,1102,316,-7967,-324,56,35
'2017-08-02 15:42:26.620,2,2,2,0,2,2,1,0,-304,1553,-13230,-1380,-7677,-978,2,2,2,0,2,1,1,0,1192,-17,-7620,-1064,-167,42
'2017-08-02 15:42:26.630,2,2,2,0,2,2,1,0,-876,-101,-13206,-1345,-9255,-813,2,2,2,0,2,1,1,0,1334,-923,-7794,-2410,-591,-2
'2017-08-02 15:42:26.640,2,2,2,0,2,2,1,0,24,101,-12540,-1913,-11029,-888,2,2,2,0,2,2,2,0,833,-166,-8849,-3374,-835,-402
'2017-08-02 15:42:26.650,2,2,2,0,2,1,0,0,-1590,2710,-11553,-853,-12927,-513,2,2,2,0,2,2,2,0,576,1803,-8668,-2894,-591,-594
'2017-08-02 15:42:26.660,2,2,2,0,2,1,0,0,203,1308,-12853,-497,-13782,-1212,2,2,2,0,2,2,2,0,889,1198,-8606,-2228,-408,-353
'2017-08-02 15:42:26.670,2,2,2,0,2,1,0,0,-495,2975,-15468,593,-16073,-1189,2,2,2,0,2,2,2,0,837,1282,-8580,-1624,-223,-214
'2017-08-02 15:42:26.680,2,2,2,0,2,1,0,0,-347,2815,-15706,236,-18608,-1910,2,2,2,0,2,2,2,0,890,1440,-8206,-1175,-226,-82
'2017-08-02 15:42:26.690,2,2,2,0,2,1,0,0,-641,2395,-19684,216,-19521,-2209,2,2,2,0,2,2,2,0,947,971,-8162,-788,-314,-4
'2017-08-02 15:42:26.700,2,2,1,0,2,0,0,0,-2078,5087,-19274,386,-20927,-2679,2,2,2,0,2,2,2,0,946,874,-8222,-699,-394,-5
'2017-08-02 15:42:26.710,2,2,1,0,1,0,0,0,-5437,7787,-20231,-1724,-21178,-3917,2,2,2,0,2,2,2,0,822,977,-8446,-591,-379,-38
'2017-08-02 15:42:26.720,1,2,1,0,1,0,0,0,-6817,4688,-17795,-2903,-20919,-5298,2,2,2,0,2,2,2,0,823,949,-8486,-531,-286,-38
'2017-08-02 15:42:26.730,1,1,1,0,1,0,0,0,-18535,2941,-22573,-2906,-20148,-6091,2,2,2,0,2,2,2,0,763,881,-8672,-401,-164,-61
'2017-08-02 15:42:26.740,1,1,1,0,0,0,0,0,-22691,-1155,-15740,249,-23023,-8961,2,2,2,0,2,2,2,0,791,1228,-8558,-213,13,-77
'2017-08-02 15:42:26.750,0,1,1,0,0,0,0,0,-17017,2722,-8771,1135,-22647,-11523,2,2,2,0,2,2,2,0,770,1391,-8419,118,123,-18
'2017-08-02 15:42:26.760,0,1,1,0,0,0,0,0,-13642,376,-11513,2068,-12178,-11798,2,2,2,0,2,2,2,0,791,1050,-8627,406,241,67
'2017-08-02 15:42:26.770,0,1,1,0,0,0,0,0,-11970,-242,-13998,2264,-5547,-12134,2,2,2,0,2,2,2,0,825,904,-8681,437,400,69
'2017-08-02 15:42:26.780,0,1,1,0,0,0,0,0,-11486,-876,-14855,4756,-2007,-12312,2,2,2,0,2,2,2,0,805,836,-8757,370,573,63
'2017-08-02 15:42:26.790,0,1,1,0,0,0,0,0,-9564,-286,-14223,6497,-958,-12323,2,2,2,0,2,2,2,0,830,799,-8844,226,781,43
'2017-08-02 15:42:26.800,0,1,1,0,0,0,0,0,-6819,707,-13724,7221,-1625,-11979,2,2,2,0,2,2,2,0,828,968,-8811,190,972,30
'2017-08-02 15:42:26.810,0,0,0,0,0,0,0,0,-3267,1733,-12819,6887,-2717,-11309,2,2,2,0,2,2,2,0,887,941,-8681,159,1197,54
'2017-08-02 15:42:26.820,0,0,0,0,0,0,0,0,-43,2236,-12133,6157,-3322,-10188,2,2,2,0,2,2,2,0,979,856,-8569,58,1297,78
'2017-08-02 15:42:26.830,0,0,0,0,0,0,0,0,3086,1961,-10541,5382,-2622,-7980,2,2,2,0,2,2,2,0,986,820,-8591,-73,1378,58
'2017-08-02 15:42:26.840,0,0,0,0,0,0,0,0,5994,1559,-8898,5604,-498,-4330,2,2,2,0,2,2,2,0,966,904,-8837,-150,1567,35
'2017-08-02 15:42:26.850,0,0,0,0,0,0,0,0,8247,1443,-7587,6683,2429,329,2,2,2,0,2,2,2,0,890,1224,-9162,-135,1924,33
'2017-08-02 15:42:26.860,0,0,0,0,0,0,0,0,9648,2406,-6179,7555,5764,5150,2,2,2,0,2,2,2,0,976,1357,-9075,-114,2299,136
'2017-08-02 15:42:26.870,0,0,0,0,0,0,0,0,9807,4094,-4749,7340,8951,9044,2,2,2,0,2,2,2,0,987,1222,-9505,85,2714,252
'2017-08-02 15:42:26.880,0,0,0,0,0,0,0,0,9025,5321,-3426,5761,11287,11538,2,2,2,0,2,2,1,0,900,1013,-9964,-217,3282,384
'2017-08-02 15:42:26.890,0,0,0,0,0,0,0,0,7825,5909,-2074,3121,12230,12683,2,2,2,0,2,2,1,0,1166,1218,-10409,-373,3991,365
'2017-08-02 15:42:26.900,0,0,0,0,0,0,0,0,6677,5941,-340,-85,11874,12828,2,2,2,0,2,2,1,0,530,890,-11345,-677,4955,614
'2017-08-02 15:42:26.910,0,0,0,0,0,0,0,0,5697,5738,568,-4273,9847,11791,2,2,2,0,2,2,1,0,1140,1440,-11459,-369,6607,480
'2017-08-02 15:42:26.920,0,0,0,0,0,0,0,0,5950,4846,595,-6388,8923,10526,2,2,2,0,2,2,0,0,785,713,-10909,-209,9210,673
'2017-08-02 15:42:26.930,0,0,0,0,0,0,0,0,6421,3331,124,-7480,9245,9291,2,2,2,0,2,2,0,0,1358,2291,-12123,358,9720,546
'2017-08-02 15:42:26.940,0,0,0,0,0,0,0,0,6374,1975,72,-6613,10173,8385,2,2,2,0,2,2,0,0,915,1497,-11676,1436,10535,757
'2017-08-02 15:42:26.950,0,0,0,0,0,0,0,0,5734,1647,319,-4252,11024,7613,2,2,2,0,2,1,0,0,1497,2337,-11204,2252,11456,832
'2017-08-02 15:42:26.960,0,0,0,0,0,0,0,0,5307,2545,719,-2219,11522,6629,2,2,2,0,2,1,0,0,1734,1169,-11649,2348,12223,1095
'2017-08-02 15:42:26.970,0,0,0,0,0,0,0,0,5049,3934,268,-1918,11960,5201,2,2,2,0,2,1,0,0,1000,3811,-16444,3105,14911,1486
'2017-08-02 15:42:26.980,0,0,0,0,0,0,0,0,4511,4159,164,-3071,12540,3568,2,2,2,0,2,1,0,0,-226,3816,-19731,3263,15368,2233
'2017-08-02 15:42:26.990,0,0,0,0,0,0,0,0,3884,3226,-68,-3998,13005,2192,2,2,2,0,2,1,0,0,1644,4526,-21123,3752,17277,2714
'2017-08-02 15:42:27.000,0,0,0,0,0,0,0,0,3396,2888,-554,-4026,13574,1502,2,2,1,0,2,1,0,0,1637,3178,-22877,3056,20950,3556
'2017-08-02 15:42:27.010,0,0,0,0,0,0,0,0,3001,3543,-925,-3892,14386,1219,2,2,1,0,2,1,0,0,3082,1009,-21423,3509,22687,3797
'2017-08-02 15:42:27.020,0,0,0,0,0,0,0,0,1724,4306,-1497,-4657,15268,457,2,2,1,0,1,0,0,0,4369,5945,-23196,2232,23282,4112
'2017-08-02 15:42:27.030,0,0,0,0,0,0,0,0,-581,3726,-2362,-5872,15757,-916,2,2,1,0,1,0,0,0,2303,1729,-20496,2950,23184,4251
'2017-08-02 15:42:27.040,0,0,0,0,0,0,0,0,-2793,2404,-3158,-6349,15741,-2159,2,1,0,0,1,0,0,0,8998,1812,-18135,3583,22665,3925
'2017-08-02 15:42:27.050,0,0,0,0,0,0,0,0,-5050,1466,-4143,-5890,15416,-2754,1,1,0,0,1,0,0,0,7366,1220,2154,3716,12846,3497
'2017-08-02 15:42:27.060,0,0,0,0,0,0,0,0,-7239,1562,-5293,-5346,14795,-2764,1,1,0,0,0,0,0,0,21423,-1568,-4185,4409,8114,4912
'2017-08-02 15:42:27.070,0,0,0,0,0,0,0,0,-9895,1744,-6679,-5678,13769,-2517,1,1,0,0,0,0,0,0,6057,1513,-7714,3805,-607,3697
'2017-08-02 15:42:27.080,0,0,0,0,0,0,0,0,-12742,1336,-8138,-6743,12188,-2195,1,1,0,0,0,0,0,0,11113,-1169,-13531,4194,-7211,3890
'2017-08-02 15:42:27.090,0,0,0,0,0,0,0,0,-15555,80,-9448,-7882,10158,-1609,0,1,0,0,0,0,0,0,12550,-2202,-17342,5735,-9629,4302
'2017-08-02 15:42:27.100,0,0,0,0,0,0,0,0,-18393,-1267,-9744,-8595,7765,-438,0,1,0,0,0,0,0,0,12548,-1489,-16120,6371,-8670,4312
'2017-08-02 15:42:27.110,0,0,0,0,0,0,0,0,-21812,-2081,-9609,-9043,4291,1307,0,1,0,0,0,0,0,0,9914,-444,-13221,5558,-5502,3981
'2017-08-02 15:42:27.120,0,0,0,0,0,0,0,0,-24088,-1999,-9041,-9660,-289,3373,0,0,0,0,0,0,0,0,6812,459,-11398,4000,-1980,3396
'2017-08-02 15:42:27.130,0,0,0,0,0,0,0,0,-23936,-1438,-7296,-11045,-4914,5261,0,0,0,0,0,0,0,0,3866,1079,-10681,2561,157,2432
'2017-08-02 15:42:27.140,0,0,0,0,0,0,0,0,-22762,-2611,-4033,-12377,-9165,6484,0,0,0,0,0,0,0,0,499,922,-9285,1223,51,1014
'2017-08-02 15:42:27.150,0,0,0,0,0,1,1,0,-15840,-30618,-30180,22143,-3089,1235,0,0,0,0,0,0,0,0,-2472,795,-7884,267,-2093,-955
'2017-08-02 15:42:27.160,0,0,0,0,1,1,1,0,525,15193,-22890,28555,3848,10237,0,0,0,0,0,0,0,0,-4290,-118,-6715,380,-4841,-3154
'2017-08-02 15:42:27.170,0,0,0,0,1,1,2,0,2854,3947,-14324,11381,11759,-6104,0,0,0,0,0,0,0,0,-4846,45,-4951,1980,-6930,-5007
'2017-08-02 15:42:27.180,0,0,0,0,2,1,2,0,6246,-6309,-16054,9321,6475,-3414,0,0,0,0,0,0,0,0,-4947,1497,-3548,3770,-7876,-5944
'2017-08-02 15:42:27.190,1,1,0,0,2,2,2,0,744,-2262,-14265,5720,3098,-1763,0,0,0,0,0,0,0,0,-5322,3320,-1712,3733,-7889,-6043
'2017-08-02 15:42:27.200,1,2,1,1,2,2,2,0,-2051,-2302,-14836,2737,-746,-513,0,0,0,0,0,0,0,0,-6110,4988,-590,1349,-7530,-5489
'2017-08-02 15:42:27.210,2,2,1,1,2,2,2,0,912,-1082,-8594,-190,-2478,493,0,0,0,0,0,0,0,0,-7527,4918,358,-2309,-7403,-4850
'2017-08-02 15:42:27.220,2,2,1,1,2,2,2,0,-1416,1935,-7763,-1598,-2085,751,0,0,0,0,0,0,0,0,-8471,3399,1573,-4846,-7471,-4827
'2017-08-02 15:42:27.230,2,2,1,1,2,2,2,0,-1571,3051,-6658,-97,-1055,470,0,0,0,0,0,0,0,0,-9133,2421,2575,-4818,-7567,-5634
'2017-08-02 15:42:27.240,2,2,1,1,2,2,2,0,-838,1711,-7463,1514,18,-95,0,0,0,0,0,0,0,0,-9887,3394,3305,-3737,-8141,-6761
'2017-08-02 15:42:27.250,2,2,2,1,2,2,2,0,-701,443,-8823,1824,565,-228,0,0,0,0,0,0,0,0,-9549,5243,3122,-3420,-9006,-7182
'2017-08-02 15:42:27.260,2,2,2,1,2,2,2,0,-343,-227,-9176,1068,542,37,0,0,0,0,0,0,0,0,-8996,6122,2939,-4281,-9895,-6744
'2017-08-02 15:42:27.270,2,2,2,1,2,2,2,0,-616,94,-8980,-145,478,354,0,0,0,0,0,0,0,0,-8666,6335,3053,-5627,-10774,-6000
'2017-08-02 15:42:27.280,2,2,2,1,2,2,2,0,-646,1147,-8568,-777,575,419,0,0,0,0,0,0,0,0,-8142,5537,2741,-6427,-11744,-5471
'2017-08-02 15:42:27.290,2,2,2,1,2,2,2,0,-394,1303,-8646,-628,699,253,0,0,0,0,0,0,0,0,-7229,5305,2517,-6591,-12890,-5674
'2017-08-02 15:42:27.300,2,2,2,1,2,2,2,0,-481,995,-9005,-488,667,71,0,0,0,0,0,0,0,0,-5713,5805,1919,-6906,-13603,-5786
'2017-08-02 15:42:27.310,2,2,2,1,2,2,2,1,-223,845,-8940,-618,440,13,0,0,0,0,0,0,0,0,-4249,6507,1114,-8003,-14052,-5179
'2017-08-02 15:42:27.320,2,2,2,1,2,2,2,1,-404,860,-8856,-775,302,2,0,0,0,0,0,0,0,0,-2142,5319,-572,-9288,-14679,-4006
'2017-08-02 15:42:27.330,2,2,2,1,2,2,2,1,-323,808,-8953,-995,144,2,0,0,0,0,0,0,0,0,178,3791,-2276,-9408,-15863,-3606
'2017-08-02 15:42:27.340,2,2,2,1,2,2,2,1,-258,900,-8742,-1191,-35,5,0,0,0,0,0,0,0,0,3176,3246,-3026,-8491,-16494,-3602
'2017-08-02 15:42:27.350,2,2,2,1,2,2,2,1,-450,956,-8540,-1297,-77,-25,0,0,0,0,0,0,0,0,5980,3591,-3951,-7683,-15770,-3008
'2017-08-02 15:42:27.360,2,2,1,1,2,2,2,1,-361,990,-8472,-1344,-98,-34,0,0,0,0,0,0,0,0,8203,2982,-5206,-7618,-14505,-1870
'2017-08-02 15:42:27.370,2,2,1,1,2,2,2,1,-291,1229,-8463,-1221,-185,-90,0,0,0,0,0,0,0,0,10857,1138,-6340,-6952,-13204,-997
'2017-08-02 15:42:27.380,2,2,1,1,2,2,2,0,-303,1358,-8365,-914,-264,-150,0,0,0,0,0,0,0,0,13427,244,-7934,-5422,-11462,-360
'2017-08-02 15:42:27.390,2,2,1,1,2,2,2,0,-340,1284,-8312,-513,-321,-224,0,0,0,0,0,0,0,0,14394,332,-9413,-4211,-9945,306
'2017-08-02 15:42:27.400,2,2,1,1,2,2,2,0,-402,1009,-8548,-323,-439,-233,0,0,0,0,0,0,0,0,15387,-118,-10093,-3814,-9016,1031
'2017-08-02 15:42:27.410,2,2,1,1,2,2,2,0,-280,913,-8710,-393,-670,-185,0,0,0,0,0,0,0,0,17340,-1563,-10693,-3527,-7538,1837
'2017-08-02 15:42:27.420,2,2,1,1,2,2,2,0,-268,1035,-8801,-470,-963,-145,0,0,0,0,0,0,0,0,19176,-3237,-11230,-2909,-5228,2505
'2017-08-02 15:42:27.430,2,2,1,1,2,2,2,0,-284,1293,-8676,-492,-1152,-173,0,0,0,0,0,0,0,0,20483,-5111,-11318,-1884,-2371,2782
'2017-08-02 15:42:27.440,2,2,1,1,2,2,2,0,-343,1078,-8528,-441,-1310,-207,0,0,0,0,0,0,0,0,21865,-6379,-11214,-663,1123,2894
'2017-08-02 15:42:27.450,2,2,1,0,2,2,2,0,-373,1325,-8457,-373,-1506,-179,0,0,0,0,0,0,0,0,22002,-7033,-10557,-29,5645,3230
'2017-08-02 15:42:27.460,2,2,1,0,2,2,2,0,-353,1462,-8498,-355,-1575,-257,0,0,0,0,0,0,0,0,11433,-16101,-16093,30685,-476,-2059
'2017-08-02 15:42:27.470,2,2,1,0,2,2,2,0,-479,1493,-8353,-464,-1488,-427,0,0,0,0,0,0,1,0,-1969,814,-28321,16719,-6800,538
'2017-08-02 15:42:27.480,2,2,1,0,2,2,2,0,-612,1208,-8304,-391,-1416,-551,0,0,0,0,0,0,1,0,-4136,-9309,-15606,9891,-3666,3374
'2017-08-02 15:42:27.490,2,2,1,0,2,2,2,0,-443,1357,-8630,-292,-1507,-540,0,0,0,0,0,1,1,0,-4442,-4529,-10770,2043,-729,908
'2017-08-02 15:42:27.500,2,2,1,0,2,2,2,0,-565,1195,-8600,-498,-1591,-630,0,0,0,0,0,1,1,0,-1226,-468,-9623,-447,1491,-397
'2017-08-02 15:42:27.510,2,2,1,0,2,2,2,0,-678,1008,-8657,-523,-1718,-569,0,0,0,0,0,1,1,0,-237,-677,-8478,-2394,1268,-378
'2017-08-02 15:42:27.520,2,2,1,0,2,2,2,0,-672,923,-8844,-553,-1845,-501,0,1,0,0,1,1,2,0,3377,2400,-8157,-3162,1249,-642
'2017-08-02 15:42:27.530,2,2,1,0,2,2,2,0,-819,1178,-8642,-609,-1940,-452,0,1,0,0,1,1,2,0,-127,2257,-5800,-1900,358,-523
'2017-08-02 15:42:27.540,2,2,1,0,2,2,2,0,-765,940,-8627,-479,-2001,-346,0,1,1,0,1,2,2,1,1080,2563,-6674,-1015,-861,-122
'2017-08-02 15:42:27.550,2,2,1,0,2,2,2,0,-876,886,-8532,-745,-1969,-313,0,2,1,0,1,2,2,1,530,2024,-7836,320,-1716,150
'2017-08-02 15:42:27.560,2,2,1,0,2,2,2,0,-1102,1027,-8148,-840,-1900,-167,0,2,1,1,1,2,2,1,-437,478,-9463,854,-1744,286
'2017-08-02 15:42:27.570,2,2,1,0,2,2,2,0,-965,809,-8343,-923,-1784,-56,0,2,1,1,1,2,2,1,-220,-231,-10135,-150,-929,48
'2017-08-02 15:42:27.580,2,2,2,0,2,2,2,0,-861,1265,-8579,-903,-1801,25,0,2,1,1,1,2,2,1,179,502,-9111,-1421,-162,-261
'2017-08-02 15:42:27.590,2,2,2,0,2,2,2,0,-932,1382,-8640,-627,-1911,89,1,2,1,1,2,2,2,1,127,1608,-8175,-1812,-112,-336
'2017-08-02 15:42:27.600,2,2,2,0,2,2,2,0,-945,1698,-8417,-463,-1980,-22,1,2,1,2,2,2,2,2,147,1882,-8263,-1463,-288,-182
'2017-08-02 15:42:27.610,2,2,2,0,2,2,2,0,-979,1508,-8671,-212,-2091,-133,1,2,1,2,2,2,2,2,-9,1634,-8763,-1095,-262,-14
'2017-08-02 15:42:27.620,2,2,2,0,2,2,2,0,-1046,1416,-8915,-117,-2279,-176,1,2,1,2,2,2,2,2,-160,1544,-8769,-894,-80,97
'2017-08-02 15:42:27.630,2,2,2,0,2,2,2,0,-972,1849,-9111,37,-2563,-245,1,2,1,2,2,2,2,2,-30,1405,-8729,-781,94,153
'2017-08-02 15:42:27.640,2,2,2,0,2,2,2,0,-1034,1716,-9033,237,-2826,-425,1,2,1,2,2,2,2,2,23,1147,-8754,-885,190,148
'2017-08-02 15:42:27.650,2,2,2,0,2,2,1,0,-1194,1637,-9314,410,-3189,-504,1,2,1,2,2,2,2,2,46,1194,-8598,-1141,260,105
'2017-08-02 15:42:27.660,2,2,2,0,2,2,1,0,-1325,1475,-9427,209,-3730,-673,1,2,1,2,2,2,2,2,153,1396,-8558,-1329,248,84
'2017-08-02 15:42:27.670,2,2,2,0,2,2,1,0,-1158,1333,-10047,175,-4441,-731,1,2,1,2,2,2,2,2,106,1563,-8413,-1332,181,94
'2017-08-02 15:42:27.680,2,2,2,0,2,2,1,0,-1368,1260,-10111,445,-5150,-696,1,2,1,2,2,2,2,2,150,1615,-8280,-1178,67,135
'2017-08-02 15:42:27.690,2,2,2,0,2,2,1,0,-1264,1228,-10356,471,-5936,-673,1,2,1,2,2,2,2,2,-31,1746,-8075,-913,3,159
'2017-08-02 15:42:27.700,2,2,2,0,2,2,1,0,-1538,1590,-10212,598,-6796,-670,1,2,1,2,2,2,2,2,125,1706,-8046,-571,-126,180
'2017-08-02 15:42:27.710,2,2,2,0,2,2,1,0,-1654,894,-10546,687,-7200,-670,1,2,1,2,2,2,2,2,87,1693,-8072,-215,-271,164
