시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 11:04:53.974,2,2,2,0,2,2,2,0,-499,637,-9808,-1763,-2039,20,0,1,1,2,0,0,0,1,549,-61,-8030,54,-50,131
'2017-08-03 11:04:53.984,2,2,2,0,2,2,2,0,-360,927,-10303,-3073,-3204,39,0,1,1,2,0,0,0,1,547,-30,-8025,54,-50,131
'2017-08-03 11:04:53.994,2,2,2,0,2,2,2,0,-398,827,-10645,-4101,-3978,-252,0,1,1,2,0,0,0,1,526,-22,-7998,54,-50,131
'2017-08-03 11:04:54.004,2,2,2,0,2,2,2,0,-436,2230,-11157,-4874,-5220,-669,0,1,1,2,0,0,0,1,542,-75,-7979,54,-50,131
'2017-08-03 11:04:54.014,2,2,2,0,2,2,2,0,-272,1901,-11901,-4822,-6775,-1225,0,1,1,2,0,0,0,1,545,-93,-8009,-18,63,103
'2017-08-03 11:04:54.024,2,2,2,0,2,2,1,0,-840,292,-11773,-3860,-8324,-1150,0,1,1,2,0,0,0,1,538,-38,-8028,-27,57,109
'2017-08-03 11:04:54.034,2,2,2,0,2,2,1,0,-654,1229,-12292,-3223,-10094,-902,0,1,1,2,0,0,0,1,553,-69,-8027,-28,45,105
'2017-08-03 11:04:54.044,2,2,2,0,2,2,1,0,-234,5019,-14402,-2180,-12228,-1233,0,1,1,2,0,0,0,1,538,-94,-7981,-26,42,99
'2017-08-03 11:04:54.054,2,2,2,0,2,2,1,0,-150,-394,-13693,-2028,-14546,-2017,0,1,1,2,0,0,0,1,549,-42,-8023,-27,27,103
'2017-08-03 11:04:54.064,2,2,2,0,2,2,0,0,-128,4830,-16213,126,-17483,-1579,0,1,1,2,0,0,0,1,535,-55,-7999,-18,30,98
'2017-08-03 11:04:54.074,2,2,2,0,2,2,0,0,-884,4383,-18260,-56,-20766,-3306,0,1,1,2,0,0,0,1,535,-77,-8059,-16,59,107
'2017-08-03 11:04:54.084,2,2,2,0,2,2,0,0,1343,5460,-20205,1546,-24860,-4420,0,1,1,2,0,0,0,1,535,-42,-8045,-12,63,99
