시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 11:12:25.096,1,2,2,2,0,1,1,2,766,205,-8604,491,-1492,-74,0,0,1,2,0,0,0,1,-222,623,-7972,-183,-668,48
'2017-08-03 11:12:25.106,1,2,2,2,0,1,1,2,739,180,-8634,457,-1497,-107,0,0,1,2,0,0,0,1,-231,635,-7968,-183,-668,48
'2017-08-03 11:12:25.116,1,2,2,2,0,1,1,2,691,191,-8587,405,-1493,-117,0,0,1,2,0,0,0,1,-228,656,-7974,-183,-668,48
'2017-08-03 11:12:25.126,1,2,2,2,0,1,1,2,671,134,-8679,312,-1519,-133,0,0,1,2,0,0,0,1,-230,634,-7988,-183,-668,48
'2017-08-03 11:12:25.136,1,2,2,2,0,1,1,2,654,129,-8572,198,-1546,-143,0,0,1,2,0,0,0,1,-234,657,-7973,-183,-668,48
'2017-08-03 11:12:25.146,1,2,2,2,0,1,1,2,612,189,-8581,98,-1546,-130,0,0,1,2,0,0,0,1,-266,675,-7958,-37,-17,99
'2017-08-03 11:12:25.156,1,2,2,2,0,1,1,1,601,237,-8604,65,-1551,-122,0,0,1,2,0,0,0,1,-232,659,-7976,-8,43,90
'2017-08-03 11:12:25.166,1,2,2,1,0,1,1,1,538,291,-8610,139,-1490,-149,0,0,1,2,0,0,0,1,-222,652,-7962,2,58,96
'2017-08-03 11:12:25.176,1,2,2,1,0,1,1,1,530,308,-8596,252,-1456,-164,0,0,1,2,0,0,0,1,-230,644,-7948,-3,57,93
'2017-08-03 11:12:25.186,1,2,2,1,0,1,1,1,516,325,-8646,345,-1436,-231,0,0,1,2,0,0,0,1,-226,664,-7988,10,46,95
'2017-08-03 11:12:25.196,2,2,2,1,0,1,1,0,528,310,-8638,392,-1453,-263,0,0,1,2,0,0,0,1,-234,660,-7981,14,24,91
'2017-08-03 11:12:25.206,2,2,2,1,0,1,1,0,524,267,-8678,498,-1544,-350,0,0,1,2,0,0,0,1,-222,648,-7974,5,13,95
'2017-08-03 11:12:25.216,2,2,2,1,1,1,1,0,466,228,-8614,562,-1592,-397,0,0,1,2,0,0,0,1,-257,642,-7980,2,3,97
'2017-08-03 11:12:25.226,2,2,2,1,1,1,0,0,384,143,-8529,571,-1551,-416,0,0,1,2,0,0,0,1,-246,662,-7962,4,18,93
'2017-08-03 11:12:25.236,2,2,2,1,1,1,0,0,381,43,-8598,472,-1460,-412,0,0,1,2,0,0,0,1,-247,643,-8004,11,23,102
'2017-08-03 11:12:25.246,2,2,2,1,1,1,0,0,296,74,-8564,372,-1346,-331,0,0,1,2,0,0,0,1,-225,648,-7971,4,10,94
'2017-08-03 11:12:25.256,2,2,2,0,1,1,0,0,221,129,-8549,269,-1188,-309,0,0,1,2,0,0,0,1,-236,644,-7960,3,14,89
'2017-08-03 11:12:25.266,2,2,2,0,1,1,0,0,253,237,-8611,273,-1080,-321,0,0,1,2,0,0,0,1,-207,651,-7992,-1,19,93
'2017-08-03 11:12:25.276,2,2,2,0,1,1,0,0,247,313,-8630,438,-1065,-390,0,0,1,2,0,0,0,1,-238,632,-7956,-14,14,95
'2017-08-03 11:12:25.286,2,2,2,0,1,1,0,0,339,204,-8829,542,-1139,-450,0,0,1,2,0,0,0,2,-268,648,-7987,-15,21,88
'2017-08-03 11:12:25.296,2,2,2,0,1,1,0,0,362,270,-8979,694,-1317,-473,0,0,1,2,0,0,0,2,-262,636,-8006,1,73,100
'2017-08-03 11:12:25.306,2,2,2,0,1,1,0,0,254,392,-8927,1010,-1567,-505,0,0,1,2,0,0,0,1,-229,658,-7999,3,136,101
