시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 11:08:28.238,0,0,0,0,0,0,0,0,-32767,-11914,-7292,-5247,6198,1558,1,1,1,2,0,0,0,1,-628,910,-7929,-144,-118,58
'2017-08-03 11:08:28.248,0,0,0,0,0,0,0,0,-32767,-12840,-7684,-2124,2260,1601,1,1,1,2,0,0,0,1,-657,882,-7938,-144,-118,58
'2017-08-03 11:08:28.258,0,0,0,0,0,0,0,0,-32767,-13384,-7516,300,-1160,2853,1,1,1,2,0,0,0,1,-618,897,-7888,-144,-118,58
'2017-08-03 11:08:28.268,0,0,0,0,0,0,0,0,-29029,-12739,-6678,2153,-3674,5132,1,1,1,2,0,0,0,0,-629,918,-7890,-144,-118,58
'2017-08-03 11:08:28.278,0,0,0,0,0,0,0,0,-6240,14200,-21830,6383,-6477,7057,1,1,1,2,0,0,0,0,-628,898,-7850,-144,-118,58
'2017-08-03 11:08:28.288,0,0,0,1,0,0,0,2,22057,9300,20850,13939,-6888,6290,1,1,1,2,0,0,0,0,-604,911,-7850,-30,360,164
'2017-08-03 11:08:28.298,0,0,0,2,0,0,0,2,15244,-8229,-9564,28320,-9659,5144,1,1,1,1,0,0,0,0,-598,919,-7848,-20,338,165
'2017-08-03 11:08:28.308,0,0,0,2,0,0,0,2,1766,-11349,-32768,26842,-14118,3307,1,1,1,1,0,0,0,0,-633,922,-7881,12,327,166
'2017-08-03 11:08:28.318,0,0,0,2,0,0,1,2,-161,-4085,-28057,14739,-9797,2098,1,1,1,1,0,0,0,0,-564,876,-7903,29,330,160
'2017-08-03 11:08:28.328,0,0,0,2,0,0,1,2,-1589,-1107,-15740,9726,-2830,130,1,1,1,1,0,0,0,0,-587,891,-7892,-10,297,155
'2017-08-03 11:08:28.338,0,0,0,2,0,0,1,2,1610,208,-9911,4466,-1482,1928,1,1,1,1,0,0,0,0,-564,891,-7892,-27,285,142
'2017-08-03 11:08:28.348,0,0,0,2,0,0,1,2,2951,-1068,-8794,3590,-2108,1261,1,1,1,1,0,0,0,0,-582,862,-7879,-48,226,129
'2017-08-03 11:08:28.358,0,0,0,2,0,0,1,2,1263,-1161,-7932,2383,-1699,66,1,1,1,1,0,0,0,0,-559,874,-7840,-59,177,117
'2017-08-03 11:08:28.368,0,0,0,2,0,0,1,2,1417,-828,-8683,55,-592,187,1,1,1,1,0,0,0,0,-568,881,-7847,-56,125,110
'2017-08-03 11:08:28.378,0,0,0,2,0,0,1,2,2145,-489,-8796,-1348,-393,-31,1,1,1,1,0,0,0,0,-594,928,-7879,-43,116,115
'2017-08-03 11:08:28.388,0,0,0,2,0,0,1,2,2100,-159,-8727,-2104,-722,-261,1,1,1,1,0,0,0,0,-555,903,-7897,-16,112,116
'2017-08-03 11:08:28.398,0,0,0,2,0,0,1,2,1962,-182,-8990,-2646,-929,-333,1,1,1,1,0,0,0,0,-578,880,-7902,-19,93,114
'2017-08-03 11:08:28.408,0,0,0,2,0,0,1,2,2065,-34,-8804,-3224,-1195,-340,1,1,1,1,0,0,0,0,-558,902,-7867,-25,76,107
'2017-08-03 11:08:28.418,0,0,0,2,0,0,1,2,2059,534,-8535,-3278,-1753,-283,1,1,1,1,0,0,0,0,-563,887,-7906,-43,38,107
'2017-08-03 11:08:28.428,0,0,0,2,0,0,1,2,1966,789,-8416,-2505,-2220,-226,1,1,1,1,0,0,0,0,-548,890,-7839,-64,-12,105
'2017-08-03 11:08:28.438,0,0,0,2,0,0,1,2,1714,562,-8403,-1738,-2289,-199,1,1,1,1,0,0,0,0,-501,897,-7795,-91,-103,92
'2017-08-03 11:08:28.448,0,0,0,2,0,0,2,2,1923,790,-8436,-1175,-2557,-124,1,1,1,1,0,0,0,0,-516,869,-7776,-180,-289,65
'2017-08-03 11:08:28.458,0,0,0,2,0,0,2,2,1903,870,-8391,-187,-2907,-117,1,1,1,1,0,0,0,0,-526,948,-7809,-188,-464,40
'2017-08-03 11:08:28.468,0,0,0,2,0,1,2,2,1679,481,-8465,464,-3162,-208,1,1,1,1,0,0,0,0,-564,917,-7805,-208,-642,25
'2017-08-03 11:08:28.478,0,0,0,2,0,1,2,2,1540,148,-8556,458,-3144,-245,1,1,1,1,0,0,0,0,-579,930,-7815,-293,-823,8
'2017-08-03 11:08:28.488,0,0,0,2,0,1,2,2,1625,36,-8579,-27,-3160,-208,1,1,1,2,0,0,0,0,-595,902,-7845,-328,-980,-21
'2017-08-03 11:08:28.498,0,0,0,2,0,1,2,2,1673,18,-8752,-704,-3277,-83,1,1,1,2,0,0,0,1,-661,900,-7768,-347,-1114,-46
'2017-08-03 11:08:28.508,0,0,0,2,0,1,2,2,1635,287,-8721,-1167,-3496,-52,1,1,1,2,0,0,0,1,-537,853,-7757,-479,-1364,-59
'2017-08-03 11:08:28.518,0,0,0,2,0,1,2,2,1613,460,-8737,-1276,-3645,-25,1,0,0,2,0,0,0,1,-538,911,-7798,-675,-1684,-133
