시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 10:55:16.894,0,0,0,2,0,0,0,2,990,18,-8823,214,1625,78,0,1,1,2,0,0,0,1,-55,444,-8060,-5,157,129
'2017-08-03 10:55:16.904,0,0,0,2,0,0,1,2,996,181,-9155,26,1250,51,0,0,1,2,0,0,0,1,-41,450,-7993,-5,157,129
'2017-08-03 10:55:16.914,0,0,0,2,0,0,1,2,1112,101,-9122,-225,619,-10,0,0,1,2,0,0,0,1,-12,406,-8043,-5,157,129
'2017-08-03 10:55:16.924,0,0,0,2,0,0,1,2,1129,-9,-9020,-419,344,-72,0,0,1,2,0,0,0,2,-42,486,-7991,-5,157,129
'2017-08-03 10:55:16.934,0,0,0,2,0,0,1,2,1092,111,-8996,-770,-102,-153,0,0,1,2,0,0,0,2,-25,458,-7954,-190,-446,37
'2017-08-03 10:55:16.944,0,0,0,2,0,0,1,2,1147,214,-8759,-917,-496,-180,0,0,1,2,0,0,0,2,-5,432,-7986,-236,-500,27
'2017-08-03 10:55:16.954,0,0,0,2,0,0,1,2,1058,281,-8639,-807,-836,-174,0,0,1,2,0,0,0,2,-26,487,-8029,-266,-579,4
'2017-08-03 10:55:16.964,0,0,0,2,0,0,1,2,926,215,-8624,-669,-985,-146,0,0,0,2,0,0,0,2,-81,506,-8051,-263,-602,-7
'2017-08-03 10:55:16.974,0,0,0,2,0,0,1,2,921,242,-8635,-634,-1010,-101,0,0,0,2,0,0,0,2,-123,491,-7987,-227,-545,1
'2017-08-03 10:55:16.984,0,0,0,2,0,0,1,2,981,282,-8618,-567,-1093,-76,0,0,0,2,0,0,0,2,-66,466,-8044,-218,-606,20
'2017-08-03 10:55:16.994,0,0,0,2,0,0,1,2,996,331,-8646,-474,-1273,-61,0,0,0,2,0,0,0,2,-121,508,-7989,-235,-675,3
'2017-08-03 10:55:17.004,0,0,0,2,0,0,1,2,942,293,-8600,-327,-1441,-66,0,0,0,2,0,0,0,2,-212,518,-7968,-192,-678,-7
'2017-08-03 10:55:17.014,0,0,0,2,0,0,1,2,898,323,-8511,-192,-1541,-82,0,0,0,2,0,0,0,2,-226,541,-8063,-96,-597,1
'2017-08-03 10:55:17.024,0,0,0,2,0,0,1,2,813,263,-8452,-60,-1601,-113,0,0,0,2,0,0,0,2,-268,492,-8048,-52,-468,5
'2017-08-03 10:55:17.034,0,0,0,2,0,0,1,2,784,210,-8473,-21,-1583,-142,0,0,0,2,0,0,0,2,-244,526,-8020,-28,-340,16
'2017-08-03 10:55:17.044,0,0,0,2,0,0,1,2,754,227,-8399,-50,-1564,-154,0,0,0,2,0,0,0,2,-225,497,-8042,-6,-229,14
'2017-08-03 10:55:17.054,0,0,0,2,0,0,1,2,834,310,-8535,-44,-1707,-145,0,0,0,2,0,0,0,2,-254,547,-8022,20,-137,26
'2017-08-03 10:55:17.064,0,0,1,2,0,0,1,2,706,285,-8594,45,-1839,-155,0,0,0,2,0,0,0,2,-229,519,-8035,45,-29,45
'2017-08-03 10:55:17.074,0,0,1,2,0,0,1,2,673,281,-8580,78,-1928,-153,0,0,0,2,0,0,0,2,-212,500,-8006,71,4,51
'2017-08-03 10:55:17.084,0,0,1,2,0,1,1,2,651,237,-8510,78,-1968,-185,0,0,0,2,0,0,0,2,-216,507,-7982,90,22,58
'2017-08-03 10:55:17.094,0,0,1,2,0,1,1,2,503,294,-8627,73,-2015,-204,0,0,0,2,0,0,0,2,-294,506,-7974,111,96,59
'2017-08-03 10:55:17.104,0,0,1,2,0,1,1,2,541,335,-8613,67,-2103,-189,0,0,0,2,0,0,0,2,-411,607,-8020,222,367,108
'2017-08-03 10:55:17.114,0,0,2,2,0,1,1,1,551,444,-8764,122,-2260,-257,0,0,0,2,0,0,0,2,-236,547,-8037,388,580,127
'2017-08-03 10:55:17.124,1,1,2,1,0,1,1,1,536,437,-8867,191,-2461,-365,0,0,0,2,0,0,0,2,-158,428,-8058,442,581,122
'2017-08-03 10:55:17.134,1,1,2,1,0,1,1,0,474,313,-8967,58,-2691,-465,0,0,0,2,0,0,0,2,-144,466,-7886,427,506,134
'2017-08-03 10:55:17.144,1,1,2,1,0,1,1,0,489,319,-9087,-191,-2968,-594,0,0,0,2,0,0,0,2,0,361,-7926,323,220,121
'2017-08-03 10:55:17.154,1,2,2,1,0,2,1,0,480,443,-9157,-569,-3292,-765,0,0,0,2,0,0,0,2,-71,371,-7854,182,-87,59
'2017-08-03 10:55:17.164,1,2,2,0,0,2,1,0,-77,628,-9345,-1020,-3811,-905,0,0,0,2,0,0,0,2,-65,410,-7868,148,-229,40
'2017-08-03 10:55:17.174,1,2,2,0,0,2,1,0,323,360,-11687,-2914,-4825,-1468,0,0,0,2,0,0,0,2,-126,352,-7937,85,-487,11
'2017-08-03 10:55:17.184,2,2,2,0,1,2,1,0,593,86,-11061,-3535,-6551,-1169,0,0,0,2,0,0,0,2,-187,435,-7965,20,-598,-21
'2017-08-03 10:55:17.194,2,2,2,0,2,2,1,0,455,343,-11291,-2508,-7471,-785,0,0,0,2,0,0,0,2,-230,435,-7957,5,-659,-19
'2017-08-03 10:55:17.204,2,2,2,0,2,2,1,0,64,1142,-11099,-1954,-8724,-801,0,0,0,2,0,0,0,2,-210,457,-7959,-9,-705,-24
'2017-08-03 10:55:17.214,2,2,2,0,2,2,1,0,-476,1158,-12211,-1439,-10159,-994,0,0,0,2,0,0,0,2,-211,396,-7866,14,-750,-35
'2017-08-03 10:55:17.224,2,2,2,0,2,2,1,0,36,1215,-12315,-1235,-12213,-1021,0,0,0,2,0,0,0,2,-349,516,-7907,80,-709,-43
'2017-08-03 10:55:17.234,2,2,2,0,2,2,0,0,718,640,-13504,-1405,-13901,-1081,0,0,0,2,0,0,0,2,-260,512,-7887,247,-673,-17
'2017-08-03 10:55:17.244,2,2,2,0,2,2,0,0,-4,1322,-12580,-2236,-15185,-1463,0,0,0,2,0,0,0,2,-288,419,-7813,350,-755,-48
'2017-08-03 10:55:17.254,2,2,2,0,2,2,0,0,-5,1005,-13309,-1858,-17623,-1752,0,0,1,2,0,0,0,2,-324,401,-7929,322,-871,-79
'2017-08-03 10:55:17.264,2,2,2,0,2,2,0,0,-98,1946,-13534,-1300,-18994,-1980,0,0,1,2,0,0,0,2,-357,438,-8174,270,-850,-91
'2017-08-03 10:55:17.274,2,2,2,0,2,2,0,0,87,2014,-14323,189,-22062,-2701,0,0,1,2,0,0,0,2,-410,499,-8329,189,-650,-97
'2017-08-03 10:55:17.284,2,2,2,0,2,2,0,0,45,2536,-15876,2393,-25411,-3104,0,0,1,2,0,0,1,2,-479,520,-8361,184,-335,-58
'2017-08-03 10:55:17.294,2,2,2,0,2,2,0,0,341,4118,-17127,3459,-28567,-3735,0,1,1,2,0,0,1,2,-401,497,-8250,206,-25,-16
'2017-08-03 10:55:17.304,2,2,2,0,2,2,0,0,-14,4136,-19671,4280,-31624,-4458,0,1,1,2,0,0,1,2,-564,589,-8243,273,407,37
'2017-08-03 10:55:17.314,2,2,2,0,2,2,0,0,-1051,3519,-25934,3763,-32768,-4963,0,1,1,2,0,0,1,2,-425,453,-8250,446,773,107
'2017-08-03 10:55:17.324,2,2,2,0,2,2,0,0,-5012,3615,-29408,4729,-32766,-5253,0,1,1,2,0,0,1,2,-360,352,-8053,449,950,113
'2017-08-03 10:55:17.334,2,1,2,0,0,2,0,0,-6553,3879,-32768,2506,-32768,-4783,0,1,1,2,0,0,1,2,-552,538,-8302,611,1361,148
'2017-08-03 10:55:17.344,2,1,2,0,0,1,0,0,-6670,-772,-32761,44,-32768,-5290,1,1,1,2,0,0,1,2,-369,397,-8535,694,1860,238
'2017-08-03 10:55:17.354,2,1,2,0,0,1,0,0,-609,3373,-32577,-1864,-32768,-5412,1,1,1,2,0,0,1,2,-419,410,-8445,579,2231,313
'2017-08-03 10:55:17.364,2,0,1,0,0,1,0,0,1651,2165,-31631,956,-32768,-6017,1,1,1,2,0,0,1,2,-271,414,-8474,508,2598,417
