시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-07-31 17:54:10.618,2,2,1,0,1,0,0,0,-590,-196,-8906,255,-41,-96,1,1,0,2,0,0,0,2,564,405,-7977,-255,120,88
'2017-07-31 17:54:10.628,2,2,1,0,1,0,0,0,-695,-518,-8823,397,-114,-154,1,1,0,2,0,0,0,2,548,424,-8007,-255,120,88
'2017-07-31 17:54:10.638,2,2,1,0,1,0,0,0,-718,-633,-8546,211,-71,-104,1,1,0,2,0,0,0,2,505,471,-8093,-255,120,88
'2017-07-31 17:54:10.648,2,2,1,0,1,0,0,0,-731,-683,-8339,12,92,-52,1,1,0,2,0,0,0,2,481,568,-8149,-255,120,88
'2017-07-31 17:54:10.658,2,2,1,0,1,0,0,0,-755,-830,-8003,-344,430,23,1,1,0,2,1,0,0,2,498,570,-8227,187,375,145
'2017-07-31 17:54:10.668,2,2,1,0,1,0,0,0,-818,-802,-7810,-807,938,145,1,1,0,2,1,0,0,2,497,561,-8230,253,406,142
'2017-07-31 17:54:10.678,2,2,1,0,1,0,0,0,-963,-860,-7768,-1329,1606,268,1,1,0,2,1,0,0,2,535,533,-8278,318,401,161
'2017-07-31 17:54:10.688,2,2,1,0,1,0,0,0,-770,-697,-8046,-1915,2226,364,1,1,0,2,1,0,0,2,583,412,-8091,338,364,175
'2017-07-31 17:54:10.698,2,2,1,0,1,0,0,0,-516,-504,-8400,-2381,2603,473,1,1,0,2,1,0,0,2,658,358,-7937,306,272,139
'2017-07-31 17:54:10.708,2,2,1,1,1,0,0,0,-240,353,-9214,-2558,2202,506,1,1,0,2,1,0,0,2,637,424,-7923,278,155,93
'2017-07-31 17:54:10.718,2,2,1,1,1,0,0,0,-99,596,-9370,-1855,1574,315,1,1,0,2,1,0,0,2,581,468,-7968,280,93,80
'2017-07-31 17:54:10.728,2,2,1,1,1,0,0,0,-357,25,-9350,-1035,991,105,1,1,0,2,1,0,0,2,577,423,-8120,302,110,83
'2017-07-31 17:54:10.738,2,2,1,1,1,0,0,0,-365,-243,-9208,-867,833,76,1,1,0,2,1,0,0,2,549,298,-8269,264,162,78
'2017-07-31 17:54:10.748,2,2,1,1,1,0,0,0,-403,-179,-8957,-831,553,129,1,1,0,2,1,0,0,2,488,364,-8333,153,242,64
'2017-07-31 17:54:10.758,2,2,2,1,1,0,0,1,-398,-294,-8923,-821,534,139,1,1,0,2,1,0,0,2,561,447,-8295,101,334,80
'2017-07-31 17:54:10.768,2,2,2,1,1,0,0,1,-355,-100,-8774,-839,538,153,1,1,0,2,1,0,0,2,563,308,-8329,45,381,105
'2017-07-31 17:54:10.778,2,2,2,1,1,0,0,1,-317,49,-8807,-698,570,119,1,1,0,2,1,0,0,2,537,449,-8345,-4,438,104
'2017-07-31 17:54:10.788,2,2,2,2,1,0,0,1,-392,-105,-8775,-573,606,76,1,1,0,2,1,0,0,2,606,661,-8183,162,434,131
'2017-07-31 17:54:10.798,2,2,2,2,1,0,0,1,-401,-253,-8978,-559,488,107,1,1,0,2,1,0,0,2,630,627,-8151,479,413,150
'2017-07-31 17:54:10.808,2,2,2,2,1,0,0,1,-33,238,-9109,-319,74,91,1,1,0,2,1,0,0,1,532,620,-8144,800,498,186
'2017-07-31 17:54:10.818,2,2,2,2,1,0,0,1,-192,313,-9138,244,-362,-2,1,1,0,2,1,0,0,1,604,436,-8319,1086,608,235
'2017-07-31 17:54:10.828,2,2,2,2,1,0,0,1,-186,18,-9173,761,-735,-60,1,1,0,2,1,0,0,1,546,288,-8461,1231,779,260
'2017-07-31 17:54:10.838,2,2,2,2,1,0,0,1,-254,154,-9218,1137,-1039,-103,1,1,0,2,1,0,0,1,522,189,-8686,1129,977,292
'2017-07-31 17:54:10.848,2,2,2,1,1,0,0,0,-435,95,-9096,1638,-1158,-167,1,1,0,2,1,0,0,1,478,247,-8646,1052,1154,343
'2017-07-31 17:54:10.858,2,2,2,1,1,0,0,0,-384,-84,-9058,2037,-1234,-235,1,1,0,2,1,0,0,0,589,40,-8590,902,1314,398
'2017-07-31 17:54:10.868,2,2,2,1,1,0,0,0,-491,-369,-9115,2143,-1389,-234,1,1,0,2,1,0,0,0,666,-96,-8609,817,1376,400
'2017-07-31 17:54:10.878,2,2,2,1,1,0,0,0,-478,-247,-9157,1975,-1426,-203,1,1,0,2,1,0,0,0,906,-1811,-8549,802,1459,268
