시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-07-31 17:56:15.914,0,0,0,0,0,0,0,0,-5477,434,-5240,1882,-4934,616,0,0,0,0,0,0,0,0,1352,-171,-8395,-583,3,139
'2017-07-31 17:56:15.924,0,0,0,0,0,0,0,0,-5236,152,-5339,1479,-5292,729,0,0,0,0,0,0,0,0,1681,-758,-8584,-583,3,139
'2017-07-31 17:56:15.934,0,0,0,0,0,0,0,0,-4990,92,-5590,1129,-5797,930,0,0,0,0,0,0,0,0,1965,-1598,-9009,-583,3,139
'2017-07-31 17:56:15.944,0,0,0,0,0,0,0,0,-4931,123,-5780,844,-6506,1335,0,0,0,0,0,0,0,0,2496,-2156,-9184,-583,3,139
'2017-07-31 17:56:15.954,0,0,0,0,0,0,0,0,-5109,649,-6103,293,-7579,1953,0,0,0,0,0,0,0,0,3118,-2354,-9336,-1684,-1476,-2483
'2017-07-31 17:56:15.964,0,0,0,0,0,0,0,0,-4885,2159,-6708,-658,-9054,2605,0,0,0,0,0,0,0,0,3710,-2055,-9502,-756,-1619,-2555
'2017-07-31 17:56:15.974,0,0,0,0,0,0,0,0,11110,-9090,479,13870,-2724,6606,0,0,0,0,0,0,0,0,4459,-1600,-9479,-102,-1565,-2797
'2017-07-31 17:56:15.984,0,0,0,0,1,0,0,0,5511,-3003,-28710,16809,24427,8530,0,0,0,0,0,0,0,0,5106,-1172,-9189,240,-1330,-3157
'2017-07-31 17:56:15.994,1,0,0,0,2,0,0,0,-205,22489,-8714,-6424,13406,3683,0,0,0,0,0,0,0,0,5340,-984,-9043,267,-946,-3641
'2017-07-31 17:56:16.004,1,1,0,0,2,0,0,0,25,-4333,-9194,-2771,18295,753,0,0,0,0,0,0,0,0,5059,-638,-9109,249,-448,-4252
'2017-07-31 17:56:16.014,2,1,0,0,2,0,0,0,3399,4958,-24450,4869,15950,2916,0,0,0,0,0,0,0,0,4233,-232,-8731,545,46,-4873
'2017-07-31 17:56:16.024,2,2,0,0,2,1,0,0,2541,8767,-12398,3668,13131,116,0,0,0,0,0,0,0,0,3182,-574,-7978,623,379,-5440
'2017-07-31 17:56:16.034,2,2,0,0,2,1,0,0,-930,-113,-11883,6901,12521,-1624,0,0,0,0,0,0,0,0,2576,-951,-7584,36,470,-6086
'2017-07-31 17:56:16.044,2,2,0,0,2,2,1,0,993,225,-18883,9793,12115,-1646,0,0,0,0,0,0,0,0,2568,-968,-7617,-358,330,-6644
'2017-07-31 17:56:16.054,2,2,0,0,2,2,1,0,2019,-6794,-12256,10820,4242,-1327,0,0,0,0,0,0,0,0,2617,-912,-7582,-470,120,-7057
'2017-07-31 17:56:16.064,2,2,1,0,2,2,1,0,-1372,-1387,-16235,3917,5758,-403,0,0,0,0,0,0,0,0,2769,-856,-7374,-719,-39,-7250
'2017-07-31 17:56:16.074,2,2,1,1,2,2,2,1,-332,-681,-12428,722,3593,136,0,0,0,0,0,0,0,0,3070,-759,-7424,-1082,-73,-7110
'2017-07-31 17:56:16.084,2,2,1,1,2,2,2,1,-233,-357,-11018,-984,1940,253,0,0,0,0,0,0,0,0,3381,-855,-7436,-1331,58,-6584
'2017-07-31 17:56:16.094,2,2,1,1,2,2,2,1,-320,433,-10360,-1624,814,143,0,0,0,0,0,0,0,0,11496,-6794,-14032,1140,1456,-5823
'2017-07-31 17:56:16.104,2,2,1,1,2,2,2,1,-245,739,-9445,-1478,63,-88,0,0,0,0,0,0,0,0,4266,-2968,-2776,3031,2706,-5785
'2017-07-31 17:56:16.114,2,2,1,1,2,2,2,1,-458,872,-8622,-1028,-377,-267,0,0,0,0,0,0,0,0,6365,-106,-10012,5177,4314,-4391
'2017-07-31 17:56:16.124,2,2,1,1,2,2,2,1,-641,959,-8268,-255,-561,-336,0,0,0,0,0,0,0,0,-784,-756,-8033,5761,3913,-2908
'2017-07-31 17:56:16.134,2,2,1,1,2,2,2,1,-887,648,-8043,510,-364,-328,0,0,0,0,0,0,0,0,-2007,3050,-9678,7554,2722,-1829
'2017-07-31 17:56:16.144,2,2,1,1,2,2,2,1,-849,295,-8470,888,46,-223,0,0,0,0,0,0,0,0,4500,-7063,-12467,2894,-1756,654
'2017-07-31 17:56:16.154,2,2,1,1,2,2,2,1,-573,215,-8974,854,265,-103,0,0,0,0,0,0,0,0,-329,-147,-7440,2297,-2252,566
'2017-07-31 17:56:16.164,2,2,1,1,2,2,2,1,-597,159,-8924,709,296,-16,0,0,0,0,0,0,0,0,1140,64,-8015,1531,-2547,16
'2017-07-31 17:56:16.174,2,2,1,1,2,2,2,1,-583,285,-8909,542,310,65,0,0,0,1,0,0,0,0,87,767,-8081,1199,-3156,-173
'2017-07-31 17:56:16.184,2,2,1,1,2,2,2,1,-516,436,-8909,551,298,57,0,0,0,1,0,0,0,0,188,729,-8805,1029,-2652,-9
'2017-07-31 17:56:16.194,2,2,1,1,2,1,1,1,-451,371,-8987,614,221,22,0,0,0,1,0,0,0,0,-110,917,-9023,745,-1860,109
'2017-07-31 17:56:16.204,2,2,1,1,2,1,1,1,-451,257,-8921,611,141,-29,0,0,0,1,0,0,0,0,-142,1086,-8919,611,-966,14
'2017-07-31 17:56:16.214,2,2,1,1,2,1,1,1,-477,172,-8831,502,88,-38,0,0,0,2,0,0,0,0,313,284,-8496,520,-537,44
'2017-07-31 17:56:16.224,2,2,1,1,2,1,1,1,-506,208,-8725,363,72,-32,0,0,0,2,0,0,0,0,99,435,-8391,296,-286,33
'2017-07-31 17:56:16.234,2,2,1,1,2,1,1,1,-512,219,-8704,316,81,-32,0,0,0,2,0,0,0,0,169,504,-8110,124,-104,2
'2017-07-31 17:56:16.244,2,2,1,1,2,1,1,0,-523,204,-8684,234,81,-29,0,0,0,2,0,0,0,0,290,467,-7996,43,-49,-22
'2017-07-31 17:56:16.254,2,2,0,1,2,1,1,0,-494,272,-8683,155,56,-41,0,0,0,2,0,0,0,0,295,625,-7948,68,-73,-19
'2017-07-31 17:56:16.264,2,2,0,1,2,1,1,0,-462,315,-8674,149,-17,-64,0,0,0,2,0,0,0,1,282,647,-8017,202,-108,-21
'2017-07-31 17:56:16.274,2,2,0,1,2,1,1,0,-515,247,-8576,236,-24,-83,0,1,0,2,0,0,0,1,268,611,-8047,310,-40,-6
'2017-07-31 17:56:16.284,2,2,0,1,2,1,1,0,-502,212,-8467,275,29,-58,0,1,0,2,0,0,0,1,309,586,-8216,395,20,-16
'2017-07-31 17:56:16.294,2,2,0,1,2,1,1,0,-540,201,-8378,301,125,-26,0,1,0,2,0,0,0,1,230,548,-8287,434,136,-26
'2017-07-31 17:56:16.304,2,2,0,1,2,1,1,0,-561,217,-8458,306,285,-2,0,1,0,2,0,0,0,1,199,557,-8262,431,297,-37
'2017-07-31 17:56:16.314,2,2,0,1,1,1,1,0,-471,396,-8636,400,383,18,0,1,0,2,0,0,0,1,264,530,-8206,465,375,-38
'2017-07-31 17:56:16.324,1,2,0,1,1,1,1,0,-486,479,-8621,685,438,-23,0,1,0,2,0,0,0,1,280,494,-8182,429,399,-27
'2017-07-31 17:56:16.334,1,2,0,1,1,1,1,0,-485,264,-8605,1013,492,-49,0,1,0,2,0,0,0,1,276,447,-8230,323,388,-23
