시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-07-31 17:49:50.906,0,0,0,0,0,0,0,0,3713,2781,-6389,-2016,-821,401,0,0,0,2,0,0,0,2,-425,1107,-7976,165,192,172
'2017-07-31 17:49:50.916,0,0,0,0,0,0,0,0,3978,2816,-6320,-1952,-407,974,0,0,0,2,0,0,0,2,-449,1104,-8022,165,192,172
'2017-07-31 17:49:50.926,0,0,0,0,0,0,0,0,3965,3027,-6468,-2232,193,1442,0,0,0,2,0,0,0,2,-478,1135,-8026,165,192,172
'2017-07-31 17:49:50.936,0,0,0,0,0,0,0,0,3866,3046,-6344,-2805,762,1744,0,0,0,2,0,0,0,2,-475,1124,-8022,165,192,172
'2017-07-31 17:49:50.946,0,0,0,0,0,0,0,0,3682,2976,-6326,-3429,1221,1840,0,0,0,2,0,0,0,2,-426,1092,-8037,108,-19,58
'2017-07-31 17:49:50.956,0,0,0,0,0,0,0,0,3636,2876,-6439,-3714,1405,1844,0,0,0,2,0,0,0,2,-474,1139,-7977,140,4,49
'2017-07-31 17:49:50.966,0,0,0,0,0,0,0,0,3688,2694,-6618,-4261,1759,1810,0,0,0,2,0,0,0,2,-441,1121,-8049,155,20,56
'2017-07-31 17:49:50.976,0,0,0,0,0,0,0,0,3673,2312,-6899,-4787,2189,1713,0,0,0,2,0,0,0,2,-509,1119,-8049,158,28,47
'2017-07-31 17:49:50.986,0,0,0,0,0,0,0,0,3601,1944,-7239,-5141,2607,1643,0,0,0,2,0,0,0,2,-437,1089,-7973,169,71,55
'2017-07-31 17:49:50.996,0,0,0,0,0,0,0,0,3390,1722,-7651,-5257,3045,1561,0,0,0,2,0,0,0,2,-491,1127,-7966,221,158,48
'2017-07-31 17:49:51.006,0,0,0,0,0,0,0,0,3172,1571,-8000,-5261,3451,1477,0,0,0,2,0,0,0,2,-452,1160,-8023,327,269,53
'2017-07-31 17:49:51.016,0,0,0,0,0,0,0,0,2905,1557,-8324,-5260,3817,1353,0,0,0,2,0,0,0,2,-459,1082,-8069,365,330,76
'2017-07-31 17:49:51.026,0,0,0,0,0,0,0,0,2616,1514,-8669,-5283,4076,1193,0,0,0,2,0,0,0,2,-427,1023,-8118,338,340,75
'2017-07-31 17:49:51.036,0,0,0,0,0,0,0,0,2395,1448,-9068,-5426,4218,980,0,0,0,2,0,0,0,2,-452,1041,-8071,300,321,70
'2017-07-31 17:49:51.046,0,0,0,0,0,0,0,0,2252,1201,-9417,-5795,4226,739,0,0,0,2,0,0,0,2,-445,1067,-8039,279,315,74
'2017-07-31 17:49:51.056,0,0,0,0,0,0,0,0,2167,885,-9674,-6167,4243,499,0,0,0,2,0,0,0,2,-385,1080,-7996,291,297,85
'2017-07-31 17:49:51.066,0,0,0,0,0,0,0,0,1967,528,-9974,-6225,4373,343,0,0,0,2,0,0,0,2,-405,954,-8037,290,376,72
'2017-07-31 17:49:51.076,0,0,0,0,0,0,0,0,1785,246,-10205,-5992,4520,306,0,0,0,2,0,0,0,2,-450,1045,-7989,232,522,59
'2017-07-31 17:49:51.086,0,0,0,0,0,0,0,0,1590,126,-10604,-5790,4582,361,0,1,0,2,0,0,0,2,-645,1163,-8140,315,941,69
'2017-07-31 17:49:51.096,0,0,0,0,0,0,0,0,1387,117,-10866,-5872,4572,511,0,1,0,2,0,0,0,2,-687,1442,-8288,599,1403,129
'2017-07-31 17:49:51.106,0,0,0,0,0,0,0,0,1327,30,-11078,-6102,4618,761,0,1,0,2,0,0,0,1,-391,1167,-8235,935,1448,258
'2017-07-31 17:49:51.116,0,0,0,0,0,0,0,0,1252,-229,-11211,-6217,4931,1152,0,1,0,2,1,0,0,1,-232,1001,-8169,970,1394,316
'2017-07-31 17:49:51.126,0,0,0,0,0,0,0,0,1181,-484,-11332,-6067,5482,1709,1,1,0,2,1,0,0,1,-142,805,-8127,774,1184,347
'2017-07-31 17:49:51.136,0,0,0,0,0,0,0,0,1107,-748,-11370,-5575,6130,2343,1,1,0,2,1,0,0,1,-219,920,-8079,518,1011,396
'2017-07-31 17:49:51.146,0,0,0,0,0,0,0,0,921,-903,-11433,-4884,6788,3028,1,1,0,2,1,0,0,1,-303,942,-8075,351,887,447
'2017-07-31 17:49:51.156,0,0,0,0,0,0,0,0,740,-854,-11416,-4167,7364,3723,1,1,0,1,1,0,0,1,-206,867,-8101,248,831,444
'2017-07-31 17:49:51.166,0,0,0,0,0,0,0,0,471,-642,-11210,-3538,7825,4330,1,1,0,1,1,0,0,1,-145,791,-8087,134,734,401
'2017-07-31 17:49:51.176,0,0,0,0,0,0,0,0,100,-418,-11215,-3023,8032,4824,1,1,0,1,1,0,0,0,-130,800,-8005,23,636,350
'2017-07-31 17:49:51.186,0,0,0,0,0,0,0,0,-334,-257,-11221,-2730,7966,5134,1,1,0,1,1,0,0,0,-112,811,-8017,-99,552,318
'2017-07-31 17:49:51.196,0,0,0,0,0,0,0,0,-758,-201,-11158,-2640,7661,5257,1,1,0,1,1,0,0,0,-144,779,-7983,-201,473,268
'2017-07-31 17:49:51.206,0,0,0,0,0,0,0,0,-1188,-130,-10953,-2501,7289,5198,1,1,0,0,1,0,0,0,-111,790,-8030,-304,411,221
'2017-07-31 17:49:51.216,0,0,0,0,0,0,0,0,-1624,-63,-10710,-2119,6884,4952,1,1,0,0,1,0,0,0,-111,884,-7984,-361,359,176
'2017-07-31 17:49:51.226,0,0,0,0,0,0,0,0,-2024,196,-10519,-1603,6475,4516,1,1,0,0,1,0,0,0,-163,981,-8019,-386,358,175
'2017-07-31 17:49:51.236,0,0,0,0,0,0,0,0,-2389,355,-10217,-1019,6140,3897,1,1,0,0,1,0,0,0,-141,951,-8019,-339,347,204
'2017-07-31 17:49:51.246,0,0,0,0,0,0,0,0,-2644,584,-9978,-504,5879,3144,1,1,0,0,1,0,0,0,-129,916,-8007,-305,329,201
'2017-07-31 17:49:51.256,0,0,0,0,0,0,0,0,-2871,804,-9629,-156,5621,2300,1,1,0,0,1,0,0,0,-87,916,-7984,-283,277,183
'2017-07-31 17:49:51.266,0,0,0,0,0,0,0,0,-3097,925,-9301,29,5355,1401,1,1,0,0,1,0,0,0,-100,891,-7976,-261,228,153
'2017-07-31 17:49:51.276,0,0,0,0,0,0,0,0,-3183,1013,-9006,-39,5073,544,1,1,0,0,1,0,0,0,-81,904,-7931,-247,145,127
'2017-07-31 17:49:51.286,0,0,0,0,0,0,0,0,-3210,871,-8861,-174,4908,147,1,1,0,0,1,0,0,0,-106,912,-7930,-225,119,91
'2017-07-31 17:49:51.296,0,0,0,0,0,0,0,0,-3279,570,-8563,-574,4517,-514,1,1,0,0,1,0,0,0,-101,982,-7948,-166,60,72
'2017-07-31 17:49:51.306,0,0,0,0,0,0,0,0,-3369,211,-8454,-782,4047,-964,1,1,0,0,1,0,0,0,-98,942,-7971,-127,17,45
'2017-07-31 17:49:51.316,0,0,0,0,0,0,0,0,-3467,-34,-8278,-753,3512,-1180,1,1,0,0,1,0,0,0,-88,900,-7975,-122,-56,25
'2017-07-31 17:49:51.326,0,0,0,0,0,0,0,0,-3516,-309,-8080,-504,2904,-1177,1,1,0,0,1,0,0,0,-63,913,-7977,-139,-145,-10
'2017-07-31 17:49:51.336,0,0,0,0,0,0,0,0,-3549,-376,-7962,-111,2230,-988,1,1,0,0,1,0,0,0,-102,955,-7959,-155,-200,-37
'2017-07-31 17:49:51.346,0,0,0,0,0,0,0,0,-3504,-398,-7889,293,1517,-663,1,1,0,0,1,0,0,0,-165,980,-7997,-132,-209,-69
'2017-07-31 17:49:51.356,0,0,0,0,0,0,0,0,-3378,-467,-7885,475,890,-213,1,1,0,0,1,0,0,0,-218,1111,-8084,-47,-162,-69
'2017-07-31 17:49:51.366,0,0,0,0,0,0,0,0,-3164,-675,-7669,634,476,323,1,1,0,1,1,0,0,0,-141,1077,-8073,34,-137,-46
'2017-07-31 17:49:51.376,0,0,0,0,0,0,0,0,-3191,-897,-7563,1032,191,882,1,1,0,1,1,0,0,0,-192,1061,-8147,90,-54,-37
'2017-07-31 17:49:51.386,0,0,0,0,0,0,0,0,-3312,-728,-7667,1539,-144,1405,1,1,0,1,1,0,0,0,-183,1216,-8166,191,100,26
'2017-07-31 17:49:51.396,0,0,0,0,0,0,0,0,-3402,-508,-7581,2024,-560,1873,1,1,0,1,1,0,0,0,-208,984,-8263,241,187,122
'2017-07-31 17:49:51.406,0,0,0,0,0,0,0,0,-3487,-116,-7528,2244,-1070,2254,1,1,0,1,1,0,0,0,-149,911,-8246,127,213,157
'2017-07-31 17:49:51.416,0,0,0,0,0,0,0,0,-3474,317,-7446,2263,-1641,2516,1,1,0,1,1,0,0,0,-175,1003,-8199,19,224,156
'2017-07-31 17:49:51.426,0,0,0,0,0,0,0,0,-3400,844,-7472,2071,-2196,2670,1,1,0,1,1,0,0,0,-165,979,-8184,-16,233,173
'2017-07-31 17:49:51.436,0,0,0,0,0,0,0,0,-3152,1300,-7522,1630,-2574,2700,1,1,0,1,1,0,0,0,-155,991,-8197,-46,241,167
'2017-07-31 17:49:51.446,0,0,0,0,0,0,0,0,-2986,1521,-7448,1179,-2829,2648,1,1,0,1,1,0,0,0,-181,1065,-8134,-62,264,183
'2017-07-31 17:49:51.456,0,0,0,0,0,0,0,0,-2911,1468,-7482,868,-3036,2595,1,1,0,1,1,0,0,0,-112,1066,-8073,-3,291,190
'2017-07-31 17:49:51.466,0,0,0,0,0,0,0,0,-2871,1506,-7412,713,-3260,2551,1,1,0,1,1,0,0,0,-118,1000,-8040,35,279,199
'2017-07-31 17:49:51.476,0,0,0,0,0,0,0,0,-4013,2504,-22781,1840,-7740,1563,1,1,0,0,1,0,0,0,-87,953,-7965,39,247,192
'2017-07-31 17:49:51.486,0,0,0,0,0,0,0,0,7964,5010,-2110,2244,-5448,1553,1,1,0,0,1,0,0,0,-80,920,-8017,-21,222,181
'2017-07-31 17:49:51.496,0,0,0,0,0,0,0,0,1588,1863,-10711,5657,-4899,483,1,1,0,0,1,0,0,0,-67,939,-8018,-64,201,167
'2017-07-31 17:49:51.506,0,0,0,0,0,0,0,0,2301,725,-8830,6512,-4051,-151,1,1,0,0,1,0,0,0,-55,929,-8041,-103,179,150
'2017-07-31 17:49:51.516,0,0,0,1,0,0,0,1,880,881,-10070,7469,-4601,-498,1,1,0,0,1,1,0,0,-101,1005,-8014,-107,175,138
'2017-07-31 17:49:51.526,0,0,0,1,0,0,0,1,1399,-1507,-10880,7114,-4783,-244,1,1,0,0,1,1,0,0,-82,1002,-8024,-85,168,140
'2017-07-31 17:49:51.536,0,0,0,1,0,0,0,1,1500,289,-9430,5438,-4860,411,1,1,0,0,1,1,0,0,-80,990,-8026,-50,156,133
'2017-07-31 17:49:51.546,0,0,0,2,0,0,0,2,687,-147,-10810,3415,-5080,1193,1,1,0,0,1,1,0,0,-65,995,-8036,0,145,136
'2017-07-31 17:49:51.556,0,0,0,2,0,0,0,2,-280,-1027,-11250,1232,-4742,1449,1,1,0,0,1,1,0,0,-89,1006,-8024,36,108,128
'2017-07-31 17:49:51.566,0,0,0,2,0,0,0,2,151,-1665,-10297,201,-4095,656,1,1,0,0,1,1,0,0,-81,981,-7962,81,86,112
'2017-07-31 17:49:51.576,0,0,0,2,0,0,0,2,1244,-385,-9195,-784,-3704,-399,1,1,0,0,1,1,0,0,-60,997,-8000,135,51,113
'2017-07-31 17:49:51.586,0,0,0,2,0,0,0,2,779,1313,-9029,-502,-3014,-311,1,1,0,0,1,1,0,0,-53,944,-7970,164,3,94
'2017-07-31 17:49:51.596,0,0,0,2,0,0,0,2,-45,1337,-9796,-272,-3125,877,1,1,0,0,1,1,0,0,-40,854,-7934,119,-57,59
'2017-07-31 17:49:51.606,0,0,0,2,0,0,0,2,-915,804,-9953,486,-2673,1086,1,1,0,0,1,1,0,0,-37,796,-7946,-6,-151,7
'2017-07-31 17:49:51.616,0,0,0,2,0,0,1,2,-325,193,-9878,769,-1177,345,1,1,0,0,1,1,0,0,6,813,-7876,-140,-272,-52
'2017-07-31 17:49:51.626,0,0,0,2,0,0,1,2,36,-561,-9394,651,-684,-43,1,1,0,1,1,1,0,0,-19,836,-7908,-307,-413,-123
'2017-07-31 17:49:51.636,0,0,0,2,0,0,1,2,811,-115,-8591,-463,-386,192,1,1,0,1,1,1,1,0,5,956,-7884,-441,-524,-187
'2017-07-31 17:49:51.646,0,0,0,2,0,0,1,2,897,530,-8584,-891,-291,236,1,1,0,1,1,1,1,0,-167,1158,-8099,-466,-435,-217
'2017-07-31 17:49:51.656,0,0,0,2,0,0,1,2,583,1089,-8594,-659,-217,180,1,1,0,1,1,1,1,1,-341,1429,-8271,-234,-242,-136
'2017-07-31 17:49:51.666,0,0,0,2,0,0,1,2,559,847,-8652,-127,-47,91,1,1,0,1,1,1,1,1,-245,1165,-8304,53,-106,-36
'2017-07-31 17:49:51.676,0,0,0,2,0,0,1,2,541,281,-8871,8,97,63,1,1,0,1,1,1,1,1,-226,1123,-8272,170,24,13
'2017-07-31 17:49:51.686,0,0,0,2,0,0,1,2,592,214,-8951,-345,151,92,1,1,0,1,1,1,1,1,-170,1033,-8147,254,74,51
'2017-07-31 17:49:51.696,0,0,0,2,0,0,1,2,723,469,-8917,-619,146,151,1,1,0,2,1,1,1,1,-168,1039,-8073,273,79,52
'2017-07-31 17:49:51.706,0,0,0,2,0,0,1,2,713,627,-8823,-640,89,147,1,1,0,2,1,1,1,1,-124,907,-8052,261,65,36
