__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 19:47:16.200,0,0,0,0,0,0,0,0,-7663,-236,-10003,-3970,6919,-832,0,0,0,2,0,0,0,2,-739,735,-8455,-25,-27,3
'2017-08-03 19:47:16.210,0,0,0,0,0,0,0,0,-8544,-314,-9878,-3684,5928,-1142,0,0,0,2,0,0,0,2,-745,707,-8481,-25,-27,3
'2017-08-03 19:47:16.220,0,0,0,0,0,0,0,0,-9504,-603,-9457,-3085,5102,-1076,0,0,0,2,0,0,0,2,-769,737,-8457,-25,-27,3
'2017-08-03 19:47:16.230,0,0,0,0,0,0,0,0,-10715,-494,-8717,-2353,4049,-773,0,0,0,2,0,0,0,2,-757,696,-8454,-25,-27,3
'2017-08-03 19:47:16.240,0,0,0,0,0,0,0,0,-11657,-22,-8289,-1930,2500,-513,0,0,0,2,0,0,0,2,-765,718,-8475,14,16,15
'2017-08-03 19:47:16.250,0,0,0,0,0,0,0,0,-11833,399,-8189,-1980,658,-427,0,0,0,2,0,0,0,2,-741,707,-8476,-6,19,3
'2017-08-03 19:47:16.260,0,0,0,0,0,0,0,0,-11376,507,-8478,-2287,-1008,-405,0,0,0,2,0,0,0,2,-752,717,-8450,-2,19,-1
'2017-08-03 19:47:16.270,0,0,0,0,0,0,0,0,-10729,118,-9214,-2529,-2157,-270,0,0,0,2,0,0,0,2,-750,716,-8462,-2,3,6
'2017-08-03 19:47:16.280,0,0,0,0,0,0,0,0,-10325,-297,-9479,-2338,-2996,-49,0,0,0,2,0,0,0,2,-746,700,-8440,0,7,-2
'2017-08-03 19:47:16.290,0,0,0,0,0,0,0,0,-10307,-568,-9294,-1896,-3904,90,0,0,0,2,0,0,0,2,-741,703,-8470,10,24,3
'2017-08-03 19:47:16.300,0,0,0,0,0,0,0,0,-10165,-788,-9059,-1615,-4993,136,0,0,0,2,0,0,0,2,-766,704,-8483,34,53,18
'2017-08-03 19:47:16.310,0,0,0,0,0,0,0,0,-9887,-1183,-9187,-1631,-6016,22,0,0,0,2,0,0,0,2,-763,708,-8477,49,100,11
'2017-08-03 19:47:16.320,0,0,0,0,0,0,0,0,-9208,-1941,-9506,-1526,-6674,-89,0,0,0,2,0,0,0,2,-704,698,-8455,41,97,14
