__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 19:39:13.966,0,0,0,2,0,1,2,2,658,972,-8455,-289,-407,-79,1,1,1,2,0,1,1,1,-421,666,-8461,-25,-48,4
'2017-08-03 19:39:13.976,0,0,0,2,0,1,2,2,708,993,-8433,-305,-448,-84,1,1,1,2,0,1,1,1,-421,666,-8461,-25,-48,4
'2017-08-03 19:39:13.986,0,0,0,2,0,1,2,2,695,1014,-8379,-278,-567,-97,1,1,1,2,0,1,1,1,-427,627,-8482,-25,-48,4
'2017-08-03 19:39:13.996,0,0,0,2,0,1,2,2,656,1071,-8378,-186,-659,-113,1,1,1,2,0,1,1,1,-401,673,-8496,-25,-48,4
'2017-08-03 19:39:14.006,0,0,0,2,0,1,2,2,628,1011,-8377,-101,-696,-116,1,1,1,2,0,1,1,1,-410,663,-8482,-25,-48,4
'2017-08-03 19:39:14.016,0,0,0,2,0,2,2,2,604,1000,-8416,-39,-679,-129,1,1,1,2,0,1,1,1,-439,655,-8486,-64,17,24
'2017-08-03 19:39:14.026,0,0,0,2,0,2,2,2,587,990,-8466,-32,-633,-123,1,1,1,2,0,1,1,1,-423,693,-8505,-51,-20,13
'2017-08-03 19:39:14.036,0,0,0,2,0,2,2,2,576,1006,-8413,-5,-624,-102,1,1,1,2,0,1,1,1,-404,691,-8470,-37,-23,17
'2017-08-03 19:39:14.046,0,0,0,2,0,2,2,2,583,1014,-8368,79,-633,-97,1,1,1,2,0,1,1,1,-413,701,-8489,-25,-22,11
'2017-08-03 19:39:14.056,0,0,0,2,0,2,2,2,544,1029,-8385,187,-680,-94,1,1,1,2,0,1,1,1,-412,642,-8481,-23,-25,11
'2017-08-03 19:39:14.066,0,0,1,2,0,2,2,2,558,1020,-8371,350,-766,-93,1,1,1,2,0,1,1,1,-414,662,-8486,-20,-62,7
'2017-08-03 19:39:14.076,0,0,1,2,0,2,2,2,558,1063,-8396,572,-871,-98,1,1,1,2,0,1,1,1,-437,654,-8438,-31,-72,9
'2017-08-03 19:39:14.086,0,0,1,2,0,2,2,2,511,1021,-8401,841,-950,-95,1,1,1,2,0,1,1,1,-431,648,-8481,-49,-89,3
'2017-08-03 19:39:14.096,1,0,1,2,0,2,2,2,521,1027,-8410,1047,-1004,-90,1,1,1,2,0,1,1,1,-425,697,-8499,-54,-96,4
'2017-08-03 19:39:14.106,1,0,1,2,0,2,2,2,477,987,-8405,1199,-1072,-103,1,1,1,2,0,1,1,1,-429,682,-8499,-59,-94,7
'2017-08-03 19:39:14.116,1,0,1,2,1,2,2,2,466,934,-8449,1251,-1158,-125,1,1,1,2,0,1,1,1,-443,681,-8474,-45,-104,14
'2017-08-03 19:39:14.126,1,0,1,2,1,2,2,2,480,892,-8569,1181,-1306,-174,1,1,1,2,0,1,1,1,-428,690,-8483,-44,-109,-5
'2017-08-03 19:39:14.136,1,0,2,2,1,2,2,2,486,895,-8598,1045,-1489,-229,1,1,1,2,0,1,1,1,-430,669,-8447,-40,-132,6
'2017-08-03 19:39:14.146,1,0,2,2,1,2,2,2,420,873,-8633,922,-1688,-291,1,1,1,2,0,1,1,1,-417,656,-8480,-22,-135,-8
'2017-08-03 19:39:14.156,1,0,2,2,1,2,2,2,397,858,-8702,758,-1869,-353,1,1,1,2,0,2,1,1,-433,690,-8471,-13,-157,-9
'2017-08-03 19:39:14.166,1,1,2,2,1,2,2,2,286,799,-8708,520,-1986,-396,1,1,1,2,0,2,1,1,-465,667,-8500,2,-144,-6
'2017-08-03 19:39:14.176,2,1,2,2,1,2,2,1,311,856,-8721,226,-2035,-424,1,1,1,2,0,2,1,1,-454,699,-8469,28,-120,0
'2017-08-03 19:39:14.186,2,1,2,2,1,2,2,1,259,872,-8784,-94,-2164,-498,1,1,1,2,0,2,1,1,-423,674,-8509,51,-101,2
'2017-08-03 19:39:14.196,2,2,2,1,1,2,2,1,243,935,-8817,-351,-2297,-628,1,1,1,2,0,2,1,1,-432,663,-8478,47,-86,7
'2017-08-03 19:39:14.206,2,2,2,1,1,2,2,1,313,1114,-8862,-559,-2611,-766,1,1,1,2,0,2,1,1,-481,679,-8545,23,-70,13
'2017-08-03 19:39:14.216,2,2,2,1,1,2,2,1,190,1248,-8842,-585,-3031,-982,1,1,1,2,0,2,1,1,-429,654,-8541,-1,-9,10
'2017-08-03 19:39:14.226,2,2,2,1,1,2,2,0,207,2215,-8880,-568,-3447,-1426,1,1,1,2,0,2,1,1,-441,640,-8491,-23,11,12
'2017-08-03 19:39:14.236,2,2,2,1,1,2,2,0,-28,1615,-10301,-1995,-5250,-1839,1,1,1,2,0,2,1,1,-459,652,-8487,-40,19,15
'2017-08-03 19:39:14.246,2,2,2,1,1,2,2,0,2,263,-10760,-1543,-6829,-1885,1,1,2,2,0,2,1,1,-443,701,-8472,-37,22,22
'2017-08-03 19:39:14.256,2,2,2,1,1,2,2,0,82,729,-11009,-59,-7764,-1654,1,1,2,2,0,2,1,1,-447,662,-8491,-42,13,19
'2017-08-03 19:39:14.266,2,2,2,1,2,2,2,0,-291,1640,-10300,158,-8598,-1497,1,1,2,2,0,2,1,1,-426,661,-8480,-34,33,24
'2017-08-03 19:39:14.276,2,2,2,1,2,2,1,0,-470,1798,-11236,124,-9742,-1697,1,1,2,2,0,2,1,1,-401,652,-8440,-36,14,16
'2017-08-03 19:39:14.286,2,2,2,0,2,2,1,0,-873,615,-11596,159,-10510,-1850,1,2,2,2,0,2,1,1,-447,677,-8490,-37,-20,8
'2017-08-03 19:39:14.296,2,2,2,0,2,2,1,0,-111,552,-11984,573,-11184,-1609,1,2,2,2,0,2,1,1,-428,666,-8482,-39,-44,-3
'2017-08-03 19:39:14.306,2,2,2,0,2,2,1,0,-672,1247,-11707,779,-12276,-1402,2,2,2,2,0,2,1,1,-447,664,-8476,-20,-61,5
'2017-08-03 19:39:14.316,2,2,2,0,2,2,1,0,-778,1832,-12058,1348,-13818,-1375,2,2,2,2,0,2,1,1,-429,651,-8459,-33,-88,9
'2017-08-03 19:39:14.326,2,2,2,0,2,2,0,0,-1236,1772,-13029,1885,-15179,-1533,2,2,2,2,0,2,1,1,-448,623,-8438,-51,-114,-8
'2017-08-03 19:39:14.336,2,2,2,0,2,2,0,0,-865,2280,-13002,2022,-16599,-1865,2,2,2,2,0,2,1,1,-447,676,-8464,-64,-116,-1
'2017-08-03 19:39:14.346,2,2,2,0,2,2,0,0,-789,2731,-14092,2435,-18169,-2371,2,2,2,2,0,2,1,1,-440,653,-8501,-64,-95,3
'2017-08-03 19:39:14.356,2,2,2,0,2,2,0,0,-813,3388,-13900,2809,-20096,-3119,2,2,2,2,0,2,1,1,-459,662,-8495,-61,-77,0
'2017-08-03 19:39:14.366,2,2,2,0,2,2,0,0,-729,4542,-14978,3435,-22801,-4268,2,2,2,2,0,2,1,1,-445,642,-8454,-61,-59,-1
'2017-08-03 19:39:14.376,2,2,2,0,1,2,0,0,-1071,5032,-15974,4302,-25911,-5581,2,2,2,2,0,2,1,1,-452,649,-8473,-53,-77,-5
'2017-08-03 19:39:14.386,2,2,2,0,1,2,0,0,-2585,5011,-18742,4573,-28830,-6634,2,2,2,2,0,2,1,1,-456,647,-8477,-58,-93,-8
'2017-08-03 19:39:14.396,2,2,2,0,1,2,0,0,-4196,3732,-22464,4004,-30644,-7228,2,2,2,2,0,2,1,1,-440,626,-8456,-69,-117,-16
'2017-08-03 19:39:14.406,2,2,2,0,1,1,0,0,-6164,4854,-21163,3558,-30893,-7208,2,2,2,2,0,2,1,1,-445,654,-8495,-73,-147,-23
'2017-08-03 19:39:14.416,2,2,2,0,1,1,0,0,-4599,5756,-26472,-946,-30311,-7192,2,2,2,2,0,2,1,1,-478,712,-8479,-58,-153,-11
'2017-08-03 19:39:14.426,2,1,2,0,1,1,0,0,-3072,1235,-25521,-5576,-27354,-7823,2,2,2,2,0,2,1,1,-460,673,-8458,-39,-160,-9
'2017-08-03 19:39:14.436,2,1,1,0,1,1,0,0,159,1408,-22721,-3221,-25809,-7749,2,2,2,2,0,2,1,1,-462,657,-8440,-31,-170,-15
'2017-08-03 19:39:14.446,2,1,1,0,0,1,0,0,5158,1732,-15968,-372,-23100,-8049,2,2,2,2,0,2,1,1,-475,701,-8480,-26,-174,-15
'2017-08-03 19:39:14.456,1,0,1,0,0,0,0,0,12921,-637,-5906,5137,-19238,-8165,2,2,2,2,0,2,1,1,-473,666,-8493,-13,-149,-8
'2017-08-03 19:39:14.466,1,0,1,0,0,0,0,0,23528,7622,-4836,13812,-14358,-5361,2,2,2,2,0,2,1,1,-477,653,-8482,-27,-143,-8
'2017-08-03 19:39:14.476,0,0,1,0,0,0,0,0,14322,15217,-30053,6778,-786,-323,2,2,2,2,0,2,1,1,-479,668,-8477,-25,-141,-10
'2017-08-03 19:39:14.486,0,0,1,0,0,0,0,0,18924,8889,-7249,1461,9104,3931,2,2,2,2,0,2,1,1,-506,690,-8483,-13,-127,-14
'2017-08-03 19:39:14.496,0,0,1,0,0,0,0,0,10013,6611,-8926,1867,12901,5947,2,2,2,2,0,2,1,1,-462,668,-8457,-9,-129,-7
'2017-08-03 19:39:14.506,0,0,1,0,0,0,0,0,9598,8480,-4051,1091,12122,7015,2,2,2,2,0,2,1,1,-493,663,-8474,-13,-147,-7
'2017-08-03 19:39:14.516,0,0,0,0,0,0,0,0,8733,8303,-3246,-2158,11820,6686,2,2,2,2,0,2,1,1,-484,675,-8474,2,-168,-13
'2017-08-03 19:39:14.526,0,0,0,0,0,0,0,0,8110,6389,-4319,-5689,12045,6010,2,2,2,2,0,2,1,2,-482,674,-8511,-5,-193,-17
