__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 19:35:29.320,1,0,1,2,0,1,1,2,351,867,-8449,-42,94,27,0,0,0,2,0,0,1,2,-524,679,-8491,-9,-35,-2
'2017-08-03 19:35:29.330,1,0,1,2,0,1,1,2,369,869,-8490,-42,91,27,0,0,0,2,0,0,1,2,-530,681,-8494,-11,-35,9
'2017-08-03 19:35:29.340,1,0,1,2,0,1,1,2,359,858,-8496,-44,92,28,0,0,0,2,0,0,1,2,-509,709,-8482,-12,-32,0
'2017-08-03 19:35:29.350,1,0,1,2,0,1,1,2,359,875,-8469,-48,83,22,0,0,0,2,0,0,1,2,-535,677,-8468,-12,-29,18
'2017-08-03 19:35:29.360,1,0,1,2,0,1,1,2,364,883,-8489,-45,72,26,0,0,0,2,0,0,1,2,-505,679,-8476,-18,-20,15
'2017-08-03 19:35:29.370,1,0,1,2,0,1,1,2,360,863,-8462,-40,58,24,0,0,0,2,0,0,1,2,-519,701,-8517,-23,-14,6
'2017-08-03 19:35:29.380,1,0,1,2,0,1,1,2,370,870,-8498,-38,47,24,0,0,0,2,0,0,1,2,-521,697,-8486,-23,3,5
'2017-08-03 19:35:29.390,1,0,1,2,0,1,1,2,376,851,-8475,-40,31,24,0,0,0,2,0,0,1,2,-499,694,-8471,-21,-6,14
'2017-08-03 19:35:29.400,1,0,1,2,0,1,1,2,353,859,-8494,-40,27,24,0,0,0,2,0,0,1,2,-516,699,-8473,-8,-6,9
'2017-08-03 19:35:29.410,1,0,1,2,0,1,1,2,368,869,-8451,-35,35,18,0,0,0,2,0,0,1,2,-504,713,-8477,-11,-18,15
'2017-08-03 19:35:29.420,1,0,1,2,0,1,1,2,368,877,-8450,-33,15,22,0,0,0,2,0,0,1,2,-520,682,-8487,0,-18,4
'2017-08-03 19:35:29.430,1,0,1,2,0,1,1,2,370,874,-8477,-34,18,17,0,0,0,2,0,0,1,2,-503,684,-8486,-1,-20,10
'2017-08-03 19:35:29.440,1,0,1,2,0,1,1,2,382,864,-8447,-41,19,20,0,0,0,2,0,0,1,2,-498,697,-8482,-5,-13,10
'2017-08-03 19:35:29.450,1,0,1,2,0,1,1,2,385,889,-8463,-38,6,19,0,0,0,2,0,0,1,2,-513,684,-8501,-3,-20,8
'2017-08-03 19:35:29.460,1,0,1,2,0,1,1,2,363,852,-8461,-46,-4,18,0,0,0,2,0,0,1,2,-518,707,-8450,-2,-22,6
'2017-08-03 19:35:29.470,1,0,1,2,0,1,1,2,368,851,-8494,-53,0,22,0,0,0,2,0,0,1,2,-525,696,-8471,-3,-13,8
'2017-08-03 19:35:29.480,1,0,1,2,0,1,1,2,366,860,-8472,-54,14,13,0,0,0,2,0,0,1,2,-507,714,-8473,-6,-11,3
'2017-08-03 19:35:29.490,1,0,1,2,0,1,1,2,380,874,-8474,-41,13,15,0,0,0,2,0,0,1,2,-509,707,-8465,-3,-1,12
'2017-08-03 19:35:29.500,1,0,1,2,0,1,1,2,382,850,-8454,-49,7,22,0,0,0,2,0,0,1,2,-489,686,-8485,-1,-8,11
'2017-08-03 19:35:29.510,1,0,1,2,0,1,1,2,378,865,-8459,-52,10,17,0,0,0,2,0,0,1,2,-499,706,-8486,-7,-11,9
'2017-08-03 19:35:29.520,1,0,1,2,0,1,1,2,360,861,-8493,-48,-7,21,0,0,0,2,0,0,1,2,-504,691,-8457,-2,-26,4
'2017-08-03 19:35:29.530,1,0,1,2,0,1,1,2,340,860,-8469,-55,-17,15,0,0,0,2,0,0,1,2,-509,692,-8448,-4,-41,10
'2017-08-03 19:35:29.540,1,0,1,2,0,1,1,2,379,858,-8465,-53,-15,30,0,0,0,2,0,0,1,2,-508,682,-8471,-10,-38,2
'2017-08-03 19:35:29.550,1,0,1,2,0,1,1,2,376,863,-8466,-64,-14,14,0,0,0,2,0,0,1,2,-513,694,-8465,2,-36,4
'2017-08-03 19:35:29.560,1,0,1,2,0,1,1,2,368,892,-8466,-61,-7,12,0,0,0,2,0,0,1,2,-507,698,-8487,6,-37,7
'2017-08-03 19:35:29.570,1,0,1,2,0,1,1,2,369,863,-8483,-44,-4,19,0,0,0,2,0,0,1,2,-506,714,-8507,-5,-23,9
'2017-08-03 19:35:29.580,1,0,1,2,0,1,1,2,355,855,-8475,-40,-14,17,0,0,0,2,0,0,1,2,-512,683,-8457,-4,-22,0
'2017-08-03 19:35:29.590,1,0,1,2,0,1,1,2,362,854,-8477,-43,-17,9,0,0,0,2,0,0,1,2,-514,710,-8487,-9,-14,6
'2017-08-03 19:35:29.600,1,0,1,2,0,1,1,2,380,887,-8496,-42,-19,19,0,0,0,2,0,0,1,2,-518,693,-8474,-2,2,-2
'2017-08-03 19:35:29.610,1,0,1,2,0,1,1,2,354,864,-8461,-44,-17,15,0,0,0,2,0,0,1,2,-520,708,-8483,-11,-3,11
'2017-08-03 19:35:29.620,1,0,1,2,0,1,1,2,383,856,-8474,-44,-14,10,0,0,0,2,0,0,1,2,-512,701,-8480,-3,-2,12
'2017-08-03 19:35:29.630,1,0,1,2,0,1,1,2,375,845,-8470,-51,-6,9,0,0,0,2,0,1,1,2,-497,702,-8472,1,-9,13
'2017-08-03 19:35:29.640,1,0,1,2,0,1,1,2,372,863,-8474,-50,-4,19,0,0,0,2,0,1,1,2,-489,703,-8450,4,-10,5
'2017-08-03 19:35:29.650,1,0,1,2,0,1,1,2,371,875,-8464,-58,11,15,0,0,0,2,0,1,1,2,-498,708,-8497,-1,-21,5
'2017-08-03 19:35:29.660,1,0,1,2,0,1,1,2,382,855,-8475,-56,6,19,0,0,0,2,0,1,1,2,-511,676,-8484,1,-21,1
'2017-08-03 19:35:29.670,1,0,1,2,0,1,1,2,362,885,-8477,-54,2,22,0,0,1,2,0,1,1,2,-521,711,-8451,1,-20,13
'2017-08-03 19:35:29.680,1,0,1,2,0,1,1,2,368,881,-8466,-48,-2,11,0,0,1,2,0,1,1,2,-502,688,-8515,1,-22,2
'2017-08-03 19:35:29.690,1,0,1,2,0,1,1,2,388,869,-8490,-53,0,18,0,0,1,2,0,1,1,2,-492,717,-8497,2,-18,5
'2017-08-03 19:35:29.700,1,0,1,2,0,1,1,2,369,867,-8489,-53,4,21,0,0,1,2,0,1,1,2,-517,690,-8479,10,-19,13
'2017-08-03 19:35:29.710,1,0,1,2,0,1,1,2,364,900,-8452,-50,0,22,0,0,1,2,0,1,1,2,-502,698,-8483,5,3,10
'2017-08-03 19:35:29.720,1,0,1,2,0,1,1,2,374,896,-8483,-45,-3,19,0,0,1,2,0,1,1,2,-484,684,-8460,-9,13,9
'2017-08-03 19:35:29.730,1,0,1,2,0,1,1,2,380,877,-8454,-42,-2,23,0,0,1,2,0,1,1,2,-494,698,-8490,3,25,7
'2017-08-03 19:35:29.740,1,0,1,2,0,1,1,2,390,860,-8485,-50,7,13,0,0,1,2,0,1,1,2,-505,714,-8519,-1,39,17
'2017-08-03 19:35:29.750,1,0,1,2,0,1,1,2,359,880,-8466,-60,1,20,0,0,1,2,0,1,1,2,-502,684,-8470,1,25,18
