시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-01 15:51:32.372,1,2,1,2,1,1,1,2,545,273,-8632,-486,-396,-61,0,1,0,0,0,0,0,0,799,546,-8631,-233,-152,142
'2017-08-01 15:51:32.382,1,2,1,2,1,1,1,2,538,340,-8603,-540,-586,-75,0,1,0,0,0,0,0,0,771,545,-8804,-231,-65,117
'2017-08-01 15:51:32.392,1,2,1,2,1,1,1,2,462,362,-8533,-506,-734,-79,0,1,0,0,0,0,0,0,779,580,-8812,-228,58,90
'2017-08-01 15:51:32.402,1,2,1,2,1,1,1,2,534,355,-8670,-510,-973,-80,0,1,0,0,0,0,0,0,764,670,-8896,-229,201,95
'2017-08-01 15:51:32.412,1,2,1,2,1,1,1,2,512,391,-8605,-489,-1230,-103,0,0,0,0,0,0,0,0,750,671,-8830,-214,340,111
'2017-08-01 15:51:32.422,1,2,1,2,1,1,1,2,422,390,-8528,-439,-1356,-119,0,0,0,0,0,0,0,0,754,708,-8841,-220,463,141
'2017-08-01 15:51:32.432,1,2,1,2,1,1,1,1,382,338,-8517,-414,-1442,-143,0,0,0,0,0,0,0,0,716,724,-8907,-316,644,194
'2017-08-01 15:51:32.442,1,2,1,2,1,1,1,1,325,378,-8416,-386,-1426,-147,0,0,0,0,0,0,0,0,780,505,-8946,-366,812,198
'2017-08-01 15:51:32.452,1,2,1,1,1,1,1,1,294,336,-8422,-389,-1349,-136,0,0,0,0,0,0,0,0,859,532,-8813,-432,1030,151
'2017-08-01 15:51:32.462,1,2,1,1,1,1,1,1,296,373,-8464,-376,-1332,-124,0,0,0,0,0,0,0,0,820,625,-8914,-652,1263,175
'2017-08-01 15:51:32.472,1,2,1,1,1,1,1,1,288,444,-8431,-323,-1331,-126,0,0,0,0,0,0,0,0,743,404,-9314,-715,1553,142
'2017-08-01 15:51:32.482,1,2,1,1,1,1,1,1,266,436,-8409,-240,-1323,-146,0,0,0,0,0,0,0,0,792,741,-9355,-704,1886,86
'2017-08-01 15:51:32.492,1,2,2,1,1,1,1,1,258,433,-8420,-170,-1319,-142,0,0,0,0,1,0,0,0,971,836,-9103,-582,2103,98
'2017-08-01 15:51:32.502,1,2,2,1,1,1,1,0,178,412,-8320,-120,-1254,-141,0,0,0,0,1,0,0,0,1009,917,-8920,-399,2247,144
'2017-08-01 15:51:32.512,1,2,2,1,1,1,1,0,152,392,-8330,-99,-1134,-150,0,1,0,0,1,0,0,0,984,1132,-8810,-342,2367,228
'2017-08-01 15:51:32.522,1,2,2,1,1,1,1,0,105,336,-8314,-92,-959,-139,0,1,0,0,1,0,0,0,1102,930,-8547,-337,2429,367
'2017-08-01 15:51:32.532,1,2,2,1,1,1,1,0,85,308,-8290,-96,-748,-100,0,1,0,0,1,0,0,0,1220,811,-8415,-335,2450,415
'2017-08-01 15:51:32.542,1,2,2,1,1,1,1,0,118,352,-8371,-160,-607,-35,0,1,0,0,1,0,0,0,1272,774,-8288,-373,2473,446
'2017-08-01 15:51:32.552,1,2,2,1,1,2,1,0,65,479,-8424,-167,-500,-45,0,1,0,0,1,0,0,0,1259,601,-8478,-433,2481,446
'2017-08-01 15:51:32.562,2,2,2,1,1,2,1,0,83,453,-8407,-139,-390,-89,0,1,0,0,1,0,0,0,1375,634,-8346,-505,2477,397
'2017-08-01 15:51:32.572,2,2,2,1,1,2,1,0,136,426,-8550,-160,-429,-117,0,1,0,0,1,0,0,0,1457,535,-8393,-657,2466,350
'2017-08-01 15:51:32.582,2,2,2,1,1,2,1,0,129,435,-8620,-181,-566,-103,0,1,0,0,1,0,0,0,1526,522,-8516,-729,2468,267
'2017-08-01 15:51:32.592,2,2,2,1,1,2,1,0,97,491,-8695,-140,-771,-134,0,0,0,0,1,0,0,0,1530,637,-8593,-776,2511,196
'2017-08-01 15:51:32.602,2,2,2,1,1,2,2,0,138,513,-8821,-149,-1086,-177,0,0,0,0,1,0,0,0,1567,802,-8554,-784,2563,161
'2017-08-01 15:51:32.612,2,2,2,0,1,2,2,0,50,579,-8900,-228,-1473,-264,0,0,0,0,1,0,0,0,1605,948,-8462,-772,2579,168
'2017-08-01 15:51:32.622,2,2,2,0,1,2,2,0,104,766,-9027,-356,-1970,-440,0,0,0,0,1,0,0,0,1648,1043,-8440,-747,2574,225
'2017-08-01 15:51:32.632,2,2,2,0,1,2,2,0,198,1005,-9252,-686,-2523,-858,0,0,0,0,1,0,0,0,1657,1180,-8358,-686,2549,290
'2017-08-01 15:51:32.642,2,2,2,0,1,2,2,0,58,756,-10009,-454,-3461,-1038,0,0,0,0,1,0,0,0,1664,1391,-8549,-748,2484,393
'2017-08-01 15:51:32.652,2,2,2,0,1,2,1,0,54,-309,-11093,-843,-4991,-796,0,0,0,0,1,0,0,0,1707,1659,-8737,-924,2464,559
'2017-08-01 15:51:32.662,2,2,2,0,1,2,1,0,-76,124,-10959,-1064,-6022,-598,0,0,0,0,1,0,0,0,1923,1916,-9136,-1125,2462,829
'2017-08-01 15:51:32.672,2,2,2,0,1,2,1,0,-187,1228,-11130,-1001,-7294,-462,0,0,0,0,0,0,0,0,1673,1616,-9551,-1091,2432,1197
'2017-08-01 15:51:32.682,2,2,2,0,2,2,1,0,-318,691,-13564,-1425,-8201,-820,0,0,0,0,0,0,0,0,1555,2524,-9706,-888,2366,1488
'2017-08-01 15:51:32.692,2,2,2,0,2,2,0,0,124,785,-12492,-327,-9629,-651,0,0,0,0,0,0,0,0,1144,3912,-10030,-1495,2272,2215
'2017-08-01 15:51:32.702,2,2,2,0,1,2,0,0,-36,1414,-12679,-549,-11289,-941,0,0,0,0,0,0,0,0,848,4785,-10328,-3609,1681,4108
'2017-08-01 15:51:32.712,2,2,2,0,1,1,0,0,-984,2711,-13225,116,-12731,-1090,0,0,0,0,0,0,0,0,1370,4753,-10448,-5563,973,5715
'2017-08-01 15:51:32.722,2,2,2,0,1,1,0,0,-272,718,-13211,-161,-13778,-1927,0,0,0,0,0,0,0,0,7340,7309,-11702,-9016,1332,7800
'2017-08-01 15:51:32.732,2,2,1,0,1,1,0,0,61,1313,-13761,1144,-15009,-1724,0,0,0,0,0,0,0,0,5655,-2519,-8773,-7421,-69,8737
'2017-08-01 15:51:32.742,2,2,1,0,1,1,0,0,-649,2164,-12366,1421,-16155,-2108,0,0,0,0,0,0,0,0,7075,-2609,-12580,-1665,-2671,7022
'2017-08-01 15:51:32.752,2,2,1,0,1,0,0,0,-1364,3364,-12828,2358,-17329,-2536,0,0,0,0,0,0,0,0,7319,-107,-11665,3620,-3473,5598
'2017-08-01 15:51:32.762,2,2,1,0,1,0,0,0,-3679,4564,-15286,2391,-18364,-3318,0,0,0,0,0,0,0,0,7601,3322,-11756,5194,-2885,5665
'2017-08-01 15:51:32.772,1,2,1,0,0,0,0,0,-2768,5803,-18729,611,-19077,-4419,0,0,0,0,0,0,0,0,6841,4696,-12067,3764,-1519,6816
'2017-08-01 15:51:32.782,1,1,1,0,0,0,0,0,-8084,9185,-20897,-1101,-18263,-6041,0,0,0,0,0,0,0,0,4997,4031,-12015,1616,-409,8253
'2017-08-01 15:51:32.792,0,1,1,0,0,0,0,0,-13814,2700,-23666,-7440,-17599,-9034,0,0,0,0,0,0,0,0,3067,2369,-11805,435,-398,9146
'2017-08-01 15:51:32.802,0,1,0,0,0,0,0,0,-12108,-4757,-25150,-6053,-18023,-12372,0,0,0,0,0,0,0,0,1890,706,-11348,821,-1039,9352
'2017-08-01 15:51:32.812,0,0,0,0,0,0,0,0,-17335,-5615,-13880,-3182,-17921,-15927,0,0,0,0,0,0,0,0,1522,195,-10801,1950,-1370,9236
'2017-08-01 15:51:32.822,0,0,0,0,0,0,0,0,-6552,707,-14826,-2472,-6435,-15636,0,0,0,0,0,0,0,0,1143,320,-10372,2644,-1026,9161
'2017-08-01 15:51:32.832,0,0,0,0,0,0,0,0,-10195,-2262,-17999,-304,117,-12619,0,0,0,0,0,0,0,0,505,447,-9873,2629,-379,9171
'2017-08-01 15:51:32.842,0,0,0,0,0,0,0,0,-9987,-1944,-18321,1739,1652,-10054,0,0,0,0,0,0,0,0,-574,79,-9740,2440,130,9050
'2017-08-01 15:51:32.852,0,0,0,0,0,0,0,0,-7488,-917,-14989,3174,133,-7258,0,0,0,0,0,0,0,0,-1944,-219,-9412,2338,-2,8518
'2017-08-01 15:51:32.862,0,0,0,0,0,0,0,0,-3031,-194,-12222,4164,-1388,-4390,0,0,0,0,0,0,0,0,-2977,-688,-8881,2418,-759,7635
'2017-08-01 15:51:32.872,0,0,0,0,0,0,0,0,1564,490,-11819,5302,-1778,-1378,0,0,0,0,0,0,0,0,-3458,-1066,-8314,2616,-1590,6690
'2017-08-01 15:51:32.882,0,0,0,0,0,0,0,0,6343,1486,-11380,7134,-235,3168,0,0,0,0,0,0,0,0,-3588,-1218,-7415,2867,-2109,5913
'2017-08-01 15:51:32.892,0,0,0,0,0,0,0,0,12778,3813,-8613,7079,2174,5496,0,0,0,0,0,0,0,0,-4074,-1156,-6712,2993,-2269,5323
'2017-08-01 15:51:32.902,0,0,0,0,0,0,0,0,14929,5197,-5935,5525,5358,6635,0,0,0,0,0,0,0,0,-5080,-977,-6146,2774,-2677,4748
'2017-08-01 15:51:32.912,0,0,0,0,0,0,0,0,14759,6070,-3926,2745,8286,5973,0,0,0,0,0,0,0,0,-5649,-1105,-5773,2557,-3480,3978
'2017-08-01 15:51:32.922,0,0,0,0,0,0,0,0,13158,5493,-2376,-893,9919,4159,0,0,0,0,0,0,0,0,-5821,-985,-5557,2484,-4361,3162
'2017-08-01 15:51:32.932,0,0,0,0,0,0,0,0,11579,3482,-761,-3003,10057,2314,0,0,0,0,0,0,0,0,-5328,-734,-5268,2215,-5079,2477
'2017-08-01 15:51:32.942,0,0,0,0,0,0,0,0,11333,1627,-584,-2776,9763,942,0,0,0,0,0,0,0,0,-4491,-981,-5138,2096,-5178,2080
'2017-08-01 15:51:32.952,0,0,0,0,0,0,0,0,11899,1492,-1268,-1396,10478,252,0,0,0,0,0,0,0,0,-4729,-818,-5181,2160,-4969,1703
'2017-08-01 15:51:32.962,0,0,0,0,0,0,0,0,11370,2162,-1185,-288,12261,-88,0,0,0,0,0,0,0,0,-5321,-63,-5353,1797,-5360,1361
'2017-08-01 15:51:32.972,0,0,0,0,0,0,0,0,9541,2853,-1114,-12,13714,-550,0,0,0,0,0,0,0,0,-4844,-376,-5465,1156,-6211,1272
'2017-08-01 15:51:32.982,0,0,0,0,0,0,0,0,7950,3359,-639,-615,14218,-1206,0,0,0,0,0,0,0,0,-3849,-1051,-5485,1092,-6715,1274
'2017-08-01 15:51:32.992,0,0,0,0,0,0,0,0,6932,3420,-1079,-1880,14416,-1932,0,0,0,0,0,0,0,0,-3624,-815,-5501,1255,-6811,1223
'2017-08-01 15:51:33.002,0,0,0,0,0,0,0,0,6342,2698,-1703,-3225,14894,-2348,0,0,0,0,0,0,0,0,-3309,-481,-5527,1244,-6988,1123
'2017-08-01 15:51:33.012,0,0,0,0,0,0,0,0,5553,1732,-2268,-4094,15736,-2208,0,0,0,0,0,0,0,0,-3089,-347,-5808,1030,-6888,947
'2017-08-01 15:51:33.022,0,0,0,0,0,0,0,0,4197,888,-2840,-4264,16543,-1671,0,0,0,0,0,0,0,0,-3186,-155,-5954,589,-6650,602
'2017-08-01 15:51:33.032,0,0,0,0,0,0,0,0,2814,1000,-3938,-4492,17316,-763,0,0,0,0,0,0,0,0,-3180,-87,-6139,-41,-6694,227
'2017-08-01 15:51:33.042,0,0,0,0,0,0,0,0,135,763,-3978,-5055,17795,470,0,0,0,0,0,0,0,0,-2718,-558,-6401,-477,-6840,-126
'2017-08-01 15:51:33.052,0,0,0,0,0,0,0,0,-2496,360,-4256,-5774,17192,1659,0,0,0,0,0,0,0,0,-2258,-533,-6698,-635,-6873,-623
'2017-08-01 15:51:33.062,0,0,0,0,0,0,0,0,-3885,-353,-4827,-6350,15971,2861,0,0,0,0,0,0,0,0,-1671,-153,-6816,-939,-6845,-1180
'2017-08-01 15:51:33.072,0,0,0,0,0,0,0,0,-5201,-1449,-5865,-6636,14742,3743,0,0,0,0,0,0,0,0,-1020,25,-6526,-1480,-6587,-1720
'2017-08-01 15:51:33.082,0,0,0,0,0,0,0,0,-7095,-2966,-6796,-6175,13611,4083,0,0,0,0,0,0,0,0,-396,92,-6182,-2068,-6037,-2288
'2017-08-01 15:51:33.092,0,0,0,0,0,0,0,0,-10410,-4144,-7501,-5018,12045,3961,0,0,0,0,0,0,0,0,203,100,-5757,-2736,-5283,-2794
'2017-08-01 15:51:33.102,0,0,0,0,0,0,0,0,-13008,-4285,-8502,-3852,9796,3658,0,0,0,0,0,0,0,0,641,-272,-5536,-3333,-4329,-3222
'2017-08-01 15:51:33.112,0,0,0,0,0,0,0,0,-14464,-3945,-9344,-3290,7793,3620,0,0,0,0,0,0,0,0,902,-373,-5462,-3687,-3164,-3633
'2017-08-01 15:51:33.122,0,0,0,0,0,0,0,0,-16113,-3518,-9515,-3032,6387,4194,0,0,0,0,0,0,0,0,196,-372,-6061,-4163,-2089,-3905
'2017-08-01 15:51:33.132,0,0,0,0,0,0,0,0,-17990,-2530,-8767,-2825,4979,5274,0,0,0,0,0,0,0,0,-664,-1134,-7177,-4377,-1730,-4089
'2017-08-01 15:51:33.142,0,0,0,0,0,0,0,0,-22853,-3905,-10271,-2304,2684,6362,0,0,0,0,0,0,0,0,-1314,-1362,-8402,-4164,-2275,-4055
'2017-08-01 15:51:33.152,0,0,0,1,0,0,0,0,-29992,-4766,7162,1960,-16765,11129,0,0,0,0,0,0,0,0,-757,-1696,-9454,-3722,-3456,-3698
'2017-08-01 15:51:33.162,0,0,0,1,0,0,0,0,603,-7094,-23271,1594,-16999,4211,0,0,0,0,0,0,0,0,32,-1996,-10165,-2926,-4382,-3045
'2017-08-01 15:51:33.172,0,0,0,1,0,0,0,0,-3240,1552,-7876,367,44,-460,0,0,0,0,0,0,0,0,952,-2068,-10383,-1792,-5057,-2313
'2017-08-01 15:51:33.182,0,0,0,1,0,0,0,0,2585,-519,-7513,-295,544,-451,0,0,0,0,0,0,0,0,1923,-1780,-10072,-664,-5120,-1506
'2017-08-01 15:51:33.192,0,0,0,1,0,0,0,0,1921,892,-7170,-728,532,-76,0,0,0,0,0,0,0,0,2410,-1516,-9656,51,-4579,-766
'2017-08-01 15:51:33.202,0,1,0,1,0,1,0,0,395,777,-9270,139,36,-244,0,0,0,0,0,0,0,0,2461,-1326,-9223,445,-3891,-373
'2017-08-01 15:51:33.212,0,1,1,1,0,1,1,0,80,1187,-8692,486,-1057,-446,0,0,0,0,0,0,0,0,2580,-1043,-8741,747,-3265,-460
'2017-08-01 15:51:33.222,0,1,1,1,0,1,1,0,51,339,-8461,849,-1052,-472,0,0,0,0,0,0,0,0,2852,-536,-8458,772,-2433,-765
'2017-08-01 15:51:33.232,1,2,1,1,0,1,1,1,-86,280,-8475,900,-610,-407,0,0,0,0,0,0,0,0,3489,-15,-8315,534,-1094,-1116
'2017-08-01 15:51:33.242,1,2,1,1,0,1,1,1,-8,380,-8222,839,-256,-219,0,0,0,0,0,0,0,0,4689,67,-8239,253,925,-1235
'2017-08-01 15:51:33.252,1,2,1,1,1,1,1,1,178,157,-8311,803,165,-7,0,0,0,0,0,0,0,0,4739,256,-8634,65,3377,-1237
'2017-08-01 15:51:33.262,1,2,1,1,1,1,1,1,133,391,-8586,546,330,83,0,0,0,0,0,0,0,0,2214,1610,-9591,-796,4576,-1301
'2017-08-01 15:51:33.272,1,2,1,1,1,1,1,1,321,460,-8618,521,341,83,0,0,0,0,0,0,0,0,-257,1580,-9989,-2201,3047,-1677
'2017-08-01 15:51:33.282,1,2,1,1,1,1,1,1,259,353,-8610,515,401,63,0,0,0,0,0,0,0,0,-139,441,-9487,-2686,36,-2322
'2017-08-01 15:51:33.292,1,2,1,2,1,1,1,1,222,230,-8560,444,505,86,0,0,0,0,0,0,0,0,2005,94,-8493,-1998,-1744,-2515
'2017-08-01 15:51:33.302,1,2,2,2,1,1,1,1,282,211,-8571,264,674,131,0,0,0,0,0,0,0,0,3887,493,-7542,-1513,-1189,-1677
'2017-08-01 15:51:33.312,1,2,2,2,1,1,1,1,329,294,-8714,88,708,165,0,0,0,0,0,0,0,0,10018,5144,-14531,-2481,973,-86
'2017-08-01 15:51:33.322,1,2,2,2,1,1,1,1,408,396,-8601,-6,632,132,0,0,0,0,0,0,0,0,8364,1332,-4707,-7119,4285,1195
'2017-08-01 15:51:33.332,1,2,2,2,1,1,1,1,361,407,-8630,0,605,76,0,0,0,0,0,0,0,0,8921,2502,-9967,-7896,6858,1047
'2017-08-01 15:51:33.342,1,2,2,2,1,1,1,1,377,290,-8650,-38,564,48,0,0,0,0,0,0,0,0,-400,3846,-11205,-1935,8041,821
'2017-08-01 15:51:33.352,1,2,2,2,1,1,1,2,408,313,-8646,-178,481,26,0,0,0,0,0,0,0,0,-771,2079,-11433,1799,6229,1047
'2017-08-01 15:51:33.362,1,2,2,2,1,2,2,2,368,304,-8599,-273,432,38,0,0,0,0,0,0,0,0,-39,1487,-10438,778,5063,563
'2017-08-01 15:51:33.372,1,2,2,2,1,2,2,2,379,317,-8562,-354,440,52,0,0,0,0,0,0,0,0,-105,801,-9330,1087,4997,-44
'2017-08-01 15:51:33.382,1,2,2,2,1,2,2,2,404,351,-8656,-437,429,56,0,0,0,0,0,0,0,0,-425,246,-9223,484,4040,-762
'2017-08-01 15:51:33.392,1,2,2,2,1,2,2,2,413,391,-8621,-494,387,42,0,0,0,0,0,0,0,0,818,307,-9294,703,2514,-850
'2017-08-01 15:51:33.402,1,2,2,2,1,2,2,2,437,424,-8592,-524,339,38,0,0,0,0,0,0,0,0,607,85,-9125,612,486,-58
'2017-08-01 15:51:33.412,1,2,2,2,1,2,2,2,409,388,-8611,-545,272,22,0,0,0,0,0,0,0,1,132,53,-8059,230,-785,45
'2017-08-01 15:51:33.422,1,2,2,2,1,2,2,2,460,408,-8597,-600,192,10,0,0,0,1,0,0,0,1,-340,104,-7784,126,-1513,-147
'2017-08-01 15:51:33.432,1,2,2,2,1,2,2,2,423,422,-8634,-669,83,3,0,0,0,1,0,0,0,1,-382,464,-8108,257,-2246,-219
'2017-08-01 15:51:33.442,1,2,1,2,1,2,2,2,467,432,-8667,-731,-67,8,0,0,0,1,0,0,0,1,-492,344,-8240,262,-2651,-184
'2017-08-01 15:51:33.452,1,2,1,2,1,2,2,2,508,492,-8620,-764,-283,-4,0,0,0,2,0,0,0,1,-643,455,-8548,54,-2926,-182
'2017-08-01 15:51:33.462,1,2,1,2,1,2,2,1,491,546,-8552,-710,-494,-15,0,0,0,2,0,0,0,2,-652,365,-8894,-47,-2438,-27
'2017-08-01 15:51:33.472,1,2,1,2,1,2,2,1,483,567,-8557,-597,-710,-89,0,0,0,2,0,0,0,2,-682,232,-8625,-279,-1816,37
'2017-08-01 15:51:33.482,1,2,1,2,1,2,2,1,465,574,-8552,-512,-984,-155,0,0,0,2,0,0,0,2,-594,188,-8557,-750,-1604,44
'2017-08-01 15:51:33.492,1,2,1,1,1,2,2,1,478,536,-8599,-419,-1265,-196,0,0,0,2,0,1,0,2,-540,200,-8361,-1144,-1663,2
'2017-08-01 15:51:33.502,1,2,1,1,1,2,2,1,429,516,-8604,-351,-1515,-230,0,0,0,2,0,1,0,2,-681,424,-8175,-1372,-1803,-45
'2017-08-01 15:51:33.512,1,2,1,1,1,2,2,1,341,533,-8500,-315,-1670,-241,0,0,0,2,0,1,1,2,-756,570,-8261,-1459,-1820,20
'2017-08-01 15:51:33.522,1,2,1,1,1,2,2,1,308,473,-8525,-299,-1753,-241,0,0,0,2,0,1,1,2,-868,515,-8646,-1535,-1536,85
'2017-08-01 15:51:33.532,1,2,1,1,1,2,2,1,212,435,-8560,-328,-1825,-211,0,0,0,2,0,1,1,2,-839,534,-8396,-1547,-1362,88
'2017-08-01 15:51:33.542,1,2,1,1,1,2,2,0,264,596,-8561,-387,-1901,-178,0,0,0,2,0,1,1,2,-825,645,-8258,-1478,-1451,80
'2017-08-01 15:51:33.552,1,2,2,1,1,2,2,0,246,716,-8475,-427,-1991,-248,0,0,0,2,0,1,1,2,-885,686,-8497,-1382,-1544,95
'2017-08-01 15:51:33.562,1,2,2,1,1,2,2,0,259,611,-8391,-466,-2049,-404,0,0,0,2,0,1,2,2,-982,702,-8729,-1308,-1415,115
'2017-08-01 15:51:33.572,1,2,2,0,1,2,2,0,80,958,-8422,-534,-2076,-574,0,0,0,2,0,1,2,2,-983,728,-8715,-1356,-1181,141
'2017-08-01 15:51:33.582,1,2,2,0,1,2,2,0,108,956,-8386,-657,-2120,-816,0,0,0,2,0,1,2,2,-924,746,-8484,-1401,-1094,150
'2017-08-01 15:51:33.592,1,2,2,0,1,2,2,0,-124,118,-8693,-994,-2001,-913,0,0,0,2,0,1,2,2,-941,880,-8454,-1353,-1144,134
'2017-08-01 15:51:33.602,1,2,2,0,1,2,2,0,-52,196,-8432,-1141,-2049,-585,0,0,0,2,0,1,2,2,-986,878,-8531,-1262,-1153,125
'2017-08-01 15:51:33.612,2,2,2,0,1,2,2,0,-211,40,-8349,-895,-1877,-311,0,0,0,2,0,2,2,2,-1028,919,-8645,-1197,-1082,128
'2017-08-01 15:51:33.622,2,2,2,0,1,2,2,0,-207,531,-8107,-581,-1638,-70,0,0,0,2,0,2,2,2,-1086,895,-8265,-1133,-983,100
'2017-08-01 15:51:33.632,2,2,2,0,1,2,2,0,-236,627,-8261,-521,-1346,-59,0,0,0,2,0,2,2,2,-1086,1026,-8460,-1008,-979,110
'2017-08-01 15:51:33.642,2,2,2,0,2,2,2,0,-217,757,-8301,-447,-1173,-75,0,0,0,2,0,2,2,2,-1121,905,-8517,-903,-858,118
'2017-08-01 15:51:33.652,2,2,2,0,2,2,2,0,-224,786,-8442,-346,-1118,-165,0,0,0,2,0,2,2,2,-1101,912,-8423,-893,-799,101
'2017-08-01 15:51:33.662,2,2,2,0,2,2,2,0,-232,801,-8567,-290,-1129,-243,0,0,0,2,0,2,2,2,-1088,1016,-8452,-843,-831,66
'2017-08-01 15:51:33.672,2,2,2,0,2,2,2,0,-149,695,-9057,-297,-1347,-283,0,0,0,2,0,2,2,2,-1148,1043,-8542,-746,-757,34
'2017-08-01 15:51:33.682,2,2,2,0,2,2,2,0,-255,664,-9192,-348,-1772,-278,0,0,0,2,0,2,2,2,-1169,1078,-8291,-617,-684,19
'2017-08-01 15:51:33.692,2,2,2,0,2,2,2,0,-190,642,-9376,-512,-2275,-299,0,0,0,2,0,2,2,2,-1170,1050,-8359,-479,-735,19
'2017-08-01 15:51:33.702,2,2,2,0,2,2,2,0,-224,588,-9731,-800,-2937,-330,0,0,0,2,0,2,2,2,-1109,982,-8656,-509,-743,20
'2017-08-01 15:51:33.712,2,2,2,0,2,2,2,0,-307,591,-10051,-1236,-3749,-284,0,0,0,2,0,2,2,2,-1162,984,-8456,-684,-704,-9
'2017-08-01 15:51:33.722,2,2,2,0,2,2,2,0,-316,876,-10201,-1641,-4695,-266,0,0,0,2,0,2,2,2,-1244,1144,-8508,-760,-609,-24
'2017-08-01 15:51:33.732,2,2,2,0,2,2,2,0,-550,776,-10806,-1971,-5508,-353,0,0,0,2,0,1,2,2,-1313,1185,-8503,-657,-389,18
'2017-08-01 15:51:33.742,2,2,2,0,2,2,1,0,-552,643,-11140,-2488,-6408,-406,0,0,0,2,0,1,2,2,-1273,1112,-8284,-541,-225,58
'2017-08-01 15:51:33.752,2,2,2,0,2,2,1,0,-252,183,-12008,-2276,-7644,-229,0,0,0,2,0,1,2,2,-1351,1202,-8385,-447,-70,97
'2017-08-01 15:51:33.762,2,2,2,0,2,2,1,0,-562,1334,-11414,-1760,-8690,34,0,0,0,2,0,1,2,2,-1306,1177,-8473,-300,174,113
'2017-08-01 15:51:33.772,2,2,1,0,2,2,1,0,-681,1490,-11741,-1789,-9871,-137,0,0,0,2,0,1,2,2,-1371,1189,-8506,-173,523,128
