시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-01 15:29:54.340,0,0,0,0,0,0,0,0,-14643,-2279,-8142,15,-860,3465,1,1,0,1,0,1,0,1,-220,594,-8476,93,141,25
'2017-08-01 15:29:54.350,0,0,0,0,0,0,0,0,-14166,-2093,-8102,462,-2639,3196,1,1,0,1,0,1,0,1,-221,587,-8446,93,141,25
'2017-08-01 15:29:54.360,0,0,0,0,0,0,0,0,-21787,-6063,-12253,2866,-4972,3426,1,1,0,1,0,1,0,1,-220,566,-8435,93,141,25
'2017-08-01 15:29:54.370,0,0,0,0,0,0,0,0,-13329,-942,-1148,7932,-8935,3261,1,1,0,1,0,1,0,1,-225,568,-8452,93,141,25
'2017-08-01 15:29:54.380,0,0,0,0,0,0,0,0,-2926,1294,-11182,10243,-10284,2436,1,1,0,1,0,1,0,1,-207,544,-8417,3,-34,-5
'2017-08-01 15:29:54.390,0,0,0,0,0,0,0,0,4713,3469,-9253,12114,-8718,3219,1,1,0,1,0,1,0,1,-202,548,-8427,14,-70,-13
'2017-08-01 15:29:54.400,0,0,0,0,0,0,0,0,4003,2377,-12934,11330,-6526,4163,1,1,0,1,0,1,0,1,-210,582,-8434,0,-66,-12
'2017-08-01 15:29:54.410,0,0,0,0,0,0,0,0,2281,692,-7317,11585,-5592,4612,1,1,0,1,0,1,0,1,-201,545,-8423,14,-79,-10
'2017-08-01 15:29:54.420,0,0,0,1,0,0,0,1,3012,-4127,-12988,8260,-7765,4205,1,1,0,1,0,1,0,1,-228,559,-8465,27,-66,1
'2017-08-01 15:29:54.430,0,0,0,1,0,0,0,1,1741,-4186,-9694,4353,-9134,3188,1,1,0,1,0,1,0,1,-216,570,-8419,25,-61,-7
