시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-01 11:24:27.084,2,2,2,0,1,2,1,0,-306,-90,-12207,594,-3791,-798,1,1,2,0,0,0,0,0,417,666,-8445,144,819,124
'2017-08-01 11:24:27.094,2,2,2,0,1,2,1,0,-325,594,-12953,533,-5838,-569,1,1,2,0,0,0,0,0,417,666,-8445,144,819,124
'2017-08-01 11:24:27.104,2,2,2,0,1,2,0,0,-1316,1054,-16182,621,-8770,-480,1,1,2,0,0,0,0,0,399,631,-8463,144,819,124
'2017-08-01 11:24:27.114,2,2,2,0,1,2,0,0,470,368,-16372,796,-12094,-522,1,1,2,0,0,0,0,0,397,569,-8419,144,819,124
'2017-08-01 11:24:27.124,2,2,2,0,1,1,0,0,1268,1701,-17807,1702,-15936,-426,1,1,2,0,0,0,0,0,405,639,-8420,144,819,124
'2017-08-01 11:24:27.134,2,2,2,0,1,1,0,0,862,1231,-20579,1993,-19504,-696,1,1,2,0,0,0,0,0,412,641,-8423,21,38,3
'2017-08-01 11:24:27.144,2,2,2,0,1,1,0,0,1264,691,-16774,1908,-22806,-1158,1,1,2,0,0,0,0,0,422,609,-8437,28,49,-3
'2017-08-01 11:24:27.154,1,2,2,0,1,1,0,0,2491,-175,-16990,2096,-25754,-1118,1,1,2,0,0,0,0,0,381,627,-8397,21,37,0
'2017-08-01 11:24:27.164,1,2,2,0,1,1,0,0,3092,-2270,-19589,1129,-27091,-610,1,1,2,0,0,0,0,0,388,654,-8437,12,31,1
'2017-08-01 11:24:27.174,1,2,2,0,0,1,0,0,3886,-2108,-12472,1227,-27173,136,1,1,2,0,0,0,0,0,408,594,-8427,9,27,8
'2017-08-01 11:24:27.184,1,2,1,0,0,0,0,0,4268,204,-9864,1683,-27099,834,1,1,2,0,0,0,0,0,405,642,-8444,-8,-10,-8
'2017-08-01 11:24:27.194,1,1,1,0,0,0,0,0,5189,1557,-5380,-44,-25660,390,1,1,2,0,0,0,0,0,430,645,-8391,-16,-19,0
'2017-08-01 11:24:27.204,0,1,1,0,0,0,0,0,6907,85,5088,-1921,-24140,177,1,1,2,0,0,0,0,0,435,626,-8428,-20,-68,-7
'2017-08-01 11:24:27.214,0,0,1,0,0,0,0,0,7038,-2074,575,247,-21265,904,1,1,2,0,0,0,0,0,451,629,-8385,-24,-102,-4
'2017-08-01 11:24:27.224,0,0,1,0,0,0,0,0,23771,-375,-606,4523,-16177,2099,1,1,2,0,0,0,0,0,423,665,-8438,-31,-143,0
