시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-01 11:04:11.544,1,1,1,2,0,0,0,2,-283,455,-8507,8,-14,18,1,0,0,2,0,0,0,1,549,717,-8468,-30,-32,3
'2017-08-01 11:04:11.554,1,1,1,2,0,0,0,2,-315,466,-8460,15,-33,13,1,0,0,2,0,0,0,1,529,690,-8483,-42,-22,6
'2017-08-01 11:04:11.564,1,1,1,2,0,0,0,2,-288,475,-8484,16,-56,16,1,0,0,2,0,0,0,1,568,692,-8479,-39,-21,12
'2017-08-01 11:04:11.574,1,1,1,2,0,0,0,2,-284,441,-8469,13,-55,20,1,0,0,2,0,0,0,1,553,699,-8446,-27,-27,7
'2017-08-01 11:04:11.584,1,1,1,2,0,0,0,2,-276,442,-8503,3,-76,17,1,0,0,2,0,0,0,1,555,699,-8449,-33,-21,7
'2017-08-01 11:04:11.594,1,1,1,2,0,0,0,2,-300,448,-8452,6,-79,23,1,0,0,2,0,0,0,1,548,688,-8482,-40,-32,12
'2017-08-01 11:04:11.604,1,1,1,2,0,0,0,2,-293,453,-8479,18,-84,21,1,0,0,2,0,0,0,1,547,712,-8453,-34,-43,8
'2017-08-01 11:04:11.614,1,1,1,2,0,0,0,2,-296,436,-8477,23,-75,29,1,0,0,2,0,0,0,1,554,680,-8430,-34,-53,0
'2017-08-01 11:04:11.624,1,1,1,2,0,0,0,2,-308,443,-8463,30,-67,18,1,0,0,2,0,0,0,1,545,717,-8487,-41,-52,1
'2017-08-01 11:04:11.634,1,1,1,2,0,0,0,2,-320,428,-8474,31,-78,27,1,0,0,2,0,0,0,1,561,693,-8477,-36,-49,6
'2017-08-01 11:04:11.644,1,1,1,2,0,0,0,2,-314,467,-8488,44,-65,20,1,0,0,2,0,0,0,1,535,704,-8443,-31,-66,2
'2017-08-01 11:04:11.654,1,1,1,2,0,0,0,2,-303,469,-8478,53,-71,15,1,0,0,2,0,0,0,1,582,698,-8515,-36,-55,3
'2017-08-01 11:04:11.664,1,1,1,2,0,0,0,2,-313,436,-8468,47,-73,20,1,0,0,2,0,0,0,1,533,724,-8503,-49,-60,12
'2017-08-01 11:04:11.674,1,1,1,2,0,0,0,2,-320,437,-8496,44,-78,17,1,0,0,2,0,0,1,1,545,704,-8481,-47,-54,8
'2017-08-01 11:04:11.684,1,1,1,2,0,0,0,2,-299,430,-8463,38,-78,11,1,0,0,2,0,0,1,1,549,699,-8467,-58,-41,7
'2017-08-01 11:04:11.694,1,1,1,2,0,0,0,2,-300,436,-8508,37,-85,14,1,0,0,2,0,0,1,1,552,700,-8483,-71,-36,18
'2017-08-01 11:04:11.704,1,1,1,2,0,0,0,2,-303,451,-8509,39,-99,12,1,0,0,2,0,0,1,1,544,671,-8475,-96,-47,13
'2017-08-01 11:04:11.714,1,1,1,2,0,0,0,2,-333,409,-8473,42,-104,15,1,0,0,2,0,0,1,1,547,713,-8475,-118,-59,13
'2017-08-01 11:04:11.724,1,1,1,2,0,0,0,2,-299,444,-8488,50,-113,-1,1,0,0,2,0,0,1,1,553,706,-8499,-134,-65,13
'2017-08-01 11:04:11.734,1,1,1,2,0,0,0,2,-332,421,-8479,39,-107,10,1,0,0,2,0,0,1,1,559,727,-8446,-136,-78,10
'2017-08-01 11:04:11.744,1,1,1,2,0,0,0,2,-321,414,-8462,37,-97,2,1,0,0,2,0,0,1,1,558,762,-8467,-127,-89,17
'2017-08-01 11:04:11.754,1,1,1,2,0,0,0,2,-311,428,-8430,25,-88,13,1,0,0,2,0,0,1,1,549,735,-8490,-111,-107,18
'2017-08-01 11:04:11.764,1,1,1,2,0,0,0,2,-319,423,-8471,27,-75,9,1,0,0,2,0,0,1,1,546,759,-8456,-95,-100,7
'2017-08-01 11:04:11.774,1,1,1,2,0,0,0,2,-327,416,-8475,17,-59,11,1,0,0,2,0,0,1,2,532,719,-8516,-100,-85,13
'2017-08-01 11:04:11.784,1,1,1,2,0,0,0,2,-313,430,-8476,10,-51,17,1,0,0,2,0,0,1,2,546,731,-8470,-107,-100,8
'2017-08-01 11:04:11.794,1,1,1,2,0,0,0,2,-334,408,-8488,8,-33,13,1,0,0,2,0,0,1,2,538,725,-8483,-111,-79,11
'2017-08-01 11:04:11.804,1,1,1,2,0,0,0,2,-342,426,-8478,7,-24,15,1,0,0,2,0,0,1,2,547,750,-8488,-109,-68,7
'2017-08-01 11:04:11.814,1,1,1,2,0,0,0,2,-326,442,-8493,16,-2,10,1,0,0,2,0,0,1,2,554,756,-8474,-94,-85,10
'2017-08-01 11:04:11.824,1,1,1,2,0,0,0,2,-328,422,-8474,26,-6,17,1,0,0,2,0,0,1,2,527,750,-8469,-103,-74,2
'2017-08-01 11:04:11.834,1,1,1,2,0,0,0,2,-332,396,-8485,27,-2,15,1,0,0,2,0,0,1,2,549,762,-8492,-115,-82,-4
'2017-08-01 11:04:11.844,1,1,1,2,0,0,0,2,-299,427,-8490,30,-20,13,1,0,0,2,0,0,1,2,515,774,-8486,-122,-55,3
'2017-08-01 11:04:11.854,1,1,1,2,0,0,0,1,-315,395,-8502,28,-25,17,1,0,0,2,0,0,1,2,524,773,-8493,-105,-30,-3
'2017-08-01 11:04:11.864,1,1,1,2,0,0,0,1,-305,441,-8475,24,-33,16,1,0,0,2,0,0,1,2,526,748,-8512,-103,-6,-4
'2017-08-01 11:04:11.874,1,1,1,2,0,0,0,1,-299,432,-8526,18,-69,25,1,0,0,2,0,0,1,2,539,786,-8497,-89,12,0
'2017-08-01 11:04:11.884,1,1,1,2,0,0,0,1,-325,391,-8505,28,-87,10,1,0,0,2,0,0,1,2,539,745,-8463,-99,22,-13
'2017-08-01 11:04:11.894,1,1,1,2,0,0,0,1,-321,457,-8505,39,-125,12,1,0,0,2,0,0,1,2,533,769,-8448,-108,42,-1
'2017-08-01 11:04:11.904,1,1,1,2,0,0,0,1,-334,401,-8477,43,-147,14,1,1,1,2,0,1,1,2,509,789,-8472,-117,105,19
'2017-08-01 11:04:11.914,1,1,1,2,0,0,0,1,-332,412,-8499,49,-149,9,1,1,1,2,0,1,1,2,508,800,-8529,-118,185,5
'2017-08-01 11:04:11.924,1,0,1,2,0,0,0,1,-339,417,-8492,36,-145,19,1,1,1,2,0,1,1,2,554,765,-8538,-102,216,17
'2017-08-01 11:04:11.934,1,0,1,2,0,0,0,1,-330,420,-8533,32,-142,6,1,1,1,2,0,1,1,2,575,765,-8483,-103,227,12
'2017-08-01 11:04:11.944,1,0,1,2,0,0,0,1,-345,433,-8479,42,-135,-7,1,1,1,2,0,1,1,2,583,824,-8479,-102,212,5
'2017-08-01 11:04:11.954,1,0,1,2,0,0,0,1,-319,414,-8497,49,-144,-1,1,1,1,2,0,1,1,2,598,776,-8414,-82,196,6
'2017-08-01 11:04:11.964,1,0,1,2,0,0,0,1,-337,422,-8515,60,-162,-15,1,1,1,2,0,1,1,2,607,818,-8483,-99,162,-13
'2017-08-01 11:04:11.974,1,0,1,2,0,0,0,1,-363,388,-8494,60,-173,-14,1,1,1,2,0,1,1,2,590,801,-8454,-93,149,-14
'2017-08-01 11:04:11.984,1,0,1,2,0,0,0,1,-338,405,-8476,65,-187,-21,1,1,1,2,0,1,1,2,580,804,-8472,-76,155,-24
'2017-08-01 11:04:11.994,1,0,1,2,0,0,0,1,-270,410,-8365,60,-223,-7,1,1,1,2,0,1,1,2,555,849,-8524,-9,174,-18
'2017-08-01 11:04:12.004,1,0,1,1,0,0,0,1,-105,476,-8405,75,-428,-16,1,1,1,2,0,1,1,2,612,870,-8500,100,204,-14
'2017-08-01 11:04:12.014,1,0,1,1,0,0,0,1,-318,414,-8570,139,-673,-29,1,1,1,2,0,1,1,2,632,814,-8466,169,174,-2
'2017-08-01 11:04:12.024,1,0,1,1,0,0,0,1,-427,406,-8635,188,-761,-24,1,1,1,2,0,1,1,2,628,749,-8445,159,150,-17
'2017-08-01 11:04:12.034,1,0,1,1,0,0,0,1,-349,348,-8578,159,-830,-18,1,1,1,2,0,1,1,2,638,747,-8446,121,92,-15
'2017-08-01 11:04:12.044,1,1,1,1,0,0,0,1,-359,438,-8670,145,-947,-26,1,1,1,2,0,1,1,2,640,720,-8429,70,31,-21
'2017-08-01 11:04:12.054,1,1,1,1,0,0,0,0,-439,364,-8669,140,-1044,-42,1,1,1,2,0,1,1,2,647,785,-8380,-4,-37,-28
'2017-08-01 11:04:12.064,1,1,1,1,0,0,0,0,-449,342,-8657,82,-1111,-41,1,1,1,2,0,1,1,2,632,727,-8400,-65,-128,-37
'2017-08-01 11:04:12.074,1,1,1,1,0,0,0,0,-433,402,-8740,17,-1188,-56,1,1,1,2,0,1,1,2,629,737,-8472,-146,-201,-64
'2017-08-01 11:04:12.084,1,1,1,1,0,0,0,0,-441,512,-8789,-2,-1301,-119,1,1,1,2,0,1,1,2,603,822,-8430,-169,-244,-58
'2017-08-01 11:04:12.094,1,1,1,0,0,0,0,0,-481,489,-8807,-26,-1491,-121,1,1,1,2,0,1,1,2,616,804,-8443,-197,-273,-52
'2017-08-01 11:04:12.104,1,1,1,0,0,0,0,0,-467,404,-8842,-119,-1804,-105,1,1,1,2,0,1,1,2,587,762,-8423,-234,-300,-47
'2017-08-01 11:04:12.114,1,0,1,0,0,0,0,0,-1595,629,-9070,-56,-2324,-104,1,1,1,2,0,1,1,2,610,758,-8392,-313,-352,-52
'2017-08-01 11:04:12.124,1,0,1,0,0,0,0,0,-567,1031,-9903,4,-2731,-151,1,1,1,2,0,1,1,2,576,781,-8368,-471,-471,-70
'2017-08-01 11:04:12.134,1,0,0,0,0,0,0,0,-167,1284,-11770,870,-3836,-82,1,1,1,2,0,1,1,2,608,811,-8386,-552,-560,-86
'2017-08-01 11:04:12.144,0,0,0,0,0,0,0,0,-270,1974,-12121,-356,-4155,-1002,1,1,1,2,0,1,1,2,579,850,-8416,-610,-692,-106
'2017-08-01 11:04:12.154,0,0,0,0,0,0,0,0,-2244,2015,-12548,-967,-4578,-1721,1,1,1,2,0,1,1,2,583,857,-8448,-655,-866,-107
'2017-08-01 11:04:12.164,0,0,0,0,0,0,0,0,-4597,1251,-13669,-611,-5562,-2907,1,1,1,2,0,1,1,2,550,905,-8419,-704,-1036,-112
'2017-08-01 11:04:12.174,0,0,0,0,0,0,0,0,-979,1749,-16920,178,-3612,-2961,1,1,1,2,0,1,1,2,490,959,-8410,-747,-1144,-134
'2017-08-01 11:04:12.184,0,0,0,0,0,0,0,0,-2339,1093,-15670,1486,-1576,-2110,1,1,1,2,0,1,1,2,401,1026,-8583,-703,-1079,-122
'2017-08-01 11:04:12.194,0,0,0,0,0,0,0,0,-3605,2306,-13588,2571,-1871,-813,1,1,1,2,0,1,1,2,411,1063,-8641,-616,-941,-90
'2017-08-01 11:04:12.204,0,0,0,0,0,0,0,0,-3245,3855,-13302,1887,-3136,-163,1,1,1,2,0,1,1,2,353,1071,-8781,-482,-704,-73
'2017-08-01 11:04:12.214,0,0,0,0,0,0,0,0,-1817,3408,-13282,-130,-4045,-106,1,1,1,2,0,1,1,2,422,1045,-8748,-346,-553,-43
'2017-08-01 11:04:12.224,0,0,0,0,0,0,0,0,-537,1825,-13224,-1472,-4456,-7,1,1,1,2,0,1,1,2,370,1035,-8727,-245,-456,-52
'2017-08-01 11:04:12.234,0,0,0,0,0,0,0,0,444,778,-13326,-1653,-4453,411,1,1,1,2,0,1,1,2,406,1062,-8631,-187,-390,-22
'2017-08-01 11:04:12.244,0,0,0,0,0,0,0,0,1427,470,-13098,-1443,-3957,816,1,1,1,2,0,1,1,2,390,1057,-8561,-130,-342,-13
'2017-08-01 11:04:12.254,0,0,0,0,0,0,0,0,2738,228,-13321,-1306,-2953,980,1,1,1,2,0,1,1,2,382,1040,-8578,-76,-313,-18
'2017-08-01 11:04:12.264,0,0,0,0,0,0,0,0,4064,-536,-13033,-1065,-1101,846,1,1,1,2,0,1,1,2,376,1093,-8565,-41,-292,-14
'2017-08-01 11:04:12.274,0,0,0,0,0,0,0,0,4427,-1414,-12075,-110,811,597,1,1,1,2,0,1,1,2,383,1053,-8579,2,-272,-4
'2017-08-01 11:04:12.284,0,0,0,0,0,0,0,0,4629,-1314,-10792,976,2270,188,1,1,1,2,0,1,1,2,366,1062,-8617,39,-229,-2
'2017-08-01 11:04:12.294,0,0,0,0,0,0,0,0,4552,-1163,-9571,1484,3418,-551,1,1,1,2,0,1,1,2,350,1044,-8573,72,-200,13
'2017-08-01 11:04:12.304,0,0,0,0,0,0,0,0,4115,-1377,-7856,1745,4019,-1300,0,1,1,2,0,1,1,2,333,1089,-8556,122,-116,29
'2017-08-01 11:04:12.314,0,0,0,0,0,0,0,0,3506,-1583,-6410,2195,3697,-1688,0,1,1,2,0,1,1,2,371,1058,-8518,177,-48,38
'2017-08-01 11:04:12.324,0,0,0,0,0,0,0,0,4141,-1011,-5965,2247,2988,-1832,0,1,1,2,0,1,1,2,341,1020,-8516,234,-16,37
'2017-08-01 11:04:12.334,0,0,0,0,0,0,0,0,5548,-937,-5540,1708,3145,-1643,0,1,1,2,0,1,1,2,359,1021,-8508,300,14,51
'2017-08-01 11:04:12.344,0,0,0,0,0,0,0,0,5632,-1255,-4715,1451,3799,-942,0,1,1,2,0,1,1,2,378,1013,-8477,338,41,55
'2017-08-01 11:04:12.354,0,0,0,0,0,0,0,0,4872,-694,-3486,1503,4060,105,0,1,1,2,0,1,1,2,387,956,-8519,351,38,45
'2017-08-01 11:04:12.364,0,0,0,0,0,0,0,0,4535,152,-2862,945,3825,930,0,1,1,2,0,1,1,2,381,979,-8465,340,41,45
'2017-08-01 11:04:12.374,0,0,0,0,0,0,0,0,5183,273,-2900,-204,3713,1387,0,1,1,2,0,1,1,2,374,963,-8434,343,39,44
'2017-08-01 11:04:12.384,0,0,0,0,0,0,0,0,5933,-394,-3328,-1015,4283,1781,0,1,1,2,0,0,1,2,360,917,-8450,321,37,48
'2017-08-01 11:04:12.394,0,0,0,0,0,0,0,0,6001,-768,-3542,-1130,5219,2188,0,1,1,2,0,0,1,2,413,927,-8404,286,7,37
'2017-08-01 11:04:12.404,0,0,0,0,0,0,0,0,5619,-678,-3505,-1138,6133,2402,0,1,1,2,0,0,1,2,396,898,-8480,262,-30,35
'2017-08-01 11:04:12.414,0,0,0,0,0,0,0,0,5084,-988,-3494,-1107,6811,2291,0,1,1,2,0,0,1,2,380,911,-8468,233,-65,27
'2017-08-01 11:04:12.424,0,0,0,0,0,0,0,0,4483,-1104,-3650,-870,7276,1958,0,1,1,2,0,0,1,2,374,902,-8493,206,-60,24
'2017-08-01 11:04:12.434,0,0,0,0,0,0,0,0,4026,-1105,-4072,-650,7648,1394,0,1,1,2,0,0,1,2,381,913,-8454,190,-52,19
'2017-08-01 11:04:12.444,0,0,0,0,0,0,0,0,3377,-1262,-4357,-418,8040,743,0,1,1,2,0,0,1,2,371,907,-8459,188,-74,18
'2017-08-01 11:04:12.454,0,0,0,0,0,0,0,0,2593,-1133,-4657,-30,8236,198,0,1,1,2,0,0,1,2,362,886,-8504,178,-71,15
'2017-08-01 11:04:12.464,0,0,0,0,0,0,0,0,1793,-829,-4971,171,8243,-309,0,1,1,2,0,0,1,2,386,916,-8501,180,-72,10
'2017-08-01 11:04:12.474,0,0,0,0,0,0,0,0,1094,-637,-5492,182,8141,-753,0,1,1,2,0,0,1,2,399,886,-8528,193,-73,8
'2017-08-01 11:04:12.484,0,0,0,0,0,0,0,0,454,-553,-6140,189,8074,-1170,0,1,1,2,0,0,1,2,347,861,-8496,171,-70,6
'2017-08-01 11:04:12.494,0,0,0,0,0,0,0,0,-703,-414,-6730,248,7878,-1535,0,1,1,2,0,0,1,2,366,890,-8494,140,-91,-3
'2017-08-01 11:04:12.504,0,0,0,0,0,0,0,0,-1714,177,-7592,229,7384,-1663,0,1,1,2,0,0,1,2,373,882,-8475,118,-107,6
'2017-08-01 11:04:12.514,0,0,0,0,0,0,0,0,-2652,651,-8103,39,6862,-1484,0,1,1,2,0,0,1,2,373,848,-8473,86,-101,1
'2017-08-01 11:04:12.524,0,0,0,0,0,0,0,0,-3393,950,-8670,-331,6338,-972,0,1,1,2,0,0,1,2,357,831,-8471,40,-89,3
'2017-08-01 11:04:12.534,0,0,0,0,0,0,0,0,-3923,937,-8948,-747,5916,-253,0,1,1,2,0,0,1,2,341,845,-8488,-3,-96,-5
'2017-08-01 11:04:12.544,0,0,0,0,0,0,0,0,-4834,991,-8807,-1071,5297,615,0,1,1,2,0,0,1,2,370,895,-8501,-10,-96,-4
'2017-08-01 11:04:12.554,0,0,0,0,0,0,0,0,-6013,1127,-8543,-1452,4165,1355,0,1,1,2,0,0,1,2,364,908,-8541,6,-116,-10
'2017-08-01 11:04:12.564,0,0,0,0,0,0,0,0,-7284,882,-7991,-1712,2390,1794,0,1,1,2,0,0,1,2,361,864,-8522,20,-135,-21
'2017-08-01 11:04:12.574,0,0,0,0,0,0,0,0,-7979,684,-7547,-1579,-130,2060,0,1,1,2,0,0,1,2,340,888,-8516,30,-190,-26
'2017-08-01 11:04:12.584,0,0,0,0,0,0,0,0,-6623,810,-8157,-1630,-2487,2034,0,1,1,2,0,0,1,2,399,819,-8481,50,-259,-32
'2017-08-01 11:04:12.594,0,0,0,0,0,0,0,0,-5034,-210,-8732,-1515,-3405,1792,0,1,1,2,0,0,1,2,341,885,-8503,29,-297,-42
'2017-08-01 11:04:12.604,0,0,0,0,0,0,0,0,-4413,-437,-8572,-813,-3350,1600,0,1,1,2,0,0,1,2,277,948,-8451,89,-216,-21
'2017-08-01 11:04:12.614,0,0,0,0,0,0,0,0,-4023,146,-8189,-443,-2973,1497,0,1,1,2,0,0,1,2,149,936,-8477,180,127,-10
'2017-08-01 11:04:12.624,0,0,0,0,0,0,0,0,-2928,988,-8041,-982,-2147,1420,1,1,1,2,0,0,1,2,245,909,-8707,291,562,21
'2017-08-01 11:04:12.634,0,0,0,0,0,0,0,0,-22997,10170,-16878,-3137,-1981,1745,1,1,1,2,0,1,1,2,360,821,-8658,385,790,38
'2017-08-01 11:04:12.644,0,0,0,0,0,0,0,0,170,1333,3012,-6610,-10063,1396,1,1,2,2,0,1,1,2,274,849,-8635,378,1062,37
'2017-08-01 11:04:12.654,0,0,0,1,0,0,0,0,-2026,4590,-21999,-1830,-8711,-789,1,1,2,2,0,1,1,2,319,926,-8702,439,1412,55
'2017-08-01 11:04:12.664,0,0,0,1,0,0,0,0,-1708,1512,-15941,588,-2669,187,1,1,2,2,0,1,1,2,375,872,-8873,569,1915,154
'2017-08-01 11:04:12.674,0,0,0,1,0,0,0,0,-547,1952,-8723,1329,-190,554,1,2,2,2,0,1,1,2,391,824,-8936,613,2081,184
'2017-08-01 11:04:12.684,0,0,0,1,0,0,0,0,3345,238,-4213,-317,-1883,1614,2,2,2,2,0,1,1,2,522,759,-8995,636,2376,211
'2017-08-01 11:04:12.694,0,0,0,1,0,0,0,0,3402,-2043,-5120,-790,-3920,1422,2,2,2,2,0,2,1,1,452,772,-9133,563,2700,257
'2017-08-01 11:04:12.704,0,0,0,1,0,0,0,1,1548,-2112,-7050,-856,-5709,-355,2,2,2,2,0,2,1,1,515,888,-9530,396,3222,360
'2017-08-01 11:04:12.714,0,0,0,2,0,0,0,1,247,360,-9189,-1433,-6557,-1368,2,2,2,1,0,2,1,1,88,871,-10152,428,3906,286
'2017-08-01 11:04:12.724,0,0,0,2,0,0,0,2,-1456,2656,-12360,-629,-5381,-1284,2,2,2,1,0,2,1,1,821,983,-9743,217,4558,464
'2017-08-01 11:04:12.734,0,0,0,2,0,0,0,2,-1719,1818,-10456,39,-1478,-234,2,2,2,0,0,2,1,0,837,877,-9809,-283,4795,523
'2017-08-01 11:04:12.744,0,0,0,2,0,0,0,2,-101,-121,-8536,-136,-636,309,2,2,2,0,0,2,1,0,651,122,-12678,-732,5863,731
'2017-08-01 11:04:12.754,0,0,0,2,0,0,0,2,258,-108,-8739,-718,-63,-140,2,2,2,0,0,2,0,0,-6,5837,-14727,-1323,7783,1077
'2017-08-01 11:04:12.764,0,0,0,2,0,0,0,2,-248,589,-8993,-932,399,-134,2,2,2,0,0,2,0,0,402,-1395,-12577,-1535,8558,2499
'2017-08-01 11:04:12.774,0,0,0,2,0,0,0,2,243,768,-8610,-931,417,139,2,2,2,0,0,2,0,0,720,2715,-13335,2579,11142,1087
'2017-08-01 11:04:12.784,0,0,0,2,0,0,0,2,288,553,-8420,-697,460,-6,2,2,2,0,0,1,0,0,1448,3154,-12498,1780,12296,2080
'2017-08-01 11:04:12.794,0,0,0,2,0,0,1,2,77,687,-8518,-657,500,21,2,2,2,0,0,1,0,0,529,786,-12674,1543,13133,2573
'2017-08-01 11:04:12.804,0,0,0,2,0,0,1,2,230,556,-8472,-560,567,54,2,2,2,0,0,1,0,0,1569,1225,-12612,1633,14055,2592
'2017-08-01 11:04:12.814,0,0,0,2,0,0,1,2,291,606,-8441,-503,519,48,2,2,2,0,0,0,0,0,931,2176,-12067,1481,15191,2830
'2017-08-01 11:04:12.824,0,0,0,2,0,0,1,2,347,631,-8416,-414,434,53,2,2,2,0,0,0,0,0,3891,2635,-14376,649,15921,3061
'2017-08-01 11:04:12.834,0,0,0,2,0,0,1,2,306,651,-8376,-286,372,32,2,1,2,0,0,0,0,0,1976,2315,-15060,-1097,15725,3827
'2017-08-01 11:04:12.844,0,0,0,2,0,0,1,2,302,616,-8366,-208,315,40,1,1,1,0,0,0,0,0,4872,2727,-16376,-125,15724,3283
'2017-08-01 11:04:12.854,0,0,0,2,0,0,1,2,296,630,-8429,-153,294,39,1,1,1,0,0,0,0,0,4309,4842,-17165,-1943,14378,4389
'2017-08-01 11:04:12.864,0,0,0,2,0,0,1,2,311,613,-8405,-152,244,51,0,0,1,0,0,0,0,0,3941,3462,-16144,-626,13044,5057
'2017-08-01 11:04:12.874,0,0,0,2,0,0,1,2,355,557,-8447,-188,151,48,0,0,1,0,0,0,0,0,8553,1925,-15137,2284,12972,5659
'2017-08-01 11:04:12.884,0,0,0,2,0,0,1,2,328,550,-8486,-225,41,69,0,0,0,0,0,0,0,0,9730,2157,-10329,3134,11018,7178
'2017-08-01 11:04:12.894,0,0,0,2,0,0,1,2,242,602,-8465,-247,-1,65,0,0,0,0,0,0,0,0,5308,2704,-14546,4172,6458,7926
'2017-08-01 11:04:12.904,0,0,0,2,0,0,1,2,300,599,-8442,-263,-6,84,0,0,0,0,0,0,0,0,5464,-225,-13952,4096,22,7192
'2017-08-01 11:04:12.914,0,0,0,2,0,0,1,2,295,592,-8390,-250,27,85,0,0,0,0,0,0,0,0,6855,-644,-13297,7326,-1614,3972
'2017-08-01 11:04:12.924,0,0,0,2,0,0,1,2,261,646,-8389,-230,43,71,0,0,0,0,0,0,0,0,5404,2040,-12108,7594,-1069,2180
'2017-08-01 11:04:12.934,0,0,0,2,0,0,1,2,340,603,-8373,-194,52,73,0,0,0,0,0,0,0,0,3017,3631,-11193,5268,-1197,869
'2017-08-01 11:04:12.944,0,0,0,2,0,0,1,2,334,587,-8375,-190,12,62,0,0,0,0,0,0,0,0,1107,2541,-10334,2359,-1874,-414
'2017-08-01 11:04:12.954,0,0,0,2,0,0,1,2,323,617,-8348,-206,-9,61,0,0,0,0,0,0,0,0,-203,1142,-9818,1096,-2615,-1929
