시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-01 10:57:47.968,0,0,0,0,0,0,0,0,7201,-409,-7739,3772,16674,2712,0,0,0,2,0,0,0,1,-608,1132,-8415,2,-28,-2
'2017-08-01 10:57:47.978,0,0,0,0,0,0,0,0,7004,-742,-8239,4113,18297,1368,0,0,0,2,0,0,0,1,-608,1132,-8415,2,-28,-2
'2017-08-01 10:57:47.988,0,0,0,0,0,0,0,0,6448,-588,-8779,4616,20093,1,0,0,0,2,0,0,0,1,-587,1139,-8414,2,-28,-2
'2017-08-01 10:57:47.998,0,0,0,0,0,0,0,0,5493,-200,-9421,4889,21776,-1375,0,0,0,2,0,0,0,1,-584,1144,-8403,2,-28,-2
'2017-08-01 10:57:48.008,0,0,0,0,0,0,0,0,4500,264,-10049,4888,23068,-2647,0,0,0,2,0,0,0,1,-584,1122,-8440,2,-28,-2
'2017-08-01 10:57:48.018,0,0,0,0,0,0,0,0,3550,571,-10654,4594,23950,-3752,0,0,0,2,0,0,0,1,-596,1144,-8399,-9,-2,-39
'2017-08-01 10:57:48.028,0,0,0,0,0,0,0,0,2646,606,-11365,4160,24448,-4555,0,0,0,2,0,0,0,1,-592,1130,-8457,-6,5,10
'2017-08-01 10:57:48.038,0,0,0,0,0,0,0,0,1786,709,-12178,3755,24595,-4992,0,0,0,2,0,0,0,1,-593,1144,-8411,-16,8,5
'2017-08-01 10:57:48.048,0,0,0,0,0,0,0,0,1292,980,-12832,3176,24514,-5066,0,0,0,2,0,0,0,1,-597,1139,-8424,-12,7,11
'2017-08-01 10:57:48.058,0,0,0,0,0,0,0,0,825,1164,-13305,2343,24358,-4903,0,0,0,2,0,0,0,1,-582,1144,-8425,-10,2,7
'2017-08-01 10:57:48.068,0,0,0,0,0,0,0,0,46,1489,-14144,1247,24007,-4675,0,0,0,2,0,0,0,1,-595,1124,-8410,-18,7,3
'2017-08-01 10:57:48.078,0,0,0,0,0,0,0,0,-498,1799,-15183,-650,23085,-4377,0,0,0,2,0,0,0,1,-590,1137,-8435,-20,0,-2
'2017-08-01 10:57:48.088,0,0,0,0,0,0,0,0,-1126,2089,-16259,-1720,22358,-4135,0,0,0,2,0,0,0,1,-590,1117,-8399,-29,-12,5
'2017-08-01 10:57:48.098,0,0,0,0,0,0,0,0,-1705,2257,-17035,-2584,21316,-3687,0,0,0,2,0,0,0,1,-578,1132,-8399,-23,-19,3
'2017-08-01 10:57:48.108,0,0,0,0,0,0,0,0,-2253,2130,-18107,-3287,19951,-2845,0,0,0,2,0,0,0,1,-588,1121,-8384,-33,-17,-3
'2017-08-01 10:57:48.118,0,0,0,0,0,0,0,0,-3062,2157,-19056,-3992,18774,-1462,0,0,0,2,0,0,0,1,-567,1118,-8426,-35,-13,-3
'2017-08-01 10:57:48.128,0,0,0,0,0,0,0,0,-4439,1885,-19223,-4404,17759,860,0,0,0,2,0,0,0,1,-589,1131,-8423,-46,-28,-9
