시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-01 15:18:34.626,0,0,0,0,0,0,0,0,667,2192,-17907,-5885,27658,-1314,1,1,0,1,0,1,1,1,-283,825,-8498,28,248,16
'2017-08-01 15:18:34.636,0,0,0,0,0,0,0,0,-2465,1906,-18818,-7949,27007,861,1,1,0,2,0,1,1,1,-294,784,-8534,28,248,16
'2017-08-01 15:18:34.646,0,0,0,0,0,0,0,0,-6569,1397,-20017,-9980,25317,2399,1,1,0,2,0,1,1,1,-336,789,-8482,28,248,16
'2017-08-01 15:18:34.656,0,0,0,0,0,0,0,0,-10463,504,-20981,-11544,22846,3727,1,1,0,2,0,1,1,1,-352,775,-8518,28,248,16
'2017-08-01 15:18:34.666,0,0,0,0,0,0,0,0,-13888,-90,-22280,-12643,20705,5402,1,1,0,2,0,1,1,1,-331,798,-8526,-54,-452,-74
'2017-08-01 15:18:34.676,0,0,0,0,0,0,0,0,-17129,-182,-23199,-13570,20138,7730,1,1,0,2,0,1,1,1,-321,763,-8492,-57,-371,-78
'2017-08-01 15:18:34.686,0,0,0,0,0,0,0,0,-22183,-658,-23400,-13120,20734,10259,1,1,0,2,0,1,0,1,-343,810,-8468,-75,-333,-70
'2017-08-01 15:18:34.696,0,0,0,0,0,0,0,0,-28708,-1490,-21667,-10568,20847,12324,1,1,0,2,0,1,0,1,-336,798,-8463,-74,-292,-74
'2017-08-01 15:18:34.706,0,0,0,0,0,0,0,0,-32767,-1298,-18046,-6253,19382,13119,1,1,0,2,0,1,0,1,-354,784,-8483,-91,-287,-67
'2017-08-01 15:18:34.716,0,0,0,0,0,0,0,0,-32740,223,-14350,-1919,16730,11610,1,1,0,2,0,1,0,1,-354,769,-8433,-87,-273,-67
'2017-08-01 15:18:34.726,0,0,0,0,0,0,0,0,-32767,2907,-12323,1975,13508,7870,1,1,0,2,0,1,0,1,-349,795,-8427,-129,-301,-64
'2017-08-01 15:18:34.736,0,0,0,0,0,0,0,0,-32767,6083,-9340,5043,9975,3126,1,1,0,2,0,0,0,2,-347,765,-8416,-180,-350,-64
'2017-08-01 15:18:34.746,0,0,0,0,0,0,0,0,-32767,9080,-7335,5840,6933,-631,1,1,0,2,0,0,0,2,-385,812,-8422,-228,-407,-71
'2017-08-01 15:18:34.756,0,0,0,0,0,0,0,0,-32767,4998,-20871,8736,-4994,-2169,1,1,0,2,0,0,0,2,-373,809,-8464,-264,-429,-70
'2017-08-01 15:18:34.766,0,0,0,1,0,0,0,0,-32767,13051,13161,4498,-10107,-1638,1,0,0,2,0,0,0,2,-374,812,-8417,-303,-470,-68
'2017-08-01 15:18:34.776,0,0,0,1,0,0,0,1,-32623,-1836,-15394,5786,-21151,3724,1,0,0,2,0,0,0,2,-382,811,-8450,-322,-511,-70
'2017-08-01 15:18:34.786,0,0,0,2,0,0,0,2,-6010,-6567,-30106,-1427,-20807,5364,0,0,0,2,0,0,0,2,-405,812,-8410,-368,-582,-78
'2017-08-01 15:18:34.796,0,0,0,2,0,0,0,2,-61,-4609,-32517,-2054,-10779,4142,0,0,0,2,0,0,0,2,-434,843,-8372,-366,-611,-79
'2017-08-01 15:18:34.806,0,0,0,2,0,0,0,2,2720,-2634,-26957,936,-3188,872,0,0,0,2,0,0,1,2,-504,872,-8389,-365,-621,-56
'2017-08-01 15:18:34.816,0,0,0,2,0,0,0,2,4305,-1185,-6118,723,-4793,-905,0,0,0,2,0,0,1,2,-516,880,-8407,-310,-580,-23
