시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-01 10:36:31.634,1,0,1,2,0,0,0,2,557,613,-8442,-47,-15,19,1,0,1,2,0,0,0,2,557,613,-8442,-47,-15,19
'2017-08-01 10:36:31.644,1,0,1,2,0,0,0,2,569,631,-8439,-47,-15,19,1,0,1,2,0,0,0,2,569,631,-8439,-47,-15,19
'2017-08-01 10:36:31.654,1,0,1,2,0,0,0,2,574,597,-8425,-47,-15,19,1,0,1,2,0,0,0,2,574,597,-8425,-47,-15,19
'2017-08-01 10:36:31.664,1,0,1,2,0,0,0,2,554,626,-8451,-47,-15,19,1,0,1,2,0,0,0,2,554,626,-8451,-47,-15,19
'2017-08-01 10:36:31.674,1,0,1,2,0,0,0,2,580,635,-8459,-47,-15,19,1,0,1,2,0,0,0,2,580,635,-8459,-47,-15,19
'2017-08-01 10:36:31.684,1,0,1,2,0,0,0,2,578,621,-8453,-12,21,44,1,0,1,2,0,0,0,2,578,621,-8453,-12,21,44
'2017-08-01 10:36:31.694,1,0,1,2,0,0,0,2,564,639,-8465,-19,20,25,1,0,1,2,0,0,0,2,564,639,-8465,-19,20,25
'2017-08-01 10:36:31.704,1,0,1,2,0,0,0,2,578,605,-8423,-11,18,18,1,0,1,2,0,0,0,2,578,605,-8423,-11,18,18
'2017-08-01 10:36:31.714,1,0,1,2,0,0,0,2,560,589,-8453,-19,31,22,1,0,1,2,0,0,0,2,560,589,-8453,-19,31,22
'2017-08-01 10:36:31.724,1,0,1,2,0,0,0,2,575,598,-8490,-12,30,25,1,0,1,2,0,0,0,2,575,598,-8490,-12,30,25
'2017-08-01 10:36:31.734,1,0,1,2,0,0,0,2,558,622,-8474,-11,22,19,1,0,1,2,0,0,0,2,558,622,-8474,-11,22,19
'2017-08-01 10:36:31.744,1,0,1,2,0,0,0,2,579,626,-8477,-16,21,28,1,0,1,2,0,0,0,2,579,626,-8477,-16,21,28
'2017-08-01 10:36:31.754,1,0,1,2,0,0,0,2,574,609,-8471,-10,12,28,1,0,1,2,0,0,0,2,574,609,-8471,-10,12,28
'2017-08-01 10:36:31.764,1,0,1,2,0,0,0,2,581,596,-8468,6,16,20,1,0,1,2,0,0,0,2,581,596,-8468,6,16,20
'2017-08-01 10:36:31.774,1,0,1,2,0,0,0,2,559,619,-8461,14,-6,25,1,0,1,2,0,0,0,2,559,619,-8461,14,-6,25
'2017-08-01 10:36:31.784,1,0,1,2,0,0,0,2,584,605,-8463,9,-9,25,1,0,1,2,0,0,0,2,584,605,-8463,9,-9,25
'2017-08-01 10:36:31.794,1,0,1,2,0,0,0,2,562,593,-8430,9,-15,12,1,0,1,2,0,0,0,2,562,593,-8430,9,-15,12
'2017-08-01 10:36:31.804,1,0,1,2,0,0,0,2,574,609,-8474,-4,-18,12,1,0,1,2,0,0,0,2,574,609,-8474,-4,-18,12
'2017-08-01 10:36:31.814,1,0,1,2,0,0,0,2,587,634,-8450,-19,-7,19,1,0,1,2,0,0,0,2,587,634,-8450,-19,-7,19
'2017-08-01 10:36:31.824,1,0,1,2,0,0,0,2,575,586,-8491,-16,-26,23,1,0,1,2,0,0,0,2,575,586,-8491,-16,-26,23
'2017-08-01 10:36:31.834,1,0,1,2,0,0,0,2,568,591,-8453,-15,-36,23,1,0,1,2,0,0,0,2,568,591,-8453,-15,-36,23
'2017-08-01 10:36:31.844,1,0,1,2,0,0,0,2,593,600,-8492,-14,-44,20,1,0,1,2,0,0,0,2,593,600,-8492,-14,-44,20
'2017-08-01 10:36:31.854,1,0,1,2,0,0,0,2,584,612,-8484,-24,-58,20,1,0,1,2,0,0,0,2,584,612,-8484,-24,-58,20
'2017-08-01 10:36:31.864,1,0,1,2,0,0,0,2,577,578,-8465,-22,-78,10,1,0,1,2,0,0,0,2,577,578,-8465,-22,-78,10
'2017-08-01 10:36:31.874,1,0,1,2,0,0,0,2,572,635,-8506,-6,-92,20,1,0,1,2,0,0,0,2,572,635,-8506,-6,-92,20
'2017-08-01 10:36:31.884,1,0,1,2,0,0,0,2,560,593,-8458,-23,-107,18,1,0,1,2,0,0,0,2,560,593,-8458,-23,-107,18
'2017-08-01 10:36:31.894,1,0,1,2,0,0,0,2,556,591,-8470,-21,-127,23,1,0,1,2,0,0,0,2,556,591,-8470,-21,-127,23
'2017-08-01 10:36:31.904,1,0,1,2,0,0,0,2,553,584,-8482,-28,-143,12,1,0,1,2,0,0,0,2,553,584,-8482,-28,-143,12
'2017-08-01 10:36:31.914,1,0,1,2,0,0,0,2,572,620,-8491,-42,-157,13,1,0,1,2,0,0,0,2,572,620,-8491,-42,-157,13
'2017-08-01 10:36:31.924,1,0,1,2,0,0,0,1,551,607,-8483,-43,-168,10,1,0,1,2,0,0,0,1,551,607,-8483,-43,-168,10
'2017-08-01 10:36:31.934,1,0,1,2,0,0,0,1,572,601,-8474,-35,-194,1,1,0,1,2,0,0,0,1,572,601,-8474,-35,-194,1
'2017-08-01 10:36:31.944,1,0,1,2,0,0,0,1,554,607,-8468,-38,-197,2,1,0,1,2,0,0,0,1,554,607,-8468,-38,-197,2
'2017-08-01 10:36:31.954,1,0,1,2,0,0,0,1,541,598,-8473,-42,-185,4,1,0,1,2,0,0,0,1,541,598,-8473,-42,-185,4
'2017-08-01 10:36:31.964,1,0,1,2,0,0,0,1,537,624,-8479,-38,-190,-2,1,0,1,2,0,0,0,1,537,624,-8479,-38,-190,-2
'2017-08-01 10:36:31.974,1,0,1,2,0,0,0,1,524,612,-8455,-48,-180,-2,1,0,1,2,0,0,0,1,524,612,-8455,-48,-180,-2
'2017-08-01 10:36:31.984,1,0,1,2,0,0,0,1,537,594,-8461,-45,-164,4,1,0,1,2,0,0,0,1,537,594,-8461,-45,-164,4
'2017-08-01 10:36:31.994,1,0,1,2,0,0,0,1,532,618,-8466,-44,-151,-5,1,0,1,2,0,0,0,1,532,618,-8466,-44,-151,-5
'2017-08-01 10:36:32.004,1,0,1,2,0,0,0,1,530,637,-8450,-45,-128,11,1,0,1,2,0,0,0,1,530,637,-8450,-45,-128,11
'2017-08-01 10:36:32.014,1,0,1,1,0,0,0,1,528,627,-8455,-49,-121,6,1,0,1,1,0,0,0,1,528,627,-8455,-49,-121,6
'2017-08-01 10:36:32.024,1,0,1,1,0,0,0,1,538,626,-8443,-40,-115,15,1,0,1,1,0,0,0,1,538,626,-8443,-40,-115,15
'2017-08-01 10:36:32.034,1,0,1,1,0,0,0,1,523,609,-8445,-33,-95,11,1,0,1,1,0,0,0,1,523,609,-8445,-33,-95,11
'2017-08-01 10:36:32.044,1,0,1,1,0,0,0,1,520,615,-8479,-28,-84,10,1,0,1,1,0,0,0,1,520,615,-8479,-28,-84,10
'2017-08-01 10:36:32.054,1,0,1,1,0,0,0,1,520,624,-8461,-25,-63,13,1,0,1,1,0,0,0,1,520,624,-8461,-25,-63,13
'2017-08-01 10:36:32.064,1,0,1,1,0,0,0,1,532,631,-8464,-19,-49,20,1,0,1,1,0,0,0,1,532,631,-8464,-19,-49,20
'2017-08-01 10:36:32.074,1,0,1,1,0,0,0,1,516,626,-8466,-15,-46,8,1,0,1,1,0,0,0,1,516,626,-8466,-15,-46,8
'2017-08-01 10:36:32.084,1,0,1,1,0,0,0,1,500,620,-8481,-13,-37,27,1,0,1,1,0,0,0,1,500,620,-8481,-13,-37,27
'2017-08-01 10:36:32.094,1,0,1,1,0,0,0,1,517,579,-8447,-18,-26,20,1,0,1,1,0,0,0,1,517,579,-8447,-18,-26,20
'2017-08-01 10:36:32.104,1,0,1,1,0,0,0,1,536,620,-8446,-23,-21,24,1,0,1,1,0,0,0,1,536,620,-8446,-23,-21,24
'2017-08-01 10:36:32.114,1,0,1,1,0,0,0,1,535,641,-8463,-15,-32,34,1,0,1,1,0,0,0,1,535,641,-8463,-15,-32,34
'2017-08-01 10:36:32.124,1,0,1,1,0,0,0,1,526,609,-8467,-2,-50,24,1,0,1,1,0,0,0,1,526,609,-8467,-2,-50,24
'2017-08-01 10:36:32.134,1,0,1,1,0,0,0,1,525,626,-8472,16,-65,20,1,0,1,1,0,0,0,1,525,626,-8472,16,-65,20
'2017-08-01 10:36:32.144,1,0,1,1,0,0,0,1,520,620,-8509,13,-80,22,1,0,1,1,0,0,0,1,520,620,-8509,13,-80,22
'2017-08-01 10:36:32.154,1,0,1,1,0,0,0,1,538,611,-8494,9,-93,20,1,0,1,1,0,0,0,1,538,611,-8494,9,-93,20
'2017-08-01 10:36:32.164,1,0,1,1,0,0,0,1,538,612,-8485,6,-96,18,1,0,1,1,0,0,0,1,538,612,-8485,6,-96,18
'2017-08-01 10:36:32.174,1,0,1,1,0,0,0,1,496,613,-8508,1,-111,13,1,0,1,1,0,0,0,1,496,613,-8508,1,-111,13
'2017-08-01 10:36:32.184,1,0,1,1,0,0,0,1,527,611,-8475,17,-130,15,1,0,1,1,0,0,0,1,527,611,-8475,17,-130,15
'2017-08-01 10:36:32.194,1,0,1,1,0,0,0,1,522,608,-8517,4,-156,9,1,0,1,1,0,0,0,1,522,608,-8517,4,-156,9
'2017-08-01 10:36:32.204,1,0,1,1,0,0,0,1,481,608,-8548,12,-176,11,1,0,1,1,0,0,0,1,481,608,-8548,12,-176,11
'2017-08-01 10:36:32.214,1,0,1,1,0,0,0,1,492,602,-8508,8,-206,10,1,0,1,1,0,0,0,1,492,602,-8508,8,-206,10
'2017-08-01 10:36:32.224,1,0,1,1,0,0,0,1,494,616,-8528,15,-221,18,1,0,1,1,0,0,0,1,494,616,-8528,15,-221,18
'2017-08-01 10:36:32.234,1,0,1,1,0,0,0,1,470,597,-8549,13,-240,11,1,0,1,1,0,0,0,1,470,597,-8549,13,-240,11
'2017-08-01 10:36:32.244,1,0,1,1,0,0,0,0,467,721,-8552,-17,-247,6,1,0,1,1,0,0,0,0,467,721,-8552,-17,-247,6
'2017-08-01 10:36:32.254,1,0,1,1,0,0,0,0,513,654,-8598,62,-284,8,1,0,1,1,0,0,0,0,513,654,-8598,62,-284,8
'2017-08-01 10:36:32.264,1,0,1,1,0,0,0,0,490,642,-8564,98,-318,-6,1,0,1,1,0,0,0,0,490,642,-8564,98,-318,-6
'2017-08-01 10:36:32.274,1,0,1,1,0,0,0,0,490,656,-8522,123,-370,-1,1,0,1,1,0,0,0,0,490,656,-8522,123,-370,-1
'2017-08-01 10:36:32.284,1,0,1,1,0,0,0,0,470,652,-8542,143,-471,-10,1,0,1,1,0,0,0,0,470,652,-8542,143,-471,-10
'2017-08-01 10:36:32.294,1,0,1,1,0,0,0,0,443,725,-8587,125,-609,-38,1,0,1,1,0,0,0,0,443,725,-8587,125,-609,-38
'2017-08-01 10:36:32.304,1,0,0,0,0,0,0,0,458,870,-8704,166,-807,-204,1,0,0,0,0,0,0,0,458,870,-8704,166,-807,-204
'2017-08-01 10:36:32.314,0,0,0,0,0,0,0,0,722,998,-8972,443,-1161,-368,0,0,0,0,0,0,0,0,722,998,-8972,443,-1161,-368
'2017-08-01 10:36:32.324,0,0,0,0,0,0,0,0,626,1254,-9129,1509,-1575,-261,0,0,0,0,0,0,0,0,626,1254,-9129,1509,-1575,-261
'2017-08-01 10:36:32.334,0,0,0,0,0,0,0,0,420,1228,-9303,2479,-2125,-320,0,0,0,0,0,0,0,0,420,1228,-9303,2479,-2125,-320
'2017-08-01 10:36:32.344,0,0,0,0,0,0,0,0,-23,1446,-10782,3528,-3051,-264,0,0,0,0,0,0,0,0,-23,1446,-10782,3528,-3051,-264
'2017-08-01 10:36:32.354,0,0,0,0,0,0,0,0,1440,1720,-10812,2278,-3443,-879,0,0,0,0,0,0,0,0,1440,1720,-10812,2278,-3443,-879
'2017-08-01 10:36:32.364,0,0,0,0,0,0,0,0,1095,607,-10550,2486,-3941,-1138,0,0,0,0,0,0,0,0,1095,607,-10550,2486,-3941,-1138
'2017-08-01 10:36:32.374,0,0,0,0,0,0,0,0,2084,1635,-9940,2708,-4185,-1240,0,0,0,0,0,0,0,0,2084,1635,-9940,2708,-4185,-1240
'2017-08-01 10:36:32.384,0,0,0,0,0,0,0,0,3276,586,-10140,2349,-4122,-1923,0,0,0,0,0,0,0,0,3276,586,-10140,2349,-4122,-1923
'2017-08-01 10:36:32.394,0,0,0,0,0,0,0,0,4532,771,-10094,2097,-3606,-2848,0,0,0,0,0,0,0,0,4532,771,-10094,2097,-3606,-2848
'2017-08-01 10:36:32.404,0,0,0,0,0,0,0,0,5623,746,-9652,1668,-2779,-3463,0,0,0,0,0,0,0,0,5623,746,-9652,1668,-2779,-3463
'2017-08-01 10:36:32.414,0,0,0,0,0,0,0,0,5962,566,-8900,1913,-2088,-3629,0,0,0,0,0,0,0,0,5962,566,-8900,1913,-2088,-3629
'2017-08-01 10:36:32.424,0,0,0,0,0,0,0,0,6341,1110,-8264,2489,-1510,-3130,0,0,0,0,0,0,0,0,6341,1110,-8264,2489,-1510,-3130
'2017-08-01 10:36:32.434,0,0,0,0,0,0,0,0,6878,2319,-7666,2067,-1015,-2718,0,0,0,0,0,0,0,0,6878,2319,-7666,2067,-1015,-2718
'2017-08-01 10:36:32.444,0,0,0,0,0,0,0,0,7125,2433,-7330,1302,-372,-2271,0,0,0,0,0,0,0,0,7125,2433,-7330,1302,-372,-2271
'2017-08-01 10:36:32.454,0,0,0,0,0,0,0,0,7137,2220,-6924,757,255,-1683,0,0,0,0,0,0,0,0,7137,2220,-6924,757,255,-1683
'2017-08-01 10:36:32.464,0,0,0,0,0,0,0,0,6997,2186,-6704,394,743,-952,0,0,0,0,0,0,0,0,6997,2186,-6704,394,743,-952
'2017-08-01 10:36:32.474,0,0,0,0,0,0,0,0,6788,2227,-6637,-39,1083,-203,0,0,0,0,0,0,0,0,6788,2227,-6637,-39,1083,-203
'2017-08-01 10:36:32.484,0,0,0,0,0,0,0,0,6619,2182,-6912,-702,1387,483,0,0,0,0,0,0,0,0,6619,2182,-6912,-702,1387,483
'2017-08-01 10:36:32.494,0,0,0,0,0,0,0,0,6499,1925,-7320,-1435,1761,1123,0,0,0,0,0,0,0,0,6499,1925,-7320,-1435,1761,1123
'2017-08-01 10:36:32.504,0,0,0,0,0,0,0,0,6221,1596,-7796,-2009,2147,1744,0,0,0,0,0,0,0,0,6221,1596,-7796,-2009,2147,1744
'2017-08-01 10:36:32.514,0,0,0,0,0,0,0,0,5938,1336,-8211,-2307,2612,2337,0,0,0,0,0,0,0,0,5938,1336,-8211,-2307,2612,2337
'2017-08-01 10:36:32.524,0,0,0,0,0,0,0,0,5650,1176,-8587,-2450,3147,2851,0,0,0,0,0,0,0,0,5650,1176,-8587,-2450,3147,2851
'2017-08-01 10:36:32.534,0,0,0,0,0,0,0,0,5233,1013,-8777,-2412,3720,3268,0,0,0,0,0,0,0,0,5233,1013,-8777,-2412,3720,3268
'2017-08-01 10:36:32.544,0,0,0,0,0,0,0,0,4853,990,-8829,-2175,4156,3533,0,0,0,0,0,0,0,0,4853,990,-8829,-2175,4156,3533
'2017-08-01 10:36:32.554,0,0,0,0,0,0,0,0,4566,1031,-8744,-2029,4414,3613,0,0,0,0,0,0,0,0,4566,1031,-8744,-2029,4414,3613
'2017-08-01 10:36:32.564,0,0,0,0,0,0,0,0,4358,1132,-8699,-2049,4535,3553,0,0,0,0,0,0,0,0,4358,1132,-8699,-2049,4535,3553
'2017-08-01 10:36:32.574,0,0,0,0,0,0,0,0,4180,1031,-8537,-2046,4492,3449,0,0,0,0,0,0,0,0,4180,1031,-8537,-2046,4492,3449
'2017-08-01 10:36:32.584,0,0,0,0,0,0,0,0,4052,926,-8421,-1897,4260,3404,0,0,0,0,0,0,0,0,4052,926,-8421,-1897,4260,3404
'2017-08-01 10:36:32.594,0,0,0,0,0,0,0,0,3786,758,-8368,-1730,3822,3400,0,0,0,0,0,0,0,0,3786,758,-8368,-1730,3822,3400
'2017-08-01 10:36:32.604,0,0,0,0,0,0,0,0,3419,467,-8228,-1355,3174,3477,0,0,0,0,0,0,0,0,3419,467,-8228,-1355,3174,3477
'2017-08-01 10:36:32.614,0,0,0,0,0,0,0,0,3163,379,-8488,-943,2441,3619,0,0,0,0,0,0,0,0,3163,379,-8488,-943,2441,3619
'2017-08-01 10:36:32.624,0,0,0,0,0,0,0,0,3101,496,-8889,-845,1864,3659,0,0,0,0,0,0,0,0,3101,496,-8889,-845,1864,3659
'2017-08-01 10:36:32.634,0,0,0,0,0,0,0,0,2980,520,-9375,-1027,1688,3642,0,0,0,0,0,0,0,0,2980,520,-9375,-1027,1688,3642
'2017-08-01 10:36:32.644,0,0,0,0,0,0,0,0,2786,531,-9793,-1442,1843,3596,0,0,0,0,0,0,0,0,2786,531,-9793,-1442,1843,3596
'2017-08-01 10:36:32.654,0,0,0,0,0,0,0,0,2436,338,-10132,-1996,2163,3481,0,0,0,0,0,0,0,0,2436,338,-10132,-1996,2163,3481
'2017-08-01 10:36:32.664,0,0,0,0,0,0,0,0,1900,-5,-10205,-2241,2467,3382,0,0,0,0,0,0,0,0,1900,-5,-10205,-2241,2467,3382
