시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 15:09:09.704,0,0,0,2,0,1,2,2,781,729,-8741,-412,-1027,-180,0,1,2,1,0,1,2,1,306,1249,-7948,-58,-7,88
'2017-08-03 15:09:09.714,0,0,0,2,0,1,2,2,758,748,-8610,-270,-1058,-197,0,1,2,1,0,1,2,1,315,1225,-7922,-58,-7,88
'2017-08-03 15:09:09.724,0,0,0,2,0,1,2,2,719,769,-8617,-81,-1080,-216,0,1,2,1,0,1,2,1,330,1235,-7905,-58,-7,88
'2017-08-03 15:09:09.734,0,0,0,2,0,1,2,2,652,706,-8605,31,-1058,-232,0,1,2,1,0,1,2,1,343,1238,-7900,-58,-7,88
'2017-08-03 15:09:09.744,0,0,0,2,0,1,2,2,667,708,-8649,100,-1016,-212,0,1,2,1,0,1,2,1,322,1215,-7915,-29,-12,79
'2017-08-03 15:09:09.754,0,0,0,2,0,1,2,2,644,622,-8640,97,-989,-178,0,1,2,1,0,1,2,1,316,1238,-7914,-45,-36,89
'2017-08-03 15:09:09.764,0,0,0,2,0,1,2,2,618,594,-8637,76,-991,-163,0,1,2,1,0,1,2,1,265,1300,-7968,17,-14,83
'2017-08-03 15:09:09.774,0,0,0,2,0,1,2,2,616,599,-8639,-15,-971,-129,0,1,2,1,0,1,2,1,282,1322,-7966,101,52,103
'2017-08-03 15:09:09.784,0,0,0,2,0,1,2,2,617,633,-8609,-110,-951,-107,0,1,2,1,0,1,2,1,308,1276,-8034,148,135,122
'2017-08-03 15:09:09.794,0,0,0,2,0,1,2,2,570,653,-8608,-200,-926,-98,0,1,2,1,0,1,2,1,305,1231,-7998,163,184,131
'2017-08-03 15:09:09.804,0,0,0,2,0,1,2,2,573,679,-8529,-212,-890,-99,0,1,2,1,0,1,2,1,282,1215,-7985,134,235,129
'2017-08-03 15:09:09.814,0,0,0,2,0,1,2,2,560,744,-8481,-145,-812,-116,0,1,2,1,0,1,2,1,332,1218,-7954,94,242,125
'2017-08-03 15:09:09.824,0,0,0,2,0,1,2,2,523,693,-8424,-46,-711,-129,0,1,2,1,0,1,2,1,346,1176,-7938,39,215,112
'2017-08-03 15:09:09.834,0,0,0,2,0,1,2,2,517,697,-8416,5,-582,-147,0,1,2,1,0,1,2,1,327,1193,-7893,-20,170,99
'2017-08-03 15:09:09.844,0,0,0,2,0,2,2,2,512,658,-8432,31,-444,-142,0,1,2,1,0,1,2,1,350,1144,-7874,-87,87,77
'2017-08-03 15:09:09.854,0,0,0,2,0,2,2,2,523,636,-8456,61,-357,-142,0,1,2,1,0,1,2,1,351,1191,-7820,-171,-3,55
'2017-08-03 15:09:09.864,0,0,0,2,0,2,2,2,529,693,-8508,132,-321,-151,0,1,2,1,0,1,2,1,358,1175,-7854,-267,-94,37
'2017-08-03 15:09:09.874,0,0,0,2,0,2,2,2,514,642,-8481,205,-287,-167,0,1,2,1,0,1,2,1,352,1168,-7862,-393,-189,18
'2017-08-03 15:09:09.884,0,0,0,2,0,2,2,2,506,735,-8466,311,-256,-163,0,1,2,1,0,1,2,1,357,1204,-7826,-559,-325,-7
'2017-08-03 15:09:09.894,0,0,0,2,0,2,2,2,496,714,-8377,463,-219,-179,0,1,2,1,0,1,2,1,336,1141,-7890,-739,-441,-33
'2017-08-03 15:09:09.904,0,0,1,2,0,2,2,2,537,719,-8438,652,-274,-185,0,1,2,1,0,1,2,1,339,1286,-7888,-933,-556,-56
'2017-08-03 15:09:09.914,0,0,1,2,0,2,2,2,520,699,-8570,898,-429,-195,0,1,2,1,0,2,2,1,315,1273,-7896,-1058,-673,-48
'2017-08-03 15:09:09.924,0,0,1,2,0,2,2,2,543,709,-8567,1143,-652,-226,0,1,2,1,0,2,2,1,329,1326,-7856,-1164,-845,-84
'2017-08-03 15:09:09.934,1,0,1,2,0,2,2,2,561,687,-8715,1337,-1038,-254,0,1,2,1,0,1,2,1,315,1386,-7827,-1214,-1043,-123
'2017-08-03 15:09:09.944,1,1,2,2,0,2,2,2,545,597,-8815,1401,-1494,-305,0,1,2,1,0,1,2,1,290,1374,-7736,-1211,-1261,-142
'2017-08-03 15:09:09.954,1,1,2,2,0,2,2,2,358,519,-9058,1250,-2042,-389,0,1,2,1,0,1,2,1,208,1478,-7752,-1219,-1503,-167
'2017-08-03 15:09:09.964,1,1,2,2,0,2,2,1,476,473,-9218,899,-2687,-456,0,1,2,2,0,1,2,2,99,1532,-7820,-1165,-1586,-173
'2017-08-03 15:09:09.974,1,2,2,1,0,2,2,1,392,534,-9338,611,-3338,-595,0,1,1,2,0,1,2,2,96,1623,-7879,-965,-1530,-140
'2017-08-03 15:09:09.984,2,2,2,1,0,2,2,1,350,601,-9580,316,-3885,-670,0,1,1,2,0,1,2,2,3,1615,-8000,-792,-1394,-125
'2017-08-03 15:09:09.994,2,2,2,1,0,2,2,0,126,695,-9998,51,-4388,-804,0,1,1,2,0,1,2,2,3,1642,-8013,-699,-1312,-120
'2017-08-03 15:09:10.004,2,2,2,0,0,2,2,0,319,835,-10176,-314,-4697,-867,0,0,1,2,0,1,2,2,-7,1604,-8060,-547,-1169,-118
'2017-08-03 15:09:10.014,2,2,2,0,0,2,2,0,-79,1351,-11306,-1411,-6326,-1444,0,0,1,2,0,1,2,2,-13,1618,-8116,-489,-1052,-117
'2017-08-03 15:09:10.024,2,2,2,0,1,2,2,0,1017,-119,-9770,-126,-7034,-2045,0,0,1,2,0,1,2,2,-23,1616,-8156,-473,-951,-112
'2017-08-03 15:09:10.034,2,2,2,0,1,2,1,0,1008,1201,-16520,1251,-7788,-1444,0,0,1,2,0,1,2,2,-23,1647,-8078,-445,-866,-103
'2017-08-03 15:09:10.044,2,2,2,0,1,2,1,0,-508,2986,-14631,1456,-12558,-1639,0,0,1,2,0,1,2,2,-49,1641,-8101,-427,-794,-87
'2017-08-03 15:09:10.054,2,2,2,0,1,2,0,0,547,2878,-19018,926,-16328,-2491,0,0,1,2,0,1,2,2,-74,1625,-8060,-456,-732,-77
'2017-08-03 15:09:10.064,2,2,2,0,1,2,0,0,1738,3803,-17785,1007,-19644,-3199,0,0,1,2,0,1,2,2,-112,1678,-8032,-456,-654,-60
'2017-08-03 15:09:10.074,2,2,2,0,1,2,0,0,622,3548,-20221,2042,-23136,-4377,0,0,1,2,0,1,2,2,-147,1687,-8024,-432,-546,-42
'2017-08-03 15:09:10.084,2,2,2,0,1,2,0,0,1773,3848,-21557,3857,-27179,-5318,0,0,1,2,0,1,2,2,-170,1734,-8027,-349,-396,-13
'2017-08-03 15:09:10.094,2,2,2,0,1,1,0,0,2556,3049,-23112,5640,-31623,-5739,0,0,1,2,0,1,2,2,-140,1743,-7968,-217,-257,9
'2017-08-03 15:09:10.104,2,2,2,0,1,1,0,0,2471,4720,-27053,6737,-32768,-5905,0,0,1,2,0,1,2,2,-217,1764,-7882,-12,-110,42
'2017-08-03 15:09:10.114,2,2,2,0,1,1,0,0,421,7046,-25958,9153,-32743,-6864,0,0,1,2,0,1,2,2,-165,1690,-7827,190,-40,60
'2017-08-03 15:09:10.124,2,2,2,0,0,1,0,0,191,9649,-32768,9815,-32768,-7684,0,0,1,2,0,1,2,2,-132,1664,-7826,326,-49,64
'2017-08-03 15:09:10.134,2,1,1,0,0,0,0,0,-1433,7899,-32734,8912,-32768,-9068,0,0,1,2,0,1,2,2,-85,1656,-7858,427,-128,62
'2017-08-03 15:09:10.144,2,1,1,0,0,0,0,0,6044,11140,-32768,7064,-32768,-9150,0,0,1,2,0,1,2,2,-134,1596,-7797,505,-200,44
'2017-08-03 15:09:10.154,2,1,0,0,0,0,0,0,8316,5721,-32726,13595,-32768,-10434,0,0,1,2,0,1,2,2,-120,1591,-7797,534,-264,56
'2017-08-03 15:09:10.164,1,0,0,0,0,0,0,0,21620,9606,-21446,19861,-32768,-8743,0,0,1,2,0,1,2,2,-177,1612,-7797,573,-300,60
'2017-08-03 15:09:10.174,1,0,0,0,0,0,0,0,-32768,28024,27950,23250,-16897,-6528,0,0,1,2,0,1,2,2,-186,1558,-7845,591,-293,73
'2017-08-03 15:09:10.184,1,0,0,0,0,0,0,0,14283,24497,-32768,-3851,-542,-533,0,0,1,2,0,1,2,2,-199,1547,-7922,539,-221,97
'2017-08-03 15:09:10.194,0,0,0,0,0,0,0,0,32189,6710,-1427,-7957,10897,6246,0,0,1,2,0,1,2,2,-219,1560,-7961,462,-90,120
'2017-08-03 15:09:10.204,0,0,0,0,0,0,0,0,17374,5203,-10115,-1776,14912,10759,0,0,1,2,0,1,2,2,-193,1550,-8084,362,62,152
'2017-08-03 15:09:10.214,0,0,0,0,0,0,0,0,19427,14322,-6384,338,15588,11597,0,0,1,2,0,1,2,2,-169,1513,-8037,208,167,173
'2017-08-03 15:09:10.224,0,0,0,0,0,0,0,0,17943,14273,-7127,-6686,17328,7395,0,0,1,2,0,1,2,2,-172,1545,-8047,73,230,183
'2017-08-03 15:09:10.234,0,0,0,0,0,0,0,0,18605,6776,-8530,-12329,19658,3022,0,0,1,2,0,1,2,2,-174,1555,-7993,-10,309,198
'2017-08-03 15:09:10.244,0,0,0,0,0,0,0,0,17966,186,-9350,-11598,22926,33,0,0,1,2,0,1,2,2,-191,1579,-7954,-6,408,208
'2017-08-03 15:09:10.254,0,0,0,0,0,0,0,0,15507,-1250,-11611,-8014,26528,-1589,0,0,1,2,0,1,2,2,-157,1599,-7943,33,491,230
'2017-08-03 15:09:10.264,0,0,0,0,0,0,0,0,12575,398,-13645,-5496,29164,-2623,0,0,1,2,0,1,2,2,-143,1577,-7985,84,584,236
'2017-08-03 15:09:10.274,0,0,0,0,0,0,0,0,9744,1701,-15191,-6132,30897,-3499,0,0,1,2,0,1,2,2,-145,1581,-7978,147,680,263
'2017-08-03 15:09:10.284,0,0,0,0,0,0,0,0,7031,942,-16742,-8171,31868,-3810,0,0,1,2,0,1,2,2,-126,1568,-7948,225,799,269
'2017-08-03 15:09:10.294,0,0,0,0,0,0,0,0,4782,-757,-17903,-9732,32130,-3096,0,0,1,2,0,1,2,2,-161,1565,-7988,319,938,289
'2017-08-03 15:09:10.304,0,0,0,0,0,0,0,0,3268,-1664,-19476,-10393,31881,-1246,0,0,1,2,0,1,2,2,-108,1572,-7979,394,1105,335
'2017-08-03 15:09:10.314,0,0,0,0,0,0,0,0,2701,-1071,-21764,-10620,31527,957,0,0,1,2,0,1,2,2,-90,1570,-8020,413,1195,332
'2017-08-03 15:09:10.324,0,0,0,0,0,0,0,0,2682,-122,-24030,-11099,31459,2658,0,0,1,2,0,1,2,2,-46,1516,-8014,400,1366,368
'2017-08-03 15:09:10.334,0,0,0,0,0,0,0,0,1654,241,-27043,-11946,31702,3767,0,0,2,2,0,2,2,2,-53,1545,-8052,379,1586,406
'2017-08-03 15:09:10.344,0,0,0,0,0,0,0,0,-1945,125,-29956,-12786,31728,4986,0,0,2,2,0,2,2,2,-1,1499,-8173,346,1891,461
'2017-08-03 15:09:10.354,0,0,0,0,0,0,0,0,-8020,-547,-31629,-13699,30582,5867,0,0,2,2,0,2,2,1,49,1499,-8184,294,2136,508
'2017-08-03 15:09:10.364,0,0,0,0,0,0,0,0,-15944,-2256,-32436,-14934,28394,5373,0,1,2,2,0,2,2,1,81,1483,-8162,198,2353,560
'2017-08-03 15:09:10.374,0,0,0,0,0,0,0,0,-24200,-7019,-32768,-15984,25904,4092,1,1,2,1,0,2,2,1,209,1437,-8255,93,2554,597
'2017-08-03 15:09:10.384,0,0,0,0,0,0,0,0,-32408,-12188,-32756,-15662,23734,3926,1,1,2,1,0,2,2,1,196,1459,-8149,25,2660,610
'2017-08-03 15:09:10.394,0,0,0,0,0,0,0,0,-32724,-17161,-29222,-11792,21470,5574,1,1,2,1,0,2,2,0,241,1544,-8116,68,2764,680
'2017-08-03 15:09:10.404,0,0,0,0,0,0,0,0,-32767,-15990,-20440,-4286,18070,8012,2,1,2,1,0,2,2,0,316,1597,-8070,169,2871,784
'2017-08-03 15:09:10.414,0,0,0,0,0,0,0,0,-32767,-5208,-14869,3671,13187,7831,2,1,2,0,0,2,2,0,372,1559,-8110,263,2934,856
'2017-08-03 15:09:10.424,0,0,0,0,0,0,0,0,-32767,2475,-12471,3405,7199,4259,2,2,2,0,1,2,2,0,461,1682,-8228,58,2956,1002
'2017-08-03 15:09:10.434,0,0,0,0,0,0,0,0,-32767,-2951,-12321,-3466,1338,1193,2,2,2,0,1,2,2,0,471,1354,-9149,-525,3339,1125
'2017-08-03 15:09:10.444,0,0,0,0,0,0,0,0,-32767,-8738,-13257,-5730,-1685,724,2,2,2,0,1,2,2,0,655,1776,-8728,-1101,4138,1324
'2017-08-03 15:09:10.454,0,0,0,0,0,0,0,0,-27960,-23781,-28862,5888,-16136,5252,2,2,2,0,1,2,2,0,884,1844,-8998,-1250,4802,1706
'2017-08-03 15:09:10.464,0,0,0,0,0,0,0,1,14685,9836,19215,5301,-13491,4826,2,2,2,0,1,2,2,0,545,1813,-9121,-1218,5094,1793
'2017-08-03 15:09:10.474,0,0,0,2,0,0,0,2,16828,-5448,-7535,4239,-11173,5086,2,2,2,0,2,2,2,0,1044,1367,-10701,-832,5537,1794
'2017-08-03 15:09:10.484,0,0,0,2,0,0,0,2,3655,-2911,-11694,12200,-16841,3389,2,2,2,0,2,2,2,0,555,1918,-9677,-371,6484,1778
'2017-08-03 15:09:10.494,0,0,0,2,0,0,0,2,-632,-3123,-21592,9956,-19478,584,2,2,2,0,2,2,2,0,1037,1352,-10131,291,7319,1724
'2017-08-03 15:09:10.504,0,0,0,2,0,0,0,2,-1455,-517,-26842,6985,-17315,243,2,2,2,0,2,2,2,0,1361,1945,-10997,216,8486,1713
'2017-08-03 15:09:10.514,0,0,0,2,0,0,0,2,-515,2289,-22044,5889,-11016,622,2,2,2,0,2,2,2,0,744,2412,-11823,56,10016,1954
'2017-08-03 15:09:10.524,0,0,0,2,0,0,1,2,-425,428,-15141,4744,-7513,1210,2,2,2,0,2,2,1,0,494,1607,-12073,-152,11243,2276
'2017-08-03 15:09:10.534,0,0,0,2,0,0,1,2,541,-623,-13257,2367,-4954,793,2,2,2,0,2,2,1,0,1089,3287,-11638,978,12721,2182
'2017-08-03 15:09:10.544,0,0,0,2,0,0,1,2,898,-200,-10272,495,-3285,-84,2,2,2,0,2,2,1,0,1747,2565,-12559,1108,14434,2834
'2017-08-03 15:09:10.554,0,0,0,2,0,0,1,2,749,573,-8754,-430,-2875,-287,2,2,2,0,2,2,1,0,1335,3575,-14558,2398,16171,3311
'2017-08-03 15:09:10.564,0,0,0,2,0,0,2,2,284,1296,-8821,73,-2037,-168,2,2,2,0,2,2,1,0,1048,4716,-15040,3126,18364,4024
'2017-08-03 15:09:10.574,0,0,0,2,0,0,2,2,683,703,-8712,737,-1443,-34,2,2,2,0,2,2,0,0,891,4992,-15954,3758,20684,5004
