시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 15:03:49.534,0,0,0,2,0,0,1,2,510,612,-8734,243,1232,155,1,1,2,1,0,1,2,1,353,1150,-7941,-17,11,85
'2017-08-03 15:03:49.544,0,0,0,2,0,0,1,2,554,539,-8810,253,1326,141,1,1,2,1,0,1,2,1,330,1134,-7978,-17,11,85
'2017-08-03 15:03:49.554,0,0,0,2,0,0,1,2,688,551,-8904,183,1164,137,1,1,2,1,0,1,2,1,342,1150,-7969,-17,11,85
'2017-08-03 15:03:49.564,0,0,0,2,0,0,1,2,764,566,-9014,83,786,96,1,1,2,1,0,1,2,1,368,1126,-7945,-17,11,85
'2017-08-03 15:03:49.574,0,0,0,2,0,0,2,2,894,536,-8979,-49,189,31,1,1,2,1,0,1,2,1,353,1192,-7961,-17,11,85
'2017-08-03 15:03:49.584,0,0,0,2,0,0,2,2,807,489,-8915,-212,-284,-49,1,1,2,1,0,1,2,1,369,1160,-7911,-180,-73,92
'2017-08-03 15:03:49.594,0,0,0,2,0,0,2,2,713,537,-8886,-331,-496,-90,1,1,2,1,0,1,2,1,337,1209,-7906,-179,-101,84
'2017-08-03 15:03:49.604,0,0,0,2,0,0,2,2,725,543,-8772,-417,-591,-127,1,1,2,1,0,1,2,1,345,1179,-7912,-179,-136,74
'2017-08-03 15:03:49.614,0,0,0,2,0,0,2,2,682,622,-8697,-402,-610,-135,1,1,2,1,0,1,2,1,348,1202,-7930,-200,-180,63
'2017-08-03 15:03:49.624,0,0,0,2,0,1,2,2,667,678,-8649,-283,-594,-145,1,1,2,1,0,1,2,1,346,1174,-7904,-222,-207,74
'2017-08-03 15:03:49.634,0,0,0,2,0,1,2,2,665,641,-8598,-140,-575,-129,1,1,2,1,0,1,2,1,335,1191,-7882,-335,-289,39
'2017-08-03 15:03:49.644,0,0,0,2,0,1,2,2,635,660,-8612,-24,-568,-123,1,1,2,1,0,1,2,1,374,1072,-7872,-448,-415,16
'2017-08-03 15:03:49.654,0,0,0,2,0,1,2,2,683,613,-8546,113,-627,-115,1,1,2,1,0,1,2,1,369,1122,-7838,-628,-595,-35
