시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 16:42:59.172,2,1,2,0,2,0,0,0,1193,-1501,-19406,-3938,-32629,-65,0,0,0,2,0,0,1,2,-269,1206,-8614,-33,29,22
'2017-08-03 16:42:59.182,2,0,1,0,2,0,0,0,-7611,-286,-17333,-2498,-28220,892,0,0,0,2,0,0,1,2,-223,1224,-8598,-33,29,22
'2017-08-03 16:42:59.192,2,0,1,0,1,0,0,0,4859,118,-19090,-2202,-27468,1023,0,0,0,2,0,0,1,2,-229,1217,-8585,-33,29,22
'2017-08-03 16:42:59.202,1,0,1,0,0,0,0,0,5488,-2150,-14137,-2381,-22538,1286,0,0,0,2,0,0,1,2,-212,1186,-8551,-33,29,22
'2017-08-03 16:42:59.212,1,0,1,0,0,0,0,0,8937,-2125,-10879,788,-21023,1914,0,0,0,2,0,0,1,2,-224,1175,-8547,-60,158,21
'2017-08-03 16:42:59.222,0,0,0,0,0,0,0,0,673,-1848,-6527,3853,-21890,382,0,0,0,2,0,0,1,2,-211,1221,-8522,-27,162,71
'2017-08-03 16:42:59.232,0,0,0,0,0,0,0,0,10631,2507,-28310,4235,-18583,-1163,0,0,0,2,0,0,1,2,-197,1193,-8572,-29,153,69
'2017-08-03 16:42:59.242,0,0,0,0,0,0,0,0,12848,1368,-20137,1987,-10225,-1645,0,0,0,2,0,0,1,2,-161,1164,-8536,-46,140,69
'2017-08-03 16:42:59.252,0,0,0,0,0,0,0,0,12908,1127,-19403,3584,-2813,-865,0,0,0,2,0,0,1,2,-183,1179,-8526,-66,140,66
'2017-08-03 16:42:59.262,0,0,0,0,0,0,0,0,11109,1492,-19225,4927,171,156,0,0,0,2,0,0,1,2,-200,1186,-8537,-53,159,86
'2017-08-03 16:42:59.272,0,0,0,0,0,0,0,0,11256,2894,-17970,5004,801,844,0,0,0,2,0,0,1,2,-188,1197,-8512,-70,192,91
'2017-08-03 16:42:59.282,0,0,0,0,0,0,0,0,11315,3430,-19028,2992,1266,658,0,0,1,2,0,0,1,2,-270,1212,-8514,-72,310,111
'2017-08-03 16:42:59.292,0,0,1,0,0,0,0,0,12257,2253,-19999,-70,2981,-107,0,0,1,2,0,0,1,2,-205,1213,-8580,-14,446,131
'2017-08-03 16:42:59.302,0,0,1,0,0,0,0,0,13144,97,-19508,-865,6178,-1126,0,0,1,2,0,0,1,2,-149,1201,-8574,30,476,144
'2017-08-03 16:42:59.312,0,0,1,0,0,0,0,0,12463,-871,-18659,1032,10097,-1972,0,0,1,2,0,0,1,2,-109,1142,-8550,31,456,150
