시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 15:20:39.670,0,0,0,0,0,0,0,0,15382,7313,-8296,-3477,18816,8654,1,0,2,2,0,2,2,2,-549,2128,-7787,12,-38,101
'2017-08-03 15:20:39.680,0,0,0,0,0,0,0,0,11937,8135,-6151,-3767,18785,8183,1,0,2,2,0,2,2,2,-549,2127,-7799,12,-38,101
'2017-08-03 15:20:39.690,0,0,0,0,0,0,0,0,9556,9173,-6787,-6613,17765,6223,1,0,2,2,0,2,2,2,-563,2128,-7804,12,-38,101
'2017-08-03 15:20:39.700,0,0,0,0,0,0,0,0,9203,7802,-7268,-10655,17177,3545,1,0,2,2,0,2,2,2,-560,2138,-7813,12,-38,101
'2017-08-03 15:20:39.710,0,0,0,0,0,0,0,0,9926,4033,-9147,-13378,18278,1074,1,0,2,2,0,2,2,2,-521,2138,-7764,-217,265,168
'2017-08-03 15:20:39.720,0,0,0,0,0,0,0,0,10362,-32,-11062,-13317,20710,-477,1,0,2,2,0,2,2,2,-545,2157,-7757,-171,308,180
'2017-08-03 15:20:39.730,0,0,0,0,0,0,0,0,9432,-2676,-12249,-10855,23597,-1125,1,0,2,2,0,2,2,2,-505,2183,-7744,-96,389,213
'2017-08-03 15:20:39.740,0,0,0,0,0,0,0,0,7343,-2831,-13986,-7880,26015,-1319,1,0,2,2,0,2,2,2,-453,2156,-7728,-41,394,211
'2017-08-03 15:20:39.750,0,0,0,0,0,0,0,0,5385,-1820,-15273,-6328,27399,-1444,1,0,2,2,0,2,2,2,43,2137,-7703,26,383,201
'2017-08-03 15:20:39.760,0,0,0,0,0,0,0,0,3939,-1469,-15685,-6774,28039,-1698,1,0,2,2,0,2,2,2,-439,2135,-7727,76,345,185
'2017-08-03 15:20:39.770,0,0,0,0,0,0,0,0,3004,-2268,-16309,-8232,28120,-1674,1,0,2,2,0,2,2,2,-426,2100,-7727,62,317,173
'2017-08-03 15:20:39.780,0,0,0,0,0,0,0,0,2171,-3841,-17031,-9420,27661,-981,1,0,2,2,0,2,2,2,-449,2130,-7696,49,312,168
'2017-08-03 15:20:39.790,0,0,0,0,0,0,0,0,1550,-4912,-18014,-9514,26866,341,1,0,2,2,0,2,2,2,-479,2108,-7769,67,318,171
'2017-08-03 15:20:39.800,0,0,0,0,0,0,0,0,1453,-5048,-18656,-9099,26105,2012,1,0,2,2,0,2,2,2,-443,2125,-7743,80,354,174
'2017-08-03 15:20:39.810,0,0,0,0,0,0,0,0,1484,-4941,-18878,-8736,25935,3552,1,0,2,2,0,2,2,2,-432,2128,-7738,65,131,193
'2017-08-03 15:20:39.820,0,0,0,0,0,0,0,0,1007,-4771,-19940,-8594,26229,4563,1,0,2,2,0,2,2,2,-433,2077,-7755,32,421,200
'2017-08-03 15:20:39.830,0,0,0,0,0,0,0,0,70,-5203,-20986,-8511,26453,5158,1,0,2,2,0,2,2,1,-435,2105,159,6,461,203
'2017-08-03 15:20:39.840,0,0,0,0,0,0,0,0,-1248,-5902,-21611,-8043,26453,5615,1,0,2,2,0,2,2,1,-388,2134,-7766,-29,490,211
'2017-08-03 15:20:39.850,0,0,0,0,0,0,0,0,-3666,-6555,-22512,-7075,26127,6136,1,0,2,2,0,2,2,1,-382,2118,-7766,-25,518,224
'2017-08-03 15:20:39.860,0,0,0,0,0,0,0,0,-6913,-6776,-23413,-5835,25289,6695,1,0,2,2,0,2,2,1,-418,2156,-7759,14,566,233
'2017-08-03 15:20:39.870,0,0,0,0,0,0,0,0,-12992,-6801,-23041,-5196,24299,6630,1,0,2,2,0,2,2,1,-385,2162,-7796,82,626,245
'2017-08-03 15:20:39.880,0,0,0,0,0,0,0,0,-21569,-6399,-22479,-3997,23574,5795,1,1,2,2,0,2,2,1,-376,2179,-7760,214,688,260
'2017-08-03 15:20:39.890,0,0,0,0,0,0,0,0,-30736,-6854,-21546,-2824,22176,5048,1,1,2,2,0,2,2,1,-339,2173,-7776,328,767,289
'2017-08-03 15:20:39.900,0,0,0,0,0,0,0,0,-32767,-7352,-17948,-2090,19186,5335,1,1,2,2,0,2,2,1,-391,2118,-7808,419,853,310
'2017-08-03 15:20:39.910,0,0,0,0,0,0,0,0,-32767,-6946,-14414,-720,14909,6116,1,1,2,2,0,2,2,1,-334,2162,-7814,530,183,331
'2017-08-03 15:20:39.920,0,0,0,0,0,0,0,0,-32766,-4823,-13016,866,9875,6588,1,1,2,2,0,2,2,1,-307,2101,-7897,128,1050,367
'2017-08-03 15:20:39.930,0,0,0,0,0,0,0,0,-32767,-6465,-23530,3436,3032,6231,1,1,2,2,0,2,2,1,-263,2072,54,600,1153,390
'2017-08-03 15:20:39.940,0,0,0,0,0,0,0,0,-32767,-1426,-4400,6034,-8683,3197,1,1,2,2,0,2,2,1,-274,2099,-7927,565,1277,428
'2017-08-03 15:20:39.950,0,0,0,0,0,0,0,0,-32767,1752,-4952,9917,-17934,-909,1,1,2,1,0,2,2,1,-229,2032,-7903,529,1438,463
'2017-08-03 15:20:39.960,0,0,0,1,0,0,0,1,8159,1590,-19541,8475,-19609,-1782,1,1,2,1,0,0,0,0,-207,2098,-7997,461,1642,542
'2017-08-03 15:20:39.970,0,0,0,2,0,0,0,2,13677,2962,-21990,4566,-12183,720,1,1,2,1,0,2,2,0,-206,2056,-8079,326,1878,636
'2017-08-03 15:20:39.980,0,0,0,2,0,0,0,2,1536,-2403,-21105,7728,-9327,1737,1,1,2,1,0,2,2,0,-176,2014,-8194,138,2207,749
'2017-08-03 15:20:39.990,0,0,0,2,0,0,0,2,-66,-123,-15847,8528,-6863,805,1,2,2,0,0,2,2,0,-147,2091,-8390,-84,2563,880
'2017-08-03 15:20:40.000,0,0,0,2,0,0,0,2,407,356,-17511,5156,-6160,268,2,2,2,0,0,2,2,0,-102,2108,-8511,-350,3065,1046
'2017-08-03 15:20:40.010,0,0,0,2,0,0,1,2,532,820,-12614,3671,-3803,221,2,2,2,0,0,2,2,0,40,2025,-8889,-609,3657,1131
'2017-08-03 15:20:40.020,0,0,0,2,0,0,1,2,1657,144,-10088,2373,-3130,-119,2,2,2,0,1,2,2,0,159,2075,-9571,227,4439,1213
'2017-08-03 15:20:40.030,0,0,0,2,0,0,1,2,1082,-7,-9237,1314,-2177,-297,2,2,2,0,1,2,2,0,-29,2088,-9796,-2074,5568,1415
'2017-08-03 15:20:40.040,0,0,0,2,0,0,2,2,125,-54,-9410,439,-773,-219,2,2,2,0,1,2,2,0,-390,114,-9573,-2131,6814,1975
