시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-07-31 19:49:07.208,0,0,0,0,0,0,0,0,5675,4344,-13993,-7348,24718,4363,1,1,1,1,0,1,1,1,101,644,-8479,-166,-917,-225
'2017-07-31 19:49:07.218,0,0,0,0,0,0,0,0,5094,1430,-16259,-6473,25901,4606,1,1,1,1,0,1,1,1,123,569,-8486,-166,-917,-225
'2017-07-31 19:49:07.228,0,0,0,0,0,0,0,0,4252,1047,-18024,-4408,27250,3554,1,1,1,1,0,1,1,1,148,576,-8492,-166,-917,-225
'2017-07-31 19:49:07.238,0,0,0,0,0,0,0,0,3228,835,-19067,-3883,28563,1330,1,1,1,1,0,1,1,1,148,575,-8501,-166,-917,-225
'2017-07-31 19:49:07.248,0,0,0,0,0,0,0,0,2127,-1024,-20094,-4145,29360,-558,1,1,1,1,0,1,1,1,154,596,-8447,-1,36,-16
'2017-07-31 19:49:07.258,0,0,0,0,0,0,0,0,1597,-2245,-20685,-3813,29424,-1008,1,1,1,1,0,1,1,1,172,598,-8486,1,38,18
'2017-07-31 19:49:07.268,0,0,0,0,0,0,0,0,1199,-1965,-20903,-3634,29287,-291,1,1,1,1,0,1,1,1,132,608,-8511,-5,44,20
'2017-07-31 19:49:07.278,0,0,0,0,0,0,0,0,152,-2370,-20998,-4377,29411,1266,1,1,1,1,0,1,1,1,161,598,-8493,18,75,27
'2017-07-31 19:49:07.288,0,0,0,0,0,0,0,0,-1077,-3555,-21852,-5359,29512,3532,1,1,1,1,0,1,1,1,142,591,-8508,19,102,31
'2017-07-31 19:49:07.298,0,0,0,0,0,0,0,0,-2405,-4994,-22869,-5631,29672,6166,1,1,1,1,0,1,1,1,121,586,-8472,6,94,32
'2017-07-31 19:49:07.308,0,0,0,0,0,0,0,0,-4902,-4532,-24159,-4295,29888,8685,1,1,1,1,0,1,1,1,163,564,-8499,5,116,45
'2017-07-31 19:49:07.318,0,0,0,0,0,0,0,0,-9587,-2398,-25040,-2682,29658,10139,1,1,1,1,0,1,1,1,165,582,-8537,8,109,25
'2017-07-31 19:49:07.328,0,0,0,0,0,0,0,0,-16196,-714,-25232,-1878,28379,10417,1,1,1,1,0,1,1,1,161,623,-8472,3,119,35
'2017-07-31 19:49:07.338,0,0,0,0,0,0,0,0,-22521,1403,-24309,-723,26044,10246,1,1,1,1,0,1,1,1,173,554,-8491,9,107,27
'2017-07-31 19:49:07.348,0,0,0,0,0,0,0,0,-27394,6294,-22944,1361,22934,9391,1,1,1,1,0,1,1,1,199,544,-8529,3,88,22
'2017-07-31 19:49:07.358,0,0,0,0,0,0,0,0,-31415,12656,-20141,2318,19509,6838,1,1,1,1,0,1,1,1,184,592,-8489,16,90,20
'2017-07-31 19:49:07.368,0,0,0,0,0,0,0,0,-32767,14079,-16868,-72,15686,2530,1,1,1,0,0,1,1,1,189,583,-8481,9,93,21
'2017-07-31 19:49:07.378,0,0,0,0,0,0,0,0,-32767,6897,-14888,-4063,11611,-1822,1,1,1,0,0,1,1,0,198,611,-8506,2,97,26
