시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 13:07:34.710,0,0,0,0,0,0,0,0,11227,3366,-5774,-2149,16652,-413,0,0,0,2,0,0,1,1,111,823,-7982,68,392,179
'2017-08-03 13:07:34.720,0,0,0,0,0,0,0,0,10086,989,-6046,-3173,18543,453,0,0,0,2,0,0,1,1,115,812,-7973,68,392,179
'2017-08-03 13:07:34.730,0,0,0,0,0,0,0,0,8638,349,-7460,-2381,20053,1193,0,0,0,2,0,0,1,1,110,817,-7982,68,392,179
'2017-08-03 13:07:34.740,0,0,0,0,0,0,0,0,8047,863,-8443,-1711,21511,1418,0,0,0,2,0,0,1,1,121,820,-7968,68,392,179
'2017-08-03 13:07:34.750,0,0,0,0,0,0,0,0,6959,1231,-10062,-1743,22989,1117,0,0,0,2,0,0,1,1,104,819,-7949,-11,12,100
'2017-08-03 13:07:34.760,0,0,0,0,0,0,0,0,5390,1091,-11127,-2044,24189,687,0,0,0,2,0,0,1,1,124,834,-7978,-27,-6,111
'2017-08-03 13:07:34.770,0,0,0,0,0,0,0,0,4076,1134,-12262,-2254,24834,267,0,0,0,2,0,0,1,1,141,804,-7985,-16,5,101
'2017-08-03 13:07:34.780,0,0,0,0,0,0,0,0,2816,1221,-13847,-2342,25045,-38,0,0,0,2,0,0,1,1,114,797,-7967,-27,-10,104
'2017-08-03 13:07:34.790,0,0,0,0,0,0,0,0,1986,1396,-15339,-2584,25165,96,0,0,0,2,0,0,1,1,121,830,-7991,-27,-13,95
'2017-08-03 13:07:34.800,0,0,0,0,0,0,0,0,964,1499,-16734,-3029,25226,778,0,0,0,2,0,0,1,1,108,812,-7963,-31,-12,100
'2017-08-03 13:07:34.810,0,0,0,0,0,0,0,0,-221,1539,-18061,-3710,25031,2083,0,0,0,2,0,0,1,1,134,829,-7988,-33,-18,95
'2017-08-03 13:07:34.820,0,0,0,0,0,0,0,0,-858,1410,-18688,-4056,24783,2929,0,0,0,2,0,0,1,1,129,822,-7986,-44,-17,100
'2017-08-03 13:07:34.830,0,0,0,0,0,0,0,0,-1897,1282,-19964,-4628,24016,4799,0,0,0,2,0,0,1,1,128,827,-7996,-30,-2,95
'2017-08-03 13:07:34.840,0,0,0,0,0,0,0,0,-2459,1261,-20985,-5294,23014,6381,0,0,0,2,0,0,1,1,126,817,-7984,-28,-1,109
'2017-08-03 13:07:34.850,0,0,0,0,0,0,0,0,-3150,407,-22173,-6076,21797,7241,0,0,0,2,0,0,1,1,114,818,-7963,-22,13,106
'2017-08-03 13:07:34.860,0,0,0,0,0,0,0,0,-4336,-890,-23219,-6412,20481,7407,0,0,0,2,0,0,1,1,113,831,-7976,-28,12,104
'2017-08-03 13:07:34.870,0,0,0,0,0,0,0,0,-5811,-2216,-23833,-6065,19311,6957,0,0,0,2,0,0,1,1,108,851,-7997,-21,0,100
'2017-08-03 13:07:34.880,0,0,0,0,0,0,0,0,-7610,-3311,-24295,-4896,18320,6219,0,0,0,2,0,0,1,1,87,858,-7968,-37,4,97
'2017-08-03 13:07:34.890,0,0,0,0,0,0,0,0,-9834,-3686,-24431,-3148,17498,5530,0,0,0,2,0,0,1,1,115,840,-8004,-40,26,105
'2017-08-03 13:07:34.900,0,0,0,0,0,0,0,0,-12341,-2778,-23029,-1509,16892,4895,0,0,0,2,0,0,1,1,96,855,-7970,-14,27,108
'2017-08-03 13:07:34.910,0,0,0,0,0,0,0,0,-15869,-867,-20386,149,16558,4234,0,0,0,2,0,0,1,1,99,844,-8022,-11,67,112
'2017-08-03 13:07:34.920,0,0,0,0,0,0,0,0,-19793,1997,-17684,1727,16139,3486,0,0,0,2,0,0,1,1,83,799,-8022,-10,88,118
'2017-08-03 13:07:34.930,0,0,0,0,0,0,0,0,-23022,4770,-15236,1356,15360,2694,0,0,0,2,0,0,1,1,133,822,-7989,-7,91,112
'2017-08-03 13:07:34.940,0,0,0,0,0,0,0,0,-25123,4133,-11252,-1559,14307,1985,0,0,0,2,0,0,1,1,148,782,-7980,-80,29,108
'2017-08-03 13:07:34.950,0,0,0,0,0,0,0,0,-28120,983,-8572,-4719,12262,1684,0,0,0,2,0,0,1,1,145,836,-7953,-166,-47,107
'2017-08-03 13:07:34.960,0,0,0,0,0,0,0,0,-32767,-3430,-7828,-6546,9140,1665,0,0,0,2,0,0,1,1,128,810,-7957,-216,-144,97
'2017-08-03 13:07:34.970,0,0,0,0,0,0,0,0,-32731,-7253,-7648,-5486,5187,1563,0,0,0,2,0,0,1,1,95,870,-7932,-219,-189,93
