시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 13:12:49.018,2,2,1,0,2,2,0,0,-636,2170,-14145,-2457,-17680,-1317,1,0,1,2,0,1,2,2,-73,981,-8187,231,524,165
'2017-08-03 13:12:49.028,2,2,1,0,2,2,0,0,-253,1934,-14916,-3211,-20297,-2086,1,0,1,2,0,1,2,2,-3,888,-8196,249,787,186
'2017-08-03 13:12:49.038,2,2,1,0,2,2,0,0,63,1649,-15354,-2931,-23343,-2606,1,0,1,2,0,1,2,2,36,867,-8176,214,951,190
'2017-08-03 13:12:49.048,2,2,2,0,2,2,0,0,-194,2149,-19532,-2238,-26183,-2898,1,1,1,2,0,1,2,2,58,877,-8149,164,1083,188
'2017-08-03 13:12:49.058,2,2,2,0,2,2,0,0,281,4106,-21394,-1562,-30052,-3169,1,1,1,2,0,1,2,2,102,931,-8085,147,1182,183
'2017-08-03 13:12:49.068,2,2,2,0,2,2,0,0,-3989,5796,-24508,-2828,-32768,-3682,1,1,1,2,0,1,2,2,135,935,-7991,216,1240,208
'2017-08-03 13:12:49.078,2,2,1,0,0,2,0,0,-6953,-683,-32768,-8609,-32751,-3686,1,1,1,2,0,1,2,2,141,903,-8028,249,1271,238
'2017-08-03 13:12:49.088,2,1,1,0,0,2,0,0,-7046,1140,-32695,-6138,-32768,-1102,1,1,1,2,0,1,2,1,219,869,-7951,238,1239,233
'2017-08-03 13:12:49.098,2,1,0,0,0,1,0,0,1555,6622,-32768,-8298,-32768,-4699,1,1,2,2,0,1,2,1,243,814,-7943,221,1166,230
'2017-08-03 13:12:49.108,2,1,0,0,0,1,0,0,4463,2396,-32768,-2829,-32768,-4395,1,1,2,2,0,1,2,1,247,831,-7930,196,1095,231
'2017-08-03 13:12:49.118,1,0,0,0,0,1,0,0,10092,7595,-32768,1390,-32768,-5244,1,1,2,1,0,1,2,1,271,849,-7871,198,1039,222
'2017-08-03 13:12:49.128,0,0,0,0,0,1,0,0,24839,14429,-32633,-4857,-32768,-5449,1,1,2,1,0,1,2,1,279,868,-7813,220,973,235
'2017-08-03 13:12:49.138,0,0,0,0,0,0,0,0,32083,12518,17293,-6291,-23778,-8559,2,1,2,1,0,1,2,1,287,864,-7877,285,969,272
'2017-08-03 13:12:49.148,0,0,0,0,0,0,0,0,31928,4285,-28382,-7489,1565,-6878,2,2,2,1,0,1,2,1,349,812,-7864,331,934,308
'2017-08-03 13:12:49.158,0,0,0,0,0,0,0,0,22854,-530,-22601,-4042,20399,-2134,2,2,2,1,0,1,2,1,352,744,-7841,330,866,299
'2017-08-03 13:12:49.168,0,0,0,0,0,0,0,0,19402,-225,-15065,2558,26631,905,2,2,2,1,0,1,2,1,384,710,-7906,282,756,290
'2017-08-03 13:12:49.178,0,0,0,0,0,0,0,0,15719,2294,-13402,6837,26945,892,2,2,2,1,0,1,2,1,385,728,-7939,197,688,262
'2017-08-03 13:12:49.188,0,0,0,0,0,0,0,0,12137,2825,-9969,8445,25900,406,2,2,2,1,0,1,2,1,427,719,-7901,145,608,240
'2017-08-03 13:12:49.198,0,0,0,0,0,0,0,0,12432,2771,-8158,8071,25944,-1169,2,2,2,1,0,1,2,1,421,750,-7920,90,559,233
'2017-08-03 13:12:49.208,0,0,0,0,0,0,0,0,11396,2311,-8745,7051,26938,-3308,2,2,2,1,0,1,2,1,415,760,-7878,82,507,244
'2017-08-03 13:12:49.218,0,0,0,0,0,0,0,0,10277,1186,-9807,5439,28664,-5135,2,2,2,1,0,2,2,0,451,744,-7923,67,433,247
'2017-08-03 13:12:49.228,0,0,0,0,0,0,0,0,9128,233,-10508,3926,30466,-6382,2,2,2,1,0,2,2,0,436,714,-7941,38,406,230
'2017-08-03 13:12:49.238,0,0,0,0,0,0,0,0,7443,-566,-11165,2952,31664,-6847,2,2,2,1,0,2,2,0,460,724,-7948,24,377,223
'2017-08-03 13:12:49.248,0,0,0,0,0,0,0,0,5584,-1075,-11851,2327,31743,-6401,2,2,2,1,0,2,2,0,461,737,-7876,-20,302,204
'2017-08-03 13:12:49.258,0,0,0,0,0,0,0,0,3974,-658,-12348,1913,31024,-5241,2,2,2,1,0,2,2,0,474,692,-7883,-48,155,193
'2017-08-03 13:12:49.268,0,0,0,0,0,0,0,0,3351,486,-13395,1227,30040,-3722,2,2,2,1,1,2,2,0,471,703,-7814,-68,-27,150
'2017-08-03 13:12:49.278,0,0,0,0,0,0,0,0,3371,1234,-14353,-66,29228,-2527,2,2,2,1,1,2,2,0,511,704,-7778,-117,-286,115
'2017-08-03 13:12:49.288,0,0,0,0,0,0,0,0,3650,2009,-16299,-866,29110,-2086,2,2,2,1,1,2,2,0,483,744,-7758,-143,-546,75
'2017-08-03 13:12:49.298,0,0,0,0,0,0,0,0,3810,1993,-18495,-2256,29431,-1354,2,2,2,1,1,2,2,0,433,786,-7780,-112,-741,82
'2017-08-03 13:12:49.308,0,0,0,0,0,0,0,0,2851,1531,-20697,-2946,30045,-382,2,1,2,1,1,2,2,0,386,823,-7946,-75,-802,74
'2017-08-03 13:12:49.318,0,0,0,0,0,0,0,0,1703,1708,-22931,-3105,30099,1025,2,1,2,1,1,2,2,0,388,854,-8001,-21,-777,114
'2017-08-03 13:12:49.328,0,0,0,0,0,0,0,0,840,2912,-25671,-3853,29744,2289,2,1,2,1,1,2,2,1,310,835,-8081,20,-635,128
'2017-08-03 13:12:49.338,0,0,0,0,0,0,0,0,33,3709,-29330,-5514,29564,3224,2,1,2,1,1,2,2,1,327,851,-8194,75,-364,152
'2017-08-03 13:12:49.348,0,0,0,0,0,0,0,0,-1689,4019,-32768,-7062,29814,4721,1,1,2,1,1,2,2,1,257,812,-8279,77,-80,186
'2017-08-03 13:12:49.358,0,0,0,0,0,0,0,0,-5409,3603,-32743,-8819,31012,7019,1,1,2,1,1,2,2,1,316,795,-8256,-7,192,196
'2017-08-03 13:12:49.368,0,0,0,0,0,0,0,0,-12191,1460,-32768,-11587,31983,7552,1,1,2,1,1,2,2,1,303,863,-8169,-75,406,205
'2017-08-03 13:12:49.378,0,0,0,0,0,0,0,0,-22884,-926,-32768,-11908,31231,7244,1,1,2,1,1,2,2,1,380,806,-8114,-113,592,245
'2017-08-03 13:12:49.388,0,0,0,0,0,0,0,0,-32471,-2486,-31400,-9495,27878,7191,1,1,2,1,1,2,2,0,350,916,-8138,-164,810,270
'2017-08-03 13:12:49.398,0,0,0,0,0,0,0,0,-32712,-484,-23777,-3924,23108,7507,1,1,2,1,1,2,2,0,329,868,-8178,-136,1086,344
'2017-08-03 13:12:49.408,0,0,0,0,0,0,0,0,-32767,5631,-17902,229,17549,6988,1,2,2,1,1,2,2,0,355,936,-8321,-162,1473,398
'2017-08-03 13:12:49.418,0,0,0,0,0,0,0,0,-32766,7615,-12846,-3014,11936,5550,1,2,2,0,1,2,2,0,341,907,-8440,-207,1944,506
'2017-08-03 13:12:49.428,0,0,0,0,0,0,0,0,-32767,2161,-12398,-9873,6780,4039,1,2,2,0,1,2,2,0,436,950,-8641,-303,2498,605
'2017-08-03 13:12:49.438,0,0,0,0,0,0,0,0,-32767,-6363,-13789,-12696,1840,3312,1,2,2,0,1,2,2,0,656,926,-8573,-582,2988,695
'2017-08-03 13:12:49.448,0,0,0,0,0,0,0,0,-32767,-8208,-13728,-7093,-3773,3926,2,2,2,0,1,2,2,0,790,1026,-8851,-942,3634,848
'2017-08-03 13:12:49.458,0,0,0,0,0,0,0,0,-32754,4202,-23901,-586,-14169,3098,2,2,2,0,1,2,2,0,615,941,-9471,-1087,4528,923
'2017-08-03 13:12:49.468,0,0,0,1,0,0,0,2,10285,840,17314,2492,-16944,1838,2,2,2,0,1,2,2,0,391,1377,-9178,-1527,5222,982
'2017-08-03 13:12:49.478,0,0,0,2,0,0,0,2,12845,1300,-17370,7387,-20292,1463,2,2,2,0,2,2,2,0,621,489,-11533,-794,5360,947
'2017-08-03 13:12:49.488,0,0,0,2,0,0,0,2,2306,-2964,-17732,4564,-20257,215,2,2,2,0,2,2,2,0,364,1136,-11788,-638,7349,948
'2017-08-03 13:12:49.498,0,0,0,2,0,0,0,2,-731,-1819,-31890,2897,-23573,-312,2,2,2,0,2,2,1,0,1251,1173,-12322,-620,9149,991
'2017-08-03 13:12:49.508,0,0,0,2,0,0,0,2,-1247,2146,-30060,5327,-25288,-341,2,2,2,0,2,2,1,0,550,1686,-12796,-1151,11050,1226
'2017-08-03 13:12:49.518,0,0,0,2,0,0,0,2,-991,1472,-21171,4372,-14726,835,2,2,2,0,2,2,0,0,-42,1272,-13372,-1349,12611,1566
'2017-08-03 13:12:49.528,0,0,0,2,0,0,0,2,-3,-104,-15232,2195,-8482,1044,2,2,2,0,2,2,0,0,1066,2253,-12877,-460,14055,1575
'2017-08-03 13:12:49.538,0,0,0,2,0,0,1,2,870,-851,-10492,549,-5934,509,2,2,2,0,2,2,0,0,1214,1918,-13375,-89,15920,2111
'2017-08-03 13:12:49.548,0,0,0,2,0,0,1,2,377,-26,-10403,-459,-3953,-228,2,2,2,0,2,2,0,0,517,2830,-13666,484,16702,2293
'2017-08-03 13:12:49.558,0,0,0,2,0,0,1,2,580,728,-9801,-1178,-2550,-170,2,2,2,0,2,2,0,0,651,3425,-12881,1304,18071,2930
'2017-08-03 13:12:49.568,0,0,0,2,0,0,1,2,1324,446,-8548,-1016,-2014,-53,2,2,2,0,2,2,0,0,785,3109,-13956,1941,19338,3593
'2017-08-03 13:12:49.578,0,0,0,2,0,0,1,2,1220,539,-8710,-830,-2006,-193,2,2,2,0,2,1,0,0,816,4574,-13299,3672,21372,4305
'2017-08-03 13:12:49.588,0,0,0,2,0,0,1,2,1140,704,-8875,-434,-1873,-262,2,2,2,0,2,1,0,0,1850,4523,-13953,5922,23442,5390
'2017-08-03 13:12:49.598,0,0,0,2,0,0,1,2,1262,540,-8827,-152,-1972,-282,2,2,2,0,2,1,0,0,3409,4474,-16894,8132,25517,5943
'2017-08-03 13:12:49.608,0,0,0,2,0,0,1,2,1318,486,-8744,1,-2328,-346,2,2,2,0,1,0,0,0,4153,5573,-20259,7508,27125,6222
'2017-08-03 13:12:49.618,0,0,0,2,0,0,2,2,1198,481,-8811,14,-2473,-381,2,1,2,0,1,0,0,0,6431,2984,-22249,8506,27485,7418
'2017-08-03 13:12:49.628,0,0,0,2,0,0,2,2,1090,466,-8999,-15,-2663,-339,2,1,2,0,1,0,0,0,3781,11516,-27675,7729,27913,6921
'2017-08-03 13:12:49.638,0,0,0,2,0,0,2,2,1296,483,-8805,4,-2999,-276,2,1,1,0,1,0,0,0,4478,6387,-27911,5068,27383,9013
'2017-08-03 13:12:49.648,0,0,0,2,0,0,2,2,1224,607,-8764,146,-3353,-231,2,1,1,0,1,0,0,0,1099,9054,-30597,6718,26868,9657
'2017-08-03 13:12:49.658,0,0,0,2,0,0,2,2,1018,611,-8747,348,-3694,-168,1,1,0,0,0,0,0,0,-8592,8398,-19699,10053,27107,10988
'2017-08-03 13:12:49.668,0,0,0,2,0,0,2,2,769,647,-8707,537,-3744,-191,0,0,0,0,0,0,0,0,-19769,10482,-13532,13418,22767,11545
'2017-08-03 13:12:49.678,0,0,0,2,0,1,2,2,801,481,-8576,721,-3782,-219,0,0,0,0,0,0,0,0,-14511,9526,10348,16113,16574,5709
'2017-08-03 13:12:49.688,0,0,0,2,0,1,2,2,755,544,-8750,730,-3951,-291,0,0,0,0,0,0,0,0,-18304,17360,-19215,4383,-1431,12
'2017-08-03 13:12:49.698,0,0,0,2,0,1,1,2,641,492,-8705,616,-4101,-294,0,0,0,0,0,0,0,0,-10311,8491,-7505,-1823,-6421,-2337
'2017-08-03 13:12:49.708,0,0,0,2,0,1,1,1,544,494,-8743,568,-3997,-322,0,0,0,0,0,0,0,0,-10215,5328,-5060,-2277,-8183,-3984
'2017-08-03 13:12:49.718,0,0,0,1,0,1,1,1,340,504,-8819,456,-4016,-377,0,0,0,0,0,0,0,0,-7439,4505,-4776,-1562,-8092,-4604
'2017-08-03 13:12:49.728,0,0,0,1,0,1,1,0,497,588,-8928,458,-4413,-457,0,0,0,0,0,0,0,0,-8170,4895,-3834,-1675,-8511,-4865
'2017-08-03 13:12:49.738,0,1,0,0,0,1,1,0,328,800,-8987,648,-4928,-513,0,0,0,0,0,0,0,0,-8183,3939,-3905,-3115,-10038,-4834
'2017-08-03 13:12:49.748,1,1,1,0,0,2,1,0,15,1115,-9318,616,-5277,-744,0,0,0,0,0,0,0,0,-7833,1952,-4765,-4383,-12095,-5101
'2017-08-03 13:12:49.758,1,1,1,0,0,2,1,0,18,1395,-10944,-538,-5803,-1336,0,0,0,0,0,0,0,0,-7255,186,-5291,-4366,-14153,-5531
'2017-08-03 13:12:49.768,2,2,1,0,1,2,1,0,442,-165,-10571,-873,-6852,-1205,0,0,0,0,0,0,0,0,-6413,158,-5823,-3475,-15762,-5710
'2017-08-03 13:12:49.778,2,2,1,0,1,2,1,0,-47,382,-10075,-919,-7119,-1295,0,0,0,0,0,0,0,0,-5781,1067,-6196,-2930,-16948,-5282
'2017-08-03 13:12:49.788,2,2,1,0,1,2,1,0,-334,333,-9573,-1158,-7364,-1355,0,0,0,0,0,0,0,0,-5139,1780,-6853,-3488,-17795,-4262
'2017-08-03 13:12:49.798,2,2,1,0,1,2,1,0,-518,1020,-9351,-1275,-7400,-1362,0,0,0,0,0,0,0,0,-4532,1192,-7651,-4654,-18595,-3075
'2017-08-03 13:12:49.808,2,2,1,0,1,2,1,0,-706,-148,-10715,-1573,-7298,-1508,0,0,0,0,0,0,0,0,-3894,68,-8883,-5269,-19342,-2227
'2017-08-03 13:12:49.818,2,2,2,0,1,2,0,0,-509,531,-11209,-1937,-8399,-1226,0,0,0,0,0,0,0,0,-3420,-897,-10447,-5030,-20220,-1897
'2017-08-03 13:12:49.828,2,2,2,0,1,2,0,0,-330,724,-11089,-2264,-9170,-1260,0,0,0,0,0,0,0,0,-2856,-1485,-11708,-4200,-21251,-2009
'2017-08-03 13:12:49.838,2,2,2,0,1,2,0,0,-406,1218,-12268,-2519,-10069,-1393,0,0,0,0,0,0,0,0,-2399,-867,-12568,-3339,-22198,-2287
'2017-08-03 13:12:49.848,2,2,2,0,2,2,0,0,-501,1540,-12841,-2581,-11960,-1571,0,0,0,0,0,0,0,0,-1662,169,-13326,-3363,-22773,-2401
'2017-08-03 13:12:49.858,2,2,2,0,2,2,0,0,-766,1397,-12500,-2478,-13993,-1725,0,0,0,0,0,0,0,0,-1299,350,-13661,-4246,-22968,-2451
'2017-08-03 13:12:49.868,2,2,2,0,2,2,0,0,-772,1191,-13709,-2616,-15804,-1877,0,0,0,0,0,0,0,0,-637,60,-14256,-4742,-22966,-2497
'2017-08-03 13:12:49.878,2,2,2,0,2,2,0,0,-404,504,-12949,-2836,-17933,-1978,0,0,0,0,0,0,0,0,184,-736,-14955,-5212,-22660,-2750
'2017-08-03 13:12:49.888,2,2,2,0,2,2,0,0,-286,555,-13437,-2663,-20238,-2083,0,0,0,0,0,0,0,0,947,-950,-15845,-5130,-22070,-3180
'2017-08-03 13:12:49.898,2,2,2,0,2,2,0,0,-826,660,-14538,-2580,-22527,-2100,0,0,0,0,0,0,0,0,1657,-811,-16892,-5110,-21423,-3857
'2017-08-03 13:12:49.908,2,2,2,0,2,2,0,0,-179,1775,-15281,-2335,-25022,-2033,0,0,0,0,0,0,0,0,2285,-635,-17754,-5267,-20947,-4716
'2017-08-03 13:12:49.918,2,2,2,0,2,2,0,0,-745,2245,-17391,-2449,-27974,-2469,0,0,0,0,0,0,0,0,2967,-446,-19038,-5329,-20606,-5570
'2017-08-03 13:12:49.928,2,2,2,0,2,2,0,0,-2548,3743,-21435,-2552,-31484,-2722,0,0,0,0,0,0,0,0,3946,-220,-20457,-5356,-20584,-6261
'2017-08-03 13:12:49.938,2,2,2,0,2,2,0,0,-6915,4026,-31850,-5260,-32768,-2525,0,0,0,0,0,0,0,0,5725,134,-21722,-5421,-21103,-6832
'2017-08-03 13:12:49.948,2,1,1,0,0,2,0,0,-12918,-6139,-32711,-8172,-32768,-1657,0,0,0,0,0,0,0,0,8943,-133,-22188,-5148,-21793,-7242
'2017-08-03 13:12:49.958,2,1,1,0,0,2,0,0,-10394,2526,-32736,-6837,-32768,645,0,0,0,0,0,0,0,0,12850,-46,-21847,-4201,-22101,-7528
'2017-08-03 13:12:49.968,2,1,0,0,0,1,0,0,395,7742,-32768,-8093,-32768,-3933,0,0,0,0,0,0,0,0,16722,796,-20651,-2987,-21795,-7498
'2017-08-03 13:12:49.978,2,0,0,0,0,1,0,0,1841,2824,-32768,-3051,-32768,-3774,0,0,0,0,0,0,0,0,20539,2156,-18685,-2002,-20836,-7112
'2017-08-03 13:12:49.988,1,0,0,0,0,1,0,0,5621,8418,-32768,2956,-32768,-4996,0,0,0,0,0,0,0,0,24126,3784,-16329,-1797,-18695,-6237
'2017-08-03 13:12:49.998,0,0,0,0,0,0,0,0,22013,17646,-32768,-2917,-32768,-5156,0,0,0,0,0,0,0,0,26903,4684,-13810,-2503,-15347,-4788
'2017-08-03 13:12:50.008,0,0,0,0,0,0,0,0,31786,12134,9447,-6660,-21292,-8305,0,0,0,0,0,0,0,0,28729,4146,-11701,-3971,-11472,-2855
'2017-08-03 13:12:50.018,0,0,0,0,0,0,0,0,31247,6652,-31450,-6221,-2001,-6956,0,0,0,0,0,0,0,0,30106,1500,-10370,-5490,-7884,-921
'2017-08-03 13:12:50.028,0,0,0,0,0,0,0,0,22710,1746,-24051,-4710,18717,-2371,0,0,0,0,0,0,0,0,31135,-2588,-9745,-6228,-4698,260
'2017-08-03 13:12:50.038,0,0,0,0,0,0,0,0,19991,1559,-17434,1646,25072,1178,0,0,0,0,0,0,0,0,31492,-5944,-9443,-5498,-1971,591
'2017-08-03 13:12:50.048,0,0,0,0,0,0,0,0,17574,3605,-14776,4855,27529,878,0,0,0,0,0,0,0,0,31198,-6449,-9776,-3517,540,770
'2017-08-03 13:12:50.058,0,0,0,0,0,0,0,0,13704,4128,-11989,5610,28352,92,0,0,0,0,0,0,0,0,28779,-4822,-10232,-989,3160,1453
'2017-08-03 13:12:50.068,0,0,0,0,0,0,0,0,12533,3147,-9893,4382,29237,-1308,0,0,0,0,0,0,0,0,26744,-12388,-27255,6566,11065,1344
'2017-08-03 13:12:50.078,0,0,0,0,0,0,0,0,10717,1208,-9394,2895,29892,-2776,0,0,0,0,0,0,0,0,-5094,485,201,9638,13367,2473
'2017-08-03 13:12:50.088,0,0,0,0,0,0,0,0,8977,-937,-10007,1759,30531,-3666,0,0,0,1,0,0,0,1,-5377,2359,-10457,7684,13362,1416
