__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 17:40:52.768,0,0,0,1,0,0,0,1,1077,443,-8424,-1,-69,33,0,0,0,2,0,0,0,2,-1385,749,-8390,-59,-196,-12
'2017-08-03 17:40:52.778,0,0,0,1,0,0,0,1,1062,475,-8427,25,-70,11,0,0,0,2,0,0,0,2,-1385,749,-8390,-59,-196,-12
'2017-08-03 17:40:52.788,0,0,0,1,0,0,0,1,1059,462,-8499,19,-78,29,0,0,0,2,0,0,0,2,-1402,720,-8313,-59,-196,-12
'2017-08-03 17:40:52.798,0,0,0,1,0,0,0,1,1063,421,-8442,18,-71,29,0,0,0,2,0,0,0,2,-1413,745,-8311,-59,-196,-12
'2017-08-03 17:40:52.808,0,0,0,1,0,0,0,1,1078,428,-8437,4,-50,19,0,0,0,2,0,0,0,2,-1385,737,-8288,-59,-196,-12
'2017-08-03 17:40:52.818,0,0,0,1,0,0,0,1,1074,432,-8438,-15,-43,26,0,0,0,2,0,0,0,2,-1432,722,-8306,-131,-338,34
'2017-08-03 17:40:52.828,0,0,0,1,0,0,0,1,1069,409,-8437,-23,-30,30,0,0,0,2,0,0,0,2,-1393,710,-8295,-191,-384,0
'2017-08-03 17:40:52.838,0,0,0,1,0,0,0,1,1083,426,-8408,-28,-47,26,0,0,0,2,0,0,0,2,-1448,741,-8306,-202,-405,-5
'2017-08-03 17:40:52.848,0,0,0,1,0,0,0,1,1080,452,-8461,-25,-79,25,0,0,0,2,0,0,0,2,-1407,707,-8338,-197,-410,-8
'2017-08-03 17:40:52.858,0,0,0,1,0,0,0,1,1084,435,-8471,-7,-110,14,0,0,0,2,0,0,0,2,-1445,745,-8298,-190,-393,-13
'2017-08-03 17:40:52.868,0,0,0,1,0,0,0,1,1072,409,-8457,-14,-146,13,0,0,0,2,0,0,0,2,-1477,752,-8293,-176,-364,-22
'2017-08-03 17:40:52.878,0,0,0,1,0,0,0,1,1071,456,-8440,-18,-175,18,0,0,0,2,0,0,0,2,-1473,751,-8289,-169,-339,-15
'2017-08-03 17:40:52.888,0,0,0,1,0,0,0,1,1052,424,-8455,-18,-205,14,0,0,0,2,0,0,0,2,-1457,787,-8342,-163,-338,-3
'2017-08-03 17:40:52.898,0,0,0,1,0,0,0,1,1045,421,-8418,-6,-216,-2,0,0,0,2,0,0,0,2,-1459,763,-8339,-151,-332,-15
'2017-08-03 17:40:52.908,0,0,0,1,0,0,0,1,1045,413,-8449,-21,-195,1,0,0,0,2,0,0,0,2,-1458,789,-8294,-135,-329,-11
'2017-08-03 17:40:52.918,0,0,0,1,0,0,0,1,1051,432,-8380,-34,-145,0,0,0,0,2,0,0,0,2,-1497,767,-8307,-115,-303,-16
'2017-08-03 17:40:52.928,0,0,0,1,0,0,0,1,1037,403,-8390,-27,-108,12,0,0,0,2,0,0,0,2,-1492,785,-8296,-82,-256,-15
'2017-08-03 17:40:52.938,0,0,0,1,0,0,0,1,1039,430,-8388,-17,-72,2,0,0,0,2,0,0,0,2,-1509,783,-8330,-75,-245,-16
'2017-08-03 17:40:52.948,0,0,0,1,0,0,0,1,1029,409,-8380,-8,-55,16,0,0,0,2,0,0,0,2,-1478,749,-8323,-119,-250,-3
'2017-08-03 17:40:52.958,0,0,0,1,0,0,0,1,1056,443,-8459,-6,-57,15,0,0,0,2,0,0,0,2,-1485,757,-8323,-129,-265,-10
'2017-08-03 17:40:52.968,0,0,0,1,0,0,0,1,1054,416,-8423,-9,-69,17,0,0,0,2,0,0,0,2,-1505,801,-8269,-111,-268,-18
'2017-08-03 17:40:52.978,0,0,0,1,0,0,0,1,1037,413,-8414,-10,-90,14,0,0,0,2,0,0,0,2,-1504,771,-8263,-97,-257,-15
'2017-08-03 17:40:52.988,0,0,0,1,0,0,0,1,1047,445,-8461,-20,-125,21,0,0,0,2,0,0,0,2,-1564,830,-8287,-49,-224,-34
'2017-08-03 17:40:52.998,0,0,0,1,0,0,0,1,1044,409,-8452,-27,-161,3,0,0,0,2,0,0,0,2,-1533,781,-8279,-5,-197,-30
'2017-08-03 17:40:53.008,0,0,0,1,0,0,0,1,1015,429,-8467,-26,-197,4,0,0,0,2,0,0,0,2,-1497,771,-8304,-36,-213,-13
'2017-08-03 17:40:53.018,0,0,0,1,0,0,0,0,1034,419,-8431,-35,-245,1,0,0,0,2,0,0,0,2,-1479,772,-8282,-86,-287,-17
'2017-08-03 17:40:53.028,0,0,0,1,0,0,0,0,1039,422,-8474,-21,-299,-4,0,0,0,2,0,0,0,2,-1548,784,-8271,-80,-289,-22
'2017-08-03 17:40:53.038,0,0,0,1,0,0,0,0,1032,426,-8490,-26,-356,-7,0,0,0,2,0,0,0,2,-1560,754,-8298,-84,-275,-19
'2017-08-03 17:40:53.048,0,0,0,1,0,0,0,0,1019,438,-8484,-45,-401,-7,0,0,0,2,0,0,0,2,-1557,796,-8247,-84,-253,-17
'2017-08-03 17:40:53.058,0,1,0,1,0,0,0,0,992,407,-8446,-50,-444,-20,0,0,0,2,0,0,0,2,-1580,793,-8291,-64,-210,-4
'2017-08-03 17:40:53.068,0,1,0,1,0,0,0,0,995,395,-8457,-75,-462,-16,0,0,0,2,0,0,0,2,-1560,792,-8319,-35,-174,-5
'2017-08-03 17:40:53.078,0,1,0,1,0,0,0,0,980,445,-8394,-61,-446,-23,0,0,0,2,0,0,0,2,-1545,810,-8323,-33,-154,1
'2017-08-03 17:40:53.088,1,1,0,1,0,0,0,0,982,433,-8411,-69,-447,-5,0,0,0,2,0,0,0,2,-1539,785,-8271,-42,-187,-8
'2017-08-03 17:40:53.098,1,1,0,1,0,0,0,0,963,419,-8404,-37,-438,-16,0,0,0,2,0,0,0,2,-1538,795,-8255,-38,-192,-13
'2017-08-03 17:40:53.108,1,1,0,1,0,0,0,0,955,432,-8405,-23,-418,-24,0,0,0,2,0,0,0,2,-1592,802,-8272,-29,-164,-9
'2017-08-03 17:40:53.118,1,1,0,1,0,0,0,0,950,436,-8419,4,-405,-27,0,0,0,2,0,0,0,2,-1580,784,-8280,-15,-140,-11
'2017-08-03 17:40:53.128,1,1,0,1,0,0,0,0,927,388,-8413,5,-362,-22,0,0,0,2,0,0,0,2,-1568,785,-8297,-41,-116,-2
'2017-08-03 17:40:53.138,1,1,0,1,0,0,0,0,916,440,-8380,8,-310,-30,0,0,0,2,0,0,0,2,-1539,802,-8317,-54,-129,-2
'2017-08-03 17:40:53.148,1,1,0,1,0,0,0,0,902,417,-8386,13,-262,-16,0,0,0,2,0,0,0,2,-1557,816,-8290,-43,-149,-6
'2017-08-03 17:40:53.158,1,1,0,0,0,0,0,0,932,437,-8390,22,-235,-17,0,0,0,2,0,0,0,2,-1589,789,-8293,-12,-124,-11
'2017-08-03 17:40:53.168,1,1,0,0,0,0,0,0,905,428,-8452,28,-238,-19,0,0,0,2,0,0,0,2,-1578,809,-8274,27,-98,-19
'2017-08-03 17:40:53.178,1,1,0,0,0,0,0,0,916,414,-8437,40,-231,-21,0,0,0,2,0,0,0,2,-1589,824,-8245,82,-67,-11
'2017-08-03 17:40:53.188,1,1,0,0,0,0,0,0,886,404,-8463,19,-197,-13,0,0,0,2,0,0,0,2,-1566,794,-8264,100,-55,-13
'2017-08-03 17:40:53.198,1,1,0,0,0,0,0,0,906,378,-8416,-4,-174,-8,0,0,0,2,0,0,0,2,-1547,810,-8319,86,-62,-15
'2017-08-03 17:40:53.208,1,1,0,0,0,0,0,0,902,394,-8398,-36,-125,-7,0,0,0,2,0,0,0,2,-1568,765,-8266,87,-96,-9
'2017-08-03 17:40:53.218,1,1,0,0,0,0,0,0,904,375,-8414,-32,-89,9,0,0,0,2,0,0,0,2,-1550,795,-8290,74,-102,-10
'2017-08-03 17:40:53.228,1,1,0,0,0,0,0,0,862,398,-8402,-58,-51,17,0,0,0,2,0,0,0,2,-1596,780,-8299,77,-87,-11
'2017-08-03 17:40:53.238,1,1,0,0,0,0,0,0,901,399,-8451,-65,-10,22,0,0,0,2,0,0,0,2,-1572,754,-8305,53,-59,-7
'2017-08-03 17:40:53.248,1,1,0,0,0,0,0,0,876,385,-8442,-80,28,32,0,0,0,2,0,0,0,2,-1564,786,-8296,24,-40,3
'2017-08-03 17:40:53.258,1,1,0,0,0,0,0,0,881,432,-8410,-99,71,36,0,0,0,2,0,0,0,2,-1588,777,-8308,18,-45,-4
'2017-08-03 17:40:53.268,1,1,0,0,0,0,0,0,909,404,-8401,-84,79,42,0,0,0,2,0,0,0,2,-1599,793,-8286,2,-54,-14
