__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 17:18:17.958,1,1,1,0,0,0,0,0,-4295,9854,-32758,2544,-32768,-8828,1,1,1,2,0,0,0,2,-543,374,-8470,7,-15,0
'2017-08-03 17:18:17.968,1,1,0,0,0,0,0,0,7399,11150,-31261,5291,-32768,-10299,1,1,1,2,0,0,0,2,-536,353,-8502,25,26,3
'2017-08-03 17:18:17.978,0,0,0,0,0,0,0,0,18757,13209,-32708,6180,-32768,-11573,1,1,1,2,0,0,0,2,-535,337,-8469,25,30,-3
'2017-08-03 17:18:17.988,0,0,0,0,0,0,0,0,26349,11409,-31052,4218,-32768,-12366,1,1,1,2,0,0,0,2,-530,379,-8481,30,24,1
'2017-08-03 17:18:17.998,0,0,0,0,0,0,0,0,20316,5320,8710,7228,-26553,-10604,1,1,1,2,0,0,0,2,-521,358,-8487,15,9,4
'2017-08-03 17:18:18.008,0,0,0,0,0,0,0,0,27755,7467,2504,2057,3616,-5165,1,1,1,2,0,0,0,2,-514,373,-8477,7,-2,-8
'2017-08-03 17:18:18.018,0,0,0,0,0,0,0,0,14239,5867,-23442,-680,14060,-3457,1,1,1,2,0,0,0,2,-485,376,-8481,13,-9,-6
'2017-08-03 17:18:18.028,0,0,0,0,0,0,0,0,10088,2617,-12072,-1435,15275,-996,1,1,1,2,0,0,0,2,-514,354,-8449,0,-24,-7
'2017-08-03 17:18:18.038,0,0,0,0,0,0,0,0,9893,1178,-6891,734,12955,701,1,1,1,2,0,0,0,2,-541,385,-8483,-10,-43,2
'2017-08-03 17:18:18.048,0,0,0,0,0,0,0,0,8929,1205,-4471,3321,11509,1921,1,1,1,2,0,0,0,2,-524,342,-8477,-28,-57,-4
'2017-08-03 17:18:18.058,0,0,0,0,0,0,0,0,8856,1961,-4718,3888,13003,2711,1,1,1,2,0,0,0,2,-506,362,-8494,-30,-69,-7
'2017-08-03 17:18:18.068,0,0,0,0,0,0,0,0,9111,1972,-6894,2470,15633,3384,0,1,1,2,0,0,0,2,-537,375,-8473,-31,-74,-5
'2017-08-03 17:18:18.078,0,0,0,0,0,0,0,0,7710,1771,-6863,644,18317,3929,0,1,1,2,0,0,0,2,-508,367,-8467,-21,-75,-6
'2017-08-03 17:18:18.088,0,0,0,0,0,0,0,0,6570,1336,-6722,-234,20351,4083,0,1,1,2,0,0,0,2,-533,374,-8479,-3,-82,-17
'2017-08-03 17:18:18.098,0,0,0,0,0,0,0,0,5125,1098,-7049,-332,21435,3931,0,1,1,2,0,0,0,2,-509,387,-8493,2,-91,-12
'2017-08-03 17:18:18.108,0,0,0,0,0,0,0,0,4134,1540,-8156,4,22220,3491,0,1,1,2,0,0,0,2,-517,359,-8480,5,-114,-2
'2017-08-03 17:18:18.118,0,0,0,0,0,0,0,0,3808,2047,-8698,-64,23451,2816,0,1,1,2,0,0,0,2,-530,393,-8466,23,-119,4
'2017-08-03 17:18:18.128,0,0,0,0,0,0,0,0,3640,2288,-9396,-629,24771,2107,0,1,1,2,0,0,0,2,-524,391,-8482,29,-100,4
'2017-08-03 17:18:18.138,0,0,0,0,0,0,0,0,2217,2943,-10458,-1479,25672,1480,0,1,1,2,0,0,0,2,-529,367,-8495,23,-100,0
'2017-08-03 17:18:18.148,0,0,0,0,0,0,0,0,1990,3205,-11267,-2323,26204,925,0,1,1,2,0,0,0,2,-573,387,-8480,17,-33,4
'2017-08-03 17:18:18.158,0,0,0,0,0,0,0,0,1984,3240,-12220,-3225,26533,551,0,1,1,2,0,0,0,2,-516,363,-8520,30,60,7
'2017-08-03 17:18:18.168,0,0,0,0,0,0,0,0,1450,3430,-13347,-3931,26803,335,0,1,1,2,0,0,0,2,-547,391,-8518,42,140,2
'2017-08-03 17:18:18.178,0,0,0,0,0,0,0,0,951,3867,-14718,-4517,27017,152,0,1,1,2,0,0,0,2,-536,371,-8495,44,167,4
'2017-08-03 17:18:18.188,0,0,0,0,0,0,0,0,595,4292,-16121,-5447,27139,59,0,1,1,2,0,0,0,2,-497,340,-8446,53,155,2
'2017-08-03 17:18:18.198,0,0,0,0,0,0,0,0,430,4584,-17519,-7011,27232,56,0,1,1,2,0,0,0,2,-494,380,-8463,68,132,4
'2017-08-03 17:18:18.208,0,0,0,0,0,0,0,0,-18,4876,-19980,-8865,27421,190,1,1,1,2,0,0,0,2,-531,386,-8491,92,156,8
'2017-08-03 17:18:18.218,0,0,0,0,0,0,0,0,-392,4845,-22692,-10841,27624,517,1,1,1,2,0,0,0,2,-532,373,-8498,132,182,17
'2017-08-03 17:18:18.228,0,0,0,0,0,0,0,0,-1714,4569,-25671,-12423,27826,1448,1,1,1,2,0,0,0,2,-481,357,-8451,113,172,16
'2017-08-03 17:18:18.238,0,0,0,0,0,0,0,0,-4197,3832,-28487,-13340,27925,3456,1,1,1,2,0,0,0,2,-491,376,-8421,82,122,20
'2017-08-03 17:18:18.248,0,0,0,0,0,0,0,0,-8480,1838,-28843,-14036,27478,6337,1,1,1,2,0,0,0,2,-475,329,-8430,51,84,15
'2017-08-03 17:18:18.258,0,0,0,0,0,0,0,0,-12551,-357,-30271,-15151,26294,8940,1,1,1,2,0,0,0,2,-517,337,-8510,32,94,24
'2017-08-03 17:18:18.268,0,0,0,0,0,0,0,0,-17921,-3897,-31686,-14774,25213,10876,1,1,1,2,0,0,0,2,-505,393,-8551,55,199,28
'2017-08-03 17:18:18.278,0,0,0,0,0,0,0,0,-24491,-6937,-29847,-12225,24173,12273,1,1,1,2,0,0,0,1,-484,329,-8525,59,277,41
'2017-08-03 17:18:18.288,0,0,0,0,0,0,0,0,-31528,-6829,-24029,-6623,21613,12457,1,1,1,2,0,0,0,1,-465,351,-8472,63,294,34
'2017-08-03 17:18:18.298,0,0,0,0,0,0,0,0,-32767,-3321,-15925,626,16825,11036,1,1,1,2,0,0,0,1,-517,389,-8536,73,331,33
'2017-08-03 17:18:18.308,0,0,0,0,0,0,0,0,-32767,1037,-10382,3987,11250,7495,1,1,1,2,0,0,0,1,-469,335,-8490,86,383,52
'2017-08-03 17:18:18.318,0,0,0,0,0,0,0,0,-32766,2355,-9172,56,6126,2379,1,1,1,2,0,0,0,1,-469,327,-8552,95,431,65
'2017-08-03 17:18:18.328,0,0,0,0,0,0,0,0,-32767,-3906,-10242,-5688,1047,-1714,1,1,1,2,0,0,0,1,-496,378,-8593,104,578,78
'2017-08-03 17:18:18.338,0,0,0,0,0,0,0,0,-32767,-11192,-11100,-7807,-3746,-3243,1,1,1,2,0,0,0,1,-419,398,-8591,118,704,99
'2017-08-03 17:18:18.348,0,0,0,0,0,0,0,0,-32124,-10668,-11286,-2895,-8467,-3010,2,1,1,2,0,0,0,1,-403,359,-8544,135,753,126
'2017-08-03 17:18:18.358,0,0,0,0,0,0,0,0,-5431,-4244,-1509,9272,-23788,-4833,2,1,1,2,0,0,0,1,-358,270,-8492,97,725,111
'2017-08-03 17:18:18.368,0,0,0,1,0,0,0,1,14680,3216,-12226,12415,-14197,-4893,2,1,1,1,0,0,0,1,-350,290,-8425,48,629,91
'2017-08-03 17:18:18.378,0,0,0,2,0,0,0,2,680,5846,-4063,22299,-22695,-2056,2,2,1,1,0,0,0,1,-332,292,-8432,9,549,71
'2017-08-03 17:18:18.388,0,0,0,2,0,0,0,2,-5867,2420,-19051,17337,-26272,1730,2,2,1,1,0,0,0,1,-385,341,-8505,24,531,61
'2017-08-03 17:18:18.398,0,0,0,2,0,0,0,2,-3722,-2949,-19189,6462,-22007,3268,2,2,1,1,0,0,0,1,-326,318,-8498,47,565,76
'2017-08-03 17:18:18.408,0,0,0,2,0,0,0,2,996,-3860,-28845,5031,-17104,2762,2,2,1,1,0,0,0,1,-302,323,-8499,42,570,62
'2017-08-03 17:18:18.418,0,0,0,2,0,0,0,2,-1109,-2431,-15741,1557,-11584,1389,2,2,1,1,0,0,0,1,-316,317,-8468,25,545,53
'2017-08-03 17:18:18.428,0,0,0,2,0,0,0,2,-387,229,-14938,1259,-6236,-821,2,2,1,1,0,0,0,1,-249,310,-8495,16,503,60
'2017-08-03 17:18:18.438,0,0,0,2,0,0,0,2,-368,1488,-12030,-580,-3350,-383,2,2,1,1,0,0,0,0,-272,301,-8445,-7,441,44
'2017-08-03 17:18:18.448,0,0,0,2,0,0,0,2,-430,1018,-10763,-224,-2276,297,2,2,1,1,0,0,0,0,-236,304,-8413,-37,341,36
'2017-08-03 17:18:18.458,0,0,0,2,0,1,0,2,244,409,-8877,-164,-1315,348,2,2,1,1,0,1,0,0,-252,299,-8420,-53,232,20
'2017-08-03 17:18:18.468,0,0,0,2,0,1,1,2,533,-81,-8855,-584,-915,136,2,2,1,0,0,1,0,0,-231,289,-8391,-73,124,0
'2017-08-03 17:18:18.478,0,0,0,2,0,1,1,2,323,789,-9210,-1043,-770,-8,2,2,2,0,0,1,0,0,-239,324,-8413,-66,-2,1
'2017-08-03 17:18:18.488,0,0,0,2,0,1,1,2,502,985,-8877,-538,-547,176,2,2,2,0,0,1,0,0,-276,381,-8463,-45,-31,1
'2017-08-03 17:18:18.498,0,0,0,2,0,1,1,2,681,624,-8710,40,-533,177,2,2,2,0,0,1,0,0,-261,369,-8502,7,-28,19
'2017-08-03 17:18:18.508,0,0,0,2,0,1,1,2,548,560,-8605,159,-575,52,2,2,2,0,0,1,0,0,-249,315,-8478,27,-49,27
'2017-08-03 17:18:18.518,0,0,0,2,0,1,1,2,672,725,-8618,282,-600,51,2,2,2,0,0,1,0,0,-246,326,-8467,19,-88,23
'2017-08-03 17:18:18.528,0,0,0,2,0,1,1,2,815,693,-8647,545,-910,45,2,2,2,0,0,1,0,0,-255,294,-8474,7,-126,17
'2017-08-03 17:18:18.538,0,0,0,2,0,1,1,2,824,675,-8607,785,-1393,-12,2,2,2,0,0,1,0,0,-248,307,-8409,-11,-184,-2
'2017-08-03 17:18:18.548,0,0,0,2,0,1,1,2,702,544,-8688,869,-1878,-70,2,2,1,0,0,1,0,0,-244,307,-8445,-38,-248,-13
'2017-08-03 17:18:18.558,0,0,0,2,0,1,1,2,563,481,-8698,814,-2133,-64,2,2,1,0,0,1,0,0,-251,292,-8453,-53,-350,-31
'2017-08-03 17:18:18.568,0,0,0,2,0,1,1,2,538,420,-8576,595,-2261,-17,2,2,1,0,0,1,0,0,-330,339,-8472,-18,-382,-36
'2017-08-03 17:18:18.578,0,0,0,2,0,1,1,2,496,450,-8552,417,-2317,12,2,2,1,0,0,1,0,0,-302,318,-8467,5,-358,-33
'2017-08-03 17:18:18.588,0,0,0,2,0,1,1,2,463,550,-8532,386,-2363,60,2,2,1,0,0,1,0,0,-275,286,-8483,27,-392,-37
'2017-08-03 17:18:18.598,0,0,0,2,0,1,1,2,394,611,-8497,480,-2299,37,2,2,1,1,0,1,0,1,-309,276,-8439,-7,-449,-53
'2017-08-03 17:18:18.608,0,0,0,2,0,1,1,2,239,599,-8375,692,-2152,-15,2,2,1,1,0,1,0,1,-281,261,-8426,-48,-572,-53
'2017-08-03 17:18:18.618,0,0,0,2,0,1,1,1,224,577,-8304,900,-1945,-63,2,1,1,1,0,1,0,1,-270,271,-8320,-108,-761,-84
'2017-08-03 17:18:18.628,0,0,0,2,0,1,1,1,204,493,-8416,1040,-1866,-157,2,1,1,1,0,0,0,1,-281,319,-8306,-167,-991,-96
'2017-08-03 17:18:18.638,0,0,0,1,0,1,1,1,231,400,-8586,976,-1795,-144,2,1,1,1,0,0,0,1,-332,293,-8368,-170,-1348,-97
'2017-08-03 17:18:18.648,0,0,1,1,0,1,1,1,238,425,-8590,803,-1850,-162,2,1,1,2,0,0,0,1,-428,329,-8393,-180,-1533,-112
'2017-08-03 17:18:18.658,0,1,1,1,0,1,1,1,193,458,-8710,715,-2022,-181,2,1,1,2,0,0,0,1,-451,348,-8454,-165,-1641,-121
'2017-08-03 17:18:18.668,0,1,1,1,0,1,1,0,158,481,-8657,626,-2181,-187,1,1,1,2,0,0,0,2,-493,311,-8540,-201,-1659,-126
'2017-08-03 17:18:18.678,0,1,1,1,0,1,1,0,133,491,-8737,495,-2454,-291,1,1,0,2,0,0,0,2,-523,348,-8561,-235,-1652,-145
'2017-08-03 17:18:18.688,0,1,1,0,0,1,1,0,-21,548,-8835,396,-2878,-517,1,0,0,2,0,0,0,2,-492,359,-8525,-275,-1648,-153
'2017-08-03 17:18:18.698,1,2,2,0,0,1,1,0,-91,730,-8967,398,-3483,-716,1,0,0,2,0,0,0,2,-475,299,-8489,-299,-1720,-177
'2017-08-03 17:18:18.708,1,2,2,0,0,1,1,0,-137,830,-9246,138,-3669,-1073,1,0,0,2,0,0,0,2,-533,377,-8541,-449,-1871,-207
'2017-08-03 17:18:18.718,1,2,2,0,0,1,1,0,-219,424,-9349,757,-4269,-1069,0,0,0,2,0,0,0,2,-447,347,-8573,-560,-2047,-249
'2017-08-03 17:18:18.728,1,2,2,0,0,1,1,0,-166,-178,-9009,526,-4377,-875,0,0,0,2,0,0,0,2,-599,447,-8528,-682,-2260,-382
'2017-08-03 17:18:18.738,1,2,2,0,0,1,1,0,-295,759,-8283,368,-3321,-847,0,0,0,2,0,0,0,2,-783,464,-8613,-638,-2338,-493
'2017-08-03 17:18:18.748,2,2,2,0,0,1,1,0,-458,-304,-10512,8,-2888,-1223,0,0,0,2,0,0,0,2,-874,557,-8369,-622,-2283,-457
'2017-08-03 17:18:18.758,2,2,2,0,0,1,0,0,-299,-507,-10671,-243,-4705,-616,0,0,0,2,0,0,0,2,-657,656,-8285,-599,-2427,-619
'2017-08-03 17:18:18.768,2,2,2,0,0,2,0,0,-451,-68,-10571,-1007,-5784,-337,0,0,0,2,0,0,0,2,-758,632,-8150,-570,-2769,-871
'2017-08-03 17:18:18.778,2,2,2,0,0,2,0,0,-604,641,-11974,-1702,-6973,-137,0,0,0,2,0,0,0,2,-841,509,-8030,-444,-3074,-964
'2017-08-03 17:18:18.788,2,2,2,0,0,2,0,0,-331,524,-13908,-2019,-9199,-179,0,0,0,2,0,0,0,2,-955,471,-8213,-419,-3369,-984
'2017-08-03 17:18:18.798,2,2,2,0,0,2,0,0,82,622,-14718,-1847,-12135,-272,0,0,0,2,0,0,0,2,-1309,589,-8671,-428,-3288,-911
'2017-08-03 17:18:18.808,2,2,2,0,0,1,0,0,-2,1661,-13940,-2467,-14112,-712,0,0,0,2,0,0,0,2,-1206,744,-8933,-452,-2966,-672
'2017-08-03 17:18:18.818,2,2,2,0,1,1,0,0,-268,1568,-14520,-2560,-17769,-1507,0,0,0,2,0,0,0,2,-1377,657,-8650,-453,-2619,-745
'2017-08-03 17:18:18.828,2,2,2,0,2,1,0,0,-341,2148,-15144,-2613,-20344,-2382,0,0,0,2,0,0,0,2,-1410,621,-8754,-288,-2232,-572
'2017-08-03 17:18:18.838,2,2,2,0,2,1,0,0,455,3223,-16553,-1789,-23521,-3274,0,0,0,2,0,0,0,2,-1432,516,-8680,-260,-1987,-436
'2017-08-03 17:18:18.848,2,2,2,0,2,1,0,0,179,3713,-19581,-1078,-26765,-4479,0,0,0,2,0,0,0,2,-1463,458,-8662,-396,-1751,-260
'2017-08-03 17:18:18.858,2,2,2,0,2,1,0,0,979,4880,-21669,28,-30836,-5685,0,0,0,2,0,0,0,2,-1554,507,-8526,-505,-1473,-94
'2017-08-03 17:18:18.868,2,2,2,0,2,1,0,0,-878,8599,-23727,1561,-32768,-7277,0,0,0,2,0,0,0,2,-1611,467,-8449,-528,-1163,86
'2017-08-03 17:18:18.878,2,2,2,0,2,0,0,0,-2937,8196,-32768,833,-32766,-8978,0,0,0,2,0,0,0,2,-1552,595,-8517,-550,-869,217
'2017-08-03 17:18:18.888,2,1,1,0,1,0,0,0,-8067,6771,-32670,-2672,-32767,-10200,0,0,0,2,0,0,0,2,-1512,715,-8413,-481,-651,274
'2017-08-03 17:18:18.898,2,1,1,0,0,0,0,0,-2327,6130,-32768,-4281,-32768,-9209,0,0,0,2,0,0,0,2,-1533,718,-8284,-334,-439,272
'2017-08-03 17:18:18.908,1,1,1,0,0,0,0,0,1850,7321,-32768,4053,-32768,-11026,0,0,0,2,0,0,0,2,-1559,700,-8195,-167,-218,286
'2017-08-03 17:18:18.918,0,1,0,0,0,0,0,0,16013,14605,-32689,12653,-32768,-12709,0,0,0,2,0,0,0,2,-1470,675,-8203,-42,-17,283
'2017-08-03 17:18:18.928,0,0,0,0,0,0,0,0,31104,15004,-32662,12884,-32768,-12915,0,0,0,2,0,0,0,2,-1479,704,-8065,34,122,241
'2017-08-03 17:18:18.938,0,0,0,0,0,0,0,0,17363,11137,10238,12300,-28281,-14899,0,0,0,2,0,0,0,2,-1467,684,-8166,70,301,143
'2017-08-03 17:18:18.948,0,0,0,0,0,0,0,0,-32768,11676,2985,5724,680,-13690,0,0,0,2,0,0,0,2,-1465,606,-8316,56,426,75
'2017-08-03 17:18:18.958,0,0,0,0,0,0,0,0,19265,8702,-26640,-5353,16522,-11824,0,0,0,2,0,0,0,2,-1415,568,-8480,-15,396,93
'2017-08-03 17:18:18.968,0,0,0,0,0,0,0,0,12876,3959,-13523,-6579,20784,-8025,0,0,0,2,0,0,0,2,-1416,569,-8462,-50,272,168
'2017-08-03 17:18:18.978,0,0,0,0,0,0,0,0,11555,2069,-4884,-2954,17878,-3319,0,0,0,2,0,0,0,2,-1440,704,-8313,-20,265,206
'2017-08-03 17:18:18.988,0,0,0,0,0,0,0,0,12040,2717,-5067,3556,14242,1469,0,0,0,2,0,0,0,2,-1384,725,-8454,91,313,208
'2017-08-03 17:18:18.998,0,0,0,0,0,0,0,0,11204,5719,-4389,4802,14955,4432,0,0,0,2,0,0,0,2,-1377,697,-8466,159,292,174
'2017-08-03 17:18:19.008,0,0,0,0,0,0,0,0,12106,7400,-7316,997,17614,6356,0,0,0,2,0,0,0,2,-1421,657,-8354,180,305,167
'2017-08-03 17:18:19.018,0,0,0,0,0,0,0,0,9935,6691,-8054,-4331,21216,7480,0,0,0,2,0,0,0,2,-1426,621,-8415,199,388,185
'2017-08-03 17:18:19.028,0,0,0,0,0,0,0,0,8452,4460,-8878,-8423,24207,7750,0,0,0,2,0,0,0,2,-1408,628,-8433,194,445,209
'2017-08-03 17:18:19.038,0,0,0,0,0,0,0,0,6351,1984,-9959,-9694,25927,7481,0,0,0,2,0,0,0,2,-1401,669,-8441,182,537,236
'2017-08-03 17:18:19.048,0,0,0,0,0,0,0,0,4351,59,-11219,-8234,26525,6876,0,0,0,2,0,0,0,2,-1386,640,-8374,247,693,237
'2017-08-03 17:18:19.058,0,0,0,0,0,0,0,0,2661,-569,-11928,-5979,26615,6031,0,0,0,2,0,0,0,2,-1377,592,-8389,303,828,221
'2017-08-03 17:18:19.068,0,0,0,0,0,0,0,0,1830,337,-11995,-4317,26650,5098,0,0,0,2,0,0,0,2,-1394,629,-8409,376,973,228
'2017-08-03 17:18:19.078,0,0,0,0,0,0,0,0,2332,1800,-13275,-3945,26948,3815,0,0,0,2,0,0,0,2,-1312,614,-8432,406,1096,229
'2017-08-03 17:18:19.088,0,0,0,0,0,0,0,0,2931,2787,-14851,-5156,28049,2241,0,0,0,2,0,0,0,2,-1298,581,-8421,415,1205,231
'2017-08-03 17:18:19.098,0,0,0,0,0,0,0,0,2665,2223,-16115,-6951,29619,802,0,0,0,2,0,0,0,2,-1319,621,-8359,454,1332,221
'2017-08-03 17:18:19.108,0,0,0,0,0,0,0,0,1628,1802,-17233,-7918,30494,-207,0,0,0,2,0,0,0,2,-1318,641,-8315,590,1543,207
'2017-08-03 17:18:19.118,0,0,0,0,0,0,0,0,374,1595,-18910,-7969,30288,-416,0,0,0,2,0,0,0,2,-1252,631,-8528,726,1730,155
'2017-08-03 17:18:19.128,0,0,0,0,0,0,0,0,3,2091,-20738,-8191,29632,-54,0,0,0,2,0,0,1,2,-1150,523,-8604,745,1767,147
'2017-08-03 17:18:19.138,0,0,0,0,0,0,0,0,130,2748,-23245,-9360,29647,808,0,0,0,2,0,0,1,2,-1064,535,-8583,701,1738,167
'2017-08-03 17:18:19.148,0,0,0,0,0,0,0,0,-765,2272,-26239,-10904,30688,2691,0,0,0,2,0,0,1,2,-1170,473,-8585,630,1830,138
'2017-08-03 17:18:19.158,0,0,0,0,0,0,0,0,-4110,904,-27431,-11890,31677,6113,0,0,0,2,0,0,1,2,-1092,435,-8670,661,2190,166
'2017-08-03 17:18:19.168,0,0,0,0,0,0,0,0,-7370,687,-28966,-12863,31010,9925,0,0,0,2,0,0,1,2,-1023,373,-8715,582,2554,191
'2017-08-03 17:18:19.178,0,0,0,0,0,0,0,0,-12278,290,-30456,-13345,29407,12582,0,0,1,2,0,0,1,2,-1036,376,-8886,419,3002,289
'2017-08-03 17:18:19.188,0,0,0,0,0,0,0,0,-17989,153,-31624,-12966,27592,13734,0,0,1,2,0,0,1,2,-954,340,-8998,189,3515,377
'2017-08-03 17:18:19.198,0,0,0,0,0,0,0,0,-24550,493,-30264,-10988,25991,12943,0,0,1,2,0,0,1,2,-915,349,-9001,-132,3904,520
'2017-08-03 17:18:19.208,0,0,0,0,0,0,0,0,-32493,1034,-25382,-7512,23330,9861,0,1,1,2,0,1,1,1,-581,354,-9243,-305,4221,595
'2017-08-03 17:18:19.218,0,0,0,0,0,0,0,0,-32718,1286,-18570,-4683,18059,5413,1,1,2,2,0,2,1,1,-728,679,-9163,-430,4649,701
'2017-08-03 17:18:19.228,0,0,0,0,0,0,0,0,-32767,548,-13369,-4617,12284,1161,1,1,2,1,0,2,1,1,-665,812,-9570,-242,5361,926
'2017-08-03 17:18:19.238,0,0,0,0,0,0,0,0,-32767,-2277,-11328,-6036,7363,-2066,1,2,2,0,0,2,1,0,-241,849,-10206,-468,6818,1352
'2017-08-03 17:18:19.248,0,0,0,0,0,0,0,0,-32767,-6325,-10737,-6869,1921,-2948,1,2,2,0,0,2,1,0,-434,1029,-11927,-1430,9014,1553
'2017-08-03 17:18:19.258,0,0,0,0,0,0,0,0,-32767,-8530,-10624,-6108,-2785,-1687,2,2,2,0,0,2,0,0,740,2161,-17016,-1528,10027,2240
'2017-08-03 17:18:19.268,0,0,0,0,0,0,0,0,-32767,-7873,-10869,-1873,-7122,-750,2,2,2,0,0,2,0,0,-1953,6719,-12680,2038,13068,936
'2017-08-03 17:18:19.278,0,0,0,0,0,0,0,0,-4914,1483,736,17265,-29384,-552,2,2,2,0,1,2,0,0,-1020,-336,-17191,2222,14216,2496
'2017-08-03 17:18:19.288,0,0,0,1,0,0,0,2,-2537,-5722,-28424,22276,-22528,301,2,2,2,0,1,2,0,0,-870,2303,-16383,3794,16777,2703
'2017-08-03 17:18:19.298,0,0,0,2,0,0,0,2,786,1857,-10773,20646,-26001,1760,2,2,2,0,1,0,0,0,-1758,4084,-18371,4932,20006,3000
'2017-08-03 17:18:19.308,0,0,0,2,0,0,0,2,-5931,-5867,-26647,12953,-28156,4117,2,2,2,0,1,0,0,0,-680,2011,-19242,4204,22701,3913
'2017-08-03 17:18:19.318,0,0,0,2,0,0,0,2,-3497,-7878,-32768,5796,-24162,3367,2,2,2,0,1,0,0,0,-2785,3160,-17785,5584,25440,4097
'2017-08-03 17:18:19.328,0,0,0,2,0,0,0,2,610,-3878,-28986,3974,-16194,1288,2,2,2,0,0,0,0,0,-1854,2438,-17184,6631,27146,4598
'2017-08-03 17:18:19.338,0,0,0,2,0,0,0,2,-1171,1404,-15975,1492,-7369,-1399,2,2,2,0,0,0,0,0,236,3715,-21134,8758,29545,4267
'2017-08-03 17:18:19.348,0,0,0,2,0,1,0,2,-1692,1080,-12746,468,-4593,-365,2,1,2,0,0,0,0,0,121,1434,-26797,8610,29415,4721
'2017-08-03 17:18:19.358,0,0,0,2,0,1,1,2,-44,1030,-9307,509,-2762,454,2,1,1,0,0,0,0,0,1585,5809,-24154,9926,28950,4743
'2017-08-03 17:18:19.368,0,0,0,2,0,1,1,2,518,218,-8422,1057,-2324,311,2,1,1,0,0,0,0,0,-2366,8362,-27707,8320,28831,5608
'2017-08-03 17:18:19.378,0,0,0,2,0,1,1,2,175,385,-8737,753,-1613,52,1,0,0,0,0,0,0,0,-397,4415,-27471,9095,26718,6884
'2017-08-03 17:18:19.388,0,0,0,2,0,1,1,2,274,973,-9015,1156,-1031,229,0,0,0,0,0,0,0,0,-7098,6006,-21550,10018,26165,6664
'2017-08-03 17:18:19.398,0,0,0,2,0,1,1,2,647,208,-9034,1514,-1083,239,0,0,0,0,0,0,0,0,-21742,4805,1609,16881,25301,6107
'2017-08-03 17:18:19.408,0,0,0,2,0,1,1,2,492,257,-8921,881,-1203,72,0,0,0,0,0,0,0,0,-19510,5322,21648,6555,7457,2056
'2017-08-03 17:18:19.418,0,0,0,2,0,1,1,2,490,535,-8962,663,-1127,51,0,0,0,0,0,0,0,0,-6294,8254,-12187,-2496,-2676,290
