__,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,__1,__2,__3,__4,__5,__6,__7,__8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 17:30:23.988,2,2,2,0,1,2,0,0,-1333,629,-10103,-797,-4551,-119,0,1,1,2,0,0,0,1,153,-59,-8485,-11,2,4
'2017-08-03 17:30:23.998,2,2,2,0,1,2,0,0,-1454,1015,-11011,-1292,-6290,-216,0,1,1,2,0,0,0,1,120,-92,-8490,-13,0,3
'2017-08-03 17:30:24.008,2,2,2,0,1,2,0,0,-1082,672,-11973,-1567,-7808,-477,0,1,1,2,0,0,0,1,144,-45,-8486,-10,-5,8
'2017-08-03 17:30:24.018,2,2,2,0,1,2,0,0,-1418,1043,-11270,-1825,-9068,-733,0,1,1,2,0,0,0,1,150,-66,-8495,-15,-4,6
'2017-08-03 17:30:24.028,2,2,2,0,1,1,0,0,-1303,1367,-12227,-2019,-10619,-1009,0,1,1,2,0,0,0,1,128,-82,-8491,-5,-7,14
'2017-08-03 17:30:24.038,2,2,2,0,1,1,0,0,-1811,2108,-12913,-1804,-12512,-1401,0,1,1,2,0,0,0,1,164,-79,-8503,-8,-27,5
'2017-08-03 17:30:24.048,2,2,2,0,1,1,0,0,-1601,3261,-13673,-1521,-14722,-2192,0,1,1,2,0,0,0,1,163,-88,-8452,0,-17,10
'2017-08-03 17:30:24.058,2,2,2,0,1,1,0,0,-1299,2646,-15080,-1860,-17185,-3128,0,1,1,2,0,0,0,1,152,-76,-8469,-7,-40,1
'2017-08-03 17:30:24.068,2,2,2,0,1,1,0,0,-313,3491,-16461,-1792,-20274,-4230,0,1,1,2,0,0,0,1,150,-55,-8512,-2,-37,1
'2017-08-03 17:30:24.078,2,2,2,0,1,1,0,0,-266,3306,-19559,146,-23461,-5104,0,1,1,2,0,0,0,1,142,-84,-8478,3,-35,3
'2017-08-03 17:30:24.088,2,2,2,0,1,1,0,0,-662,5594,-17982,1284,-27697,-6217,0,1,1,2,0,0,0,1,145,-77,-8520,-1,-30,4
'2017-08-03 17:30:24.098,2,2,2,0,1,1,0,0,-560,5177,-19892,2273,-31580,-7584,0,1,1,2,0,0,0,1,146,-58,-8495,-2,-19,9
'2017-08-03 17:30:24.108,2,2,2,0,1,1,0,0,-4987,5030,-29752,1549,-32768,-7894,0,1,1,2,0,0,0,1,137,-73,-8503,-9,-9,6
'2017-08-03 17:30:24.118,2,2,1,0,1,0,0,0,-2152,3667,-32768,-893,-32768,-8559,0,1,1,2,0,0,0,1,136,-69,-8474,-10,-23,1
'2017-08-03 17:30:24.128,2,1,1,0,1,0,0,0,-4651,2978,-32768,-2949,-32768,-7652,0,1,1,2,0,0,0,1,155,-60,-8508,-7,-28,4
'2017-08-03 17:30:24.138,1,1,1,0,0,0,0,0,-2354,2863,-32624,1806,-32768,-8472,0,1,1,2,0,0,0,1,149,-52,-8487,-2,-31,6
'2017-08-03 17:30:24.148,1,1,0,0,0,0,0,0,2633,9880,-32062,8381,-32768,-9854,0,1,1,2,0,0,0,1,139,-60,-8498,-1,-42,7
'2017-08-03 17:30:24.158,0,0,0,0,0,0,0,0,13761,11571,-32379,10259,-32768,-10975,0,1,1,2,0,0,0,1,158,-85,-8487,3,-47,4
'2017-08-03 17:30:24.168,0,0,0,0,0,0,0,0,31277,9715,-26738,7591,-32768,-10186,0,1,1,2,0,0,0,1,154,-55,-8485,1,-44,2
'2017-08-03 17:30:24.178,0,0,0,0,0,0,0,0,21740,11619,31349,10535,-23156,-11046,0,1,1,2,0,0,0,1,165,-67,-8494,-2,-45,1
'2017-08-03 17:30:24.188,0,0,0,0,0,0,0,0,20284,2446,-16456,9608,-1058,-10380,0,1,1,2,0,0,0,1,135,-63,-8510,-2,-29,10
'2017-08-03 17:30:24.198,0,0,0,0,0,0,0,0,11220,7725,-18218,-2264,11802,-9928,0,1,1,2,0,0,0,1,172,-72,-8473,-2,-10,9
'2017-08-03 17:30:24.208,0,0,0,0,0,0,0,0,9176,3504,-9129,-1808,15742,-6530,0,1,1,2,0,0,0,1,137,-56,-8485,-4,-17,4
'2017-08-03 17:30:24.218,0,0,0,0,0,0,0,0,8594,-49,-4749,1220,15477,-2561,0,1,1,2,0,0,0,1,177,-90,-8510,-12,-13,5
'2017-08-03 17:30:24.228,0,0,0,0,0,0,0,0,5380,802,-4583,4911,13883,604,0,1,1,2,0,0,0,1,157,-47,-8486,-6,-32,-2
'2017-08-03 17:30:24.238,0,0,0,0,0,0,0,0,4685,4280,-4721,8120,13699,2953,0,1,1,2,0,0,0,1,153,-56,-8473,-10,-27,4
'2017-08-03 17:30:24.248,0,0,0,0,0,0,0,0,5067,5107,-5215,7651,14134,4544,0,1,1,2,0,0,0,1,136,-62,-8504,-2,-17,12
'2017-08-03 17:30:24.258,0,0,0,0,0,0,0,0,4957,6742,-5295,4486,15514,5555,0,1,1,2,0,0,0,1,153,-79,-8500,7,-14,8
'2017-08-03 17:30:24.268,0,0,0,0,0,0,0,0,5010,6980,-5617,602,18087,6027,0,1,1,2,0,0,0,1,148,-72,-8491,8,-2,5
'2017-08-03 17:30:24.278,0,0,0,0,0,0,0,0,4659,5756,-7259,-3734,20938,6152,0,1,1,2,0,0,0,1,147,-76,-8494,9,-19,7
'2017-08-03 17:30:24.288,0,0,0,0,0,0,0,0,3971,3958,-8255,-6590,23290,6214,0,1,1,2,0,0,0,1,143,-46,-8503,-2,-15,3
'2017-08-03 17:30:24.298,0,0,0,0,0,0,0,0,2940,2326,-9146,-7468,24732,6323,0,1,1,2,0,0,0,1,140,-84,-8474,-8,-24,8
'2017-08-03 17:30:24.308,0,0,0,0,0,0,0,0,1896,1195,-9781,-7112,25209,6333,0,1,1,2,0,0,0,1,185,-55,-8484,0,-18,4
'2017-08-03 17:30:24.318,0,0,0,0,0,0,0,0,1548,801,-10385,-5918,25021,6154,0,1,1,2,0,0,0,1,151,-91,-8504,-5,-28,1
'2017-08-03 17:30:24.328,0,0,0,0,0,0,0,0,1667,1104,-10949,-4836,24970,5581,0,1,1,2,0,0,0,1,159,-75,-8487,-1,-31,8
'2017-08-03 17:30:24.338,0,0,0,0,0,0,0,0,1819,1339,-11058,-4466,25385,4561,0,1,1,2,0,0,0,1,173,-45,-8497,-6,-39,1
'2017-08-03 17:30:24.348,0,0,0,0,0,0,0,0,1777,1551,-12144,-4665,25945,3122,0,1,1,2,0,0,0,1,137,-89,-8491,4,-29,6
'2017-08-03 17:30:24.358,0,0,0,0,0,0,0,0,1442,1946,-13863,-5451,26544,1354,0,1,1,2,0,0,0,1,141,-71,-8484,0,-31,6
'2017-08-03 17:30:24.368,0,0,0,0,0,0,0,0,1113,1950,-15576,-6572,27223,-353,0,1,1,2,0,0,0,1,134,-83,-8526,5,-21,5
'2017-08-03 17:30:24.378,0,0,0,0,0,0,0,0,704,1915,-17058,-7758,27968,-1591,0,1,1,2,0,0,0,1,168,-92,-8488,9,-28,8
'2017-08-03 17:30:24.388,0,0,0,0,0,0,0,0,277,1923,-19067,-8802,28711,-2087,0,1,1,2,0,0,0,1,171,-71,-8467,-2,-33,3
'2017-08-03 17:30:24.398,0,0,0,0,0,0,0,0,-652,1623,-21489,-10078,29461,-1773,0,1,1,2,0,0,0,1,132,-79,-8506,-3,-51,6
'2017-08-03 17:30:24.408,0,0,0,0,0,0,0,0,-2625,669,-23715,-11106,30103,-365,0,1,1,2,0,0,0,1,182,-126,-8471,-13,-65,7
'2017-08-03 17:30:24.418,0,0,0,0,0,0,0,0,-5134,-508,-25644,-11570,30262,2468,0,1,1,2,0,0,0,1,134,-59,-8509,-10,-72,-3
'2017-08-03 17:30:24.428,0,0,0,0,0,0,0,0,-7802,-1540,-27498,-11359,29814,6608,0,1,1,2,0,0,0,1,181,-65,-8477,-5,-61,8
'2017-08-03 17:30:24.438,0,0,0,0,0,0,0,0,-11296,-1734,-28631,-10309,28819,11183,0,1,1,2,0,0,0,1,154,-85,-8493,5,-65,5
'2017-08-03 17:30:24.448,0,0,0,0,0,0,0,0,-16212,-1667,-28921,-9042,27841,14721,0,1,1,2,0,0,0,1,168,-63,-8497,5,-63,-7
'2017-08-03 17:30:24.458,0,0,0,0,0,0,0,0,-22946,-912,-28664,-6915,26825,16053,0,1,1,2,0,0,0,1,139,-81,-8469,-2,-80,3
'2017-08-03 17:30:24.468,0,0,0,0,0,0,0,0,-28672,1279,-25825,-2764,24904,14882,0,1,1,2,0,0,0,1,141,-74,-8491,-7,-82,2
'2017-08-03 17:30:24.478,0,0,0,0,0,0,0,0,-32767,4252,-18859,503,20873,11222,0,1,1,2,0,0,0,1,152,-94,-8502,-4,-84,-1
'2017-08-03 17:30:24.488,0,0,0,0,0,0,0,0,-32739,6109,-11799,-680,15169,5632,0,1,1,2,0,0,0,1,148,-49,-8502,-19,-104,1
'2017-08-03 17:30:24.498,0,0,0,0,0,0,0,0,-32767,3908,-8649,-5419,10309,-882,0,1,1,2,0,0,0,1,119,-93,-8497,-10,-93,-1
'2017-08-03 17:30:24.508,0,0,0,0,0,0,0,0,-32767,-3081,-9658,-11152,6186,-5994,0,1,1,2,0,0,0,1,129,-67,-8494,-12,-84,-3
'2017-08-03 17:30:24.518,0,0,0,0,0,0,0,0,-32767,-10645,-8677,-13261,1770,-6986,0,1,1,2,0,0,0,1,141,-86,-8511,-3,-73,4
'2017-08-03 17:30:24.528,0,0,0,0,0,0,0,0,-32767,-14241,-6944,-8588,-2787,-5360,0,1,1,2,0,0,0,1,135,-68,-8512,0,-68,3
'2017-08-03 17:30:24.538,0,0,0,0,0,0,0,0,-32767,-12489,-8458,983,-7478,-3196,0,1,1,2,0,0,0,1,178,-68,-8484,3,-56,3
'2017-08-03 17:30:24.548,0,0,0,0,0,0,0,0,-469,15134,-22321,9063,-13543,-2747,0,1,1,2,0,0,0,1,147,-73,-8514,1,-50,-3
'2017-08-03 17:30:24.558,0,0,0,0,0,0,0,1,-3371,10578,15875,447,-17396,-6484,0,1,1,2,0,0,0,1,136,-64,-8499,1,-59,-1
'2017-08-03 17:30:24.568,0,0,0,1,0,0,0,2,12379,2911,2707,13293,-20482,-5176,0,1,1,2,0,0,0,1,131,-82,-8485,2,-46,0
'2017-08-03 17:30:24.578,0,0,0,2,0,0,0,2,-5487,3305,-13076,21677,-32768,-3591,0,1,1,2,0,0,0,1,139,-50,-8528,4,-30,4
'2017-08-03 17:30:24.588,0,0,0,2,0,0,0,2,-10236,-3796,-28472,12094,-29901,-1247,0,1,1,2,0,0,0,1,151,-70,-8507,-2,-35,-6
'2017-08-03 17:30:24.598,0,0,0,2,0,0,0,2,-5692,-172,-32584,5845,-24505,1568,0,1,1,2,0,0,0,1,150,-82,-8506,-3,-4,4
'2017-08-03 17:30:24.608,0,0,0,2,0,0,0,2,-1018,672,-20427,554,-10842,1033,0,1,1,2,0,0,0,1,175,-93,-8482,-2,7,-5
'2017-08-03 17:30:24.618,0,0,0,2,0,1,1,2,-3917,2458,-14333,3152,-6072,-642,0,1,1,2,0,0,0,1,136,-65,-8471,-4,2,-1
'2017-08-03 17:30:24.628,0,0,0,2,0,1,1,2,-2234,1516,-10284,5836,-4943,392,0,1,1,2,0,0,0,1,159,-76,-8476,-5,6,-4
'2017-08-03 17:30:24.638,0,0,0,2,0,1,1,2,-1216,-358,-10741,5531,-2333,554,0,1,1,2,0,0,0,1,151,-54,-8492,-11,-5,3
'2017-08-03 17:30:24.648,0,0,0,2,0,1,1,2,-425,-37,-8663,2651,-1968,179,0,1,1,2,0,0,0,1,152,-85,-8484,-12,-11,-2
'2017-08-03 17:30:24.658,0,0,0,2,0,1,1,2,-1245,1011,-8768,1897,-1191,223,0,1,1,2,0,0,0,1,140,-61,-8510,4,20,4
'2017-08-03 17:30:24.668,0,0,0,2,0,1,1,2,-788,451,-9255,2068,-595,224,0,1,1,2,0,0,0,1,147,-88,-8507,10,41,7
'2017-08-03 17:30:24.678,0,0,0,2,0,1,1,2,-518,123,-9054,1008,-591,179,0,1,1,2,0,0,0,1,159,-74,-8480,5,47,9
'2017-08-03 17:30:24.688,0,0,0,2,0,1,1,2,-437,713,-8925,374,-912,211,0,1,1,2,0,0,0,1,162,-58,-8512,-6,52,3
'2017-08-03 17:30:24.698,0,1,0,2,0,1,1,2,-347,773,-8913,512,-1256,195,0,1,1,2,0,0,0,1,165,-88,-8504,-16,55,1
'2017-08-03 17:30:24.708,0,1,0,2,0,1,1,2,-185,553,-9014,582,-1697,77,0,1,1,2,0,0,0,1,189,-74,-8504,-32,37,6
'2017-08-03 17:30:24.718,0,1,0,2,0,1,1,2,-242,512,-8973,281,-2140,15,0,1,1,2,0,0,0,1,181,-62,-8454,-35,-25,0
'2017-08-03 17:30:24.728,0,1,0,2,0,1,1,2,-504,600,-8803,80,-2361,-13,0,1,1,2,0,0,0,1,174,-71,-8477,-32,-52,-1
'2017-08-03 17:30:24.738,0,1,0,2,0,1,1,2,-616,530,-8694,-12,-2382,-21,0,1,1,2,0,0,0,1,163,-51,-8491,-8,-68,-13
'2017-08-03 17:30:24.748,0,1,0,2,0,1,1,2,-583,449,-8638,-252,-2361,-40,0,1,1,2,0,0,0,1,195,-107,-8460,-1,-73,-14
'2017-08-03 17:30:24.758,0,1,0,2,0,1,1,2,-630,396,-8667,-511,-2349,45,0,1,1,2,0,0,0,1,230,-60,-8453,-32,-179,-14
'2017-08-03 17:30:24.768,0,1,0,2,0,1,1,1,-688,462,-8582,-933,-2304,134,0,1,1,2,0,0,0,1,167,-39,-8452,14,-270,-20
'2017-08-03 17:30:24.778,0,1,0,2,0,1,1,1,-751,637,-8479,-1095,-2291,183,0,1,1,2,0,0,0,1,185,-59,-8411,68,-337,-12
'2017-08-03 17:30:24.788,0,1,0,1,0,1,1,1,-770,740,-8419,-1004,-2245,140,0,1,1,2,0,0,0,1,125,-98,-8467,71,-371,2
'2017-08-03 17:30:24.798,0,1,1,1,0,1,1,1,-812,981,-8355,-683,-2259,-22,0,0,0,2,0,0,0,1,125,-87,-8556,70,-391,-19
'2017-08-03 17:30:24.808,0,1,1,1,0,1,1,0,-900,940,-8337,-249,-2258,-159,0,0,0,2,0,0,0,1,91,-100,-8568,50,-351,-19
'2017-08-03 17:30:24.818,0,1,1,1,0,1,1,0,-973,742,-8371,36,-2238,-314,0,0,0,2,0,0,0,1,130,-81,-8505,24,-335,-17
'2017-08-03 17:30:24.828,1,1,1,0,0,1,1,0,-985,725,-8344,80,-2130,-377,0,0,0,2,0,0,0,1,172,-90,-8480,11,-370,-23
'2017-08-03 17:30:24.838,1,2,1,0,0,1,1,0,-1094,534,-8296,52,-2018,-451,0,0,0,2,0,0,0,1,126,-44,-8491,-12,-435,-44
'2017-08-03 17:30:24.848,1,2,1,0,0,1,1,0,-1066,609,-8312,6,-1884,-395,0,0,0,2,0,0,0,1,125,-59,-8532,-1,-459,-35
'2017-08-03 17:30:24.858,1,2,1,0,0,1,1,0,-1080,491,-8349,-52,-1783,-375,0,0,0,2,0,0,0,1,81,-56,-8558,23,-418,-27
'2017-08-03 17:30:24.868,1,2,1,0,0,1,1,0,-1064,637,-8372,-70,-1565,-336,0,0,0,2,0,0,0,2,73,-91,-8616,35,-373,-16
'2017-08-03 17:30:24.878,1,2,1,0,0,1,1,0,-1197,565,-8304,-31,-1458,-298,0,0,0,2,0,0,0,2,112,-85,-8584,-9,-288,-9
'2017-08-03 17:30:24.888,1,2,1,0,0,1,1,0,-1260,633,-8276,-3,-1321,-261,0,0,0,2,0,0,0,2,88,-90,-8596,-70,-252,18
'2017-08-03 17:30:24.898,1,2,1,0,0,1,1,0,-1176,814,-8389,105,-1324,-281,0,0,0,2,0,0,0,2,185,-109,-8814,-130,-185,29
'2017-08-03 17:30:24.908,1,2,1,0,0,1,1,0,-1227,885,-8525,362,-1414,-404,0,0,0,2,0,0,0,1,112,-62,-8846,-160,155,5
'2017-08-03 17:30:24.918,1,2,1,0,0,1,1,0,-1206,810,-8714,623,-1617,-506,0,0,0,2,0,0,0,1,41,-75,-8753,-137,575,60
'2017-08-03 17:30:24.928,2,2,1,0,0,1,1,0,-1258,756,-8889,869,-1913,-610,0,0,0,2,0,0,0,1,47,-55,-8631,6,985,287
'2017-08-03 17:30:24.938,2,2,1,0,0,1,1,0,-1331,634,-8897,679,-2182,-677,0,0,0,2,0,0,0,1,355,190,-8665,-59,688,355
'2017-08-03 17:30:24.948,2,2,1,0,0,1,1,0,-1338,478,-8799,537,-2436,-716,0,0,0,1,0,0,0,1,364,26,-8763,-301,-149,-97
'2017-08-03 17:30:24.958,2,2,1,0,0,1,1,0,-1423,259,-8968,292,-2530,-676,0,0,0,1,0,0,0,1,-62,282,-8492,-628,-895,-381
'2017-08-03 17:30:24.968,2,2,2,0,0,1,0,0,-1427,300,-9109,203,-2829,-499,0,0,0,1,0,0,0,1,-110,-46,-7797,-709,-1326,-622
'2017-08-03 17:30:24.978,2,2,2,0,0,2,0,0,-1440,597,-9443,71,-3126,-423,0,0,0,1,0,0,0,1,-227,25,-7318,-361,-1252,-646
'2017-08-03 17:30:24.988,2,2,2,0,0,2,0,0,-1514,537,-9723,-158,-3615,-517,0,0,0,1,0,0,0,1,285,-67,-7983,-67,-1349,-651
'2017-08-03 17:30:24.998,2,2,2,0,0,2,0,0,-1588,595,-10291,-179,-4200,-552,0,0,0,1,0,0,0,1,328,-223,-8212,-19,-1923,-481
'2017-08-03 17:30:25.008,2,2,2,0,0,2,0,0,-1694,844,-10785,-439,-5398,-507,0,0,0,2,0,0,0,2,28,-171,-8264,64,-2444,-207
'2017-08-03 17:30:25.018,2,2,2,0,1,2,0,0,-1666,1002,-12047,-879,-6897,-616,0,0,0,2,0,0,0,2,-137,-198,-8233,-11,-2758,-31
'2017-08-03 17:30:25.028,2,2,2,0,1,2,0,0,-1330,749,-12877,-1292,-8834,-772,0,0,0,2,0,0,0,2,-162,-271,-8326,-266,-2920,62
'2017-08-03 17:30:25.038,2,2,2,0,1,1,0,0,-1679,1894,-12949,-1650,-10749,-1054,0,0,0,2,0,0,0,2,-242,-103,-8204,-507,-3063,91
'2017-08-03 17:30:25.048,2,2,2,0,1,1,0,0,-1767,1618,-13750,-2127,-12839,-1652,0,0,0,2,0,0,0,2,-231,18,-8139,-560,-3206,62
'2017-08-03 17:30:25.058,2,2,2,0,1,1,0,0,-1571,2460,-14444,-2302,-15227,-2193,0,0,0,2,0,0,0,2,-277,124,-8260,-621,-3336,-87
'2017-08-03 17:30:25.068,2,2,2,0,1,1,0,0,-1342,3573,-15769,-2581,-18060,-3117,0,0,0,2,0,0,0,2,-466,-39,-8276,-709,-3457,-198
