시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-01 19:39:07.744,1,1,1,0,0,0,0,0,-8752,-3858,-19180,11448,-15228,1863,0,0,0,0,0,0,0,0,-2091,-582,-7136,2391,2253,-1960
'2017-08-01 19:39:07.754,0,0,1,0,0,0,0,0,-16887,-2993,-22885,14447,-15491,2483,0,0,0,0,0,0,0,0,-2021,-438,-7012,2164,2274,-2027
'2017-08-01 19:39:07.764,0,0,0,0,0,0,0,0,-16339,302,-22286,17577,-18620,2822,0,0,0,0,0,0,0,0,-2442,-494,-7001,1940,2026,-1944
'2017-08-01 19:39:07.774,0,0,0,0,0,0,0,0,-6126,9109,-20989,13052,-10636,556,0,0,0,0,0,0,0,0,-2178,-799,-6874,1752,1314,-1796
'2017-08-01 19:39:07.784,0,0,0,0,0,0,0,0,-6671,4193,-18024,7075,-5837,-2686,0,0,0,0,0,0,0,0,-1262,-977,-7051,1736,719,-1707
'2017-08-01 19:39:07.794,0,0,0,0,0,0,0,0,-7498,936,-21831,4257,-3467,-4885,0,0,0,0,0,0,0,0,-456,-881,-7081,1742,579,-1601
'2017-08-01 19:39:07.804,0,0,0,0,0,0,0,0,-6884,-553,-20921,3136,-4452,-5958,0,0,0,0,0,0,0,0,-159,-811,-6951,1668,695,-1414
'2017-08-01 19:39:07.814,0,0,0,0,0,0,0,0,-3390,-2015,-16728,3423,-5602,-5880,0,0,0,0,0,0,0,0,-397,-991,-6877,1636,797,-1158
'2017-08-01 19:39:07.824,0,0,0,0,0,0,0,0,-769,-2369,-15238,4451,-5645,-4887,0,0,0,0,0,0,0,0,-842,-1003,-6758,1717,558,-937
'2017-08-01 19:39:07.834,0,0,0,0,0,0,0,0,1797,-1509,-14884,5218,-4837,-3397,0,0,0,0,0,0,0,0,-857,-879,-6629,1739,60,-723
'2017-08-01 19:39:07.844,0,0,0,0,0,0,0,0,4311,-526,-13047,5131,-3255,-1671,0,0,0,0,0,0,0,0,-520,-920,-6518,1699,-348,-530
'2017-08-01 19:39:07.854,0,0,0,0,0,0,0,0,6315,445,-10074,4633,-1202,25,0,0,0,0,0,0,0,0,-275,-775,-6566,1752,-503,-427
'2017-08-01 19:39:07.864,0,0,0,0,0,0,0,0,7471,1635,-7114,3793,693,1465,0,0,0,0,0,0,0,0,-554,-510,-6741,1641,-700,-402
'2017-08-01 19:39:07.874,0,0,0,0,0,0,0,0,7829,2506,-4410,2680,1875,2627,0,0,0,0,0,0,0,0,-731,-349,-6926,1344,-1209,-334
'2017-08-01 19:39:07.884,0,0,0,0,0,0,0,0,8331,3212,-2194,1358,2423,3370,0,0,0,0,0,0,0,0,-246,-413,-6962,1060,-1705,-195
'2017-08-01 19:39:07.894,0,0,0,0,0,0,0,0,9584,3790,-312,-471,3277,3616,0,0,0,0,0,0,0,0,285,-347,-6954,934,-1756,-83
'2017-08-01 19:39:07.904,0,0,0,0,0,0,0,0,10257,3659,1276,-2272,4761,3492,0,0,0,0,0,0,0,0,207,-276,-7154,757,-1593,4
'2017-08-01 19:39:07.914,0,0,0,0,0,0,0,0,10028,2724,2237,-3421,6337,3203,0,0,0,0,0,0,0,0,-179,-246,-7155,560,-1601,10
'2017-08-01 19:39:07.924,0,0,0,0,0,0,0,0,8695,1860,2670,-3627,7128,2962,0,0,0,0,0,0,0,0,-560,-147,-7286,274,-1901,-52
'2017-08-01 19:39:07.934,0,0,0,0,0,0,0,0,8145,1791,3026,-3073,7200,2890,0,0,0,0,0,0,0,0,-541,-149,-7572,-109,-2286,-109
'2017-08-01 19:39:07.944,0,0,0,0,0,0,0,0,9475,2851,2368,-2925,7568,2595,0,0,0,0,0,0,0,0,-241,-212,-7455,-488,-2522,-111
'2017-08-01 19:39:07.954,0,0,0,0,0,0,0,0,11358,3520,1273,-3879,9571,1907,0,0,0,0,0,0,0,0,-62,-471,-7702,-762,-2529,-58
'2017-08-01 19:39:07.964,0,0,0,0,0,0,0,0,10400,2538,1713,-4986,12385,1199,0,0,0,0,0,0,0,0,-253,-564,-7720,-915,-2456,13
'2017-08-01 19:39:07.974,0,0,0,0,0,0,0,0,7443,1282,1471,-5048,13977,1125,0,0,0,0,0,0,0,0,-536,-625,-7659,-1032,-2598,217
'2017-08-01 19:39:07.984,0,0,0,0,0,0,0,0,5490,1324,1104,-4806,14189,1371,0,0,0,0,0,0,0,0,-292,-666,-7572,-1103,-2807,526
'2017-08-01 19:39:07.994,0,0,0,0,0,0,0,0,4606,1592,229,-4953,14097,1477,0,0,0,0,0,0,0,0,79,-678,-7518,-1064,-2676,828
'2017-08-01 19:39:08.004,0,0,0,0,0,0,0,0,3838,1123,-428,-5213,14374,1428,0,0,0,0,0,0,0,0,70,-560,-7421,-1050,-2459,1061
'2017-08-01 19:39:08.014,0,0,0,0,0,0,0,0,2256,249,-655,-4910,14565,1467,0,0,0,0,0,0,0,0,-376,-462,-7483,-1185,-2438,1173
'2017-08-01 19:39:08.024,0,0,0,0,0,0,0,0,1268,356,-1876,-4546,14402,1732,0,0,0,0,0,0,0,0,-524,-478,-7285,-1441,-2786,1260
'2017-08-01 19:39:08.034,0,0,0,0,0,0,0,0,1138,837,-2370,-4884,14907,1962,0,0,0,0,0,0,0,0,-99,-605,-6895,-1644,-3076,1311
'2017-08-01 19:39:08.044,0,0,0,0,0,0,0,0,-622,819,-3628,-5250,15856,1910,0,0,0,0,0,0,0,0,71,-828,-7454,-1785,-2928,1340
'2017-08-01 19:39:08.054,0,0,0,0,0,0,0,0,-3500,84,-4549,-5893,16723,1311,0,0,0,0,0,0,0,0,-436,-1018,-7280,-1955,-2891,1356
'2017-08-01 19:39:08.064,0,0,0,0,0,0,0,0,-7399,-1458,-5696,-5810,16803,602,0,0,0,0,0,0,0,0,-494,-1252,-7427,-2023,-3101,1379
'2017-08-01 19:39:08.074,0,0,0,0,0,0,0,0,-10889,-2346,-6716,-5334,16098,-152,0,0,0,0,0,0,0,0,-238,-1314,-7148,-2042,-3351,1387
'2017-08-01 19:39:08.084,0,0,0,0,0,0,0,0,-15108,-3455,-6618,-4391,14859,-894,0,0,0,0,0,0,0,0,108,-1222,-6971,-2096,-3354,1427
'2017-08-01 19:39:08.094,0,0,0,0,0,0,0,0,-18890,-4556,-6713,-2929,12586,-1710,0,0,0,0,0,0,0,0,204,-1308,-6291,-2068,-3080,1474
'2017-08-01 19:39:08.104,0,0,0,0,0,0,0,0,-22019,-4919,-5839,-851,9481,-2712,0,0,0,0,0,0,0,0,219,-1234,-5982,-1992,-2861,1513
'2017-08-01 19:39:08.114,0,0,0,0,0,0,0,0,-24242,-4671,-5035,1515,5633,-3510,0,0,0,0,0,0,0,0,305,-1106,-5824,-2038,-2597,1479
'2017-08-01 19:39:08.124,0,0,0,0,0,0,0,0,-27543,-5513,-616,4446,296,-3492,0,0,0,0,0,0,0,0,-42,-1183,-6068,-2152,-2370,1288
'2017-08-01 19:39:08.134,0,0,2,0,0,0,0,0,-27323,-8734,-4186,8357,-7360,-1580,0,0,0,0,0,0,0,0,-518,-1267,-6846,-2268,-2505,972
'2017-08-01 19:39:08.144,0,2,1,1,0,0,0,0,-9624,30790,-12629,-21986,-6431,-4023,0,0,0,0,0,0,0,0,-803,-1497,-7261,-2575,-3029,601
'2017-08-01 19:39:08.154,0,2,2,1,0,0,0,0,-8619,-17745,-21626,-133,17214,-1521,0,0,0,0,0,0,0,0,-129,-1954,-7167,-2651,-3558,445
'2017-08-01 19:39:08.164,0,1,2,1,0,0,0,0,844,-3812,-9390,-2891,908,1014,0,0,0,0,0,0,0,0,614,-2130,-7138,-2458,-3443,387
'2017-08-01 19:39:08.174,0,1,2,1,0,0,1,0,4800,2236,-5248,-4194,2577,962,0,0,0,0,0,0,0,0,467,-2082,-6862,-2194,-3129,564
'2017-08-01 19:39:08.184,0,2,2,1,0,0,1,0,475,2865,-10479,-1265,1558,79,0,0,0,0,0,0,0,0,456,-2119,-6455,-1841,-2982,893
'2017-08-01 19:39:08.194,1,2,2,1,0,0,1,0,210,1157,-10727,1371,-1562,-286,0,0,0,0,0,0,0,0,929,-2222,-6382,-1457,-2770,1120
'2017-08-01 19:39:08.204,1,2,2,1,0,0,1,0,-42,-193,-6867,1633,-1737,-487,0,0,0,0,0,0,0,0,1244,-1924,-6343,-1236,-2286,1008
'2017-08-01 19:39:08.214,1,2,2,1,0,1,1,0,-481,-336,-7646,1132,169,-441,0,0,0,0,0,0,0,0,1223,-1470,-6892,-1329,-1629,556
'2017-08-01 19:39:08.224,1,2,2,2,0,1,1,0,41,-257,-7579,388,1813,-68,0,0,0,0,0,0,0,0,220,-869,-7465,-1825,-1307,-11
'2017-08-01 19:39:08.234,1,2,2,2,0,1,1,1,613,-431,-8709,-405,2595,159,0,0,0,0,0,0,0,0,-547,-1337,-7767,-2227,-1898,-479
'2017-08-01 19:39:08.244,1,2,2,2,0,1,1,1,517,88,-9167,-1387,2218,441,0,0,0,0,0,0,0,0,32,-1470,-7761,-2029,-2711,-833
'2017-08-01 19:39:08.254,1,2,2,2,0,1,1,1,585,559,-8669,-1477,1865,408,0,0,0,0,0,0,0,0,1019,-1112,-7593,-1800,-2765,-929
'2017-08-01 19:39:08.264,1,2,2,2,0,1,1,1,486,597,-8684,-1051,1788,287,0,0,0,0,0,0,0,0,1224,-1256,-7342,-1681,-2225,-835
'2017-08-01 19:39:08.274,1,2,2,2,0,1,1,2,584,320,-8551,-827,1757,230,0,0,0,0,0,0,0,0,1092,-1548,-7039,-1401,-1773,-797
'2017-08-01 19:39:08.284,1,2,2,2,0,1,1,2,626,334,-8808,-871,1741,233,0,0,0,0,0,0,0,0,1235,-1137,-6713,-1114,-1304,-1008
'2017-08-01 19:39:08.294,1,2,2,2,0,1,1,2,731,394,-8796,-914,1486,217,0,0,0,0,0,0,0,0,1553,-745,-6489,-1155,-527,-1483
'2017-08-01 19:39:08.304,1,2,2,2,0,1,1,2,769,418,-8652,-914,1204,208,0,0,0,0,0,0,0,0,1670,-116,-6398,-1488,589,-2260
'2017-08-01 19:39:08.314,1,1,2,2,0,1,2,2,735,473,-8520,-865,1055,185,0,0,0,0,0,0,0,0,513,980,-6706,-2330,1628,-3119
'2017-08-01 19:39:08.324,1,1,2,2,0,1,2,2,727,480,-8458,-768,1009,132,0,0,0,0,0,0,0,0,-1137,1322,-6996,-3721,1435,-3754
'2017-08-01 19:39:08.334,1,1,2,2,0,1,2,2,786,472,-8599,-705,842,97,0,0,0,0,0,0,0,0,-524,173,-6974,-4745,313,-4231
'2017-08-01 19:39:08.344,1,1,2,2,0,1,2,2,987,562,-8706,-629,426,66,0,0,0,0,0,0,0,0,1266,-432,-7004,-4822,69,-4864
'2017-08-01 19:39:08.354,0,1,2,2,0,1,2,2,917,552,-8651,-491,28,35,0,0,0,0,0,0,0,0,2046,-51,-7062,-4946,822,-5314
'2017-08-01 19:39:08.364,0,1,2,2,0,1,2,2,852,514,-8569,-399,-266,-1,0,0,0,0,0,0,0,0,1787,-459,-7069,-5227,1581,-5403
'2017-08-01 19:39:08.374,0,1,2,2,0,1,2,2,768,484,-8458,-387,-389,-18,0,0,0,0,0,0,0,0,1165,-1733,-7170,-4831,1948,-5380
'2017-08-01 19:39:08.384,0,1,2,2,0,1,2,2,769,444,-8525,-446,-385,-28,0,0,0,0,0,0,0,0,801,-2282,-7104,-3606,1983,-5230
'2017-08-01 19:39:08.394,0,1,1,2,0,1,2,2,754,468,-8510,-553,-471,-17,0,0,0,0,0,0,0,0,1073,-2167,-6978,-2008,2242,-4801
'2017-08-01 19:39:08.404,0,1,1,2,0,1,2,2,831,618,-8597,-511,-665,-35,0,0,0,0,0,0,0,0,1175,-1543,-7260,-872,2986,-4114
'2017-08-01 19:39:08.414,0,1,1,2,0,1,2,2,807,668,-8496,-329,-871,-84,0,0,0,0,0,0,0,0,985,-1498,-7352,-199,3816,-3304
'2017-08-01 19:39:08.424,0,1,1,2,0,1,2,2,758,607,-8428,-97,-944,-141,0,0,0,0,0,0,0,0,-277,-1102,-7824,295,4255,-2485
'2017-08-01 19:39:08.434,0,1,1,2,0,1,2,2,667,603,-8410,82,-914,-160,0,0,0,0,0,0,0,0,-2401,-233,-7766,124,3065,-1530
'2017-08-01 19:39:08.444,0,1,1,2,0,1,2,1,684,523,-8442,194,-906,-162,0,0,0,0,0,0,0,0,-2584,-638,-7449,-134,681,-636
'2017-08-01 19:39:08.454,0,1,2,2,0,1,1,1,729,507,-8527,292,-1041,-149,0,0,0,0,0,0,0,0,-1369,-973,-7168,282,-794,-252
'2017-08-01 19:39:08.464,0,1,2,2,0,1,1,1,668,533,-8466,388,-1130,-135,0,0,0,0,0,0,0,0,-352,-410,-7151,771,-871,-145
'2017-08-01 19:39:08.474,0,1,2,2,0,1,1,1,589,496,-8397,469,-1073,-138,0,0,0,0,0,0,0,0,-668,74,-7094,885,-497,-9
'2017-08-01 19:39:08.484,0,1,2,2,0,1,1,1,576,451,-8394,449,-934,-134,0,0,0,0,0,0,0,0,-1357,66,-7041,1015,-576,151
'2017-08-01 19:39:08.494,0,1,2,2,0,1,1,1,572,394,-8316,384,-815,-121,0,0,0,0,0,0,0,0,-1824,448,-7059,1217,-997,268
'2017-08-01 19:39:08.504,0,2,2,2,0,1,1,1,681,493,-8490,395,-887,-114,0,0,0,0,0,0,0,0,-1948,740,-6723,1167,-1422,390
'2017-08-01 19:39:08.514,0,2,2,2,0,1,1,1,654,545,-8571,512,-1118,-134,0,0,0,0,0,0,0,0,-2281,888,-6700,921,-1524,442
'2017-08-01 19:39:08.524,1,2,2,2,0,1,1,1,536,463,-8558,654,-1304,-177,0,0,0,1,0,0,0,0,17176,-1041,-10535,-14986,6364,-3819
'2017-08-01 19:39:08.534,1,2,2,1,0,1,1,1,451,335,-8539,654,-1310,-199,0,0,0,2,0,0,0,1,6927,5826,-27741,-4814,-4988,-2271
'2017-08-01 19:39:08.544,1,2,2,1,0,1,1,1,414,322,-8465,490,-1268,-181,0,0,0,1,0,0,0,1,-702,3254,-17834,-2396,-1882,-726
'2017-08-01 19:39:08.554,1,2,2,1,0,1,1,0,517,446,-8581,390,-1412,-172,0,0,0,1,0,0,0,1,-937,89,-7845,-587,1962,686
'2017-08-01 19:39:08.564,1,2,2,1,0,1,1,0,648,523,-8853,474,-1907,-201,0,0,0,1,0,0,0,0,-2815,1418,-4577,-366,3559,1019
'2017-08-01 19:39:08.574,1,2,2,1,0,1,1,0,465,565,-8910,717,-2533,-253,0,0,0,0,0,0,0,0,-2677,1634,-6342,457,3700,45
'2017-08-01 19:39:08.584,1,2,2,1,0,1,1,0,379,453,-8833,858,-2991,-261,0,0,0,0,0,0,0,0,834,-730,-9587,1317,2885,46
'2017-08-01 19:39:08.594,2,2,2,1,0,1,1,0,192,300,-8783,908,-3318,-301,0,0,0,0,0,0,0,0,98,658,-8222,1414,-446,945
'2017-08-01 19:39:08.604,2,2,2,1,0,1,1,0,161,478,-8876,857,-3683,-429,0,0,0,1,0,0,0,0,-169,-57,-8063,1196,-1168,603
'2017-08-01 19:39:08.614,2,2,2,1,0,1,1,0,104,648,-9260,760,-4184,-624,0,0,0,1,0,0,0,1,-208,-325,-7927,810,-1870,449
'2017-08-01 19:39:08.624,2,2,2,0,0,1,1,0,469,474,-10442,1033,-4443,-969,0,0,0,1,0,0,0,1,-339,-74,-8143,253,-2768,210
'2017-08-01 19:39:08.634,2,2,2,0,1,1,0,0,372,504,-11219,1853,-4965,-963,0,0,0,2,0,0,0,1,-573,158,-8517,-232,-3178,88
'2017-08-01 19:39:08.644,2,2,2,0,1,1,0,0,80,-306,-12575,966,-6355,-677,0,0,0,2,0,0,0,1,-844,277,-8373,-527,-3119,20
'2017-08-01 19:39:08.654,2,2,2,0,1,1,0,0,-51,536,-10483,1609,-8107,-474,0,0,0,2,0,0,0,2,-1012,353,-8776,-692,-2674,79
'2017-08-01 19:39:08.664,2,2,2,0,1,1,0,0,-284,-300,-11271,1275,-8686,-240,0,0,0,2,0,0,0,2,-1079,456,-9050,-714,-1783,116
'2017-08-01 19:39:08.674,2,2,2,0,1,1,0,0,-88,-71,-10957,771,-9810,-33,0,0,1,2,0,0,0,2,-961,451,-8725,-515,-1007,152
'2017-08-01 19:39:08.684,2,2,2,0,1,1,0,0,-396,-427,-10836,-267,-10259,40,0,0,1,2,0,0,0,2,-896,458,-8549,-291,-687,207
'2017-08-01 19:39:08.694,2,2,2,0,1,1,0,0,-558,299,-10106,-252,-11328,198,0,1,1,2,0,0,0,2,-784,420,-8513,-71,-626,217
'2017-08-01 19:39:08.704,2,2,2,0,1,1,0,0,-1166,-861,-7959,-535,-11400,306,0,1,1,2,0,0,0,2,-765,259,-8518,-33,-707,171
'2017-08-01 19:39:08.714,2,2,2,0,1,0,0,0,-1541,972,-9674,72,-10671,726,0,1,1,2,0,0,0,2,-882,229,-8458,-191,-796,88
'2017-08-01 19:39:08.724,2,2,2,0,1,0,0,0,-1452,1864,-12749,617,-10700,297,0,1,1,2,0,0,0,2,-950,345,-8542,-345,-870,27
'2017-08-01 19:39:08.734,2,2,2,0,1,0,0,0,-1255,2880,-16193,1747,-12183,-359,0,1,2,2,0,0,0,2,-994,474,-8532,-356,-760,21
'2017-08-01 19:39:08.744,2,2,2,0,0,0,0,0,-1936,2144,-19402,1368,-13361,-1357,0,1,2,2,0,0,1,2,-1052,492,-8639,-232,-569,41
'2017-08-01 19:39:08.754,1,2,2,0,0,0,0,0,-3345,-2123,-24069,3126,-15252,-1515,0,1,2,2,0,0,1,2,-1031,435,-8666,-90,-317,56
'2017-08-01 19:39:08.764,1,1,1,0,0,0,0,0,-3282,-4770,-19456,5545,-13096,-667,0,1,2,2,0,0,1,2,-951,396,-8531,-54,-185,45
'2017-08-01 19:39:08.774,1,0,1,0,0,0,0,0,-11726,-8496,-22126,12378,-10754,1921,1,1,2,2,0,0,1,2,-954,384,-8448,-44,-245,30
'2017-08-01 19:39:08.784,0,0,1,0,0,0,0,0,-14275,-3798,-21287,17247,-13086,2261,1,1,2,2,0,0,1,2,-980,396,-8507,-75,-335,28
'2017-08-01 19:39:08.794,0,0,1,0,0,0,0,0,-7939,8540,-22097,14162,-9866,761,1,1,2,2,0,0,1,2,-1017,388,-8647,-127,-329,20
'2017-08-01 19:39:08.804,0,0,0,0,0,0,0,0,-6502,5791,-20481,7823,-6079,-2826,1,1,2,2,0,0,1,2,-1036,435,-8602,-180,-197,17
'2017-08-01 19:39:08.814,0,0,0,0,0,0,0,0,-8679,3912,-21260,2238,-4882,-5464,1,1,2,2,0,0,1,2,-1027,486,-8591,-202,-84,14
'2017-08-01 19:39:08.824,0,0,0,0,0,0,0,0,-7205,-25,-20242,-1343,-6090,-6712,1,1,2,2,0,1,1,2,-1024,435,-8566,-214,-21,15
'2017-08-01 19:39:08.834,0,0,0,0,0,0,0,0,-4706,-4323,-18537,-1106,-7500,-5951,1,1,2,2,0,1,1,2,-1010,424,-8590,-242,40,37
'2017-08-01 19:39:08.844,0,0,0,0,0,0,0,0,-1848,-5220,-17792,2025,-7803,-4044,1,1,2,2,0,1,1,2,-1034,412,-8620,-292,116,33
'2017-08-01 19:39:08.854,0,0,0,0,0,0,0,0,996,-3679,-15956,5674,-6969,-1908,1,1,2,2,0,1,1,2,-1057,440,-8581,-355,275,18
'2017-08-01 19:39:08.864,0,0,0,0,0,0,0,0,2807,-1149,-13703,7628,-5612,-192,1,1,2,2,0,1,1,2,-1030,433,-8599,-365,432,9
'2017-08-01 19:39:08.874,0,0,0,0,0,0,0,0,4003,1424,-12105,7493,-4438,823,1,1,2,2,0,1,1,2,-1002,457,-8493,-339,521,-2
'2017-08-01 19:39:08.884,0,0,0,0,0,0,0,0,5257,2912,-10023,5790,-3510,1087,1,1,2,2,0,1,1,2,-928,543,-8422,-285,483,-16
'2017-08-01 19:39:08.894,0,0,0,0,0,0,0,0,6594,2909,-7323,3672,-2617,925,0,1,2,2,0,1,1,2,-911,452,-8403,-214,371,12
'2017-08-01 19:39:08.904,0,0,0,0,0,0,0,0,7521,2407,-5077,2043,-1670,723,0,1,2,2,0,1,1,2,-896,447,-8455,-236,261,-3
'2017-08-01 19:39:08.914,0,0,0,0,0,0,0,0,8378,2017,-3454,1271,-595,625,0,1,2,2,0,1,1,2,-927,476,-8486,-266,214,-22
'2017-08-01 19:39:08.924,0,0,0,0,0,0,0,0,9127,2123,-1641,1357,729,587,0,1,2,2,0,1,1,2,-961,491,-8495,-292,257,-27
'2017-08-01 19:39:08.934,0,0,0,0,0,0,0,0,9637,2827,-526,1776,1990,416,0,1,2,2,0,1,1,2,-1024,554,-8412,-206,375,-23
'2017-08-01 19:39:08.944,0,0,0,0,0,0,0,0,9833,3861,214,1621,3060,-25,0,1,2,2,0,1,1,2,-977,611,-8356,-27,414,-7
'2017-08-01 19:39:08.954,0,0,0,0,0,0,0,0,10142,4828,312,720,4227,-682,0,1,2,2,0,1,1,2,-877,498,-8349,126,416,22
'2017-08-01 19:39:08.964,0,0,0,0,0,0,0,0,10267,5145,247,-562,5729,-1414,0,1,2,2,0,1,1,2,-835,422,-8337,86,294,6
'2017-08-01 19:39:08.974,0,0,0,0,0,0,0,0,9932,4922,624,-1964,7474,-1907,0,1,2,2,0,1,1,2,-846,410,-8409,-52,163,-14
'2017-08-01 19:39:08.984,0,0,0,0,0,0,0,0,8866,4295,709,-2960,8941,-1964,0,1,2,2,0,0,1,2,-875,446,-8417,-191,97,-42
'2017-08-01 19:39:08.994,0,0,0,0,0,0,0,0,7783,3866,838,-3688,9764,-1641,0,1,2,2,0,1,1,2,-908,506,-8371,-221,66,-49
'2017-08-01 19:39:09.004,0,0,0,0,0,0,0,0,7684,3901,544,-4543,10509,-1108,0,1,2,2,0,1,1,2,-895,543,-8410,-146,42,-41
'2017-08-01 19:39:09.014,0,0,0,0,0,0,0,0,7554,3645,-9,-5682,11891,-538,0,1,2,2,0,1,1,2,-878,521,-8203,-40,-15,-26
'2017-08-01 19:39:09.024,0,0,0,0,0,0,0,0,6428,2990,-466,-6813,13433,181,0,1,2,2,0,1,1,2,-889,551,-8311,-8,-125,26
'2017-08-01 19:39:09.034,0,0,0,0,0,0,0,0,4701,2115,-846,-7661,14512,1096,0,1,2,2,0,1,1,2,-943,461,-8528,-16,-13,70
'2017-08-01 19:39:09.044,0,0,0,0,0,0,0,0,3599,1476,-1469,-8338,15161,2110,0,1,2,2,0,1,1,2,-930,471,-8657,-102,309,87
'2017-08-01 19:39:09.054,0,0,0,0,0,0,0,0,3097,1180,-2186,-8932,15894,2921,0,1,2,2,0,1,1,2,-1045,552,-8734,-103,785,86
'2017-08-01 19:39:09.064,0,0,0,0,0,0,0,0,2135,892,-2823,-9639,16990,3214,0,1,2,2,0,1,1,2,-981,640,-8838,102,1261,89
'2017-08-01 19:39:09.074,0,0,0,0,0,0,0,0,-1027,246,-3676,-10122,18029,2830,0,2,2,2,0,1,1,2,-868,617,-8802,360,1663,83
'2017-08-01 19:39:09.084,0,0,0,0,0,0,0,0,-5425,-1684,-3966,-10650,18104,1725,1,2,2,2,0,1,1,1,-886,653,-8923,606,2162,101
'2017-08-01 19:39:09.094,0,0,0,0,0,0,0,0,-9622,-4578,-6025,-10498,17335,449,1,2,2,2,0,1,1,1,-858,706,-9092,821,2736,180
'2017-08-01 19:39:09.104,0,0,0,0,0,0,0,0,-12963,-7423,-6973,-8903,16265,-720,2,2,2,2,0,2,1,1,-900,716,-9183,952,3388,287
'2017-08-01 19:39:09.114,0,0,0,0,0,0,0,0,-16538,-8634,-6165,-5871,15032,-1569,2,2,2,1,0,2,1,1,-955,787,-9277,1063,4098,465
'2017-08-01 19:39:09.124,0,0,0,0,0,0,0,0,-19541,-7454,-5694,-2350,13093,-2292,2,2,2,1,0,2,1,0,-418,988,-9613,1106,4786,613
'2017-08-01 19:39:09.134,0,0,0,0,0,0,0,0,-21863,-4814,-5744,-395,10035,-3166,2,2,2,0,0,2,1,0,-792,1790,-9715,1157,5095,885
'2017-08-01 19:39:09.144,0,0,0,0,0,0,0,0,-23323,-3827,-4063,209,6465,-3379,2,2,2,0,0,2,0,0,-508,-217,-11773,1636,5312,1270
'2017-08-01 19:39:09.154,0,0,1,0,0,0,0,0,-23631,-3358,-1570,578,2129,-2199,2,2,2,0,0,2,0,0,-225,-377,-12150,948,7184,626
'2017-08-01 19:39:09.164,0,1,1,1,0,0,0,0,-18805,811,-11562,-20487,3402,-363,2,2,2,0,0,2,0,0,-108,627,-11165,1166,8717,348
'2017-08-01 19:39:09.174,0,1,1,1,0,0,1,0,-18137,-14814,-19546,8697,23113,-7436,2,2,2,0,0,2,0,0,-848,-1519,-14036,785,9514,64
'2017-08-01 19:39:09.184,0,1,1,1,0,0,1,0,3594,7398,-12556,-2732,4020,2278,2,2,2,0,0,1,0,0,-371,-564,-12785,444,11238,-552
'2017-08-01 19:39:09.194,0,1,1,1,0,0,1,0,3835,150,-3769,-5368,7145,1126,2,2,2,0,0,1,0,0,-255,1248,-12320,675,12766,-840
'2017-08-01 19:39:09.204,0,1,1,1,0,0,1,0,3063,1353,-7904,-2943,7125,-200,2,2,2,0,0,0,0,0,466,2372,-12780,1918,13604,-217
