시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-01 19:19:19.952,2,0,1,0,1,0,0,0,4487,-555,-21366,5518,-31280,-4662,0,0,0,0,0,0,0,0,-3068,823,-8601,-301,-14167,11291
'2017-08-01 19:19:19.962,1,0,1,0,0,0,0,0,-54,135,-25327,8415,-31019,-3318,0,0,0,0,0,0,0,0,-2914,881,-8345,-301,-14167,11291
'2017-08-01 19:19:19.972,1,0,0,0,0,0,0,0,757,4351,-22715,9072,-32556,-2707,0,0,0,0,0,0,0,0,-2757,1047,-7960,-301,-14167,11291
'2017-08-01 19:19:19.982,0,0,0,0,0,0,0,0,11043,5643,-18877,8212,-29147,-2510,0,0,0,0,0,0,0,0,-2832,980,-7659,-301,-14167,11291
'2017-08-01 19:19:19.992,0,0,0,0,0,0,0,0,11165,5641,-15050,4818,-23054,-473,0,0,0,0,0,0,0,0,-2861,765,-7491,-1659,-4132,-846
'2017-08-01 19:19:20.002,0,0,0,0,0,0,0,0,7441,4266,-20911,2316,-20022,7399,0,0,0,0,0,0,0,0,-2560,551,-7232,-1582,-3969,-693
'2017-08-01 19:19:20.012,0,0,0,0,0,0,0,0,16759,1505,-12556,1833,-5988,8168,0,0,0,0,0,0,0,0,-2102,570,-7009,-1453,-3546,-391
'2017-08-01 19:19:20.022,0,0,0,0,0,0,0,0,13171,2876,-5710,1191,3006,9846,0,0,0,0,0,0,0,0,-1597,526,-6786,-1332,-2913,-53
'2017-08-01 19:19:20.032,0,0,0,0,0,0,0,0,11311,2311,-2859,1536,10825,9695,0,0,0,0,0,0,0,0,-837,380,-6246,-1033,-2016,246
'2017-08-01 19:19:20.042,0,0,0,0,0,0,0,0,8920,4523,-6913,987,15609,7984,0,0,0,0,0,0,0,0,446,204,-5710,-409,-623,527
'2017-08-01 19:19:20.052,0,0,0,0,0,0,0,0,5890,5130,-9841,-1361,16940,5566,0,0,0,0,0,0,0,0,1587,297,-5467,318,1585,727
'2017-08-01 19:19:20.062,0,0,0,0,0,0,0,0,5378,3549,-8661,-3504,17304,3201,0,0,0,0,0,0,0,0,1984,611,-5890,822,4307,977
'2017-08-01 19:19:20.072,0,0,0,0,0,0,0,0,6036,1590,-6991,-4173,18532,1044,0,0,0,0,0,0,0,0,-274,958,-8212,686,6719,1191
'2017-08-01 19:19:20.082,0,0,0,0,0,0,0,0,5996,734,-7498,-4382,20359,-952,0,0,0,0,0,0,0,0,-4999,1927,-9400,-871,5704,1315
'2017-08-01 19:19:20.092,0,0,0,0,0,0,0,0,6088,-389,-8507,-4160,22549,-2731,0,0,0,0,0,0,0,0,-6404,-630,-8366,-1891,843,1101
'2017-08-01 19:19:20.102,0,0,0,0,0,0,0,0,6060,-1352,-8916,-3622,25074,-4317,0,0,0,0,0,0,0,0,-3406,-1607,-8336,-1303,-3044,35
'2017-08-01 19:19:20.112,0,0,0,0,0,0,0,0,5156,-1196,-9571,-3078,27395,-5692,0,0,0,0,0,0,0,0,151,-972,-6714,-465,-3814,-1031
'2017-08-01 19:19:20.122,0,0,0,0,0,0,0,0,3706,-453,-10368,-3408,28641,-6803,0,0,0,0,0,0,0,0,2012,212,-6907,-322,-2235,-1662
'2017-08-01 19:19:20.132,0,0,0,0,0,0,0,0,2061,-707,-10207,-4267,28498,-7413,0,0,0,0,0,0,0,0,945,691,-7071,-835,-463,-1904
'2017-08-01 19:19:20.142,0,0,0,0,0,0,0,0,761,-1230,-9875,-4710,27275,-7390,0,0,0,0,0,0,0,0,-872,409,-7023,-832,-608,-2307
'2017-08-01 19:19:20.152,0,0,0,0,0,0,0,0,-494,-1255,-10218,-4848,25549,-7068,0,0,0,0,0,0,0,0,-971,742,-7201,-328,-1083,-2607
'2017-08-01 19:19:20.162,0,0,0,0,0,0,0,0,-1016,-893,-11540,-4973,23704,-6362,0,0,0,0,0,0,0,0,-622,1274,-6719,-362,-770,-2733
'2017-08-01 19:19:20.172,0,0,0,0,0,0,0,0,-1320,-418,-12753,-5647,22482,-5563,0,0,0,0,0,0,0,0,-658,835,-6647,-941,-62,-2738
'2017-08-01 19:19:20.182,0,0,0,0,0,0,0,0,-2397,-49,-13244,-7375,21637,-4717,0,0,0,0,0,0,0,0,-1366,102,-6577,-1069,370,-2783
'2017-08-01 19:19:20.192,0,0,0,0,0,0,0,0,-2171,-1118,-13985,-9062,20582,-3735,0,0,0,0,0,0,0,0,-2407,367,-6905,-922,139,-2917
'2017-08-01 19:19:20.202,0,0,0,0,0,0,0,0,-3151,-4471,-13945,-9606,19153,-3605,0,0,0,0,0,0,0,0,-2792,642,-6866,-1006,-580,-2970
'2017-08-01 19:19:20.212,0,0,0,0,0,0,0,0,-4271,-6044,-15883,-8288,17561,-3130,0,0,0,0,0,0,0,0,-2308,530,-6703,-1066,-870,-2953
'2017-08-01 19:19:20.222,0,0,0,0,0,0,0,0,-5389,-5761,-16404,-6012,16057,-2021,0,0,0,0,0,0,0,0,-2065,609,-6618,-912,-553,-2861
'2017-08-01 19:19:20.232,0,0,0,0,0,0,0,0,-4268,-3633,-17228,-4850,15194,-1282,0,0,0,0,0,0,0,0,-2288,733,-6756,-921,112,-2714
'2017-08-01 19:19:20.242,0,0,0,0,0,0,0,0,-3055,-2056,-17301,-4823,15640,-1377,0,0,0,0,0,0,0,0,-2580,816,-6808,-900,678,-2441
'2017-08-01 19:19:20.252,0,0,0,0,0,0,0,0,-3063,-2249,-17512,-5447,16726,-1676,0,0,0,0,0,0,0,0,-2578,797,-6796,-800,1126,-2127
