시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-01 19:13:03.914,0,0,0,0,0,0,0,0,-3651,-661,-16974,-15526,26716,-6713,0,0,0,0,0,0,0,0,-494,841,-8900,-3303,-1789,242
'2017-08-01 19:13:03.924,0,0,0,0,0,0,0,0,-4961,-2453,-18122,-16463,24695,-4275,0,0,0,0,0,0,0,0,-618,886,-8912,-3303,-1789,242
'2017-08-01 19:13:03.934,0,0,0,0,0,0,0,0,-4117,-4133,-20369,-15666,22818,-1683,0,0,0,0,0,0,0,0,-755,662,-8762,-3303,-1789,242
'2017-08-01 19:13:03.944,0,0,0,0,0,0,0,0,-1125,-4140,-23014,-14139,22685,27,0,0,0,0,0,0,0,0,-977,356,-8564,-3303,-1789,242
'2017-08-01 19:13:03.954,0,0,0,0,0,0,0,0,932,-3265,-25679,-13236,25003,1118,0,0,0,0,0,0,0,0,-1507,228,-8530,-1728,-3710,-2294
'2017-08-01 19:13:03.964,0,0,0,0,0,0,0,0,482,-2892,-28450,-13014,28414,3068,0,0,0,0,0,0,0,0,-2101,268,-8511,-1647,-3929,-2385
'2017-08-01 19:13:03.974,0,0,0,0,0,0,0,0,-4189,-2005,-27340,-12848,31282,6113,0,0,0,0,0,0,0,0,-2207,502,-8555,-1489,-4355,-2541
'2017-08-01 19:13:03.984,0,0,0,0,0,0,0,0,-8956,-844,-27875,-14432,32203,7982,0,0,0,0,0,0,0,0,-1967,792,-8533,-1395,-4624,-2626
'2017-08-01 19:13:03.994,0,0,0,0,0,0,0,0,-14790,-4057,-28463,-15440,32234,8484,0,0,0,0,0,0,0,0,-1633,1051,-8263,-1420,-4604,-2547
'2017-08-01 19:13:04.004,0,0,0,0,0,0,0,0,-21199,-5800,-28305,-14043,31403,8308,0,0,0,0,0,0,0,0,-1419,1121,-7983,-1402,-4199,-2398
'2017-08-01 19:13:04.014,0,0,0,0,0,0,0,0,-29820,-5901,-26024,-11317,28718,7056,0,0,0,0,0,0,0,0,-1830,1221,-7652,-1337,-3605,-2205
'2017-08-01 19:13:04.024,0,0,0,0,0,0,0,0,-32767,-5092,-21136,-8495,23623,5220,0,0,0,0,0,0,0,0,-2559,1398,-7493,-1321,-3209,-2030
'2017-08-01 19:13:04.034,0,0,0,0,0,0,0,0,-32767,-3560,-15031,-5550,16382,2808,0,0,0,0,0,0,0,0,-3144,1362,-7474,-1436,-3141,-1850
'2017-08-01 19:13:04.044,0,0,0,0,0,0,0,0,-32766,-2603,-9694,-4631,8538,-879,0,0,0,0,0,0,0,0,-3794,1277,-7451,-1692,-3533,-1730
'2017-08-01 19:13:04.054,0,0,0,0,0,0,0,0,-32767,-7522,-8904,-7560,2004,-4500,0,0,0,0,0,0,0,0,-3676,762,-7147,-1850,-4206,-1731
'2017-08-01 19:13:04.064,0,0,0,0,0,0,0,0,-32767,-15789,-8532,-8072,-3387,-5024,0,0,0,0,0,0,0,0,-3032,546,-6664,-1649,-4514,-1817
'2017-08-01 19:13:04.074,0,0,0,0,0,0,0,0,-32767,-20516,-8634,-3178,-7819,-3258,0,0,0,0,0,0,0,0,-2532,838,-6477,-1397,-4222,-1872
'2017-08-01 19:13:04.084,0,0,0,0,0,0,0,0,-32767,-16638,-11688,4431,-11021,-971,0,0,0,0,0,0,0,0,-2420,1147,-6573,-1380,-3738,-1781
'2017-08-01 19:13:04.094,0,0,0,0,0,0,0,0,-32664,-9318,-14904,9314,-13342,-722,0,0,0,0,0,0,0,0,-2893,1025,-6317,-1425,-3579,-1649
'2017-08-01 19:13:04.104,0,0,0,0,0,0,0,0,-15965,-860,-20005,9575,-15060,-1409,0,0,0,0,0,0,0,0,-2943,712,-6102,-1331,-3721,-1618
'2017-08-01 19:13:04.114,0,0,0,1,0,0,0,0,-11718,-1509,14983,3190,-18693,-810,0,0,0,0,0,0,0,0,-3068,804,-5796,-1283,-3781,-1643
'2017-08-01 19:13:04.124,0,0,0,2,0,0,0,2,-32768,-1401,7388,11607,-3818,866,0,0,0,0,0,0,0,0,-3191,779,-5380,-1340,-3857,-1654
'2017-08-01 19:13:04.134,0,0,0,2,0,0,0,2,-8426,-2248,-11620,24336,-28472,6296,0,0,0,0,0,0,0,0,-2805,845,-5164,-1465,-3802,-1634
'2017-08-01 19:13:04.144,0,0,0,2,0,0,0,2,-5606,-14839,-32768,2217,-29009,5765,0,0,0,0,0,0,0,0,-2732,726,-5064,-1584,-3638,-1563
'2017-08-01 19:13:04.154,0,0,0,2,0,0,0,2,-6405,-1816,-26396,4554,-6459,1745,0,0,0,0,0,0,0,0,-3143,467,-4852,-1730,-3935,-1437
'2017-08-01 19:13:04.164,0,0,0,2,0,0,1,2,-1156,-3007,-23538,3256,-5999,-49,0,0,0,0,0,0,0,0,-2268,210,-4383,-1911,-4539,-1255
'2017-08-01 19:13:04.174,0,0,0,2,0,0,1,2,2174,425,-10914,-1773,-3683,-212,0,0,0,0,0,0,0,0,-399,-465,-4928,-1963,-4289,-1017
'2017-08-01 19:13:04.184,0,0,0,2,0,0,1,2,413,373,-9646,-1658,-4012,34,0,0,0,0,0,0,0,0,558,-1335,-5302,-1570,-3510,-846
'2017-08-01 19:13:04.194,0,0,1,2,0,0,1,2,665,375,-8443,-2092,-3274,-199,0,0,0,0,0,0,0,0,974,-2308,-5118,-706,-3221,-803
'2017-08-01 19:13:04.204,0,0,1,2,0,0,1,2,767,1122,-8979,-2019,-2384,-197,0,0,0,0,0,0,0,0,1714,-2791,-5179,352,-2867,-980
'2017-08-01 19:13:04.214,0,1,1,2,0,0,1,2,1201,1357,-7770,-879,-2362,-139,0,0,0,0,0,0,0,0,1714,-2083,-4629,1291,-2225,-1117
'2017-08-01 19:13:04.224,0,1,1,2,0,0,1,2,406,875,-8855,120,-1916,-144,0,0,0,0,0,0,0,0,2004,-1005,-4349,1627,-1422,-1110
'2017-08-01 19:13:04.234,0,1,1,2,0,0,1,2,803,302,-9400,28,-1478,-137,0,0,0,0,0,0,0,0,2797,-528,-3968,1154,-304,-1724
