시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 16:31:56.386,0,0,0,0,0,0,0,0,-32767,-5981,-8983,-5353,6683,-5627,0,0,0,2,0,0,1,2,-603,786,-8545,470,121,-26
'2017-08-03 16:31:56.396,0,0,0,0,0,0,0,0,-32767,-6751,-7929,-5401,1377,-5170,0,0,0,2,0,0,1,2,-568,764,-8531,470,121,-26
'2017-08-03 16:31:56.406,0,0,0,0,0,0,0,0,-32767,-7538,-5924,-5030,-3063,-3382,0,0,0,2,0,0,1,2,-597,740,-8554,470,121,-26
'2017-08-03 16:31:56.416,0,0,0,0,0,0,0,0,-31587,-8103,-2546,-4077,-6788,-651,0,0,0,2,0,0,1,2,-608,804,-8420,470,121,-26
'2017-08-03 16:31:56.426,0,0,0,0,0,0,0,0,-24084,-7271,-241,-3414,-9955,2175,0,0,0,2,0,0,1,2,-605,788,-8475,-537,-623,-11
'2017-08-03 16:31:56.436,0,0,0,0,0,0,0,0,-16853,-6548,2738,-4046,-12447,4050,0,0,0,2,0,0,1,2,-614,768,-8481,-499,-597,10
'2017-08-03 16:31:56.446,0,0,0,0,0,0,0,0,-25423,4948,-3170,-2191,-16776,3854,0,0,0,2,0,0,1,2,-640,758,-8483,-490,-504,3
'2017-08-03 16:31:56.456,0,0,0,2,0,0,1,2,1982,8737,-2653,30864,-28274,-2157,0,0,0,2,0,0,1,2,-646,781,-8500,-470,-415,12
'2017-08-03 16:31:56.466,0,0,0,2,0,0,1,2,-18220,5109,-12070,14080,16519,-795,0,0,0,2,0,0,1,2,-666,832,-8579,-447,-301,14
'2017-08-03 16:31:56.476,0,0,1,2,0,0,2,2,11601,-5903,-4187,7331,-916,1262,0,0,0,2,0,0,1,2,-672,833,-8578,-412,-153,25
'2017-08-03 16:31:56.486,0,1,2,2,1,1,2,2,-97,-72,-19397,1853,-7948,-1046,0,0,0,2,0,0,2,2,-661,840,-8581,-380,8,46
'2017-08-03 16:31:56.496,1,1,2,2,1,1,2,2,-568,-1499,-4097,-310,-7596,869,0,0,0,2,0,0,2,2,-700,899,-8648,-315,202,72
'2017-08-03 16:31:56.506,1,2,2,2,1,1,2,2,-3219,1776,-8244,-201,-3821,-167,0,0,0,2,0,0,2,2,-640,868,-8561,-259,355,107
'2017-08-03 16:31:56.516,1,2,2,2,1,2,2,2,858,-814,-8902,1278,-3053,-240,0,0,0,2,0,0,2,2,-636,864,-8555,-254,499,133
'2017-08-03 16:31:56.526,1,2,2,2,1,2,2,2,17,1243,-10930,59,-4811,-664,0,0,0,2,0,0,2,2,-628,883,-8574,-212,685,163
'2017-08-03 16:31:56.536,2,2,2,2,2,2,2,1,-170,-803,-10372,162,-5439,-782,0,0,0,2,0,0,2,2,-620,872,-8658,-175,907,180
