시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 16:25:03.468,1,1,1,0,0,0,0,0,-924,2248,-26026,-12882,-28049,-17971,1,0,2,1,0,1,2,1,-984,1128,-8480,-247,309,129
'2017-08-03 16:25:03.478,1,0,0,0,0,0,0,0,17913,5330,-16778,-14141,-27139,-19953,1,0,2,1,0,1,2,1,-930,1101,-8436,-120,464,173
'2017-08-03 16:25:03.488,0,0,0,0,0,0,0,0,3894,-5055,152,5952,-25397,-14209,1,0,2,1,0,1,2,1,-900,1070,-8474,-23,550,177
'2017-08-03 16:25:03.498,0,0,0,0,0,0,0,0,14850,8907,-20111,10548,-11344,-4912,1,0,2,1,0,1,2,1,-907,1084,-8441,41,615,194
'2017-08-03 16:25:03.508,0,0,0,0,0,0,0,0,14059,6893,-13886,11140,4443,4609,1,0,2,1,0,1,2,1,-874,1047,-8458,114,700,211
'2017-08-03 16:25:03.518,0,0,0,0,0,0,0,0,12091,6532,-14363,10706,15992,11514,1,0,2,1,0,1,2,1,-842,1027,-8452,167,776,210
'2017-08-03 16:25:03.528,0,0,0,0,0,0,0,0,10154,5554,-12986,10375,18741,12475,1,0,2,1,0,1,2,1,-816,1012,-8475,195,852,172
'2017-08-03 16:25:03.538,0,0,0,0,0,0,0,0,8236,6412,-10117,7844,17509,11073,1,0,2,1,0,1,2,1,-740,995,-8404,181,880,175
'2017-08-03 16:25:03.548,0,0,0,0,0,0,0,0,7213,6393,-7095,2991,16289,8340,1,0,2,1,0,1,2,1,-755,1040,-8453,123,882,139
'2017-08-03 16:25:03.558,0,0,0,0,0,0,0,0,6811,4800,-7224,-1963,16184,5342,1,0,2,1,0,2,2,1,-716,1081,-8400,109,892,165
'2017-08-03 16:25:03.568,0,0,0,0,0,0,0,0,6444,1703,-8479,-5319,17104,2984,1,1,2,0,0,2,2,1,-697,1071,-8366,123,883,201
'2017-08-03 16:25:03.578,0,0,0,0,0,0,0,0,6355,-1414,-9120,-5741,19098,1867,1,1,2,0,0,2,2,1,-656,1067,-8397,161,855,185
'2017-08-03 16:25:03.588,0,0,0,0,0,0,0,0,5736,-3180,-10191,-3751,21912,1942,1,1,2,0,0,2,2,0,-642,1029,-8373,224,824,183
'2017-08-03 16:25:03.598,0,0,0,0,0,0,0,0,4553,-2750,-11052,-1027,24667,2744,1,1,2,0,0,2,2,0,-650,1051,-8377,223,777,182
'2017-08-03 16:25:03.608,0,0,0,0,0,0,0,0,3339,-1358,-11387,602,26695,3625,1,1,2,0,0,2,2,0,-618,1035,-8354,249,727,187
'2017-08-03 16:25:03.618,0,0,0,0,0,0,0,0,2133,-11,-11590,297,27705,4270,1,1,2,0,0,2,2,0,-577,1053,-8354,216,696,180
'2017-08-03 16:25:03.628,0,0,0,0,0,0,0,0,1315,410,-11711,-1342,27786,4732,1,1,2,0,0,2,2,0,-561,1055,-8422,207,657,187
'2017-08-03 16:25:03.638,0,0,0,0,0,0,0,0,759,172,-11816,-2927,27325,5111,1,1,2,0,0,2,2,0,-566,1026,-8391,172,642,198
'2017-08-03 16:25:03.648,0,0,0,0,0,0,0,0,525,-1,-12520,-3730,26733,5399,1,1,2,0,0,2,2,0,-552,975,-8421,130,613,191
