시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 16:52:38.360,0,0,0,0,0,0,0,0,2180,1558,-10468,654,-4398,-6873,0,0,1,2,0,0,1,2,-341,890,-8441,-27,-42,7
'2017-08-03 16:52:38.370,0,0,0,0,0,0,0,0,2571,981,-9575,-73,-4168,-5800,0,0,1,2,0,0,1,2,-350,881,-8424,-27,-42,7
'2017-08-03 16:52:38.380,0,0,0,0,0,0,0,0,2846,535,-8875,-823,-3898,-4419,0,0,1,2,0,0,1,2,-356,907,-8388,-27,-42,7
'2017-08-03 16:52:38.390,0,0,0,0,0,0,0,0,3122,25,-8036,-1647,-3509,-2893,0,0,1,2,0,0,1,2,-364,912,-8431,-27,-42,7
'2017-08-03 16:52:38.400,0,0,0,0,0,0,0,0,3387,-569,-7240,-2349,-3032,-1396,0,0,1,2,0,0,1,2,-363,866,-8379,90,74,25
'2017-08-03 16:52:38.410,0,0,0,0,0,0,0,0,3751,-927,-6467,-2813,-2502,-82,0,0,1,2,0,0,1,2,-364,905,-8421,72,103,33
'2017-08-03 16:52:38.420,0,0,0,0,0,0,0,0,4233,-1119,-5842,-3172,-1884,862,0,0,1,2,0,0,1,2,-353,879,-8401,90,138,35
'2017-08-03 16:52:38.430,0,0,0,0,0,0,0,0,4628,-1395,-5369,-3428,-1113,1428,0,0,1,2,0,0,1,2,-324,882,-8437,82,150,40
'2017-08-03 16:52:38.440,0,0,0,0,0,0,0,0,4985,-1630,-4894,-3479,-146,1837,0,0,1,2,0,0,1,2,-343,891,-8459,74,175,40
'2017-08-03 16:52:38.450,0,0,0,0,0,0,0,0,5275,-1566,-4601,-3375,886,2192,0,0,1,2,0,0,1,2,-332,858,-8437,78,184,27
'2017-08-03 16:52:38.460,0,0,0,0,0,0,0,0,5301,-1404,-4082,-3485,2037,2498,0,0,1,2,0,0,1,2,-320,872,-8460,62,193,41
'2017-08-03 16:52:38.470,0,0,0,0,0,0,0,0,5334,-1430,-3668,-3514,3104,2726,0,0,1,2,0,0,2,2,-294,895,-8456,47,197,30
'2017-08-03 16:52:38.480,0,0,0,0,0,0,0,0,4970,-1398,-3435,-3399,4032,2885,0,0,1,2,0,0,2,2,-319,872,-8435,36,199,21
'2017-08-03 16:52:38.490,0,0,0,0,0,0,0,0,4607,-1114,-3105,-3254,4790,3040,0,0,1,2,0,0,2,2,-306,869,-8411,17,190,18
'2017-08-03 16:52:38.500,0,0,0,0,0,0,0,0,4255,-780,-2965,-3240,5367,3190,0,0,1,2,0,0,2,2,-301,868,-8436,13,183,21
'2017-08-03 16:52:38.510,0,0,0,0,0,0,0,0,3852,-518,-3090,-3381,5840,3373,0,0,1,2,0,0,2,2,-279,851,-8439,5,174,9
'2017-08-03 16:52:38.520,0,0,0,0,0,0,0,0,3509,-261,-3252,-3583,6379,3708,0,0,1,2,0,0,2,2,-265,860,-8439,-4,143,8
'2017-08-03 16:52:38.530,0,0,0,0,0,0,0,0,3230,-19,-3562,-3971,7126,4203,0,0,1,2,0,1,2,2,-244,872,-8406,-2,109,-1
'2017-08-03 16:52:38.540,0,0,0,0,0,0,0,0,2796,-258,-3758,-4355,7864,4740,0,0,1,2,0,1,2,2,-280,859,-8425,-4,65,-10
'2017-08-03 16:52:38.550,0,0,0,0,0,0,0,0,2186,-590,-3868,-4430,8495,5250,0,0,1,2,0,1,2,2,-253,858,-8398,4,15,-15
'2017-08-03 16:52:38.560,0,0,0,0,0,0,0,0,1536,-630,-4077,-4248,8918,5678,0,0,1,2,0,1,2,2,-267,834,-8421,-18,-38,-16
'2017-08-03 16:52:38.570,0,0,0,0,0,0,0,0,950,-630,-4288,-4132,9171,5930,0,0,1,2,0,1,2,2,-289,856,-8361,-33,-105,-20
'2017-08-03 16:52:38.580,0,0,0,0,0,0,0,0,276,-845,-4554,-4018,9404,6069,0,0,1,2,0,1,2,2,-278,826,-8408,-41,-130,-19
'2017-08-03 16:52:38.590,0,0,0,0,0,0,0,0,-515,-939,-5156,-3813,9613,6218,0,0,1,2,0,1,2,2,-282,858,-8423,-39,-170,-33
'2017-08-03 16:52:38.600,0,0,0,0,0,0,0,0,-1477,-1109,-5615,-3542,9906,6460,0,0,1,2,0,1,2,2,-270,861,-8432,-49,-187,-33
'2017-08-03 16:52:38.610,0,0,0,0,0,0,0,0,-2873,-1172,-5980,-3124,9928,6726,0,0,1,2,0,1,2,2,-281,858,-8451,-79,-206,-24
'2017-08-03 16:52:38.620,0,0,0,0,0,0,0,0,-4274,-1288,-6310,-2654,9405,6805,0,0,1,2,0,1,2,2,-306,858,-8461,-87,-242,-33
'2017-08-03 16:52:38.630,0,0,0,0,0,0,0,0,-5420,-1340,-6996,-2044,8627,6647,0,0,1,2,0,1,2,2,-286,875,-8462,-90,-266,-23
'2017-08-03 16:52:38.640,0,0,0,0,0,0,0,0,-6341,-1147,-7684,-1523,8023,6387,0,0,1,2,0,0,2,2,-283,876,-8480,-93,-311,-32
'2017-08-03 16:52:38.650,0,0,0,0,0,0,0,0,-7641,-1186,-8256,-1070,7517,6064,0,0,1,2,0,0,2,2,-274,861,-8422,-96,-354,-24
'2017-08-03 16:52:38.660,0,0,0,0,0,0,0,0,-9324,-1248,-8624,-555,6564,5667,0,0,1,2,0,0,2,2,-297,859,-8417,-98,-416,-36
'2017-08-03 16:52:38.670,0,0,0,0,0,0,0,0,-10853,-1245,-8797,38,4934,5353,0,0,1,2,0,0,1,2,-307,867,-8386,-91,-467,-25
'2017-08-03 16:52:38.680,0,0,0,0,0,0,0,0,-11288,-1119,-8600,509,2962,5125,0,0,1,2,0,0,1,2,-346,905,-8400,-84,-496,-32
'2017-08-03 16:52:38.690,0,0,0,0,0,0,0,0,-11518,-976,-8309,965,952,4938,0,0,1,2,0,0,1,2,-349,889,-8414,-63,-505,-21
'2017-08-03 16:52:38.700,0,0,0,0,0,0,0,0,-11305,-473,-8289,1249,-1017,4817,0,0,1,2,0,0,1,2,-366,927,-8391,-45,-489,-22
'2017-08-03 16:52:38.710,0,0,0,0,0,0,0,0,-10428,0,-8184,1125,-2508,4710,0,0,0,2,0,0,1,2,-452,917,-8400,10,-385,-19
'2017-08-03 16:52:38.720,0,0,0,0,0,0,0,0,-31700,871,-32768,16247,-11251,1586,0,0,0,2,0,0,1,2,-428,907,-8428,79,-178,-10
'2017-08-03 16:52:38.730,0,0,0,1,0,0,0,0,-6613,4840,-13882,2161,1570,-2600,0,0,0,2,0,0,1,2,-455,955,-8484,178,28,0
'2017-08-03 16:52:38.740,0,0,0,1,0,0,0,0,-715,-1686,-13599,945,311,626,0,0,0,2,0,0,1,2,-390,860,-8487,251,167,12
'2017-08-03 16:52:38.750,0,0,0,0,0,0,0,0,-1778,602,-6370,-1168,178,456,0,0,0,2,0,0,1,2,-404,873,-8497,252,252,15
'2017-08-03 16:52:38.760,0,0,0,0,0,0,0,0,4425,78,-7750,-1000,-1966,143,0,0,0,2,0,0,1,2,-355,851,-8494,257,294,28
'2017-08-03 16:52:38.770,0,0,0,0,0,0,0,0,767,117,-8977,-973,-2363,-275,0,0,0,2,0,0,1,2,-345,856,-8463,231,280,26
